ordinal,source_position,item_code,uom,researcher_decision,official_product_page,official_image_url,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,human_action,tiers_tried,reason
1103,1103,BOS-2608-595-077,PCS,candidate,https://www.bosch-pt.com.my/my/en/hss-g-din-338-metal-drill-bits-2868320-ocs-ac/,https://www.bosch-pt.com.my/my/en/ocsmedia/168698-82/product-image/767x431/metal-drill-bits-hss-g-din-338-2608595042.png,high,true,true,ok - bit card/PCS,official,,2|4,q: HSS-G family OCS page fetched checking sku 2608595042; p: hss-g-din-338-metal-drill-bits-2868320 opened raw - 2608595042 present in HTML with per-SKU images ocsmedia/168698; HEAD 200 image/png
6789,1643,BOS-2608-634-994,PCS,candidate,https://www.bosch-pt.com.my/my/en/pro-multi-material-thick-and-thin-t345xf-jigsaw-blade-3076984-ocs-ac/,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/544x306/o466193v82_2608634994_bo_pro_u_f_1.png,high,n/a,yes,Official pack is 5 Pcs folded carton - Ekoway PCS implies per-piece sale which differs from the 5-pc card,unknown,None - optionally credit Bosch Professional MY when reusing asset,2,"q:Bosch ""T 345 XF""jigsaw blade 2608634994 official p:https://www.bosch-pt.com.my/my/en/pro-multi-material-thick-and-thin-t345xf-jigsaw-blade-3076984-ocs-ac (fetched as HTML; schema.org Product block parsed) Official Bosch Professional Malaysia product page; model-quote: Part number 2608634994 and model 2 608 634 994 and Type T 345 XF verbatim; sku 2608634994 in JSON-LD; image URL taken from page-referenced data-src 544x306 optimized binary (larger variant of the og/JSON image object #200466193 2608634994_bo_pro_u_f_1). Exact model match -> high."
2027,2027,BOS-2608-900-570,PC,candidate,https://www.bosch-pt.com.au/au/en/expert-hex-9-multi-construction-drill-bit-2867206-ocs-ac/?sku=2608902250,https://www.bosch-pt.com.au/au/en/ocsmedia/558804-82/product-image/767x431/expert-hex-9-multi-construction-drill-bit-4-x-45-x-90-mm-2608902250.png,medium,true,true,ok - single bit PC,official,ask Ekoway purchasing to correct item_code fragment to 2608902250 (2608900570 does not exist),2|3|4,q: bing/ddg/brave/mojeek engine queries for 2608900570 all bot-walled or empty - no such article anywhere; q: AU HEX-9 family fetched with sku=2608900570 - zero hits in HTML; p: bosch-pt.com.au expert-hex-9-multi-construction-drill-bit-2867206 opened raw - page text names EXPERT HEX-9 Multi Construction Drill Bit 4 x 45 x 90 mm = art.no 2608902250 which matches display dims exactly; internal code fragment 900-570 is a transcription typo; model-specific PNG on official regional .com.au domain; HEAD 200 image/png
1752,1752,BOS-2608-667-446,PCS,candidate,https://www.bosch-pt.com.my/my/en/pro-plastics-pvc-clean-t102h-jigsaw-blade-8155693-ocs-ac/,https://www.bosch-pt.com.my/my/en/ocsmedia/588378-82/product-image/767x431/pro-plastics-pvc-and-pmma-clean-t102h-jigsaw-blade-100-mm-5-pcs-2608667051.png,medium,true,true,ok - 5-pc blade pack sold as PCS,official,re-key item_code fragment to T102H / 2608667051 if this line is meant to be the PVC blade,2|3|4,q: engines for 2608667446 blocked or empty (ddg anomaly wall bing wall brave 429 mojeek timeout); q: bosch-pt resolver probe products/jigsaw-blade-2608667446 -> 404; p: MY jigsaw-blades family jigsaw-blades-2865229 lists only EXPERT SKUs - no 2608667446 anywhere; p: T102H PDP pro-plastics-pvc-and-pmma-clean-t102h-jigsaw-blade-8155693 opened raw - title PRO Plastics PVC and PMMA clean T102H Jigsaw Blade 100 mm 5 pcs with art.no 2608667051; display name Jigsaw Blade For PVC + detected_model T102H identify exactly this SKU; code fragment treated as internal typo; HEAD 200 image/png
6800,1823,BOS-2608-680-259,PCS,candidate,https://www.bosch-pt.com.my/my/en/sds-plus-1-hammer-drill-bits-2868938-ocs-ac,https://www.bosch-pt.com.my/my/en/ocsmedia/196497-82/product-image/272x153/hammer-drill-bit-sds-plus-1-2608680259.png,high,n/a,yes,PCS matches - official table lists 2 608 680 259 as 1 Pcs,unknown,None - optionally credit Bosch Professional MY,2,"q:""2608680259""Bosch SDS-plus p:https://www.bosch-pt.com.my/my/en/sds-plus-1-hammer-drill-bits-2868938-ocs-ac (markdown fetched; full copy saved to tool-output) Official Bosch Professional MY SDS plus-1 family page opened; model-quote: Part number 2608680259 - Diameter 5.00 - Total length 160 - Working length 100 verbatim in both options table and dedicated variant block; per-PN packshot ...hammer-drill-bit-sds-plus-1-2608680259.png referenced directly on page; display-name S3/5x100/160 wording matches noon listing title for same PN. Exact model match -> high."
6810,1139,BATH-CBFAL5568,PCS,candidate,https://cabana.com.my/index.php/products/bathroom/bathroom-furniture/bathroom-furniture-set/5-in-1-bathroom-furniture/cbfal5568-detail,https://cabana.com.my/images/virtuemart/product/CBFAL5568-01.jpg,high,yes,yes,Sold as one complete set on its own product page; PCS ok,unknown,none needed,2,"q:cabana.com.my 5 IN 1 BATHROOM FURNITURE category fetch listed CBFAL5568; p:cbfal5568-detail opened. model-quote:""# CBFAL5568"" with spec block COLOR BLACK; AL suffix = aluminium matching display (alum)"
6813,1208,SIN-CAB-CKS317,PCS,candidate,https://cabana.com.my/index.php/products/kitchen/kitchen-sink/top-mount-kitchen-sink/cks317-detail,https://cabana.com.my/images/virtuemart/product/CKS317.jpg,medium,n/a,yes,Sink sold per piece; PCS ok,unknown,none needed,2,"q:cabana.com.my site search keyword=CKS3 listed CKS317 under Top Mount Kitchen Sink; p:cks317-detail opened. model-quote:""# CKS317"" with dims L880xW480xH250mm from page text; stainless finish not stated on page so finish unverifiable hence medium"
6815,1212,BATH-CBF3612,PCS,candidate,https://cabana.com.my/index.php/products/bathroom/bathroom-furniture/bathroom-furniture-set/6-in-1-bathroom-furniture/cb3612-detail,https://cabana.com.my/images/virtuemart/product/CBF3612-01.jpg,high,yes,yes,Sold as one set; PCS ok,unknown,none needed,2,"q:cabana.com.my site search keyword=CBF36 (hit CBF3612 under 6 IN 1 BATHROOM FURNITURE); p:cb3612-detail opened. model-quote:""# CBF3612"" with spec BASIN CABINET White matching the -wh finish"
6819,1298,SIN-CAB-CKS319,PCS,candidate,https://cabana.com.my/index.php/products/kitchen/kitchen-sink/top-mount-kitchen-sink/cks319-detail,https://cabana.com.my/images/virtuemart/product/CKS319.jpg,medium,n/a,yes,Sink sold per piece; PCS ok,unknown,none needed,2,"q:cabana.com.my site search keyword=CKS3 listed CKS319; p:cks319-detail opened. model-quote:""# CKS319"" with dims L800xW480xH220mm; stainless finish not stated on page so finish unverifiable hence medium"
6821,1885,PAI-SPR-GUN-TM-71,UNIT,candidate,https://www.haupon.com.tw/product-detail.php?p=24&t=12,https://www.haupon.com.tw/upload/Product/F_20210408092875FKB49v.PNG,high,n/a,yes,Official shop sells per gun (6 guns per export carton); UNIT ok,unknown,none needed,2|3,"q:haupon.com.tw homepage names HAUPON TM-71 HVLP low-pressure gun; q:product-list.php?t=12 listed TM-71 standard; p:product-detail.php?p=24&t=12 opened. model-quote:""Model/Item No : TM-71標準版"" and ""HAUPON HVLP電動噴槍 TM-71"" from page text; official OEM (Tsungmao Industrial, Taiwan) page for the exact model"
6824,1323,SHO-CAB-CSS8801,PCS,candidate,https://cabana.com.my/index.php/products/bathroom/shower-series/exposed-shower-set/css8801-detail,https://cabana.com.my/images/virtuemart/product/CSS8801-01.jpg,high,n/a,yes,Set sold as a single product page; PCS ok,unknown,none needed,2,"q:cabana.com.my exposed-shower-set category listed CSS8801 among 15 sets; p:css8801-detail opened. model-quote:""# CSS8801"" with description 3-Ways Exposed Shower Set - 3 Function ABS Chrome Hand Shower - 9” ABS Chrome"
6825,1324,SHO-SAN-SSP-6005503SS,PCS,candidate,https://saniware.com/product/3-way-bath-shower-set-for-water-ssp-6005503ss/,https://saniware.com/wp-content/uploads/2025/05/ssp-6005503ss.png,high,n/a,yes,Official packing 1 set/Box so SET/PCS treatment fits,unknown,none needed,2,"q:saniware.com WordPress search ?s=6005503 (direct hit); p:product page opened. model-quote:""SKU: SSP-6005503SS"" and ""Finishing: SS Size: 235 x 60mm Packing: 1 set/Box , 14 sets/ctn"" from page text; S600 in display is shorthand for this SKU; note saniware.com.my unreachable - the official domain is saniware.com (TC Bath Mart Sdn Bhd)"
6830,1325,TAP-CAB-CB4942-BL,PCS,candidate,https://cabana.com.my/index.php/products/bathroom/basin-tap/cb4942-bl-detail,https://cabana.com.my/images/virtuemart/product/CB4942-BL.jpg,high,yes,yes,Tap sold per piece; PCS ok,unknown,none needed,2,"q:cabana.com.my site search keyword=CB4942 (single hit CB4942-BL); p:cb4942-bl-detail opened. model-quote:""# CB4942-BL"" with description High Basin Cold Tap Matt Black matching display (matt black)"
6834,1359,TAP-CAB-CB4944-CR,PCS,candidate,https://www.cabana.com.my/index.php/products/bathroom/basin-tap/cb4944-cr-detail,https://www.cabana.com.my/images/virtuemart/product/CB4944-CR.jpg,medium,no,yes,sells per piece; PCS ok,unknown,none - optional pixel check that photo shows chrome finish,2,"q:""CB4944-CR"" Cabana basin tap site:.com.my (search API blocked by HTTP 429; located by crawling official cabana.com.my instead); p:https://www.cabana.com.my/index.php/products/bathroom/basin-tap category listing 'Basin Tap' (108 products); p:https://www.cabana.com.my/index.php/products/bathroom/basin-tap/cb4944-cr-detail page text 'Basin Tap: CB4944-CR' and description line 'High Basin Cold Tap'; model-quote:""CB4944-CR"" from page title/H1; image URL /images/virtuemart/product/CB4944-CR.jpg seen verbatim in page HTML. Model exact; chrome (-CR) finish not pixel-verified so medium."
6840,1352,"FAN-WALL-KDK-KU408-16""",PCS,candidate,https://www.kdk.com.my/product/ku408/,https://www.kdk.com.my/wp-content/uploads/2020/07/product-mobile_Wall-Fans_KU408-1.png,high,yes,yes,single fan per box; PCS ok,unknown,none,2,"q:""KU408"" KDK site:.com.my; p:https://www.kdk.com.my official KDK Fans (M) Sdn Bhd homepage confirming Wall Fans section; p:https://www.kdk.com.my/product/ku408/ heading 'Wall Fans — KU408 (40cm/16in)', spec rows 'MODEL / KU408' and 'COLOR / WHITE', RCP listed; model-quote:""KU408"" from page text; model-specific PNG referenced directly in page HTML img src."
6841,1436,SHO-SAN-SSP-6005502SS,PCS,candidate,https://saniware.com/product/2-way-bath-shower-set-for-water-ssp-6005502ss/,https://saniware.com/wp-content/uploads/2025/05/SSP-6005502SS.png,high,yes,yes,official packing 1 set per box; sold as one set,unknown,none,2,"q:Saniware S600 SSP-6005502SS Malaysia (websearch HTTP 429); q:""SSP-6005502SS"" Saniware via bing search -> only irrelevant hits (bank scheme pages), zero product hits; p:https://saniware.com official Saniware homepage (TC Bath Mart Sdn Bhd Puchong); p:https://saniware.com/?s=SSP-6005502SS&post_type=product landed on product page titled '2 Way Bath Shower Set for Water SSP-6005502SS' containing 'SKU: SSP-6005502SS', 'Material: Stainless Steel SUS304', 'Finishing: SS', 'Size: 235 x 60mm', 'Packing: 1 set/Box , 14 sets/ctn'; model-quote:""SSP-6005502SS"" from page text."
6843,1365,"FAN-VEN-KDK-20WUD-8""",PCS,candidate,https://www.kdk.com.my/product/20wud/,https://www.kdk.com.my/wp-content/uploads/2020/09/product-mobile_Glass-Mount-Propeller_20WUD.png,medium,no,yes,single fan; PCS ok,unknown,none,2,"q:""20WUD"" KDK ventilating fan site:.com.my; p:https://www.kdk.com.my/product/20wud/ heading 'Wall Mount — 20WUD (20cm/8in)', spec 'MODEL / 20WUD' RPM 1042 CFM 212; model-quote:""20WUD"" from page text; model-specific PNG (filename contains 20WUD) referenced in page HTML. Display 'Glass Mount Ventilator Fan 8in' matches glass-mount propeller series."
6846,1462,TAP-CAB-CB5189,UNIT,candidate,https://www.cabana.com.my/index.php/products/kitchen/kitchen-faucet/cb5189-detail,https://www.cabana.com.my/images/virtuemart/product/CB5189.jpg,medium,no,yes,sells per piece; UNIT ok,unknown,none,2,"q:""CB5189"" Cabana kitchen tap; p:https://www.cabana.com.my/index.php/products/kitchen/kitchen-faucet/cb5189-detail page text 'Kitchen Tap: CB5189' and description 'Pillar Mounted Kitchen Tap'; model-quote:""CB5189"" from page title/H1; image URL /images/virtuemart/product/CB5189.jpg seen verbatim in page HTML. Finish not stated on page -> medium."
6853,1514,SIN-CAB-CKS819,PCS,candidate,https://www.cabana.com.my/index.php/products/kitchen/kitchen-sink/top-mount-kitchen-sink/cks819-detail,https://www.cabana.com.my/images/virtuemart/product/CKS819.jpg,medium,no,yes,sold per sink piece; PCS ok,unknown,none - flag catalogue height: official L600xW450xH230mm vs display 225MM,2,"q:""CKS819"" Cabana kitchen sink; p:https://www.cabana.com.my/index.php/products/kitchen/kitchen-sink/top-mount-kitchen-sink/cks819-detail page text 'Top Mount Kitchen Sink: CKS819' and dimensions 'L600xW450xH230mm', gallery imgs CKS819.jpg + CKS8191.jpg; model-quote:""CKS819"" from page H1; main image URL seen verbatim in HTML. Model exact; stainless finish implied but not pixel-verified, and 230mm vs display 225mm height discrepancy noted -> medium."
6855,1417,"FAN-VEN-KDK-30AQM8-12""",PCS,candidate,https://www.kdk.com.my/product/30aqm8/,https://www.kdk.com.my/wp-content/uploads/2020/09/product-mobile_Wall-Mount-Propeller_30AQM8.png,medium,no,yes,single fan; PCS ok,unknown,none,2,"q:""30AQM8"" KDK ventilator fan; p:https://www.kdk.com.my/product/30aqm8/ heading 'Wall Mount Propeller — 30AQM8 (30cm/12in)', spec 'MODEL / 30AQM8' CFM 727; model-quote:""30AQM8"" from page text; model-specific PNG referenced in page HTML. Display 'Ventilator FAN-12' matches 12in wall-mount propeller."
6858,1482,"FAN-VEN-KDK-20TGQF-8""",PCS,candidate,https://www.kdk.com.my/product/20tgqf/,https://www.kdk.com.my/wp-content/uploads/2023/11/product-mobile_Ceiling-Mount-Propeller_20TGQF.png,medium,no,yes,single fan; PCS ok,unknown,none,2,"q:""20TGQF"" KDK ceiling ventilating fan; p:https://www.kdk.com.my/product/20tgqf/ heading 'Ceiling Mount Propeller — 20TGQF (20cm/8in)', spec 'MODEL / 20TGQF' CFM 312; model-quote:""20TGQF"" from page text; model-specific PNG referenced in page HTML. Display 'Ceiling V-FAN-8' matches 8in ceiling-mount propeller."
6859,1556,TAP-CAB-CB3803,UNIT,candidate,https://www.cabana.com.my/index.php/products/kitchen/kitchen-faucet/cb3803-detail,https://www.cabana.com.my/images/virtuemart/product/CB3803.jpg,medium,no,yes,sells per piece; UNIT ok,unknown,none,2,"q:""CB3803"" Cabana pillar sink tap; p:https://www.cabana.com.my/index.php/products/kitchen/kitchen-faucet/cb3803-detail page text 'Kitchen Tap: CB3803' and description 'Pillar Mounted Kitchen Tap'; model-quote:""CB3803"" from page title/H1; image URL /images/virtuemart/product/CB3803.jpg seen verbatim in page HTML. Finish not stated on page -> medium."
6860,1481,"FAN-VEN-KDK-15WUD-6""",PCS,candidate,https://www.kdk.com.my/product/15wud/,https://www.kdk.com.my/wp-content/uploads/2020/09/product-mobile_Glass-Mount-Propeller_15WUD.png,medium,no,yes,single fan; PCS ok,unknown,none,2,"q:""15WUD"" KDK glass mount ventilator fan; p:https://www.kdk.com.my/product/15wud/ heading 'Wall Mount — 15WUD (15cm/6in)', spec 'MODEL / 15WUD' CFM 124; model-quote:""15WUD"" from page text; model-specific PNG referenced in page HTML. Display '6 Glass Mount Ventilator Fan' matches."
6862,1583,SIN-CAB-CKS806,PCS,candidate,https://www.cabana.com.my/index.php/products/kitchen/kitchen-sink/top-mount-kitchen-sink/cks806-detail,https://www.cabana.com.my/images/virtuemart/product/CKS806.jpg,medium,no,yes,sold per sink piece; PCS ok,unknown,none - flag catalogue height: official L500xW450xH220mm vs display 210MM,2,"q:""CKS806"" Cabana kitchen sink; p:https://www.cabana.com.my/index.php/products/kitchen/kitchen-sink/top-mount-kitchen-sink/cks806-detail page text 'Top Mount Kitchen Sink: CKS806' and dimensions 'L500xW450xH220mm', gallery imgs CKS806.jpg + CKS8067.jpg; model-quote:""CKS806"" from page H1; main image URL seen verbatim in HTML. Model exact; stainless not pixel-verified and 220mm vs display 210mm height discrepancy noted -> medium."
6863,1584,TAP-CAB-CB4934-CR,PCS,candidate,https://www.cabana.com.my/index.php/products/bathroom/basin-tap/cb4934-cr-detail,https://www.cabana.com.my/images/virtuemart/product/CB4934-CR.jpg,high,yes,yes,listed as single basin cold tap - PCS matches,unknown,,2,"q:""CB4934"" Cabana basin tap (websearch HTTP 429 - provider down all session); p:https://www.cabana.com.my/ (brand owner Sorento Sdn Bhd official site); p:/index.php/products/bathroom/basin-tap page1 CB02-A..CB2517SS no CB49xx; p:/basin-tap?start=60 page3 starts CB4944-CR; p:/basin-tap?start=30 page2 found [![CB4934-CR](/images/virtuemart/product/resized/CB4934-CR_300x300.jpg)](/index.php/products/bathroom/basin-tap/cb4934-cr-detail); p:/cb4934-cr-detail breadcrumb ends ""CB4934-CR"". model-quote:""CB4934-CR ... Basin Cold Tap"" from page text; image URL seen referenced in page HTML as /images/virtuemart/product/CB4934-CR.jpg. CR=chrome finish suffix consistent with SKU family (siblings CB4924-CR CB4933-GM CB4932-BL)."
1526,1526,NIP-ZIN-GRE-GRE-5L,CAN,candidate,https://www.nipponpaint.com.my/product/zinc-phosphate-primer-fd/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/zinc-phosphate-primer-fd.webp,medium,true,true,ok - 5L CAN,official,if colour-accurate Grey Green packshot is required email Nippon Paint Malaysia customer care via nipponpaint.com.my contact form for the tinted-colour can art,2|4,q: direct PDP open plus HTML grep for any grey-specific raster; p: zinc-phosphate-primer-fd page opened raw - title Zinc Phosphate Primer FD for iron and steel x23 refs; og:image zinc-phosphate-primer-fd.webp is the product own named hero; no grey-green-specific art published officially - finish flagged partial; HEAD 200 image/webp
1520,1520,"FAN-VEN-KDK-25TGQZ-10""",PCS,candidate,https://www.kdk.com.my/product/25tgq7/,https://www.kdk.com.my/wp-content/uploads/2020/07/product-thumbnail_Ceiling-Mount-Propeller-25TGQ7.png,high,true,true,ok - fan unit PCS,official,correct item_code suffix 25TGQZ to 25TGQ7 in catalogue source data,2|4,q: direct PDP open from prior lead; p: kdk.com.my/product/25tgq7 opened raw - title 25TGQ7 - KDK Fans Malaysia; og:image product-thumbnail_Ceiling-Mount-Propeller-25TGQ7.png and mobile variant both model-named; display name says FAN-10 25TGQ7 so item-code Z is an internal transposition; HEAD 200 image/png
6870,1536,"FAN-VEN-KDK-25AQM7-10""",PCS,candidate,https://www.kdk.com.my/product/25aqm7/,https://www.kdk.com.my/wp-content/uploads/2020/09/product-mobile_Wall-Mount-Propeller_25AQM7.png,high,n/a,yes,RCP RM152.00 (EM)/RM147.00 (WM) per unit - PCS matches,unknown,,2,"q:none needed beyond provider failures (429) - used official site directly; p:kdk.com.my wall-mount-propeller category lists 25AQM7 among 10EGKB/15EGKB/15AAQ1/20AQM8/30AQM8/20ALA/25ALA; p:/product/25aqm7/ opened. model-quote:""MODEL 25AQM7"" and ""25AQM7 (25cm/10″)"" from page text; image URL product-mobile_Wall-Mount-Propeller_25AQM7.png seen in page HTML."
6878,1738,SHO-CAB-CSA401,UNIT,candidate,https://www.cabana.com.my/index.php/products/bathroom/shower-series/shower-arm/csa401-detail,https://www.cabana.com.my/images/virtuemart/product/CSA401-01.jpg,high,yes,yes,single shower arm sold per piece - UNIT matches,unknown,,2,"q:none usable (provider 429) - navigated official site directly; p:cabana.com.my shower-series/shower-arm category (13 SKUs listed) includes [![CSA401-01](/images/virtuemart/product/resized/CSA401-01_300x300.jpg)](...csa401-detail); p:/shower-series/shower-arm/csa401-detail opened. model-quote:""CSA401 ... Shower Arm ... 450mm ... S/Steel Chrome"" from page text; full-size image URL /images/virtuemart/product/CSA401-01.jpg seen referenced in page HTML. Display says 451MM vs page 450mm - rounding difference only; stainless chrome finish matches."
6894,1789,TAP-CAB-CB2526SS,PCS,candidate,https://www.cabana.com.my/index.php/products/kitchen/kitchen-faucet/cb2526ss-detail,https://www.cabana.com.my/images/virtuemart/product/CB2526SS.jpg,high,yes,yes,PCS matches kit sold as one pillar tap set c/w flex hose + shower head,unknown,,2,"q:'CB2526SS' Cabana tap Malaysia via websearch API [429 outage]; q:searx.tiekoetter 'CB2526SS' empty shell; q:google gbv=1 'CB2526SS' cabana js-wall; p:https://www.cabana.com.my/ official brand site live (footer Sorento Sdn Bhd 694526-P); p:/index.php/products?keyword=CB2526 category overview only; p:/index.php/products/bathroom/basin-tap pages 1-2 of 108 SKUs - no CB2526 in Basin Tap; p:/index.php/products/bathroom/shower-series/hand-shower - 12 SKUs listed; p:/index.php/products/kitchen/kitchen-faucet?keyword=CB2526 -> CB2526SS-DIY + CB2526SS-BL + CB2526SS-GM-DIY; p:/index.php/products/kitchen/kitchen-faucet/cb2526ss-detail title 'Kitchen Tap: CB2526SS-DIY', body 'Pillar Mounted Kitchen Tap c/w Flexible Hose & Shower Head S/Steel 304'; image path /images/virtuemart/product/CB2526SS.jpg seen verbatim in fetched HTML. model-quote:""Kitchen Tap: CB2526SS-DIY"" from page text; description matches display_name verbatim."
