item_code,uom,display_name,category,official_product_page,official_image_url,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,decision,reason,human_action
TAP-SAN-SWP-SS-304-3940-RG,PCS,Saniware Premier Kitchen Pillar Sink Tap-rg SWP-SS-304-3940-RG,Kitchen & Sinks,https://saniware.com/product/kitchen-pillar-sink-tap-swp-ss-304-3940-rg/,https://saniware.com/wp-content/uploads/2025/05/SWP-SS-304-3940-RG-1.jpg,A,yes,yes,yes,needs_permission,candidate,Carry-forward verification: re-opened the Gemini-accepted official/authorised source page and image for source position 27. The worklist records exact model and finish agreement; the source URL remains live and the image URL is preserved without sibling substitution.,Preserve the live official/authorised page/image in evidence manifest; publication permission remains required.
TOI-TRP-WC2300-S,SET,Saniware One Piece Washdown Closet,Bathroom,https://saniware.com/product/one-piece-washdown-closet-wc-2300-s250mm/,https://saniware.com/wp-content/uploads/2025/05/WC-2300.jpg,A,yes,yes,yes,needs_permission,candidate,Carry-forward verification: re-opened the Gemini-accepted official/authorised source page and image for source position 28. The worklist records exact model and finish agreement; the source URL remains live and the image URL is preserved without sibling substitution.,Preserve the live official/authorised page/image in evidence manifest; publication permission remains required.
FAN-STA-KHI-SF1682,SET,Khind 16 Stand Fan,Fans & Ventilation,https://khind.com.my/products/khind-stand-fan-sf1682se,https://khind.com.my/cdn/shop/files/SF1682SE_BG_white_7fc568d3-0556-4785-a1de-68302f995233.jpg?v=1751809076&width=1946,A,yes,yes,yes,needs_permission,candidate,"Queries ran: exact SKU SF1682SE at official Khind Malaysia and official stand-fan collection. The exact official page title identifies KHIND Stand Fan (16) SF1682SE and specifications state Winter Grey, 50W, 220–240V, 16-inch. The page exposes the exact SF1682SE product asset; no sibling image was substituted.",Preserve official Khind page/image in evidence manifest; publication permission remains required.
ELE-BUL-E27-15W-RED,PCS,Taicon E27 Stick Bulb Red 15W,Lighting,,,C,unresolved,unresolved,yes,needs_permission,pending,Queries ran: Taicon E27 15W red official Malaysia and exact colour-bulb searches. No exact official Taicon E27 15W red page/image was preserved; family discovery was not used as a substitute.,Find exact Taicon E27 15W red official image.
TAP-SAN-SWP-B-3213,PCS,Saniware Premier Tall Basin Cold Tap,Bathroom,https://saniware.com/product/tall-basin-cold-tap-swp-ss-304-3213/,https://saniware.com/wp-content/uploads/2025/05/3213.png,A,yes,yes,yes,needs_permission,candidate,Carry-forward verification: re-opened the Gemini-accepted official/authorised source page and image for source position 31. The worklist records exact model and finish agreement; the source URL remains live and the image URL is preserved without sibling substitution.,Preserve the live official/authorised page/image in evidence manifest; publication permission remains required.
JOV-WAT-HEA-SL30IP-WHI-AWB,PCS,Joven (white) Instant Water Heater SL30IP-AWB,Home Appliances,https://www.joven-electric.com/my/products/instant-water-heater/sl30-series.html,,C,unresolved,unresolved,yes,needs_permission,pending,"Queries ran: exact SL30IP-AWB, SL30iP(WB), and official Joven SL30 series searches. Official page confirms a WB bracket variant but not the source row’s AWB code; no exact code/image mapping was established.",Resolve AWB versus WB code and exact white official image.
TOI-TRP-WC2098RL-S,SET,Saniware Washdown One Piece Closet-rimless,Bathroom,https://saniware.com/product/wc-2098-s300/,https://saniware.com/wp-content/uploads/2021/03/WC-2098-S300-600x600.jpg,C,yes,unresolved,yes,needs_permission,pending,"Queries ran: exact WC2098RL-S250MM and Saniware WC-2098 official pages. The official page/image is for sibling WC-2098-S300 with S-trap/P-trap options, not the exact RL-S250MM source code; sibling image was not reused.",Find exact rimless WC2098RL-S250MM official image.
SIN-SOR-SRTKS2429-BL,PCS,Sorento S/steel 304 Kitchen Sink-black,Kitchen & Sinks,https://sorento.com.my/,https://www.sorento.com.my/media/attachments/2024/09/19/sorento-catalog-2024.pdf#page=94,B,unresolved,yes,yes,needs_permission,pending,"Carry-forward recheck failed: page_live=True, image_live=False. Queries ran: supplied hint URL re-open and exact model/image probe; no replacement exact asset was preserved.",Recheck official source and preserve a live exact image.
TAP-SAN-SWP-B-2934,PCS,Saniware Premier Basin Pillar Tap-mixer (gold) SWP-B-2934,Bathroom,https://saniware.com/product/basin-pillar-tap-mixer-swp-b-2934/,https://saniware.com/wp-content/uploads/2026/01/SWP-B-2934.jpg,B,unresolved,yes,yes,needs_permission,pending,"Queries ran: exact SWP-B-2934 and official Saniware page/image probe. Exact SKU and official image are live, but the page does not state the row’s Gold finish; the image is not used as proof of an unstated finish.",Confirm Gold finish from official product text or finish-specific asset.
TAP-SAN-SWP-B-2931,PCS,Saniware Premier Basin Pillar Tap-mixer (matt Black) SWP-B-2931,Bathroom,https://saniware.com/product/basin-pillar-tap-mixer-swp-b-2931/,https://saniware.com/wp-content/uploads/2025/05/SWP-B-2931.png,A,yes,yes,yes,needs_permission,candidate,Carry-forward verification: re-opened the Gemini-accepted official/authorised source page and image for source position 36. The worklist records exact model and finish agreement; the source URL remains live and the image URL is preserved without sibling substitution.,Preserve the live official/authorised page/image in evidence manifest; publication permission remains required.
TAP-SAN-SWP-B-2930,PCS,Saniware Premier Basin Pillar Tap-mixer SWP-B-2930,Bathroom,https://saniware.com/product/basin-pillar-tap-mixer-swp-b-2930/,https://saniware.com/wp-content/uploads/2025/05/SWP-B-2930.png,A,yes,yes,yes,needs_permission,candidate,Carry-forward verification: re-opened the Gemini-accepted official/authorised source page and image for source position 37. The worklist records exact model and finish agreement; the source URL remains live and the image URL is preserved without sibling substitution.,Preserve the live official/authorised page/image in evidence manifest; publication permission remains required.
IND-RIC-COO-RC7878,SET,5.6L Rice Cooker (cool Grey),Home Appliances,https://khind.com.my/products/5-6l-commercial-rice-cooker-rc565,https://khind.com.my/cdn/shop/files/rc565-wh-cover_190224150612.jpg?v=1751809130&width=1946,B,unresolved,yes,yes,needs_permission,pending,"Carry-forward recheck failed: page_live=False, image_live=True. Queries ran: supplied hint URL re-open and exact model/image probe; no replacement exact asset was preserved.",Recheck official source and preserve a live exact image.
FAN-STA-KHI-SF1663H,SET,Khind 16 Stand Fan (black),Fans & Ventilation,https://khind.com.my/products/16-stand-fan,https://khind.com.my/cdn/shop/files/sf1663h-cover_010721155036.jpg?v=1751809588&width=1946,A,yes,yes,yes,needs_permission,candidate,Carry-forward verification: re-opened the Gemini-accepted official/authorised source page and image for source position 39. The worklist records exact model and finish agreement; the source URL remains live and the image URL is preserved without sibling substitution.,Preserve the live official/authorised page/image in evidence manifest; publication permission remains required.
TAP-SAN-SWP-B-2924,PCS,Saniware Premier Basin Pillar Tap-mixer (gold) SWP-B-2924,Bathroom,,,C,unresolved,unresolved,yes,needs_permission,pending,Queries ran: exact SWP-B-2924 official Saniware page and product-tag searches. No exact official page/image was preserved; no sibling SWP-B-2934 image reused.,Find exact SWP-B-2924 official page and image.
TAP-SAN-SWP-B-2921,PCS,Saniware Premier Basin Pillar Tap-mixer (matt Black) SWP-B-2921,Bathroom,,,C,unresolved,unresolved,yes,needs_permission,pending,Queries ran: exact SWP-B-2921 official Saniware page and mixer-series searches. No exact official page/image was preserved; the SWP-B-2931 black sibling was explicitly not substituted.,Find exact SWP-B-2921 official page and image.
CAB-SAN-SWBC-SS6615,SET,Saniware Bathroom Cabinet Set Water Tap SWBC-SS6615,Bathroom,https://saniware.com/product/swbc-ss6615/,https://saniware.com/wp-content/uploads/2025/04/SWBC-SS6615.jpeg,A,yes,yes,yes,needs_permission,candidate,Carry-forward verification: re-opened the Gemini-accepted official/authorised source page and image for source position 42. The worklist records exact model and finish agreement; the source URL remains live and the image URL is preserved without sibling substitution.,Preserve the live official/authorised page/image in evidence manifest; publication permission remains required.
GAS-STO-RUB-TAE10-M523,UNIT,Rubine Glass Hob RGH-LOTOFLEXI2B-BLFX,Kitchen & Sinks,https://www.rubine.com.my/product/RGH-LOTOFLEXI2B-BLFX,https://www.rubine.com.my/files/product_img/IM01801.jpg,A,yes,yes,yes,needs_permission,candidate,Carry-forward verification: re-opened the Gemini-accepted official/authorised source page and image for source position 43. The worklist records exact model and finish agreement; the source URL remains live and the image URL is preserved without sibling substitution.,Preserve the live official/authorised page/image in evidence manifest; publication permission remains required.
TAP-SAN-SWP-SS-304-3970-MB,PCS,Saniware Premier Flexible Hose Pillar Sink Tap Waterfall (matt Blk),Kitchen & Sinks,,,C,unresolved,unresolved,yes,needs_permission,pending,Queries ran: exact SWP-SS-304-3970-MB and official Saniware product searches. No exact official page/image was preserved.,Find exact matt-black SWP-SS-304-3970 official image.
TOI-TRP-WC-8826-S,SET,Sorento Washdown Flushing Tech,Bathroom,https://sorentomasterclub.com.my/my/index.php/products-menu/sorento-mobile/bathroom-mobile/watercloset-mobile/closedcoupled-mobile/srtwc8826-detail,https://sorentomasterclub.com.my/my/images/virtuemart/product/SRTWC8826-(product).jpg,B,yes,yes,yes,needs_permission,pending,"Queries ran: exact TECH.SRTWC8826-S-RL at Sorento official/regional pages and catalogue. Official page/image identify SRTWC8826, but the source row’s TECH prefix and -S-RL suffix are not explicitly mapped on the image/page; candidate gate fails suffix certainty.",Resolve TECH/S/RL suffix mapping on an official Sorento source.
CAB-SAN-SWBC-SS6411,SET,Saniware Bathroom Cabinet Set Water Tap SWBC-SS6411,Bathroom,https://saniware.com/product/swbc-ss6411/,https://saniware.com/wp-content/uploads/2025/04/SWBC-SS6411-1.jpeg,B,unresolved,yes,yes,needs_permission,pending,"Carry-forward recheck failed: page_live=False, image_live=True. Queries ran: supplied hint URL re-open and exact model/image probe; no replacement exact asset was preserved.",Recheck official source and preserve a live exact image.
SHO-HAN-SWP-HS-502,SET,Saniware Premier Hand Shower With Flexible Hose SWP-HS-502,Bathroom,,,C,unresolved,unresolved,yes,needs_permission,pending,"Queries ran: exact SWP-HS-502 official Saniware page, product-tag and catalogue searches. No exact official page/image was preserved.",Find exact SWP-HS-502 official page and image.
FAN-CEI-KHI-WHI-CF618,SET,Khind - 60 Ceiling Fan,Fans & Ventilation,https://khind.com.my/collections/user-manuals?page=28,,C,unresolved,unresolved,yes,needs_permission,pending,"Queries ran: exact CF618 Khind official product and manual searches. The current official page exposes only a manual collection lead, not a model-specific product image; no family ceiling-fan image reused.",Find exact Khind CF618 official product image.
OVEN-RUB-TAE13-M265,UNIT,Rubine Built-in Oven RBO-IA6X-70SS,Home Appliances,https://www.rubine.com.my/product/RBO-IA6X-70SS,,B,unresolved,yes,yes,needs_permission,pending,Queries ran: exact RBO-IA6X-70SS at official Rubine Malaysia and manual/catalogue pages. The URL responds with a generic shell and no model-specific product text/image in current HTML; no IA8X sibling image reused.,Find exact Rubine RBO-IA6X-70SS official image/page.
TAP-SAN-SWP-SS-304-3970,PCS,Saniware Premier Flexible Hose Pillar Sink Tap Waterfall,Kitchen & Sinks,,,C,unresolved,unresolved,yes,needs_permission,pending,Queries ran: exact SWP-SS-304-3970 and official Saniware product searches. No exact official page/image was preserved.,Find exact SWP-SS-304-3970 official page and image.
