ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
5110,7722,PAI-SPR-ANC-004,PCS,400ML Anchor Spray - 4 Executive Grey (PCS),Fasteners & Fixings,1,11.50,3,,,duplicate_listing,,,,,,,no,open,,,
5111,7151,PAI-SPR-ANC-015,PCS,400ML Anchor Spray - 15 Vermillion,Fasteners & Fixings,1,11.50,3,,,search,,,,,,,no,open,,,
5112,7186,PAI-SPR-ANC-030,PCS,400ML Anchor Spray - 30 Black (PCS),Fasteners & Fixings,8,11.50,3,,,duplicate_listing,,,,,,,no,open,,,
5113,7154,PAI-SPR-ANC-803,PCS,400ML Anchor Spray - 3 (803) Silver,Fasteners & Fixings,1,11.50,3,,,search,,,,,,,no,open,,,
5114,6554,PAI-TIG-250ML-ALUM,TIN,250ML Tiger G. P 203 Aluminium (TIN),Paint & Sundries,3,10.90,3,,,duplicate_listing,,,,,,,no,open,,,
5115,7733,"DRI-AUG-SDS-3/8""",PCS,3/8 Sds Plus Auger Bit,Power Tool Accessories,1,10.70,3,,,search,,,,,,,no,open,,,
5116,7627,PLA-BAG-BLA-06X09,KG,6 X 9 X 1KG PE (black),Packaging,1,10.50,3,,,search,,,,,,,no,open,,,
5117,7749,X-CAB-VGA-1.5M,PCS,Vga 1.5 Cable-b,Electrical,1,10.50,3,,,search,,,,,,,no,open,,,
5118,6696,CHA-ANI-6FT-45,PCS,Animal Chain 45 X 6,"Rope, Chain & Netting",1,9.90,3,,,search,,,,,,,no,open,,,
5119,7629,CUT-SAW-WAL-BOA-2120,PCS,M'man Wall Board Saw 6 2120,Building Materials,1,9.90,3,,,search,,,,,,,no,open,,,
5120,7364,"FAS-SCR-TD-HRW 640- 1 1/2""",PCK,"Sr Wood Spandex Screw 1 1/2""- Td-hrw 640",Fasteners & Fixings,1,9.60,3,,,search,,,,,,,no,open,,,
5121,7656,PAI-GAL-J603S,PCS,3 Gallon Pail,Housewares,1,9.50,3,,,search,,,,,,,no,open,,,
5122,7746,ELE-TUB-LED-CAS-TL-140,SET,Cielo D2 T8 LED Casing Fitting (empty) (big Hole),Plumbing,1,9.20,3,,,search,,,,,,,no,open,,,
5123,6399,GAS-LIG-081,PCS,349 Flexible Refillable Gas Lighter,Home Appliances,1,8.90,3,,,search,,,,,,,no,open,,,
5124,7716,LIN-FUS-63A,PCS,63A Fuse Link-sesco,Electrical,1,8.49,3,,,search,,,,,,,no,open,,,
5125,6987,NUM-60MM-E,PCS,Acp Alphabet 60MM - E,Signage & Numbering,1,8.00,3,,,search,,,,,,,no,open,,,
5126,7493,DRI-CER-BLI-06MM(+),PCS,Blimax Multi Ceramic Cross Drill Bit (gold) - 6MM,Power Tool Accessories,1,8.00,3,,,search,,,,,,,no,open,,,
5127,7320,"PAI-BRU-SEL-1""",PCS,1 Selleys All Purpose Paint Brush,Paint & Sundries,1,7.90,3,,,search,,,,,,,no,open,,,
5128,7689,SHH-BLK-NYL-210/15-BK,PCS,210/15 100G Black Nylon (308),Fishing & Tackle,1,7.50,3,,,search,,,,,,,no,open,,,
5129,6976,TOO-HAN-SPA-T12MM,PCS,T Handle Spanner 12MM,Hand Tools,1,7.30,3,,,search,,,,,,,no,open,,,
5130,7690,SHH-BLK-NYL-210/9-BK,PCS,210/9 100G Black Nylon T. (308),Fishing & Tackle,1,7.30,3,,,search,,,,,,,no,open,,,
5131,7373,CUT-SAW-HANDLE,PCS,Supersawman Handsaw Handle,Doors & Hardware,1,7.10,3,,,search,,,,,,,no,open,,,
5132,7745,WEL-COL-BOD-1.6MM,PCS,1.6MM Collet Body,Power Tool Accessories,1,7.00,3,,,search,,,,,,,no,open,,,
5133,6380,TAB-PVC-187-15,MTR,137CM X 25M Thick 107 Table Cloth - 494-10,Housewares,1,6.90,3,,,search,,,,,,,no,open,,,
5134,7684,TAB-PVC-480-11,MTR,137CM X 25M Thick 107 Table Cloth - 480-11,Housewares,1,6.90,3,,,search,,,,,,,no,open,,,
5135,7694,SHH-LASTIK-KAYU,PCS,Lastik Kayu,Fishing & Tackle,1,6.90,3,,,search,,,,,,,no,open,,,
5136,4579,GAS-REF-120ML,PCS,Vance Gas 120ML,Home Appliances,1,6.80,3,,,search,,,,,,,no,open,,,
5137,4714,HOS-SPR-TOKO-25MX50M,MTR,Toko Spring Hose - 25MM X 50M,Outdoor & Garden,1,6.80,3,,,search,,,,,,,no,open,,,
5138,7091,SHH-HOO-21P6,PCS,21 Pontoon Treble Hook (6G),Fishing & Tackle,1,6.50,3,,,search,,,,,,,no,open,,,
5139,3133,HOS-NET-MIK-32MM,MTR,Mikasa Net Hose - 32MM X 40M,Outdoor & Garden,1,6.20,3,,,search,,,,,,,no,open,,,
5140,7698,OIL-FUN-7010,PCS,Betterware PVC Liquid Funnel 10 130,Housewares,1,6.20,3,,,search,,,,,,,no,open,,,
5141,7577,TOO-DRV-KT100+,PCS,4 King Top (+) Screw Driver,Fasteners & Fixings,1,5.60,3,,,search,,,,,,,no,open,,,
5142,7754,"BRU-WIR-BRA-5""",PCS,5 Brass Wire Brush,Electrical,1,5.50,3,,,search,,,,,,,no,open,,,
5143,7030,"BRA-SHE-8""x10""",PAIR,8 X 10 Shelf Bracket (PAIR),Housewares,9,4.90,3,,,duplicate_listing,,,,,,,no,open,,,
5144,7566,"HOI-PUL-SIN-1.1/2""",PCS,Single Pulley 1.1/2 (PCS),Lifting & Rigging,3,4.90,3,,,duplicate_listing,,,,,,,no,open,,,
5145,7687,IND-GAL-WIRE-20#-500G,PKG,20 X 500G Wire,Electrical,1,4.90,3,,,search,,,,,,,no,open,,,
5146,6388,TOO-RUL-STE-250,PCS,Steel Angle Square 10,Power Tools,1,4.50,3,,,search,,,,,,,no,open,,,
5147,7717,OUT-CON-RUB-BLACK-60MM,PCS,60MM Rubber Cone-whi/blk,Other,1,4.20,3,,,search,,,,,,,no,open,,,
5148,6967,HOS-CLE-01930-MTR,MTR,19MM X 30M Clear Hose (MTR),Outdoor & Garden,1,3.50,3,,,search,,,,,,,no,open,,,
5149,7639,GAR-SPR-CR8458F,PCS,Filter,Pumps & Water,1,3.50,3,,,search,,,,,,,no,open,,,
5150,7764,TOO-DRV-MAG-BES,PCS,Bestir Magnetic Socket 10MM X 65MM,Electrical,1,3.50,3,,,search,,,,,,,no,open,,,
5151,7585,X-FLO-MOC-3030191-GGY,PCS,3030191 Ggy 12 X 12 Floor Tiles,Power Tools,1,3.40,3,,,search,,,,,,,no,open,,,
5152,5554,HOS-GAS-BLA45,MTR,Gas Hose - Black 45 M,Outdoor & Garden,1,3.30,3,,,search,,,,,,,no,open,,,
5153,7620,LIG-IND-APT-P22,PCS,Indicated Light,Lighting,1,3.00,3,,,search,,,,,,,no,open,,,
5154,7679,BNW-BOL-HTM-M14-75MM,PCS,H/t Bolt - M 14 X 75MM,Fasteners & Fixings,1,3.00,3,,,search,,,,,,,no,open,,,
5155,4793,HOS-AIR-TOK-10MM,MTR,Toko Yellow Air Hose - 10MM X 100M,Outdoor & Garden,1,2.90,3,,,search,,,,,,,no,open,,,
5156,7017,HOS-CLE-01630-MTR,MTR,16MM X 30M Clear Hose (MTR),Outdoor & Garden,1,2.90,3,,,search,,,,,,,no,open,,,
5157,7616,X-FLO-MOC-SUANHAWA-BLUE,PCS,Suanhawa Blue 12 X 12 Floor Tiles,Power Tools,1,2.75,3,,,search,,,,,,,no,open,,,
5158,7643,X-FLO-MOC-ZURICH-GREEN,PCS,Zurich Green 12 X 12 Floor Tiles,Power Tools,1,2.70,3,,,search,,,,,,,no,open,,,
5159,7737,FLO-MOC-MARID.GRY,PCS,Madrid Grey 12 X 12 Floor Tiles,Flooring,1,2.65,3,,,search,,,,,,,no,open,,,
5160,7508,IND-SCP-WOO100,PCS,Gd Scraper 4,Building Materials,1,2.40,3,,,search,,,,,,,no,open,,,
5161,7662,X-FLO-MOC-ARDESIA-BLUE,PCS,Ardesia Blue 12 X 12 Floor Tiles,Power Tools,1,2.40,3,,,search,,,,,,,no,open,,,
5162,7663,X-FLO-MOC-PRE-WHI,PCS,Premium White 12 X 12 Floor Tiles,Power Tools,1,2.30,3,,,search,,,,,,,no,open,,,
5163,7667,DOR-TOW-BOL65,PCS,2 1/2 Aluminium Tower Bolt,Fasteners & Fixings,1,2.30,3,,,search,,,,,,,no,open,,,
5164,7497,RIG-TUR-08MM,PCS,Galvanised Turnbuckle 08MM,Lifting & Rigging,1,2.20,3,,,search,,,,,,,no,open,,,
5165,7750,BRU-COP-204,PCS,204 Copper Brush,Other,1,2.10,3,,,search,,,,,,,no,open,,,
5166,7766,"BNW-BOL-U-ZP5/16X1.1/2""",PCS,Zp U-bolt 5/16 X 1.1/2,Fasteners & Fixings,1,1.90,3,,,search,,,,,,,no,open,,,
5167,7741,IND-SCP-WOO50,PCS,Gd Scraper 2 (PCS),Building Materials,2,1.70,3,,,duplicate_listing,,,,,,,no,open,,,
5168,7725,X-BNW-BOL-HTM-M12-90MM,PCS,H/t Bolt - M 12 X 90MM,Fasteners & Fixings,1,1.70,3,,,search,,,,,,,no,open,,,
5169,7751,BRU-PLA-E838,PCS,Plastic Brush,Other,1,1.70,3,,,search,,,,,,,no,open,,,
5170,7770,ELE-STA-HOL,PCS,Starter Holder,Electrical,1,1.50,3,,,search,,,,,,,no,open,,,
5171,7613,FAS-HOO-EYE-16#,PCS,16 Hook & Eyes (PCS),Fasteners & Fixings,35,1.30,3,,,duplicate_listing,,,,,,,no,open,,,
5172,7719,IND-SCP-WOO25,PCS,Gd Scraper 1 (PCS),Building Materials,4,1.30,3,,,duplicate_listing,,,,,,,no,open,,,
5173,7657,X-STR-GUN-NED-6IN,PCS,6 IN Gunny Needle,Packaging,1,1.20,3,,,search,,,,,,,no,open,,,
5174,7568,FAS-HOO-EYE-10#,PCS,10 Hook & Eyes,Fasteners & Fixings,1,0.60,3,,,search,,,,,,,no,open,,,
5175,7771,"ELE-PVC-ELB-BLUE-3/4""",PCS,Ele PVC Elbow 3/4 Blue,Plumbing,1,0.40,3,,,search,,,,,,,no,open,,,
5176,3120,"DOR-72'WX71.7/8""",SET,"72'W X 71 7/8 H Pc White Casement Window Outer, Inner Frame 5MM Green Reflective",Doors & Hardware,1,0.00,3,,,search,,,,,,,no,open,,,
5177,7768,"SHE-LEA-1""X3""",KGS,Lead Sheet 1 X 3,Other,0,26.90,3,,,search,,,,,,,no,open,,,
5178,7767,PVC-STRAPPING-PURPLE,KGS,PVC Strapping Purple,Packaging,0,12.90,3,,,search,,,,,,,no,open,,,
5179,7769,TAB-PVC-515-11,MTR,137CM X 25M Thick 107 Table Cloth - 515-11,Housewares,0,6.90,3,,,search,,,,,,,no,open,,,
5180,280,"DOR-HIN-JTC-SSS-4""",SET,"Smr S/steel Hinges 4""X3""X2.0MM",Doors & Hardware,330,6.50,1,,X2.0MM,reopen,pending,,,,recover-pass1,"Q: SMR s/steel hinges 4x3x2.0mm searches: unbranded hinge commodity, marketplace-only results (excluded). unbranded_commodity.",yes,open,,,
5181,270,CIMA-DL-L-199Y-RND-18W-CIELO-DL,SET,Cielo Iii 199Y 18W L/dl (rnd/daylight),Lighting,262,16.90,1,,199Y,reopen,pending,https://www.cimalighting.com.my/product/cielo-199-driver-on-board-led-downlight-12w-18w-sirim-lampu-siling-rumah-round-square-downlight-4-6-white-lights-home-room-ceiling-lighting,,,recover-pass1,Q: cimalighting.com.my Cielo Gen-III 199Y 12W/18W downlight page (hint) - brand-official product page; 18W round matches; daylight CCT claimed in row needs page confirmation.,yes,open,,,
5182,106,ELE-HOL-TC818-E27,PCS,Taicon Tc 818 E27 Lamp Holder,Lighting,196,2.80,1,Taicon,E27,reopen,reject,,,,recover-pass1,Q: Taicon official-site check (DNS NXDOMAIN taicon.com.my; taicon.com unrelated capacitor maker; marketplace/wholesaler presence only). no_official_taicon_website.,yes,open,,,
5183,16,ELE-BUL-E27-3W-RED,PCS,Taicon E27 3W LED Color Bulb-red,Lighting,166,2.50,1,Taicon,E27,reopen,reject,,,,recover-pass1,"Q: ""Taicon"" ""E27"" bulb site:.com.my; ""Taicon electric"" official website; Taicon catalogue filetype:pdf; DNS check taicon.com.my=NXDOMAIN. taicon.com is unrelated JP capacitor maker; brand only on marketplaces/wholesalers. no_official_taicon_website.",yes,open,,,
5184,287,ELE-D/L-ECO-3030-24W,PCS,Hms Downlite Hsp 503-24W 6500K,Electrical,154,19.90,1,,503-24W,reopen,reject,,,,recover-pass1,Q: HMS Downlite HSP 503-24W unverifiable; closest hit FSL FSP503 is a different brand - mislabeled listing.,yes,open,,,
5185,283,IND-CEM-50KGS,BAG,Portland Limestone Cement,Building Materials,116,24.90,1,,50KGS,reopen,pending,https://ytlcement.my/product/portland-cement,,,recover-pass1,Q: ytlcement.my brand-root evidence only (OPC/Castle PCC listed); no exact Portland Limestone Cement 50KG product page.,yes,open,,,
5186,206,NIP-PHG-1L-A,CAN,1L Platone High Gloss Accent Base,Paint & Sundries,98,42.30,1,Nippon Paint,,reopen,pending,https://www.nipponpaint.com.my/product/platone-high-gloss/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/platone.webp,,recover-pass1,Q: platone-high-gloss line page live; pack sizes/base variants not printed.,yes,open,,,
5187,104,X-ELE-LED-FFL-CHA-10W,PCS,Taicon Stick LED Mini 5W E27 - Red,Lighting,94,6.40,1,Taicon,E27,reopen,reject,,,,recover-pass1,Q: Taicon official-site check (DNS NXDOMAIN taicon.com.my; taicon.com unrelated capacitor maker; marketplace/wholesaler presence only). no_official_taicon_website.,yes,open,,,
5188,215,NIP-PHG-1L-P,CAN,1L Platone High Gloss Paster Base,Paint & Sundries,84,38.70,1,Nippon Paint,,reopen,pending,https://www.nipponpaint.com.my/product/platone-high-gloss/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/platone.webp,,recover-pass1,Q: platone line page; paster-base variant/pack not printed.,yes,open,,,
5189,68,ELE-BUL-B22-3W-RED,PCS,Taicon B22 3W LED Color Bulb - Red,Lighting,56,2.50,1,Taicon,B22,reopen,reject,,,,recover-pass1,Q: Taicon query set re-run; DNS NXDOMAIN; no B22 listing on any official source; brand has no website. no_official_taicon_website.,yes,open,,,
5190,83,ELE-CAB-WIR-MKK-2.5MM-RED,ROLL,MKK Cable 2.5MM (7/0.49MM) Red,Electrical,53,79.50,1,MKK,7/0.49MM,reopen,pending,,,,recover-pass1,"Q: ""MKK cable"" Malaysia manufacturer; MKK wire site:.com.my; catalogue filetype:pdf; official-site queries. No official manufacturer site; distributors confirm order codes ELC-CBL-MKK-2.5X1CX100M-RED. Commodity cable.",yes,open,,,
5191,130,NIP-MAT-W9102-18L,DRUM,18L Super Matex Bs 9102 White,Paint & Sundries,52,119.00,1,Nippon Paint,,reopen,pending,https://www.nipponpaint.com.my/product/super-matex/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/super-matex.webp,,recover-pass1,Q: super-matex line page live; BS 9102 White colour code and 18L pack not printed on page.,yes,open,,,
5192,87,ELE-CAB-WIR-MKK-2.5MM-BLACK,ROLL,MKK Cable 2.5MM (7/0.49MM) Black,Electrical,51,79.50,1,MKK,7/0.49MM,reopen,pending,,,,recover-pass1,Q: same MKK query set; no official site; distributor order code ELC-CBL-MKK-2.5X1CX100M-BLK confirms size/colour scheme. Commodity cable.,yes,open,,,
5193,253,BOS-0601-375-6L0,UNIT,Gws 060 Angle Grinder,Power Tools,50,169.00,1,Bosch,,reopen,reject,https://www.bosch-pt.com.my/my/media/country_content/services/downloads/catalogues/bosch_pt_programme_jan21.pdf,,,recover-pass1,Q: bosch-diy.com/my has NO angle-grinder category; twice-absent from PRO site. GWS 060 not officially listed in MY.,yes,open,,,
