ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
2599,5469,ABR-PAP-SWA-0180,SHT,Swallow Abrasive Sand Paper 180,Abrasives & Cutting,145,1.90,3,,,search,,,,,,,no,open,,,
2600,5427,ELE-CAB-UC 2.5MM,MTR,Tonn 2.5MM X 2C Twin Flat Cable,Electrical,144,6.90,3,,,search,,,,,,,no,open,,,
2601,7484,ELE-CLI-PIP-GAL-12MM,PCS,1/2 G. I Saddle BAR,Electrical,144,0.50,3,,,search,,,,,,,no,open,,,
2602,6277,FIT-PVC-CON-20MM,PCS,PVC Fitting Tank Connector 20MM 3/4,Plumbing,143,2.50,3,,,search,,,,,,,no,open,,,
2603,5158,ABR-PAP-SWA-0080,SHT,Swallow Abrasive Sand Paper 80,Abrasives & Cutting,139,2.50,3,,,search,,,,,,,no,open,,,
2604,5539,ABR-PAP-SWA-0240,SHT,Swallow Abrasive Sand Paper 240,Abrasives & Cutting,139,1.90,3,,,search,,,,,,,no,open,,,
2605,5420,BNW-BOL-SS304-M8-25MM,PCS,SS 304 Bolt - M8 X 25MM,Fasteners & Fixings,138,1.20,3,,,search,,,,,,,no,open,,,
2606,7431,ELE-CLI-PIP-PVC-12MM,PCS,1/2 PVC Pipe Clips,Plumbing,138,0.50,3,,,search,,,,,,,no,open,,,
2607,4516,VER-MAR-3M-DG3SM,PCS,3M Side Marking,Other,136,4.50,3,,,search,,,,,,,no,open,,,
2608,6062,BNW-BOL-HTM-M10-45MM,PCS,H/t Bolt - M 10 X 45MM,Fasteners & Fixings,135,0.70,3,,,search,,,,,,,no,open,,,
2609,7099,ELE-PVC-INS-ELB*,PCS,19MM Inspection Elbow,Plumbing,134,1.00,3,,,search,,,,,,,no,open,,,
2610,6937,FIT-PVC-TEE-20MM,PCS,PVC Fitting Tee 20MM 3/4,Plumbing,133,1.60,3,,,search,,,,,,,no,open,,,
2611,5205,"PAI-ROL-REF-4010-4""",PCS,4 4010 Adamark Paint Roller Refill,Paint & Sundries,131,1.20,3,,,search,,,,,,,no,open,,,
2612,7452,FIT-PVC-PLU-20MM,PCS,PVC Fitting Plug 20MM 3/4,Plumbing,131,0.80,3,,,search,,,,,,,no,open,,,
2613,5601,ABR-PAP-SWA-0280,SHT,Swallow Abrasive Sand Paper 280,Abrasives & Cutting,130,1.90,3,,,search,,,,,,,no,open,,,
2614,5468,ABR-PAP-SWA-0120,SHT,Swallow Abrasive Sand Paper 120,Abrasives & Cutting,129,2.00,3,,,search,,,,,,,no,open,,,
2615,4029,FIT-HDPE-TEE-20MM,PCS,HDPE Tee Equal 20MM,Plumbing,128,3.80,3,,,search,,,,,,,no,open,,,
2616,5116,ABR-PAP-SWA-0060,SHT,Swallow Abrasive Sand Paper 60,Abrasives & Cutting,127,2.80,3,,,search,,,,,,,no,open,,,
2617,5986,ABR-PAP-STAR-400#,PCS,Three Star Sandpaper 400,Abrasives & Cutting,125,1.90,3,,,search,,,,,,,no,open,,,
2618,3950,IND-TRO-WOO,PCS,Wooden Cement Trowel,Hand Tools,124,8.50,3,,,search,,,,,,,no,open,,,
2619,5651,ABR-PAP-SWA-0150,SHT,Swallow Abrasive Sand Paper 150,Abrasives & Cutting,124,1.90,3,,,search,,,,,,,no,open,,,
2620,3531,BOA-GYP-03.2MM-X4'X4',PCS,4 X 4 X 3.2MM Prima Flat Sheet,Building Materials,121,11.90,3,,,search,,,,,,,no,open,,,
2621,5679,ABR-PAP-SWA-0600,SHT,Swallow Abrasive Sand Paper 600,Abrasives & Cutting,121,1.90,3,,,search,,,,,,,no,open,,,
2622,6472,FAS-SCR-COA-M6060,PCS,Sr Coach Screw M6 X 60MM,Fasteners & Fixings,121,0.40,3,,,search,,,,,,,no,open,,,
2623,5364,FIT-UPVC-BEN-ELB-82MM,PCS,U-pvc Bend (elbow) 82MM 3,Plumbing,120,6.30,3,,,search,,,,,,,no,open,,,
2624,3433,"PAI-ROL-REF-PM7""",PCS,Paint Master Paint Roller Refill 7,Paint & Sundries,120,5.50,3,,,search,,,,,,,no,open,,,
2625,4197,FLO-MAT-PVC-SY403,PCS,Sy 403 PVC Floor Mat,Flooring,118,7.50,3,,,search,,,,,,,no,open,,,
2626,6520,BNW-BOL-HTM-M06-40MM,PCS,H/t Bolt - M 06 X 40MM,Fasteners & Fixings,117,0.40,3,,,search,,,,,,,no,open,,,
2627,5501,ABR-PAP-SWA-0100,SHT,Swallow Abrasive Sand Paper 100,Abrasives & Cutting,116,2.10,3,,,search,,,,,,,no,open,,,
2628,4527,FIT-HDPE-SOC-COU-20MM,PCS,HDPE Coupler Straight Socket 20MM,Plumbing,115,2.80,3,,,search,,,,,,,no,open,,,
2629,7544,BNW-WAS-SSS-09MM,PCS,SS 304 Flat Washer 3/8,Fasteners & Fixings,115,0.40,3,,,search,,,,,,,no,open,,,
2630,6059,ABR-PAP-STAR-320#,PCS,Three Star Sandpaper 320,Abrasives & Cutting,114,1.90,3,,,search,,,,,,,no,open,,,
2631,6878,FIT-PVC-ELB-25MM,PCS,PVC Fitting Elbow 25MM 1,Plumbing,113,2.10,3,,,search,,,,,,,no,open,,,
2632,6546,BNW-BOL-HTM-M08-40MM,PCS,H/t Bolt - M 08 X 40MM,Fasteners & Fixings,113,0.50,3,,,search,,,,,,,no,open,,,
2633,5049,PAI-ROL-REF-R-0038,PCS,R'key Paint Roller Refill 2,Paint & Sundries,112,1.50,3,,,search,,,,,,,no,open,,,
2634,5459,O-RING-22-26,PCS,O-ring 22-26,Other,111,2.50,3,,,search,,,,,,,no,open,,,
2635,4677,COC-BIB-SM2008BUBBT-1/2,PCS,Somax 2008 Brass Union Ball Bibtap 1/2,Plumbing,110,15.90,3,,,search,,,,,,,no,open,,,
2636,5363,ELE-PLU-TOP-NNE138,PCS,NNE 138 13A P/top SIRIM,Electrical,109,7.90,3,,,search,,,,,,,no,open,,,
2637,3945,"BRO-HAN-7/8"" X 72",PCS,7/8 X 6 Broom Handle,Doors & Hardware,109,4.90,3,,,search,,,,,,,no,open,,,
2638,5680,ABR-PAP-SWA-1000,SHT,Swallow Abrasive Sand Paper 1000,Abrasives & Cutting,109,2.00,3,,,search,,,,,,,no,open,,,
2639,5280,WOO-SIN-08',PCS,Mrtx List 8 (s),Building Materials,108,2.00,3,,,search,,,,,,,no,open,,,
2640,6643,FIT-PVC-ELB-PT25MM,PCS,PVC Fitting P/t Elbow 25MM 1,Plumbing,107,1.90,3,,,search,,,,,,,no,open,,,
2641,4552,ELE-TUB-FLU-TLD-36W/54,PCS,Philips Lifemax 36W Fluo Tube D/l,Electrical,106,16.50,3,,,search,,,,,,,no,open,,,
2642,6218,ABR-PAP-STAR-180#,PCS,Three Star Sandpaper 180,Abrasives & Cutting,105,1.90,3,,,search,,,,,,,no,open,,,
2643,6063,BNW-BOL-HTM-M10-65MM,PCS,H/t Bolt - M 10 X 65MM,Fasteners & Fixings,105,0.90,3,,,search,,,,,,,no,open,,,
2644,6404,ROP-MANILA-6MM,MTR,Manila Rope -1/4 (6MM),"Rope, Chain & Netting",104,1.20,3,,,search,,,,,,,no,open,,,
2645,6953,FIT-PVC-SOC-25MM,PCS,PVC Fitting Socket P/t 25MM 1,Plumbing,103,2.30,3,,,search,,,,,,,no,open,,,
2646,6621,BNW-BOL-SS304-M6-25MM,PCS,SS 304 Bolt - M6 X 25MM,Fasteners & Fixings,103,0.50,3,,,search,,,,,,,no,open,,,
2647,6322,BNW-BOL-HTM-M10-40MM,PCS,H/t Bolt - M 10 X 40MM,Fasteners & Fixings,102,0.80,3,,,search,,,,,,,no,open,,,
2648,5593,O-RING-16-21,PCS,O-ring 16-21,Other,101,2.00,3,,,search,,,,,,,no,open,,,
2649,7586,BNW-NUT-HTM-M12,PCS,H/t Nut - M 12,Fasteners & Fixings,101,0.30,3,,,search,,,,,,,no,open,,,
2650,7590,"ELE-PVC-COUPLIG-SOCKET-3/8""",PCS,Ele PVC Coupling Socket 3/8,Electrical,101,0.20,3,,,search,,,,,,,no,open,,,
2651,4939,"PIP-PVC-3/4""",MTR,"3/4""(26MM) Bs X 6M PVC Pipe",Plumbing,100,2.80,3,,,search,,,,,,,no,open,,,
2652,7594,"PIP-PVC-1/2""",MTR,"1/2""(22MM) Bs X 6M PVC Pipe (MTR)",Plumbing,25,2.20,3,,,duplicate_listing,,,,,,,no,open,,,
2653,6028,PLA-MAT-EAW-MTR,MTR,Elephant-king Anti-weed Mat (pp) 1M,Packaging,100,1.90,3,,,search,,,,,,,no,open,,,
2654,3744,ROO-ZIN-SHE-08'X35G,PCS,Corrugated Steel Zinc 8 X 35G,Building Materials,99,20.90,3,,,search,,,,,,,no,open,,,
2655,4720,"PIP-PVC-E-1/2""",MTR,1/2 (22MM) Class E X 6M PVC Pipe,Plumbing,99,3.80,3,,,search,,,,,,,no,open,,,
2656,4578,FIT-HDPE-BEN-ELB-20MM,PCS,HDPE Bend (elbow) 20MM,Plumbing,99,3.00,3,,,search,,,,,,,no,open,,,
2657,5635,CAB-PVC-FLE-CON-20MM-ECO,MTR,20MM PVC Flexible Conduit - Black 40M (kancil),Electrical,99,1.50,3,,,search,,,,,,,no,open,,,
2658,7271,FAS-HOO-EYE-14#,PCS,14 Hook & Eyes,Fasteners & Fixings,99,1.10,3,,,search,,,,,,,no,open,,,
2659,6343,ELE-PLUG-TOP-FUSE-15A,PCS,Plug Top Fuse 15A,Electrical,99,0.70,3,,,search,,,,,,,no,open,,,
2660,7597,"ELE-PVC-MALE-SOCKET-3/8""",PCS,Ele PVC Male Socket 3/8,Electrical,99,0.20,3,,,search,,,,,,,no,open,,,
2661,3000,WEL-CAB-UNI-500AMP,MTR,Uniflux 500A X 90M Welding Cable,Electrical,98,15.90,3,,,search,,,,,,,no,open,,,
2662,7502,BNW-NUT-HTM-M16,PCS,H/t Nut - M 16,Fasteners & Fixings,98,0.60,3,,,search,,,,,,,no,open,,,
2663,2863,HOS-NET-MIK-15MM,MTR,Mikasa Net Hose - 15MM X 50M,Outdoor & Garden,97,2.20,3,,,search,,,,,,,no,open,,,
2664,6765,FIT-PVC-ELB-40MM,PCS,PVC Fitting Elbow 40MM 1-1/2 Swv,Plumbing,96,2.50,3,,,search,,,,,,,no,open,,,
2665,5951,ABR-PAP-SWA-0220,SHT,Swallow Abrasive Sand Paper 220,Abrasives & Cutting,96,1.90,3,,,search,,,,,,,no,open,,,
2666,3185,HOS-NET-MIK-12MM,MTR,Mikasa Net Hose - 12MM X 100M,Outdoor & Garden,96,1.60,3,,,search,,,,,,,no,open,,,
2667,6359,BNW-BOL-SS304-M6-30MM,PCS,SS 304 Bolt - M6 X 30MM,Fasteners & Fixings,96,0.60,3,,,search,,,,,,,no,open,,,
2668,6185,ABR-PAP-RIK-240#,PCS,Riken White Sandpaper 240,Abrasives & Cutting,95,1.90,3,,,search,,,,,,,no,open,,,
2669,7253,FIT-PVC-SOC-DE25MM,PCS,PVC Fitting Socket D/e 25MM 1,Plumbing,95,1.30,3,,,search,,,,,,,no,open,,,
2670,7548,FIT-PVC-CAP-20MM,PCS,PVC Fitting End Cap 20MM 3/4,Plumbing,95,0.70,3,,,search,,,,,,,no,open,,,
2671,3541,PAI-ROL-SPM175,SET,Paint Master Paint Roller Set 7,Paint & Sundries,94,6.80,3,,,search,,,,,,,no,open,,,
2672,5602,BRA-S/STEEL-40MM,PCS,40MM S/steel Flat L Bracket,Plumbing,94,1.60,3,,,search,,,,,,,no,open,,,
2673,7514,FAS-HOO-EYE-12#,PCS,12 Hook & Eyes,Fasteners & Fixings,94,0.90,3,,,search,,,,,,,no,open,,,
2674,3720,WOO-FIG-JOI,PCS,Finger Joint 1 X 2 X 12,Building Materials,93,11.50,3,,,search,,,,,,,no,open,,,
2675,4494,"BRO-HAN-7/8"" x 48 x(S)",PCS,7/8 X 4 X (s) Broom Handle,Doors & Hardware,93,3.40,3,,,search,,,,,,,no,open,,,
2676,5987,ABR-PAP-SWA-0320,SHT,Swallow Abrasive Sand Paper 320,Abrasives & Cutting,93,1.90,3,,,search,,,,,,,no,open,,,
2677,5358,CAB-PVC-FLE-CON-25MM-ECO,MTR,25MM PVC Flexible Conduit - Black 40M (kancil),Electrical,92,2.70,3,,,search,,,,,,,no,open,,,
2678,6833,SWI-CON-PVC-06A,LTH,Sino PVC Connector 5A,Electrical,92,1.70,3,,,search,,,,,,,no,open,,,
2679,5341,GLU-STI-BIG-TWN,PCS,Glue Stick-big/twn,Chemicals & Adhesives,92,1.30,3,,,search,,,,,,,no,open,,,
2680,6471,ELE-CLI-PIP-PVC-38MM,PCS,1.1/2 PVC Hose Clips,Outdoor & Garden,92,1.00,3,,,search,,,,,,,no,open,,,
2681,7606,BNW-JCBC-NUT-M8 X 15,PCS,M8 X 15 Nut,Fasteners & Fixings,92,0.50,3,,,search,,,,,,,no,open,,,
2682,5497,SWI-SOC-PLK-1328,PCS,Plk 5113 13A S/skt SIRIM,Electrical,91,7.50,3,,,search,,,,,,,no,open,,,
2683,5794,ABR-PAP-SWA-1500,SHT,Swallow Abrasive Sand Paper 1500,Abrasives & Cutting,91,2.20,3,,,search,,,,,,,no,open,,,
2684,3592,GUM-PVC-V-TECH-100GM,CAN,Pro-spec Selleys Ps PVC Pipe Adhesive Glue 100ML,Chemicals & Adhesives,90,5.50,3,,,search,,,,,,,no,open,,,
2685,6155,"SPO-WAS-2""",PCS,2 Washing Sponge,Other,90,1.60,3,,,search,,,,,,,no,open,,,
2686,7404,"IND-WIR-MES-HEX-1/2""",FTS,Hexagon Wire Mesh 1/2 X 24G X 3 X 90,Electrical,90,1.00,3,,,search,,,,,,,no,open,,,
2687,3072,GRA-SSS-304-150MM,PCS,6-412 Vip St. Steel (304) Double Grating 6 X 6,Outdoor & Garden,89,9.90,3,,,search,,,,,,,no,open,,,
2688,4638,PAI-TRA-BLU-BIG,PCS,PVC Roller Tray Big - Blue,Housewares,89,8.90,3,,,search,,,,,,,no,open,,,
2689,6144,IND-GAL-WIR-PVC-COA-3MMX25KGS,KGS,PVC Coated Wire 3.00MM X 1KG,Electrical,88,10.50,3,,,search,,,,,,,no,open,,,
2690,7267,SAF-EAR-PLU-3M-1100,PAIR,3M 1100 Disposable Ear Plug,Electrical,88,1.40,3,,,search,,,,,,,no,open,,,
2691,6341,BNW-BOL-HTM-M10-50MM,PCS,H/t Bolt - M 10 X 50MM,Fasteners & Fixings,88,0.80,3,,,search,,,,,,,no,open,,,
2692,5728,ROP-STRAPS-ELASTIC-THAI-N05,PCS,45 Thai Elastic Straps,"Rope, Chain & Netting",87,2.50,3,,,search,,,,,,,no,open,,,
