ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
42,3084,ABR-PAP-621-537,SHT,G500 Ewd Hand Sanding Sheet,Abrasives & Cutting,122,2.00,3,,G500,search,,,,,,,yes,open,1,reject,
43,3085,ABR-PAP-621-538,SHT,G600 Ewd Hand Sanding Sheet,Abrasives & Cutting,122,2.00,3,,G600,search,,,,,,,yes,open,1,reject,
44,3862,ELE-HOL-293-B22,PCS,Bm B22 Wedge Holder-black (ovl),Electrical,120,2.20,3,,B22,search,,,,,,,yes,open,1,pending,
45,3152,ABR-PAP-621-528,SHT,G80 Ewd Hand Sanding Sheet,Abrasives & Cutting,116,2.30,3,,G80,search,,,,,,,yes,open,1,reject,
46,2985,"CLI-HOS-GP-1""",PCS,Gp S/steel Hose CLIP-1 (16-25MM),Outdoor & Garden,114,1.40,3,,CLIP-1,search,,,,,,,yes,open,1,reject,
47,5849,BNW-NUT-SS304-M08,PCS,SS 304 Nut - M08,Fasteners & Fixings,110,0.70,3,,M08,search,,,,,,,yes,open,1,reject,
48,6064,BNW-WAS-M6,PCK,M6 Washer (10PCS/PCK),Fasteners & Fixings,110,0.50,3,,10PCS/PCK,search,,,,,,,yes,open,1,reject,
49,4186,WEL-GLA-BLA-NO.10,PCS,Black Welding Glass 108 X 50 (no. 10),Welding,109,1.00,3,,NO.10,search,,,,,,,yes,open,1,reject,
50,3197,ABR-PAP-621-540,SHT,Ewd Hand Sanding Sheet G1000,Abrasives & Cutting,107,2.00,3,,G1000,search,,,,,,,yes,open,1,reject,
51,3238,ABR-PAP-621-530,SHT,G120 Ewd Hand Sanding Sheet,Abrasives & Cutting,101,2.30,3,,G120,search,,,,,,,yes,open,1,reject,
52,3402,ELE-CAB-WIR-ASIA-2.5Y*,MTR,"Asia PVC Cable, Yellow - MTR",Electrical,100,1.60,3,,2.5MM2,search,,,,,,,yes,open,1,pending,
53,2856,CLI-HOS-13-23,PCS,PVC Wing Hose Clip 13-23,Outdoor & Garden,99,1.80,3,,WH300,search,,,,,,,yes,open,1,reject,
54,2629,ELE-CAB-PVC-4.00MM-BLK-MTR,MTR,Ktk PVC Cable Black 100M -mtr,Electrical,97,4.00,3,,4.0MM2,search,,,,,,,yes,open,1,reject,
55,3534,"ELE-PVC-CAS-1""",LGTH,Kancil 1 X 6FT PVC Casing,Electrical,96,3.90,3,,6FT,search,,,,,,,yes,open,1,pending,
56,6012,"BNW-WAS-1/4""",PKT,1/4 Iron Washer (20PCS/PCK),Fasteners & Fixings,96,1.90,3,,20PCS/PCK,search,,,,,,,yes,open,1,reject,
57,4856,BNW-NUT-SS304-M12,PCS,SS 304 Nut - M12,Fasteners & Fixings,95,1.60,3,,M12,search,,,,,,,yes,open,1,reject,
58,5197,FAS-PLU-PVC-GREY-SW260,PCK,Grey PVC Wall Plug,Fasteners & Fixings,94,1.30,3,,SW-260,search,,,,,,,yes,open,1,reject,
59,3311,"CLI-HOS-GP-3/4""",PCS,Gp S/steel Hose CLIP-3/4 (13-19MM),Outdoor & Garden,91,1.20,3,,CLIP-3/4,search,,,,,,,yes,open,1,reject,
60,3278,ABR-PAP-621-539,SHT,G800 Ewd Hand Sanding Sheet,Abrasives & Cutting,89,2.00,3,,G800,search,,,,,,,yes,open,1,pending,
61,6319,X-SWI-LWD-1WAY-2GANG,PCS,Niko S - 1G1W Switch White,Electrical,87,3.80,3,,1G1W,search,,,,,,,yes,open,1,reject,
62,2627,ACE-HAM-ANC-1/4X2,PCK,Ace Hammer Drive Anchor 650 1/4 X 2 (10PCS/PCK),Hand Tools,86,7.20,3,,10PCS/PCK,search,,,,,,,yes,open,1,pending,
63,4864,FIT-PVC-TEE-20MMX15MM,PCS,PVC Fitting Tee Reducing 3/4 X1/2,Plumbing,86,2.10,3,,X1/2,search,,,,,,,yes,open,1,reject,
64,2962,CLI-HOS-13-19,PCS,PVC Wing Hose Clip 13-19,Outdoor & Garden,86,1.80,3,,WH300,search,,,,,,,yes,open,1,reject,
65,3043,X-ADH-TAP-MWP037A,PCS,Vago Seal Tape,Power Tools,85,1.30,3,,12MMX0.075MMX15M,search,,,,,,,yes,open,1,pending,
66,4668,SOC-PVC-BOX-6MM,PCS,PVC 2WAY Box 3/4,Other,85,0.20,3,,2WAY,search,,,,,,,yes,open,1,reject,
67,3398,"CLI-HOS-GP-7/8""",PCS,Gp S/steel Hose Clip - 7/8 (13-23MM),Outdoor & Garden,83,1.30,3,,13-23MM,search,,,,,,,yes,open,1,reject,
68,3061,SWI-S/SKT-LWD-4013-13A,PCS,NNE 13A S/skt (sr),Electrical,78,9.30,3,,813/S,search,,,,,,,yes,open,1|2,pending,
69,3069,"CLI-HOS-GP-1.1/2""",PCS,Gp S/steel Hose Clip- 1.1/2 (21-38MM),Outdoor & Garden,77,1.80,3,,21-38MM,search,,,,,,,yes,open,1,reject,
70,3221,DOR-STO-25X25MM,PCS,Red Rubber Door Stopper,Doors & Hardware,77,1.30,3,,25X25MM,search,,,,,,,yes,open,1,reject,
71,2773,CUT-BLA-ECL-1218T,PCS,Eclipse Hacksaw Blade - 12MM X 18T Predator,Hand Tools,76,4.80,3,,18T,search,,,,,,,yes,open,1|2,pending,red:model_absent
72,3465,ABR-PAP-621-529,SHT,G100 Ewd Hand Sanding Sheet,Abrasives & Cutting,74,2.30,3,,G100,search,,,,,,,yes,open,1,pending,
73,3171,SHH-SINKER-NO.1,PCK,Single Head Sinker No. 1 (2PCS/PCK),Fishing & Tackle,72,3.00,3,,2PCS/PCK,search,,,,,,,yes,open,1,reject,
74,5387,"ACE-NUTS-5/16""X38MM",PCS,"Ace Brand Bsw Hexagon Long Nuts LN-5/16""X38MM",Fasteners & Fixings,72,1.10,3,,LN-5/16,search,,,,,,,yes,open,1,pending,
75,2884,ELE-T5-4FT-CIELO-D/L,PCS,Cielo T5 LED Fitting 4FT 18W DL-860,Plumbing,70,19.80,3,,4FT,search,,,,,,,yes,open,1|2,pending,red:model_absent
76,2770,PLUG-TOP-UMS-13A,PCS,Ums 13A Plugtop (PT130R-S),Other,70,5.40,3,,PT130R-S,search,,,,,,,yes,open,1,candidate,red:schema
77,4816,"ACE-NUTS-3/8""X38MM",PCS,"Ace Brand Bsw Hexagon Long Nuts LN-3/8""X38MM",Fasteners & Fixings,70,1.80,3,,LN-3/8,search,,,,,,,yes,open,1,candidate,red:schema
78,3396,CHA-PVC-BEL-G6MM,MTR,Cn/kh PVC (green),"Rope, Chain & Netting",69,3.70,3,,CHAIN-6MM,search,,,,,,,yes,open,1,reject,
79,2970,IND-FIL-100MM,ROLL,Stretch Film 4IN X,Building Materials,68,4.20,3,,230GM,search,,,,,,,yes,open,1,reject,
80,2931,"FAS-SCR-CSK-1 1/4"" X 8G",PCK,Sr Csk Tapping Screw 1 1/4 X 8G (20PCS/PCK),Fasteners & Fixings,68,3.60,3,,20PCS/PCK,search,,,,,,,yes,open,1,reject,
81,3733,"FAS-SCR-TAP-CSK-8#1""-PCK",PACK,"8 X1""CSK Self Tapping Screw-flat Head (10PCS/PCK)",Fasteners & Fixings,68,1.20,3,,10PCS/PCK,search,,,,,,,yes,open,1,reject,
82,5963,ELE-PVC-TEE-3W,PCS,19MM Tee Box (3WAY Box),Plumbing,68,0.70,3,,3WAY,search,,,,,,,yes,open,1,reject,
83,4205,"PIC-HAN-GOL-1-1/2""",PCK,Golden Picture Hanger-m'sia 1-1/2 (2PAIR/PCK),Housewares,67,1.70,3,,2PAIR/PCK,search,,,,,,,yes,open,1,reject,
84,4113,HOS-CON-13-16MM,PCS,Power Hose Joint,Outdoor & Garden,66,1.00,3,,13-16MM,search,,,,,,,yes,open,1,reject,
85,3872,"PIP-UPVC-5255-1.1/2""",MTR,"1 1/2""(40MM) X 6M Upvc Pipe",Plumbing,64,5.90,3,,BS5255,search,,,,,,,yes,open,1|2,pending,red:hash_collision
86,3308,BNW-BOL-SS304-M10-30MM,PCS,SS 304 Bolt - M10 X 30MM,Fasteners & Fixings,63,1.70,3,,M10,search,,,,,,,yes,open,1,reject,
87,3188,SHH-SINKER-NO.2,PCK,Single Head Sinker No. 2 (2PCS/PCK),Fishing & Tackle,62,3.90,3,,2PCS/PCK,search,,,,,,,yes,open,1,reject,
88,2986,CUT-DIS-HIT-GRI-4X6MM,PCS,Grinding Wheel 4 X 6MM (100X6X16MM),Abrasives & Cutting,62,3.70,3,,100X6X16MM,search,,,,,,,yes,open,1,reject,
89,3391,ANT-KILL-BAIT,PCK,Ant Killing Bait 35GM,Other,62,3.50,3,,35GM,search,,,,,,,yes,open,1,reject,
90,4732,WAL-PLU-S/S-CC226-M8X70MM,PCS,S/steel Wall Plug - K103-304 M8X70MM CC226,Fasteners & Fixings,62,2.20,3,,K103-304,search,,,,,,,yes,open,1,reject,
91,4313,"FAS-SCR-DRY-WHI-6#1.1/4""",PCK,Hunter/wh - Drywall Screw 6 (20PCS/PCK) X1-1/4,Fasteners & Fixings,62,1.80,3,,20PCS/PCK,search,,,,,,,yes,open,1,pending,
92,6072,ELE-PVC-CRO-4W,PCS,19MM Cross Box 4WAY,Electrical,61,0.70,3,,4WAY,search,,,,,,,yes,open,1,reject,
93,5548,"FAS-SCR-TAP-CSK-8#1 1/2""",PACK,8 X1-1/2 Csk Self Tapping Screw - Flat Head (10PCS/PCK),Fasteners & Fixings,59,1.40,3,,X1-1/2,search,,,,,,,yes,open,1,reject,
94,4303,CAP-01.5UF-415V-CBB61,PCS,Capacitor 415V Sh-po Square Black,Electrical,58,3.50,3,,01.5UF,search,,,,,,,yes,open,1,reject,
95,3181,"FAS-SCR-TAP-CSK-8#2 1/2""",PACK,8 X2-1/2 Csk Self Tapping Screw-flat Head (10PCS/PCK),Fasteners & Fixings,58,2.00,3,,X2-1/2,search,,,,,,,yes,open,1,reject,
96,3338,SHH-SINKER-NO.5,PCS,Single Head Sinker No. 5 (1PCS/PCK),Fishing & Tackle,57,3.60,3,,1PCS/PCK,search,,,,,,,yes,open,1,reject,
97,3449,"FAS-SCR-P/H-3/4"" X 8#",PCK,Sr P/h Self Drilling Screw 3/4 X 8 (20PCS/PCK),Fasteners & Fixings,57,2.10,3,,20PCS/PCK,search,,,,,,,yes,open,1,reject,
98,3571,TAP-WIR-3MSCTBLUE,PCS,3M Blue Gu Vinyl Elec Tape 150,Plumbing,57,1.20,3,,18MMX5MM,search,,,,,,,yes,open,1,pending,
99,3092,"FAS-SCR-DRY-WHI-6#1""BOX",BOX,Hunter/wh - Drywall Screw 6 X1,Fasteners & Fixings,56,12.90,3,,6#X1,search,,,,,,,yes,open,1,pending,
100,4585,"PIC-HAN-GOL-1""",PCK,Golden Picture Hanger-m'sia 1 (2PAIR/PCK),Housewares,56,1.40,3,,2PAIR/PCK,search,,,,,,,yes,open,1,reject,
101,3141,SHH-SINKER-NO.6,PCS,Single Head Sinker No. 6 (1PC/PCK),Fishing & Tackle,55,4.50,3,,1PC/PCK,search,,,,,,,yes,open,1,reject,
102,2928,WIN-HOO-PIN-8406,PCK,Sr Pin Hook 8406 (25PCS/PCK),Doors & Hardware,54,3.30,3,,25PCS/PCK,search,,,,,,,yes,open,1,pending,
103,3153,BNW-BOL-SS304-M10-50MM,PCS,SS 304 Bolt - M10 X 50MM,Fasteners & Fixings,54,2.40,3,,M10,search,,,,,,,yes,open,1,reject,
104,3361,SWI-ADA-MS3106N,PCS,Morries Uk Plug Travel Adaptor,Electrical,53,10.90,3,,MS3106N,search,,,,,,,yes,open,1,candidate,red:schema
105,3533,ELE-D/L-HOME-2103-18W-6500K,PCS,Hermanns Downlite -rd -6500K,Electrical,52,11.90,3,,6500K,search,,,,,,,yes,open,1|2,pending,
106,3999,"FAS-RIV-PAT-1/8""X1/2""-PCK",PCK,Blind Rivet: Jaguar 1/8 X 1/2 (20PCS/PCK),Fasteners & Fixings,52,1.40,3,,20PCS/PCK,search,,,,,,,yes,open,1|2,pending,
107,6743,"FAS-SCR-DRY-WHI-6#3/4""",PCK,Hunter/wh - Drywall Screw 6 X3/4 (20PCS/PCK),Fasteners & Fixings,52,1.30,3,,X3/4,search,,,,,,,yes,open,1,pending,
108,3658,DOR-ROL-CAT-RDL304,PCS,S/s Double Roller Catch (4PCS/PCK),Doors & Hardware,52,1.00,3,,4PCS/PCK,search,,,,,,,yes,open,1,reject,
109,3039,SWI-SOC-ELE-E0813B,PCS,Elegance 13A Flat Pin Double Pole Swi Soc-blk (E0813B),Electrical,51,21.50,3,,E0813B,search,,,,,,,yes,open,1,pending,
110,3283,"FAS-SCR-F/H-1 1/4"" X 8#",PKT,Sr F/h Self Drilling Screw 1 1/4 X 8 (20PCS/PCK),Fasteners & Fixings,51,2.80,3,,20PCS/PCK,search,,,,,,,yes,open,1,reject,
111,3881,ABR-PAP-621-531,SHT,G150 Ewd Hand Sanding Sheet,Abrasives & Cutting,51,2.30,3,,G150,search,,,,,,,yes,open,1,pending,
112,6739,BNW-WAS-M5,PCK,M5 Washer (20PCS/PCK),Fasteners & Fixings,51,0.50,3,,20PCS/PCK,search,,,,,,,yes,open,1,reject,
113,2644,BRO-PLA-SB200,PCS,Plastic Broom 260G,Housewares,50,10.90,3,,SB200,search,,,,,,,yes,open,1,reject,
114,2708,TOO-MAG-MC03A,PCK,Magnetic Catch (4PCS/PCK),Power Tools,50,3.90,3,,4PCS/PCK,search,,,,,,,yes,open,1,pending,
115,3623,CUT-DIS-MARK-12300-P024,PCS,Mr. Mark P24 Master Fibre Disc - Blk,Abrasives & Cutting,50,2.90,3,,P24,search,,,,,,,yes,open,1|2,,red:hash_collision
116,3343,CUT-ELE-EFM430,PCS,Gold Elephant Flexible Grinding Disc,Abrasives & Cutting,50,2.60,3,,EFM-430,search,,,,,,,yes,open,1|2,,red:model_absent
117,5511,"FAS-SCR-TAP-PAN-8#1""",PACK,8 X1 Ph Self Tapping Screw-pan Head (20PCS/PCK)),Fasteners & Fixings,50,1.90,3,,20PCS/PCK,search,,,,,,,yes,open,1,reject,
118,4524,"FAS-RIV-PAT-1/8""X1/4""-PCK",PCK,Blind Rivet: Jaguar 1/8 X 1/4 (20PCS/PCK),Fasteners & Fixings,50,1.20,3,,20PCS/PCK,search,,,,,,,yes,open,1|2,pending,
119,5512,FAS-SCR-ZPH-DSMHO516,PCS,Sr Zph Self Drilling Screw (20PCS/PCK) DSM-HO516,Fasteners & Fixings,50,0.08,3,,20PCS/PCK,search,,,,,,,yes,open,1,pending,
120,3955,"PIP-HDPE-32MM-1""",MTR,PN 12.5 X 100M HDPE Pipe,Plumbing,49,6.50,3,,SIRIM-32MM,search,,,,,,,yes,open,1,candidate,red:schema
121,3306,WAS-TAP-PAI,PCS,Washi Tape 24MMX15M,Other,49,3.50,3,,24MMX15M,search,,,,,,,yes,open,1,reject,
122,3907,ABR-PAP-621-541,SHT,Ewd Hand Sanding Sheet G1200,Abrasives & Cutting,49,2.00,3,,G1200,search,,,,,,,yes,open,1,pending,
123,5905,"FAS-SCR-TAP-PAN-6#3/4""",PACK,6 X3/4 Self Tapping Screw-pan Head (20PCS/PCK),Fasteners & Fixings,49,1.20,3,,X3/4,search,,,,,,,yes,open,1,reject,
124,4246,WAL-PLU-S/S-CC227-M10X80MM,PCS,S/steel Wall Plug - K103-304 M10X80MM CC227,Fasteners & Fixings,48,4.50,3,,K103-304,search,,,,,,,yes,open,1,reject,
125,3915,"FAS-SCR-TAP-CSK-6#2""",PACK,6 X2 Csk Self Tapping Screw-flat Head (10PCS/PCK),Fasteners & Fixings,48,1.40,3,,10PCS/PCK,search,,,,,,,yes,open,1,reject,
126,2730,ELE-BUL-C7-E12-MINI,PCS,C7 E12 Mini Candle Bulb (clear),Lighting,48,1.10,3,,E12,search,,,,,,,yes,open,1,reject,
127,5259,FAS-SCR-ZPH-DSMHO520,PCS,Sr Zph Self Drilling Screw (20PCS/PCK) DSM-HO520,Fasteners & Fixings,48,0.08,3,,20PCS/PCK,search,,,,,,,yes,open,1,pending,
128,2727,BRU-SPO-B3PCS,PKT,3M 213 Scouring Sponge Pad W/ab 3'S (kh SB1200775),Other,47,7.90,3,,SB1200775,search,,,,,,,yes,open,1,reject,
129,4893,"FAS-SCR-CSK-3"" X 8G-PCK",PCK,Sr Csk Tapping Screw 3 X 8G (10PCS/PCK),Fasteners & Fixings,47,4.20,3,,10PCS/PCK,search,,,,,,,yes,open,1,reject,
130,5317,"NAI-CON-GAL-2.1/2""-PCK",PCK,2-1/2 Galvanised Steel Nail- (20PCS/PCK),Fasteners & Fixings,47,2.40,3,,20PCS/PCK,search,,,,,,,yes,open,1,reject,
131,3445,BNW-BOL-SS304-M10-35MM,PCS,SS 304 Bolt - M10 X 35MM,Fasteners & Fixings,47,2.00,3,,M10,search,,,,,,,yes,open,1,reject,
132,3969,ABR-PAP-621-534,PCS,G240 Ewd Hand Sanding Sheet,Abrasives & Cutting,47,2.00,3,,G240,search,,,,,,,yes,open,1,pending,
133,3970,ABR-PAP-621-535,SHT,G320 Ewd Hand Sanding Sheet,Abrasives & Cutting,47,2.00,3,,G320,search,,,,,,,yes,open,1,pending,
134,3863,"FAS-RIV-PAT-1/8""X3/4""-PCK",PCK,Blind Rivet: Jaguar 1/8 X 3/4 (20PCS/PCK),Fasteners & Fixings,47,1.90,3,,20PCS/PCK,search,,,,,,,yes,open,1|2,pending,
135,3646,"FAS-SCR-TAP-CSK-6#2-1/2""",PACK,"6 X2-1/2""CSK Self Tapping Screw-flat Head (10PCS/PCK)",Fasteners & Fixings,47,1.80,3,,X2-1/2,search,,,,,,,yes,open,1,reject,
136,6054,SOC-BOX-28-13A,PCS,GI Socket Box,Electrical,47,1.00,3,,28X13A,search,,,,,,,yes,open,1,reject,
137,3858,BRA-S/S-L-85383,PCS,Stainless Steel L Bracket 85383-85X85,Plumbing,46,7.50,3,,85383-85X85,search,,,,,,,yes,open,1,reject,
138,5258,"FAS-SCR-TAP-CSK-10#2""",PCK,10 X2 Csk Self Tapping Screw-flat Head (10PCS/PCK),Fasteners & Fixings,46,2.50,3,,10PCS/PCK,search,,,,,,,yes,open,1,reject,
139,5009,"PIP-UPVC-5255-1.1/4""",MTR,"1 1/4""(32MM) X 6M Upvc Pipe",Plumbing,45,4.90,3,,BS5255,search,,,,,,,yes,open,1|2,pending,red:hash_collision
140,4257,"FAS-RIV-PAT-1/8""X5/16""-PCK",PCK,Blind Rivet: Jaguar 1/8 X 5/16 (20PCS/PCK),Fasteners & Fixings,45,1.30,3,,20PCS/PCK,search,,,,,,,yes,open,1|2,pending,
141,5878,SOC-6MM-3WAY,PCS,PVC 3/4 3WAY Box,Other,45,0.20,3,,3WAY,search,,,,,,,yes,open,1,reject,
142,2868,SPO-SCOTCH-BRITE-3M,PCK,3M Scotch Brite 31B 3PCS Scouring Pad (KH1578-6),Other,44,7.20,3,,31B,search,,,,,,,yes,open,1|2,pending,red:model_absent
143,3724,BNW-BOL-SS304-M10-25MM,PCS,SS 304 Bolt - M10 X 25MM,Fasteners & Fixings,44,1.70,3,,M10,search,,,,,,,yes,open,1,reject,
144,3223,ELE-T5-4-CIELO-W/W,PCS,Cielo T5 LED Fitting 4FT 18W WW-830,Plumbing,43,18.80,3,,4FT,search,,,,,,,yes,open,1|2,pending,red:model_absent
145,3163,"SANDEX-VEL-PAD-M10-4""",PCS,"Sandex 4 Velcro Backing Pad, M10",Abrasives & Cutting,43,5.90,3,,M10,search,,,,,,,yes,open,1,reject,
146,4143,PIP-HDPE-25MM-PN12.5,LTH,3M HDPE Pipe - Non SIRIM X 25MM,Plumbing,43,5.50,3,,PN12.5,search,,,,,,,yes,open,1,reject,
147,2659,WAL-PLU-JWP-6MM,PCK,Jaw Wall Plug 6MM (10PCS/PCK),Fasteners & Fixings,43,5.20,3,,10PCS/PCK,search,,,,,,,yes,open,1,reject,
148,3759,"FAS-SCR-P/H-5/8"" X 8#",PCK,Sr P/h Self Drilling Screw 5/8 X 8 (20PCS/PCK),Fasteners & Fixings,43,1.70,3,,20PCS/PCK,search,,,,,,,yes,open,1,reject,
149,3706,"FAS-SCR-F/H-5/8"" X 8#",PCK,Sr F/h Self Drilling Screw 5/8 X 8 (20PCS/PCK),Fasteners & Fixings,43,1.50,3,,20PCS/PCK,search,,,,,,,yes,open,1,reject,
