source_position,item_code,uom,official_image_url,image_sha256,image_px_w,image_px_h,image_bytes
363,BAS-SAN-WB-400,PCS,https://saniware.com/wp-content/uploads/2025/03/WB-440A.jpg,bb0910ebe9084cd0cf57fbe98ed7aa84427b225e75e755a70bc2b19304a83684,1200,1200,62069
796,STA-TIL-CUT-STSP125,UNIT,https://asia.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/STSP125_1.jpg,b916d906274faae05ee6e9351d6457f1213329b46d38093156813f63519ecb27,2000,2000,112907
585,STA-ROT-BCRT8K35,UNIT,https://asia.blackanddecker.global/ASIA/PRODUCT/IMAGES/HIRES/BCRT8K35_1.jpg,b0ba0f686a681ad414fe639c8d0e457c2aeb327d0a2ad9bde96a61c372dc07f5,2000,2000,137773
371,BAS-SOR-SRTWT6802,PCS,https://www.sorento.com.my/images/stories/virtuemart/product/SRTWT6802-01.jpg,b1aeef19dcae561b9b9743017ce4c75beecfcf7a5c95c0b891f625d983c83ac4,2083,2083,276995
378,BAS-SOR-SRTWT8301-RG,PCS,https://www.sorento.com.my/images/stories/virtuemart/product/SRTWT8301-RG%20(2).jpg,3c2e0796d1e22fd79bb7c2a4c10aa46723f124b521007845c97e1561249caf13,1668,1668,102442
871,NIP-SEA-5200-20L,DRUM,https://www.nipponpaint.com.my/wp-content/uploads/2024/10/5200-interior-sealer.webp,56f24385554fe9d401f8bfbbbb7e34422980f0de82e39804a0367b92c4e402fc,1000,1000,58154
405,BAS-SAN-WB-880,PCS,https://saniware.com/wp-content/uploads/2021/03/WB-880.jpg,72409667b12d2adf057a308298c9322234824db1d687f07d99a00e200caed7d5,1200,1200,63504
456,TOW-SAN-SWP-BF-7903-G,PCS,https://saniware.com/wp-content/uploads/2025/04/SWP-BF-7903-G.png,27c1dc55dc61b846e2d1f0b9d1aa53af6590064e304245af8ee85a8e1504f5c3,940,788,54929
638,BOS-2608-643-009,PCS,https://www.bosch-pt.com.ph/binary/ocsmedia/optimized/full/o464312v82_2608643009_bo_pro_u_f_1.png,7bf62bbde43231f34e5edba6d449954a5bd92fff2ac71071655df2b61934cbae,900,900,571002
439,TOW-SOR-SRT9540-FRG,PCS,https://sorento.com.my/images/stories/virtuemart/product/SRT9540-FRG.jpg,bb9fa8f1f3553a2905c0b367d8845a65435fba2f82831331f1785612e9c20723,1667,1668,139169
679,STA-SHE-SAN-SS24,UNIT,https://asia.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/SS24_1.jpg,cea06c7010492dbed84a05b9951becb4bdb3005d507a5e563a9b54a8da9ba219,2000,2000,226983
463,SHO-SOR-SRTSS5724-RG,PCS,https://sorento.com.my/images/stories/virtuemart/product/SRTSS5724-RG.jpg,83c8d95270dda5ad3bdf969f6deee7d2aa031b5647f87f88528a7957d8a93f41,1668,1668,83476
471,TAP-SAN-SWP-B-3213-GM,PCS,https://saniware.com/wp-content/uploads/2025/05/3213-GM.png,a21e1a8241e036d97f51bd50f5ffa52db7bd8674bbd56a00808e94e75bef5a97,1080,1350,48868
634,STA-HEA-STEL670,UNIT,https://asia.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/STEL670_1.jpg,d2d64ec5129eef8121c19e3846a6707bb10c1ce49bc893a8374a8b88f73d6884,2000,2000,68829
502,TOI-HOL-SAN-SWP-BF-7909-G,PCS,https://saniware.com/wp-content/uploads/2025/04/SWP-BF-7909-G.png,090a78135f31c392b0501bee3b752977c4d0a799944b32ebdd0c3f3a437b7232,940,788,198578
503,TOW-SAN-SWP-BF-7904-G,PCS,https://saniware.com/wp-content/uploads/2025/04/SWP-BF-7904-G.png,7f711753cfc634d866b09514600098893eefdd975bc31e1f861b7c54fe1435c6,940,788,39214
501,TAP-SAN-SWP-B-3203-G,PCS,https://saniware.com/wp-content/uploads/2025/05/SWP-SS-304-3203-G.jpg,e73a2bd88ff63e0cf9085027bb7e55af7ccd03f4c684703bc64314ba6b5b0878,1200,1200,23337
306,TOW-SAN-SWP-BF-7910-G,PCS,https://saniware.com/wp-content/uploads/2025/04/SWP-BF-7910-G--scaled.jpg,b3f5e90227515f9fc2ae96214ba2a77b1fb6590ca8a3dcb0813ce7bf01943d47,2560,2560,218468
500,FAN-TAB-KHI-TF168,SET,https://khind.com.my/cdn/shop/files/TF168SE_BG_white.jpg?v=1751809838,8812c49d273931fa5866c087f5e33b21acda6c2d123004a1e9b9ac70b09ca4b9,2000,2000,459873
531,SHO-SAN-SWP-HS-514,PCS,https://saniware.com/wp-content/uploads/2025/05/SWP-HS-514.jpg,2b123ddead4108de75d5d009fc9af5279fd9187a7d13bc3b559fa7a76798a4e9,1200,1200,31601
310,TOW-SAN-SWP-BF-7911,PCS,https://saniware.com/wp-content/uploads/2025/04/SWP-BF-7911.png,8e28e5cf83292d434489f53952e1c7786dc17d03624c8c2990cb3748141190bf,1080,1350,201582
599,SHO-SAN-SWP-HS-511,SET,https://saniware.com/wp-content/uploads/2025/05/SWP-HS-511.jpg,ceb4bc5dccb557ba183804ffa66d8ccbaa253dc086e9b2eae0261876ca06416a,1200,1200,45260
802,DOR-LOC-TUB-VL4447,UNIT,https://statice.homepro.co.th/homepromy/ART_IMAGE/10/554/1055428/25072025_1055428$Imagec1.jpg,2f5381ce624f818a5a8d030493e023fa41e2b698929a89cea412165ff3bc5e97,1000,1000,39153
844,BOS-2608-642-972,PCS,https://wwarehouse.s3-ap-southeast-1.amazonaws.com/bosch-expert-for-wood-circular-saw-blade-2608642972-bh.png,6fbc98b81dca28be14f7ffd8a5e9e74f5631052dfaf7e1e32c9d927557894637,750,750,295048
596,BID-SOR-SRT83-CR,PCS,https://sorentomasterclub.com.my/my/images/virtuemart/product/SRT83-CR-(product).jpg,0b4372ce6fb7553de8159e4ebcc621502979357675a24f203a127c04d50b42c0,500,500,8636
859,BOS-2608-642-971,PCS,https://wwarehouse.s3-ap-southeast-1.amazonaws.com/bosch-circular-saw-blade-2608642971-bh.png,8391097ffb13e2813c087c122030090165760c5c73aa7d3bcaae91631bde695c,750,750,295603
839,NIP-ROOF-18L-D,DRUM,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/roof-coating.webp,3c470a3e61ad3ecaebb08a93e3deb4a010c6386eb53e89739d909cfea792be1e,1000,1000,358840
1650,GUM-HAR-RS900C,PCS,https://cdn1.npcdn.net/image/15596180074ea81817f9bb42cda761bfaaa33a428f.png?md5id=ec97b3455d25310a00e49c9abf0633a1&new_width=1200&new_height=1200&size=max&w=1567133447,eb73571b3992d7d18ffaf89e38f6a3f916e94d99c18eea639165bc0b05784c12,1200,7810,2707360
1852,BOS-2608-901-468,PCS,https://www.bosch-pt.com.ph/binary/ocsmedia/optimized/full/o471016v82_2608901468_bo_pro_u_f_1.png,e41fb325f8284d04943b27842cc4af275ed70382002d9f88e876cc7618326c88,890,900,913086
2083,X-CIMA-DL-L/RML65/RND/18W/DL,SET,https://www.cimawholesale.com/image/cimawholesale/image/cache/data/all_product_images/product-2214/DL-L-199-CIE%20(1)-768x1024.jpg,04f4b9a12733abbd4b2e9e81e3deb1c36568c8e821e305f7674683867d14201b,768,1024,97490
1927,BAT-ENE-SHD-D2PCS,PCK,https://eveready.com/apac/malaysia/wp-content/uploads/sites/10/2025/12/Super-Heavy-Duty-D-1.png,4a678ba0758b0cbde7ac5a66a5503b0e5a409a03cecf11bb482236e21fd9cc20,800,800,406861
2326,FIT-BUT-ELB-25X20MM,PCS,https://www.buteline.com/asset/10916.jpeg,59d0c6979d0674176856e771fa83863c6ca20dbe73c04ded76d8284253b114b8,510,320,23854
1125,BAT-ENE-SHD-AAA4PCS,PCK,https://eveready.com/apac/malaysia/wp-content/uploads/sites/10/2025/12/shd-AAA-1-1.png,67ae59e7a1ca5102de0d9be4f67b4074e378f072e87c74c0cf2472361838ea2c,800,800,493802
2056,BAT-ENE-HD-AA4PCS,PCK,https://eveready.com/apac/malaysia/wp-content/uploads/sites/10/2025/09/EVR-HD-AA.png,ae2801212e14c9378fc66db805106cc205ad6ce918c631d1a1108203c7d32f1e,800,800,587625
1035,"FIT-BUT-ELB-MALE-25MMX1/2""",PCS,https://www.buteline.com/asset/10911.jpeg,c613fda1d415370531e21312cee97d2272e9680320e030510cbf0a23891d638b,510,320,22336
1945,BOS-2608-600-091,PCS,https://www.bosch-pt.com.ph/binary/ocsmedia/optimized/full/o470957v82_2608600091_bo_pro_u_f_1.png,ecb2e240e19f99cf0139426179775c7083dae625a23229a1a037b0d51575d1ef,900,900,1481570
1138,BAT-ENE-SHD-AA4PCS,PCK,https://eveready.com/apac/malaysia/wp-content/uploads/sites/10/2025/12/Super-Heavy-Duty-AA-1.png,e7334909905f071ab59f6021a7dd72e95e2dc6f8d2ed1e86c9a079fe9e757e59,800,800,544699
1863,BOS-2608-620-690,PCS,https://www.bosch-pt.com.ph/binary/ocsmedia/optimized/full/o470316v82_2608620690_bo_pro_u_f_1.png,858bcc670791bd4530bdc06782f18a5f7faf72f775c59d4128dd5b0fc07595b7,899,900,1297745
2192,BAT-ENE-HD-AAA4PCS,PCK,https://eveready.com/apac/malaysia/wp-content/uploads/sites/10/2025/09/EVR-HD-AAa.png,b22800bb0b02effa5defe1670d2daa8423b02b7b19ab807fa8aa523db1df1f04,800,800,523914
1036,PAI-SPR-SAM-030,PCS,https://cdn.shopify.com/s/files/1/0795/8714/8096/files/30.jpg?v=1754294037,4fd41fdca1aab3f28ec3677abb021b0ef42e3abc9530bf8c64e1ad332a550440,2250,2250,196390
1165,FIT-BUT-TEE-20X20X20MM,PCS,https://www.buteline.com/asset/10909.jpeg,20faee0049e75c6f2cb0aa75da24c398e13f5b04fe17b8b1f00d4fca2f52988e,510,320,17416
2544,CUT-DIS-MARK-00900,PCS,https://cdn1.npcdn.net/images/1560832523eaaea947361343c85981e245c87cac97.jpg?md5id=40a115d736494ae0bf5b6b65c715868d&new_width=1200&new_height=1200&w=1534135529,1604196290f1d7dc55158362e101e77667a178bc2356dad92f927296d6fb3b10,750,750,276615
1166,"FIT-BUT-TEE-MALE-20X20MMX1/2""",PCS,https://www.buteline.com/asset/10912.jpeg,334ece49f9f267f551869de3502cc8f82bcaa5e92e2a6660370787b7e55caacb,510,320,18323
2434,CHE-LUB-HD4D-120ML,TIN,https://cdn1.npcdn.net/image/15702540508496fc4e26c8117b4e703d6cf26985ae.png?md5id=ec97b3455d25310a00e49c9abf0633a1&new_width=1200&new_height=1200&w=1567133447,3714af606cfe2dc04b9e8505ca2d43dd54b025559698c9907e029efca6353034,500,500,115356
1869,PAI-BRU-NIP-TR829N,PCS,https://www.nipponpaint.com.my/wp-content/uploads/2024/12/4-water-based-roller-refill.webp,13a563cec68a1a8f9a788c0a7b656b8108000b2676a3c6f8ee1741b9e00efca4,1000,1000,179218
1638,SD-L/203Y/24W/CIE/DL-6500K,SET,https://cimawholesale.com/image/cimawholesale/image/data/all_product_images/product-2438/SD-L-203-CIE%20(1).jpg,cb81718ad65ba4831ae354f84f7457b43160ce3623d6a99a54cd1d6283f437b0,768,1024,370866
2206,"TOO-DRV-STA-PH2-1/4""X06""-9960651690",PCS,https://asia.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/STMT60811-8_N.jpg,09ec927fc62c7c74069ecefa1afb27b03c08d8ff5505dcdac1a3a6091a353532,820,384,18097
1096,PAI-SPR-SAM-033,PCS,https://cdn.shopify.com/s/files/1/0795/8714/8096/files/33.jpg?v=1754294036,8a7cc244d93da11950faf9c875909fe11898316d9f11fe19f319c44d215f371f,2250,2250,196725
2313,BAT-ENE-SHD-C2PC,PCS,https://eveready.com/apac/malaysia/wp-content/uploads/sites/10/2025/12/Super-Heavy-Duty-C.png,8f657fb6899e102dc3faa1a03f415c290fb120ad739b7782ace7447f99f7d69a,800,800,546252
1207,FIT-BUT-STR-COU-25MMX25MM,PCS,https://www.buteline.com/asset/10922,805c8d9fe4d5e51319a440607ef757b96822e5c8a799876553a1b4af2ec903b9,510,320,12808
1960,FIT-BUT-END-PLUG-25MM,PCS,https://www.buteline.com/asset/10919,d0a4305b00f288139efe7ea115f9023891455724cf1f4599c0025eb4c9836817,510,320,14442
1601,BAS-AGRI-BASK-V104,PCS,https://cdn1.npcdn.net/images/c809e1b6fe7644c74521d04abc0ddb56_1781928046.webp?md5id=2db57e442e48e8860facef49e0a8f2dc&new_width=1000&new_height=1000&size=max&w=1770278800&from=jpeg&type=9,9248193b54e001f2312ff280614437d2282fac0b34ee5ac759ad939434eb11f3,557,556,78090
2267,KOYA-GLU-5508,PCS,https://cdn1.npcdn.net/image/16123424281edbb172444d10584437e2e08610c7e7.png?md5id=1454d28ea121df29e7684f5b7b0d9bd7&new_width=1200&new_height=1200&size=max&w=-62170009200,9c5a62f7e607e946bef0ba95ad194bb559aa4a6c4ef2921065c611987cfc4761,900,900,709562
1133,BOS-2608-521-042,PCS,https://cdn1.npcdn.net/images/1576198895b64d07b6af4825670d3373aeb36a1a65.webp?md5id=4effc08cc893c51a48f840e0b6e8e2b8&new_width=1000&new_height=1000&size=max&w=1719827860&from=jpg&type=9,df4aeaed1c08e3f88d657108835477da8a70fe6123f1b3c0ded8dc0fc7d75b59,800,800,84354
1176,PAI-SPR-SAM-029,PCS,https://cdn.shopify.com/s/files/1/0795/8714/8096/files/29.jpg?v=1754294036,ee08bb4b48f988588d67cb178da04ab130d0b57ec3f58de4e7966b624404e7a2,2250,2250,196528
1656,BOS-2608-602-751,PCS,https://cdn1.npcdn.net/images/c7e0ca6df82096098a05d113d65f0bd4_1770438901.webp?md5id=863ae4a798069192865306197bff9428&new_width=1000&new_height=1000&size=max&w=-62170008925&from=jpeg&type=9,054a2ba1aef5522c1c8f645e5b9785f1ef7d51f911896e0c6c46762ce6d3396e,768,768,157640
1236,BAT-ENE-GOL-AA4PC,PCK,https://eveready.com/apac/malaysia/wp-content/uploads/sites/10/2025/12/Gold-AA4.png,32e57d62c394ddbdda9d19c83906e36686a62098f9ba0aa26b966c226eb10d9b,800,800,627627
1446,ELE-D/L-PLC-LED-9W,PCS,https://www.ene2u.com/image/ene2u/image/cache/data/all_product_images/product-2211/PLC%209W-01-1667x1667.png,f784a1db4a10a6cdeb5f64d36617ed99503babd96f6a2f7103c22cb1f6c7783a,1667,1667,102475
1376,GUM-HAR-RS900B,PCS,https://cdn1.npcdn.net/images/15596180074ea81817f9bb42cda761bfaaa33a428f.png?md5id=ec97b3455d25310a00e49c9abf0633a1&new_width=1200&new_height=1200&w=1567133447,2919766ec8b58029249d33e6c399b8beab8ed39b8119d268d48a75f2e40897f2,184,1200,251945
2458,GUM-HAR-5MIN,SET,https://cdn1.npcdn.net/images/155955473206a32ebdba500119d8d96306593d2c31.png?md5id=ec97b3455d25310a00e49c9abf0633a1&new_width=1200&new_height=1200&w=1567133447,ac9b9e1cd0cd85229d6e955ae61dc36ceb1d6f411e6571bdb3bdf5c5e5fe47ce,329,590,267911
2503,CHE-LUB-HD4D-200ML,TIN,https://cdn1.npcdn.net/images/20190604_fe75df.png?md5id=ec97b3455d25310a00e49c9abf0633a1&new_width=1200&new_height=1200&sub=1&w=1567133447,93e10ffdf9a15158fc9d5ff9dd4ecc881e4830e9be98be69260b00f64eba9c81,366,1200,480158
2197,GUM-HAR-RS800,PCS,https://cdn1.npcdn.net/image/1659517914f0b8eb664b12747ac7ad9fc205a13e0c.png?md5id=ec97b3455d25310a00e49c9abf0633a1&new_width=1200&new_height=1200&size=max&w=1567133447,85ee732216fe4d35f52f5af4cf726d6e82d0c1e647a67de8d78c15bd82f283ae,123,806,139840
2506,CUT-DIS-MARK-01600,PCS,https://cdn1.npcdn.net/images/15608411355e96b83cc9a0c7e3f84882f61ee24282.jpg?md5id=40a115d736494ae0bf5b6b65c715868d&new_width=1200&new_height=1200&w=1534135529,d5e2e067819e8e03f337bc58c65c59a1f779a6e90625fb56385132cf6ce5fbf7,750,750,251115
1203,BAT-EVE-AA-8PCS,PCK,https://eveready.com/apac/malaysia/wp-content/uploads/sites/10/2025/12/Eveready%C2%AE-Super-Heavy-Duty%E2%84%A2-AA8.png,e9043a318983cc16dcedb071edb1006f4bfac0cb3b6d087ca7509bb95055ef28,800,800,531269
2368,CHE-LUB-HD4D-400ML,TIN,https://cdn1.npcdn.net/images/20190604_aa0d95.png?md5id=ec97b3455d25310a00e49c9abf0633a1&new_width=1200&new_height=1200&sub=1&w=1567133447,468627ed4c7fc66cf609d44a98716aa42372dcd3a814b7cb41c4d790c4f6f87f,257,799,241310
1189,PAI-SPR-SAM-008,PCS,https://cdn.shopify.com/s/files/1/0795/8714/8096/files/8_d363c46a-d7bb-496d-a6f8-cc120a57772c.jpg?v=1754294043,f5c69c03f715026ff4a5de260fdc1ce6d4052cec0b90c30bbe3a9755f66273a2,2250,2250,195630
2559,GUM-HAR-660,SET,https://cdn1.npcdn.net/images/157025309170a52a4dfeb7c7ba462f0694796be9f5.png?md5id=ec97b3455d25310a00e49c9abf0633a1&new_width=1200&new_height=1200&w=1567133447,7b39eaff5b50d6cc3cd6d74c6761015a6a634b395d78800272b5f3c4575406c9,500,500,160619
1500,BAT-ENE-GOL-AA2PC,PCK,https://eveready.com/apac/malaysia/wp-content/uploads/sites/10/2025/12/EVR-GOLD-ALK-AA-2.png,6550f1778c26a15b11c18b60c5be549776c573b7a3934c1864e0e07cd4ac3dd5,800,800,494103
1551,FIT-BUT-ELB-25X25MM,PCS,https://www.buteline.com/asset/10907.jpeg,c367dc8156113ff3c156c6f075c81fee9d539e4ddf11a9e49c704da4376f32cd,510,320,25048
2521,CLI-HOS-ORB-M00,PCS,https://orbit-clips.com/upload/Product/2024_08/1723337024_350.png,466585976571baedac51f9778d98a6b80a58bd844bc6f6f558e02cc918070e1c,500,500,126917
2458,GUM-HAR-5MIN,SET,https://cdn1.npcdn.net/images/155955473206a32ebdba500119d8d96306593d2c31.png?md5id=ec97b3455d25310a00e49c9abf0633a1&new_width=1200&new_height=1200&w=1567133447,ac9b9e1cd0cd85229d6e955ae61dc36ceb1d6f411e6571bdb3bdf5c5e5fe47ce,329,590,267911
557,VAC-PSN-MC-CG371AV47,PCS,https://store.apac.panasonic.com/media/catalog/product/m/c/mc-cg371_00.png,ad90bcb62f0a29141271fb7395f368e7ebc54688191005caf5987144cfd4fe41,1000,1000,167016
2406,CHE-GRE-HD600-400ML,TIN,https://cdn1.npcdn.net/images/162079211171325791655fea5ac66f41db50742539.png?md5id=ec97b3455d25310a00e49c9abf0633a1&new_width=1200&new_height=1200&w=1567133447,e44d95c01ea9397f7723a150868b4c87ba484dd8d1dd448284c396a592f0665c,500,500,146093
1215,BOS-2608-585-872,PCS,https://www.bosch-pt.com.my/my/en/ocsmedia/461766-82/product-image/full/pro-stainless-steel-hss-co-twist-drill-bit-1-x-12-x-34-mm-10-pcs-2608585872.png,0619753d734abc07e9622dff945e349baa5f0a211bbb7d62c3dd0af177afbd53,28,900,36974
1187,BOS-2608-595-051,PCS,https://www.bosch-pt.com.my/my/en/ocsmedia/471543-82/product-image/full/pro-metal-hss-g-twist-drill-bit-standard-length-2-x-24-x-49-mm-10-pcs-2608595051.png,09c68c93f59f5da5af60f4531407ce9f98c547feeb9a2f340a068d5e1108608a,37,900,47361
2513,GUM-RAT-BOSNY-NO.214,CAN,https://www.bosny.com/wp-content/uploads/2022/11/RAT-GLUE-1.png,296aec358eb8b0dd500460c530a91c8645ff5f9e78371b2ab97f7abf78903389,500,500,56748
1238,BOS-2608-680-263,PCS,https://www.bosch-pt.com.my/my/en/ocsmedia/196505-82/product-image/full/hammer-drill-bit-sds-plus-1-2608680263.png,be683c71cb3c1be3da76d2e14381dcd93a8a53593252e981f88c300acb779eea,57,900,110121
2249,BOS-2608-600-272,PCS,https://wwarehouse.s3-ap-southeast-1.amazonaws.com/bosch-mild-steel-cutting-disc-7-inch-2608600272-bh.png,d5c9c55fe5e534e6492375a241c5134cec5fca8540869063c210adbfd73ad920,750,750,424074
1602,BOS-2608-608-N92,PCS,https://www.bosch-pt.com.my/my/en/ocsmedia/462251-82/product-image/full/expert-for-metal-fibre-sanding-disc-100-mm-grit-p24-2608608N92.png,85b369ae6b880ae371746078f4958323ce8949eb17334e0c1cb89112a4803c4d,275,900,149682
2163,SWI-T/SOC-MS3233-5M3G,PCS,https://www.yuanming.com.my/wp-content/uploads/2023/02/MS-3233-5-1.png,b48252a29f9f071353049f50868a286285ea8d3c608b78de841f1fb92a91d020,827,830,217686
1094,BOS-2607-017-398,SET,https://wwarehouse.s3-ap-southeast-1.amazonaws.com/bosch-33-pcs-accessories-set-bh.png,fa597450ad187035f230ddaa8540aa2c52facf9b64a7e8b66ac70280d90867fd,750,750,291468
2229,SWI-T/SOC-MS3244-3-3M4G,PCS,https://www.yuanming.com.my/wp-content/uploads/2023/03/MS3244-3-blue.png,0599e2ef141650ccd617fe570de780f14d7e0f4911f5337178990b2dea21def3,827,830,168272
1477,BOS-2608-602-523,PCS,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/full/o478095v82_2608602523_bo_pro_u_f_1.png,e02091e529ebc05977d0696d4269c40aace5e0685fa41d7f94bdf02f75e82411,901,900,942379
1123,PAI-SPR-SAM-KPP,PCS,https://cdn.shopify.com/s/files/1/0795/8714/8096/files/KPP_c2b2d62f-8be6-45ec-8a72-35170d7b26d7.jpg?v=1754294048,095aa83f4dabf075ab59ea8eaa0d0205d37d0bf5b7c6deb30dadc267c93467fd,2250,2250,186541
1473,PAI-SPR-SAM-002,PCS,https://cdn.shopify.com/s/files/1/0795/8714/8096/files/2.jpg?v=1754294045,673ee70086f8b47f563b3a4617f6dd5aac86a2ea747f652480dea9d83cbaedec,2250,2250,198295
1424,BOS-2608-595-049,PCS,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/full/o474975v82_2608595049_bo_pro_u_f_1.png,eae17f6ef76807b2646ac313b3c5f43619e72eb4b2a6cef240e5606351d973a6,27,900,35904
1263,NIP-UND-WHT-1L,CAN,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/economy-uc.webp,b4c17af294a4ff5d0f5d887d61eea843e546e29a468adb75b52be49c133617a3,1000,1000,214134
1512,PAI-SPR-SAM-024,PCS,https://cdn.shopify.com/s/files/1/0795/8714/8096/files/24.jpg?v=1754294038,ca6a7425e12441843b2b84a9f585c21c6482a7c9cd404d5a48a5552bfc7a741b,2250,2250,199937
1967,SWI-T/SOC-MS3233-3-3M3G,PCS,https://www.yuanming.com.my/wp-content/uploads/2023/02/MS3233-3-1-BLUE.png,984a31c535b62a4f58e8b9549f140e26a233f1fc9cc410c28d6973aa184e788b,827,830,197171
1704,BOS-2608-619-766,PC,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/full/o615554v82_2608619766_bo_pro_u_f_1.png,8859607d5ab0c943927bb7cd8320d9dbfe2bbbc4b14b3c6ee947db497063dec0,899,900,1940365
