source_position,item_code,uom,display_name,category,detected_brand,detected_model,action,start_tier,tried,prior_decision,prior_page,prior_image,prior_reason,ledger_state
6973,SMR-TCT-HOL-SAW-30MM,PCS,Smr Tct Holesaw 30MM,Power Tool Accessories,,,search,1,,,,,,open
6052,SAF-SLI-GLO-2TON4M,LGTH,Webbing Sling (glolift) 50MM 2 Ton X 4M,Lifting & Rigging,,,search,1,,,,,,open
7450,TOO-WRE-OIL-FW-7008B,PCS,Fiesto Chain Oil Filter Wrench 12,Hand Tools,,,search,1,,,,,,open
7394,CAR-WAX-REPELL,PCS,Lizard Repellent 500ML,Automotive,,,search,1,,,,,,open
7675,SHH-BAS-WIR-WB12G,PCS,"Wire Basket 12""/30CM (gold)",Electrical,,,search,1,,,,,,open
7361,"CUT-PAR-18""",PCS,18 Parang,Abrasives & Cutting,,,search,1,,,,,,open
5674,SPR-BID-06093,SET,Ets 302 Elise Toilet Sprayer Set,Bathroom,,,search,1,,,,,,open
7448,SHH-NYL-NET-6,PCS,Automatic Nylon Fishing Mesh Net 6 Hole,Fishing & Tackle,,,search,1,,,,,,open
7386,CAR-ARMOR-PROTECT,PACK,Armor All 300ML Protectant,Automotive,,,search,1,,,,,,open
5181,TOO-ELE-GUN-GLU-60W,SET,60W Glue Gun,Chemicals & Adhesives,,,search,1,,,,,,open
5838,TOO-ELE-GUN-PIN-60W,PCS,60W Soldering Iron Gun,Home Appliances,,,search,1,,,,,,open
7469,CAR-WAX-MOS-CLE,PCS,Mcs Super Mosaic Clean - 500ML,Automotive,,,search,1,,,,,,open
7692,GUN-H/D-10-1/2'',PCS,Heavy Duty (revolving) Caulking Gun - 10-1/2,Fasteners & Fixings,,,search,1,,,,,,open
7478,"TOO-DRV-STA-TAN-8MM-10""-#3+",PCS,Tank Thru Screwdriver - 8MM X 10 X 3 (+),Hand Tools,,,search,1,,,,,,open
6868,GAR-SPR-LAN-CR8446B,PCS,Spraying Lance (bend),Outdoor & Garden,,,search,1,,,,,,open
6992,"TOO-BAR-WRE-STR-30""",PCS,Gd Wrecking BAR (straight) 30,Power Tools,,,search,1,,,,,,open
6872,PYE-TOI-MOS-1000ML,BOT,PYE Mosaic&toilet Stains Remover Kleen 1000ML,Chemicals & Adhesives,,,search,1,,,,,,open
6933,TOO-LEV-STA-993042291,PCS,8 X 3 Vials Torpedo Levels-magnetic,Power Tools,,,search,1,,,,,,open
7387,CAR-CLE-WHEEL,BTL,Armor All Wheel & Tire Cleaner 300ML,Automotive,,,search,1,,,,,,open
7472,PAI-GAL-6G-9600,PCS,9600 6G Pail,Housewares,,,search,1,,,,,,open
6058,X-CIMA-DL-L/SC38/RND/18W/DL,SET,Senco 6 Round LED Panel Light 18W,Lighting,,,search,1,,,,,,open
7499,SHH-REEL-LINE-SS800,PCS,Santec Sepit 800 Prawn Reel W/line,Fishing & Tackle,,,search,1,,,,,,open
7057,X-TOO-DRI-ADA-13MM,PCS,13MM Drill Chuck With Adapter Adamark,Power Tools,,,search,1,,,,,,open
7138,X-CAB-NET-WOR-1.0M,PCS,Dintek Cat 5 Patch Cord 1 Meter (grey),Power Tools,,,search,1,,,,,,open
7538,CAR-HIT-HP-CB999067,PCS,Carbon Brush,Automotive,,,search,1,,,,,,open
6124,LOC-TRI-264,PCS,264 Tricycle Pad Lock,Locks & Security,,,search,1,,,,,,open
7703,COC-BAL-L602,PCS,Vovo Brass Ball Cock 1/2,Plumbing,,,search,1,,,,,,open
7047,DOR-INS-KIT-26095(5),SET,Br 4009 5PCS Lockset Installation Kit,Doors & Hardware,,,search,1,,,,,,open
7553,PAI-GAL-606S,PCS,6 Gallon Pail,Housewares,,,search,1,,,,,,open
7250,BLI-HSS-HOL-SAW-26MM,PCS,Navato Hole Saw Cutter 26MM,Power Tool Accessories,,,search,1,,,,,,open
7571,TOO-FIL-SENSUI-SNF001-B,PCS,8 Sensui Metal Flat File,Hand Tools,,,search,1,,,,,,open
6145,IND-SCO-WOO-501,PCS,501 Wooden Handle Shovel Head (PCS),Doors & Hardware,,,duplicate_listing,1,,,,,,open
5267,IND-SCO-WOO-503,PCS,503 Wooden Handle Shovel Head,Doors & Hardware,,,search,1,,,,,,open
7554,"SHH-CAGE-2RING-12""-2",PCS,"2 Ring Cages 12 (210/5 X 12"")",Fishing & Tackle,,,search,1,,,,,,open
6540,TOO-COM-GD29,PCS,Gd Combination Wrench 29MM,Hand Tools,,,search,1,,,,,,open
7552,PAI-GAL-4G-9400,PCS,9400 4G Pail,Housewares,,,search,1,,,,,,open
7557,WEL-LON-BAC-CAP,PCS,Long Back Cap,Welding,,,search,1,,,,,,open
6422,LOC-TRI-263,PCS,263 Tricycle Pad Lock,Locks & Security,,,search,1,,,,,,open
7379,PVC-STRAPPING-APPLE GREEN,KGS,PVC Strapping Apple Green (KGS),Packaging,,,duplicate_listing,1,,,,,,open
7380,PVC-STRAPPING-GREEN,KGS,PVC Strapping Green (KGS),Packaging,,,duplicate_listing,1,,,,,,open
6811,PVC-STRAPPING-PIN,KGS,PVC Strapping Pink-t,Packaging,,,search,1,,,,,,open
7605,TOO-PLI-DIA-K0011,PCS,Standard 9421 6 B/h Diagonal Cutting Plier (tw),Hand Tools,,,search,1,,,,,,open
7575,IND-CAS-SOF-50MM,SET,2 IN Sofa Type Caster Wheel,Building Materials,,,search,1,,,,,,open
7329,DRI-BIT-116G,PCS,19MM Hitmax Diamond Core Bit,Power Tool Accessories,,,search,1,,,,,,open
7602,SHH-FROG-359114,PCS,359114 Santec Combait Poisonfrox Frog 35MM (soft Body),Fishing & Tackle,,,search,1,,,,,,open
7635,REM-CON-RC/M-AUN787,PCS,Huayu Multi Fan Remote Control,Other,,,search,1,,,,,,open
7724,GAR-SPR-CR8448CPT,PCS,Adjustable Cone Nozzle,Power Tool Accessories,,,search,1,,,,,,open
7730,WHE-M'MAN-1169#,SET,M'man Hooded Caster W/screw 1169,Fasteners & Fixings,,,search,1,,,,,,open
7331,PAI-SPR-ANC-001,PCS,400ML Anchor Spray - 1 Clear (PCS),Fasteners & Fixings,,,duplicate_listing,1,,,,,,open
7576,PAI-SPR-ANC-002,PCS,400ML Anchor Spray - 2 White (PCS),Fasteners & Fixings,,,duplicate_listing,1,,,,,,open
7722,PAI-SPR-ANC-004,PCS,400ML Anchor Spray - 4 Executive Grey (PCS),Fasteners & Fixings,,,duplicate_listing,1,,,,,,open
7151,PAI-SPR-ANC-015,PCS,400ML Anchor Spray - 15 Vermillion,Fasteners & Fixings,,,search,1,,,,,,open
7186,PAI-SPR-ANC-030,PCS,400ML Anchor Spray - 30 Black (PCS),Fasteners & Fixings,,,duplicate_listing,1,,,,,,open
7154,PAI-SPR-ANC-803,PCS,400ML Anchor Spray - 3 (803) Silver,Fasteners & Fixings,,,search,1,,,,,,open
6554,PAI-TIG-250ML-ALUM,TIN,250ML Tiger G. P 203 Aluminium (TIN),Paint & Sundries,,,duplicate_listing,1,,,,,,open
7733,"DRI-AUG-SDS-3/8""",PCS,3/8 Sds Plus Auger Bit,Power Tool Accessories,,,search,1,,,,,,open
7627,PLA-BAG-BLA-06X09,KG,6 X 9 X 1KG PE (black),Packaging,,,search,1,,,,,,open
7749,X-CAB-VGA-1.5M,PCS,Vga 1.5 Cable-b,Electrical,,,search,1,,,,,,open
6696,CHA-ANI-6FT-45,PCS,Animal Chain 45 X 6,"Rope, Chain & Netting",,,search,1,,,,,,open
7629,CUT-SAW-WAL-BOA-2120,PCS,M'man Wall Board Saw 6 2120,Building Materials,,,search,1,,,,,,open
7364,"FAS-SCR-TD-HRW 640- 1 1/2""",PCK,"Sr Wood Spandex Screw 1 1/2""- Td-hrw 640",Fasteners & Fixings,,,search,1,,,,,,open
7656,PAI-GAL-J603S,PCS,3 Gallon Pail,Housewares,,,search,1,,,,,,open
7746,ELE-TUB-LED-CAS-TL-140,SET,Cielo D2 T8 LED Casing Fitting (empty) (big Hole),Plumbing,,,search,1,,,,,,open
6399,GAS-LIG-081,PCS,349 Flexible Refillable Gas Lighter,Home Appliances,,,search,1,,,,,,open
7716,LIN-FUS-63A,PCS,63A Fuse Link-sesco,Electrical,,,search,1,,,,,,open
6987,NUM-60MM-E,PCS,Acp Alphabet 60MM - E,Signage & Numbering,,,search,1,,,,,,open
7493,DRI-CER-BLI-06MM(+),PCS,Blimax Multi Ceramic Cross Drill Bit (gold) - 6MM,Power Tool Accessories,,,search,1,,,,,,open
7320,"PAI-BRU-SEL-1""",PCS,1 Selleys All Purpose Paint Brush,Paint & Sundries,,,search,1,,,,,,open
7689,SHH-BLK-NYL-210/15-BK,PCS,210/15 100G Black Nylon (308),Fishing & Tackle,,,search,1,,,,,,open
6976,TOO-HAN-SPA-T12MM,PCS,T Handle Spanner 12MM,Hand Tools,,,search,1,,,,,,open
7690,SHH-BLK-NYL-210/9-BK,PCS,210/9 100G Black Nylon T. (308),Fishing & Tackle,,,search,1,,,,,,open
7373,CUT-SAW-HANDLE,PCS,Supersawman Handsaw Handle,Doors & Hardware,,,search,1,,,,,,open
7745,WEL-COL-BOD-1.6MM,PCS,1.6MM Collet Body,Power Tool Accessories,,,search,1,,,,,,open
6380,TAB-PVC-187-15,MTR,137CM X 25M Thick 107 Table Cloth - 494-10,Housewares,,,search,1,,,,,,open
7684,TAB-PVC-480-11,MTR,137CM X 25M Thick 107 Table Cloth - 480-11,Housewares,,,search,1,,,,,,open
7694,SHH-LASTIK-KAYU,PCS,Lastik Kayu,Fishing & Tackle,,,search,1,,,,,,open
4579,GAS-REF-120ML,PCS,Vance Gas 120ML,Home Appliances,,,search,1,,,,,,open
4714,HOS-SPR-TOKO-25MX50M,MTR,Toko Spring Hose - 25MM X 50M,Outdoor & Garden,,,search,1,,,,,,open
7091,SHH-HOO-21P6,PCS,21 Pontoon Treble Hook (6G),Fishing & Tackle,,,search,1,,,,,,open
3133,HOS-NET-MIK-32MM,MTR,Mikasa Net Hose - 32MM X 40M,Outdoor & Garden,,,search,1,,,,,,open
7698,OIL-FUN-7010,PCS,Betterware PVC Liquid Funnel 10 130,Housewares,,,search,1,,,,,,open
7577,TOO-DRV-KT100+,PCS,4 King Top (+) Screw Driver,Fasteners & Fixings,,,search,1,,,,,,open
7754,"BRU-WIR-BRA-5""",PCS,5 Brass Wire Brush,Electrical,,,search,1,,,,,,open
7030,"BRA-SHE-8""x10""",PAIR,8 X 10 Shelf Bracket (PAIR),Housewares,,,duplicate_listing,1,,,,,,open
7566,"HOI-PUL-SIN-1.1/2""",PCS,Single Pulley 1.1/2 (PCS),Lifting & Rigging,,,duplicate_listing,1,,,,,,open
7687,IND-GAL-WIRE-20#-500G,PKG,20 X 500G Wire,Electrical,,,search,1,,,,,,open
6388,TOO-RUL-STE-250,PCS,Steel Angle Square 10,Power Tools,,,search,1,,,,,,open
7717,OUT-CON-RUB-BLACK-60MM,PCS,60MM Rubber Cone-whi/blk,Other,,,search,1,,,,,,open
6967,HOS-CLE-01930-MTR,MTR,19MM X 30M Clear Hose (MTR),Outdoor & Garden,,,search,1,,,,,,open
7639,GAR-SPR-CR8458F,PCS,Filter,Pumps & Water,,,search,1,,,,,,open
7764,TOO-DRV-MAG-BES,PCS,Bestir Magnetic Socket 10MM X 65MM,Electrical,,,search,1,,,,,,open
7585,X-FLO-MOC-3030191-GGY,PCS,3030191 Ggy 12 X 12 Floor Tiles,Power Tools,,,search,1,,,,,,open
5554,HOS-GAS-BLA45,MTR,Gas Hose - Black 45 M,Outdoor & Garden,,,search,1,,,,,,open
7620,LIG-IND-APT-P22,PCS,Indicated Light,Lighting,,,search,1,,,,,,open
7679,BNW-BOL-HTM-M14-75MM,PCS,H/t Bolt - M 14 X 75MM,Fasteners & Fixings,,,search,1,,,,,,open
4793,HOS-AIR-TOK-10MM,MTR,Toko Yellow Air Hose - 10MM X 100M,Outdoor & Garden,,,search,1,,,,,,open
7017,HOS-CLE-01630-MTR,MTR,16MM X 30M Clear Hose (MTR),Outdoor & Garden,,,search,1,,,,,,open
7616,X-FLO-MOC-SUANHAWA-BLUE,PCS,Suanhawa Blue 12 X 12 Floor Tiles,Power Tools,,,search,1,,,,,,open
7643,X-FLO-MOC-ZURICH-GREEN,PCS,Zurich Green 12 X 12 Floor Tiles,Power Tools,,,search,1,,,,,,open
7737,FLO-MOC-MARID.GRY,PCS,Madrid Grey 12 X 12 Floor Tiles,Flooring,,,search,1,,,,,,open
7508,IND-SCP-WOO100,PCS,Gd Scraper 4,Building Materials,,,search,1,,,,,,open
7662,X-FLO-MOC-ARDESIA-BLUE,PCS,Ardesia Blue 12 X 12 Floor Tiles,Power Tools,,,search,1,,,,,,open
7663,X-FLO-MOC-PRE-WHI,PCS,Premium White 12 X 12 Floor Tiles,Power Tools,,,search,1,,,,,,open
7667,DOR-TOW-BOL65,PCS,2 1/2 Aluminium Tower Bolt,Fasteners & Fixings,,,search,1,,,,,,open
7497,RIG-TUR-08MM,PCS,Galvanised Turnbuckle 08MM,Lifting & Rigging,,,search,1,,,,,,open
7750,BRU-COP-204,PCS,204 Copper Brush,Other,,,search,1,,,,,,open
7766,"BNW-BOL-U-ZP5/16X1.1/2""",PCS,Zp U-bolt 5/16 X 1.1/2,Fasteners & Fixings,,,search,1,,,,,,open
7741,IND-SCP-WOO50,PCS,Gd Scraper 2 (PCS),Building Materials,,,duplicate_listing,1,,,,,,open
7725,X-BNW-BOL-HTM-M12-90MM,PCS,H/t Bolt - M 12 X 90MM,Fasteners & Fixings,,,search,1,,,,,,open
7751,BRU-PLA-E838,PCS,Plastic Brush,Other,,,search,1,,,,,,open
7770,ELE-STA-HOL,PCS,Starter Holder,Electrical,,,search,1,,,,,,open
7613,FAS-HOO-EYE-16#,PCS,16 Hook & Eyes (PCS),Fasteners & Fixings,,,duplicate_listing,1,,,,,,open
7719,IND-SCP-WOO25,PCS,Gd Scraper 1 (PCS),Building Materials,,,duplicate_listing,1,,,,,,open
7657,X-STR-GUN-NED-6IN,PCS,6 IN Gunny Needle,Packaging,,,search,1,,,,,,open
7568,FAS-HOO-EYE-10#,PCS,10 Hook & Eyes,Fasteners & Fixings,,,search,1,,,,,,open
7771,"ELE-PVC-ELB-BLUE-3/4""",PCS,Ele PVC Elbow 3/4 Blue,Plumbing,,,search,1,,,,,,open
3120,"DOR-72'WX71.7/8""",SET,"72'W X 71 7/8 H Pc White Casement Window Outer, Inner Frame 5MM Green Reflective",Doors & Hardware,,,search,1,,,,,,open
7768,"SHE-LEA-1""X3""",KGS,Lead Sheet 1 X 3,Other,,,search,1,,,,,,open
7767,PVC-STRAPPING-PURPLE,KGS,PVC Strapping Purple,Packaging,,,search,1,,,,,,open
7769,TAB-PVC-515-11,MTR,137CM X 25M Thick 107 Table Cloth - 515-11,Housewares,,,search,1,,,,,,open
280,"DOR-HIN-JTC-SSS-4""",SET,"Smr S/steel Hinges 4""X3""X2.0MM",Doors & Hardware,,X2.0MM,reopen,2,,pending,,,"Q: SMR s/steel hinges 4x3x2.0mm searches: unbranded hinge commodity, marketplace-only results (excluded). unbranded_commodity.",open
270,CIMA-DL-L-199Y-RND-18W-CIELO-DL,SET,Cielo Iii 199Y 18W L/dl (rnd/daylight),Lighting,,199Y,reopen,2,,pending,https://www.cimalighting.com.my/product/cielo-199-driver-on-board-led-downlight-12w-18w-sirim-lampu-siling-rumah-round-square-downlight-4-6-white-lights-home-room-ceiling-lighting,,Q: cimalighting.com.my Cielo Gen-III 199Y 12W/18W downlight page (hint) - brand-official product page; 18W round matches; daylight CCT claimed in row needs page confirmation.,open
106,ELE-HOL-TC818-E27,PCS,Taicon Tc 818 E27 Lamp Holder,Lighting,Taicon,E27,reopen,2,,reject,,,Q: Taicon official-site check (DNS NXDOMAIN taicon.com.my; taicon.com unrelated capacitor maker; marketplace/wholesaler presence only). no_official_taicon_website.,open
16,ELE-BUL-E27-3W-RED,PCS,Taicon E27 3W LED Color Bulb-red,Lighting,Taicon,E27,reopen,2,,reject,,,"Q: ""Taicon"" ""E27"" bulb site:.com.my; ""Taicon electric"" official website; Taicon catalogue filetype:pdf; DNS check taicon.com.my=NXDOMAIN. taicon.com is unrelated JP capacitor maker; brand only on marketplaces/wholesalers. no_official_taicon_website.",open
287,ELE-D/L-ECO-3030-24W,PCS,Hms Downlite Hsp 503-24W 6500K,Electrical,,503-24W,reopen,2,,reject,,,Q: HMS Downlite HSP 503-24W unverifiable; closest hit FSL FSP503 is a different brand - mislabeled listing.,open
283,IND-CEM-50KGS,BAG,Portland Limestone Cement,Building Materials,,50KGS,reopen,2,,pending,https://ytlcement.my/product/portland-cement,,Q: ytlcement.my brand-root evidence only (OPC/Castle PCC listed); no exact Portland Limestone Cement 50KG product page.,open
206,NIP-PHG-1L-A,CAN,1L Platone High Gloss Accent Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,https://www.nipponpaint.com.my/product/platone-high-gloss/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/platone.webp,Q: platone-high-gloss line page live; pack sizes/base variants not printed.,open
104,X-ELE-LED-FFL-CHA-10W,PCS,Taicon Stick LED Mini 5W E27 - Red,Lighting,Taicon,E27,reopen,2,,reject,,,Q: Taicon official-site check (DNS NXDOMAIN taicon.com.my; taicon.com unrelated capacitor maker; marketplace/wholesaler presence only). no_official_taicon_website.,open
215,NIP-PHG-1L-P,CAN,1L Platone High Gloss Paster Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,https://www.nipponpaint.com.my/product/platone-high-gloss/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/platone.webp,Q: platone line page; paster-base variant/pack not printed.,open
68,ELE-BUL-B22-3W-RED,PCS,Taicon B22 3W LED Color Bulb - Red,Lighting,Taicon,B22,reopen,2,,reject,,,Q: Taicon query set re-run; DNS NXDOMAIN; no B22 listing on any official source; brand has no website. no_official_taicon_website.,open
83,ELE-CAB-WIR-MKK-2.5MM-RED,ROLL,MKK Cable 2.5MM (7/0.49MM) Red,Electrical,MKK,7/0.49MM,reopen,2,,pending,,,"Q: ""MKK cable"" Malaysia manufacturer; MKK wire site:.com.my; catalogue filetype:pdf; official-site queries. No official manufacturer site; distributors confirm order codes ELC-CBL-MKK-2.5X1CX100M-RED. Commodity cable.",open
130,NIP-MAT-W9102-18L,DRUM,18L Super Matex Bs 9102 White,Paint & Sundries,Nippon Paint,,reopen,2,,pending,https://www.nipponpaint.com.my/product/super-matex/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/super-matex.webp,Q: super-matex line page live; BS 9102 White colour code and 18L pack not printed on page.,open
87,ELE-CAB-WIR-MKK-2.5MM-BLACK,ROLL,MKK Cable 2.5MM (7/0.49MM) Black,Electrical,MKK,7/0.49MM,reopen,2,,pending,,,Q: same MKK query set; no official site; distributor order code ELC-CBL-MKK-2.5X1CX100M-BLK confirms size/colour scheme. Commodity cable.,open
253,BOS-0601-375-6L0,UNIT,Gws 060 Angle Grinder,Power Tools,Bosch,,reopen,2,,reject,https://www.bosch-pt.com.my/my/media/country_content/services/downloads/catalogues/bosch_pt_programme_jan21.pdf,,Q: bosch-diy.com/my has NO angle-grinder category; twice-absent from PRO site. GWS 060 not officially listed in MY.,open
136,ELE-CAB-WIR-MKK-1.5MM-BLACK,ROLL,MKK Cable 1.5MM (7/0.39MM) Black,Electrical,MKK,7/0.39MM,reopen,2,,pending,,,Q: MKK manufacturer-site queries (prior passes): no official site exists; distributor order codes confirm size/colour scheme. commodity_cable_no_brand_site.,open
115,ELE-D/L-MEG-FE2155D-18W-3000K,PCS,Megaman Plce T3 3U E27 Bulb,Lighting,Megaman,E27,reopen,2,,pending,https://megaman.com.my/product/plce-energy-saving-bulb/,https://megaman.com.my/wp-content/uploads/2020/12/Untitled-5-1.jpg,Q: PLCE page spec table: FD2155D 18W E27 3000K/6500K; row spells FE2155D (not in table). Spelling variance held at bar.,open
148,NIP-MAT-15245-18L,DRUM,18L Super Matex 15245 Maxtwhite,Paint & Sundries,Nippon Paint,,reopen,2,,pending,https://www.nipponpaint.com.my/product/super-matex/,,Q: super-matex line page; colour 15245 and 18L pack not printed (trade spells 'Maxi White').,open
129,ELE-D/L-MEG-FE2155D-18W,PCS,Megaman E27 3U Bulb,Lighting,Megaman,E27,reopen,2,,pending,https://megaman.com.my/product/plce-energy-saving-bulb/,https://megaman.com.my/wp-content/uploads/2020/12/Untitled-5-1.jpg,Q: PLCE page spec table: FD2155D 18W E27 3000K/6500K; row spells FE2155D (absent from table); row names no CCT so nothing else contradicted.,open
105,ELE-BUL-E27-3W-BLUE,PCS,Taicon E27 3W LED Color Bulb-blue,Lighting,Taicon,E27,reopen,2,,reject,,,Q: Taicon official-site check (DNS NXDOMAIN taicon.com.my; taicon.com unrelated capacitor maker; marketplace/wholesaler presence only). no_official_taicon_website.,open
118,ELE-BUL-B22-3W-BLU,PCS,Taicon B22 3W LED Color Bulb - Blue,Lighting,Taicon,B22,reopen,2,,reject,,,Q: Taicon official-site check (DNS NXDOMAIN taicon.com.my; taicon.com unrelated capacitor maker; marketplace/wholesaler presence only). no_official_taicon_website.,open
79,ELE-D/L-MEG-YTT100ZI-30W,PCS,Megaman E27 LED Bulb,Lighting,Megaman,E27,reopen,2,,pending,https://megaman.com.my/product/t-bulb/,https://megaman.com.my/wp-content/uploads/2020/12/11-1-1.jpg,"Q: opened megaman.com.my/product/t-bulb/: tech table Model YTT100Z1 (digit 1), 30W, E27, SIRIM; image live. Row spells YTT100ZI (letter I) - likely transliteration but exact-match bar requires the model code to be right; held at pending rather than candidate.",open
128,ELE-BUL-B22-3W-GRE,PCS,Taicon B22 3W LED Color Bulb - Green,Lighting,Taicon,B22,reopen,2,,reject,,,Q: Taicon official-site check (DNS NXDOMAIN taicon.com.my; taicon.com unrelated capacitor maker; marketplace/wholesaler presence only). no_official_taicon_website.,open
207,NIP-PHG-5L-A,CAN,5L Platone High Gloss Accent Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,https://www.nipponpaint.com.my/product/platone-high-gloss/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/platone.webp,Q: same line page; 5L accent base not printed.,open
30,ELE-BUL-E27-15W-RED,PCS,Taicon E27 Stick Bulb Red 15W,Lighting,Taicon,E27,reopen,2,,reject,,,Q: same Taicon query set re-run; DNS NXDOMAIN; only marketplace/wholesaler listings exist. no_official_taicon_website.,open
166,ELE-CAB-WIR-MKK-2.5MM-YEL,ROLL,MKK Cable 2.5MM (7/0.49MM) Yellow,Electrical,MKK,7/0.49MM,reopen,2,,pending,,,Q: MKK manufacturer-site queries: no official site exists (established); distributor order codes confirm size/colour scheme. commodity_cable_no_brand_site.,open
173,ELE-CAB-WIR-MKK-2.5MM-GRE,ROLL,MKK Cable 2.5MM (7/0.49MM) Green,Electrical,MKK,7/0.49MM,reopen,2,,pending,,,Q: MKK manufacturer-site queries: no official site exists (established). commodity_cable_no_brand_site.,open
125,ELE-BUL-E27-3W-GREEN,PCS,Taicon E27 3W LED Color Bulb-green,Lighting,Taicon,E27,reopen,2,,reject,,,Q: Taicon official-site check (DNS NXDOMAIN taicon.com.my; taicon.com unrelated capacitor maker; marketplace/wholesaler presence only). no_official_taicon_website.,open
167,ELE-D/L-MEG-YTP45B1-15W-3000K,PCS,Megaman LED Stick Bulb Plc YTP45B1 15W/3000K,Lighting,Megaman,YTP45B1,reopen,2,,pending,https://megaman.com.my/product/led-stick/,https://megaman.com.my/wp-content/uploads/2020/12/Untitled-8-2.jpg,Q: led-stick table: PLC 15W code is YTP45BA; row spells YTP45B1 (absent). 3000K confirmed under BA spelling.,open
229,ELE-CAB-WIR-MKK-1.5MM-YELLOW,ROLL,MKK Cable 1.5MM (7/0.39MM) Yellow,Electrical,MKK,7/0.39MM,reopen,2,,pending,,,Q: MKK manufacturer-site queries: no official site exists. commodity_cable_no_brand_site.,open
219,NIP-PHG-5L-P,CAN,5L Platone High Gloss Paster Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,https://www.nipponpaint.com.my/product/platone-high-gloss/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/platone.webp,Q: platone line page; 5L paster base not printed.,open
256,ELE-CAB-FLE-P40163CW-ROLL,ROLL,Taicon 40/016 X Flexible Cable,Electrical,Taicon,3CORE,reopen,2,,pending,,,Q: Taicon has no official website (DNS NXDOMAIN; established twice). cable unbranded-online. no_official_taicon_website.,open
141,NIP-SEA-5100-20L,DRUM,18L Nippon Vinilex 5100 Wall Sealer,Paint & Sundries,Nippon Paint,,reopen,2,,pending,https://www.nipponpaint.com.my/product/5100-wall-sealer/,,Q: 5100-wall-sealer line page live; 18L pack not printed on page.,open
