item_code,uom,display_name,category,official_product_page,official_image_url,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,decision,reason,human_action
JOV-WAT-HEA-SL30E-WHI-RS,PCS,Joven (white) Instant Water Heater SL30E-RS,Home Appliances,https://www.joven-electric.com/my/sl30e-rs-instant-water-heater-5100601.html,,B,unresolved,yes,PCS matches official (single unit incl. rainshower set),needs_permission,pending,"Official SL30e-RS page (SKU 5100601) confirms model but main image is black; white variant (SL30eRS-WH) exists per authorised dealers only, not shown on official MY site.",Confirm white stock on shelf; request official white SL30e-RS media from Joven.
SHO-SAN-SWP-BSP-9003G,PCS,Saniware Premier 3WAY Bath Expose Shower Set-mixer (gold),Bathroom,https://saniware.com/product/3-way-bath-shower-set-swp-bsp-9003g/,https://saniware.com/wp-content/uploads/2025/05/SWP-BSP-9003G.jpg,A,yes,yes,mismatch (official 1 SET/box; input PCS),needs_permission,pending,"Exact model + Gold finish on official page (SWP-BSP-9003G, RM1250); however packaging states 1set/box, 5sets/ctn so natural UOM is SET while input says PCS",Confirm UOM (PCS vs SET) with buyer/brand before release
SHO-SAN-SWP-BSP-9003RG,PCS,Saniware Premier 3WAY Bath Expose Shower Set-mixer (rose Gold),Bathroom,https://saniware.com/product/3-way-bath-shower-set-swp-bsp-9003rg/,https://saniware.com/wp-content/uploads/2025/05/SWP-BSP-9003RG.jpg,A,yes,yes,mismatch (official 1 SET/box; input PCS),needs_permission,pending,"Exact model + Rose Gold finish on official page (SWP-BSP-9003RG, RM1250); however packaging states 1set/box, 5sets/ctn so natural UOM is SET while input says PCS",Confirm UOM (PCS vs SET) with buyer/brand before release
TAP-SAN-SWP-RG-304-3905,PCS,Saniware Premier Kitchen Pillar Sink Tap-rg SWP-RG-304-3905,Kitchen & Sinks,,,C,yes,no,consistent (PCS),no_asset,pending,Model SWP-RG-304-3905 (Kitchen Wall Sink Tap - Rose Gold) confirmed only in official Saniware 2022 catalogue (Scribd doc 660820908); no live page on saniware.com (site search 3905 = no results),Request official image from Saniware or source from official catalogue with permission
FAN-CEI-DEKA-CF5DCL46MB12,UNIT,Deka Ceiling Fan F5 DC~46L Pro Matt Blk,Fans & Ventilation,https://deka.my/f5-dc-46l-pro/,https://deka.my/wp-content/uploads/2025/07/F5-DC-46L-PRO-MB-Jpg-OK.jpg,A,yes,yes,UNIT - official page sells as single retail unit,needs_permission,candidate,Official deka.my F5 DC 46L PRO page confirms 46-inch LED model with Matt Black (MB) colour option and MB product image,Request image usage permission from Deka Marketing Sdn Bhd; confirm SKU CF5DCL46MB12 mapping with supplier
ELE-BUL-E27-3W-RED,PCS,Taicon E27 3W LED Color Bulb-red,Lighting,,,R,unresolved,unresolved,PCS consistent with single bulb; unverifiable without official source,no_asset,reject,No official Taicon website; model unverifiable against official source; E27 3W red colour bulb unconfirmed,request catalogue/photo from Taicon distributor; alternatively photograph own stock
TAP-SAN-SWP-B-2521,PCS,Saniware Premier Basin Pillar Tap-mixer SWP-B-2521,Bathroom,https://saniware.com/product/swp-b-2521/,https://saniware.com/wp-content/uploads/2021/10/SWP-B-2521.png,B,unresolved,yes,consistent (PCS; no set/box stated),needs_permission,candidate,"Exact model page (Basin Pillar Tap - Mixer SWP-B-2521, RM278); finish not stated on page (polished chrome per distributor) and no colour claimed in input",Verify finish is acceptable (chrome) if colour matters to buyer
JOV-WAT-HEA-SB11IP-BLK-RS,PCS,Joven (blk) Instant Water Heater,Home Appliances,https://www.joven-electric.com/my/sb11ip-rs-4-2kw-instant-water-heater-5111102.html,https://www.joven-electric.com/media/catalog/product/s/b/sb11ip-rs_4.2kw_black__1.jpg,A,yes,yes,PCS matches official (single unit incl. rainshower set),needs_permission,candidate,Official SB11iP-RS 4.2kW page (SKU 5111102) found; image filename + pixel analysis = black unit. NB: official black variant is 4.2kW; 3.6kW SB11iP-RS is white.,Verify kW (4.2kW) on shelf label before catalogue use.
RUB-TAE11-M330,UNIT,Rubine C/hood,Home Appliances,https://www.rubine.com.my/product/RCH-NOVARA-90SS,https://www.rubine.com.my/files/product_img/IM01791.jpg,A,yes,yes,UNIT match,unknown,candidate,Official Rubine MY product page confirmed; model and SS finish exact; image from official site slider.,No action required.
STA-ROT-HAM-SHR263KA,UNIT,Stanley Rotary Hammer 26MM,Power Tools,https://my.stanleytools.global/product/shr263ka-xd/720w-22mm-3-mode-sds-plus-hammer,https://my.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/SHR263KA_1.jpg,B,yes,unresolved,UNIT consistent,needs_permission,candidate,"Official MY page; page is XD kit variant of SHR263KA. Manual confirms 800W/26mm (matches catalog 26MM), but page title says 720W 22mm while page features say 800W.",Verify 720W vs 800W/26mm discrepancy on official page; confirm XD kit packaging matches catalog image.
TAP-SAN-SWP-B-3023,PCS,Saniware Premier Basin Pillar Cold Tap (rose Gold) SWP-B-3023,Bathroom,https://saniware.com/product/swp-b-3023/,https://saniware.com/wp-content/uploads/2021/10/SWP-B-3023.png,A,yes,yes,consistent (PCS),needs_permission,candidate,"Exact model + Rose Gold finish confirmed on official page (Brass Cold Mixer Tap - Rose Gold Pillar Tap, RM380)",None
OVEN-RUB-TAE13-M266,UNIT,Rubine Built-in Oven RBO-IA8X-70SS,Home Appliances,https://www.rubine.com.my/product/RBO-IA8X-70SS,https://www.rubine.com.my/files/product_img/IM01811.jpg,A,yes,yes,UNIT match,unknown,candidate,Official Rubine MY product page confirmed; model exact; image from official site slider.,No action required.
KHI-COO-RC3636,SET,3.6L Rice Cooker (cool Grey),Home Appliances,https://khind.com.my/products/3-6l-commercial-rice-cooker,https://cdn.shopify.com/s/files/1/0921/1566/5177/files/ssmy.zone-1717059514-RC365_WH_Cover.jpg?v=1751809047,A,yes,yes,SET - official page sells per unit; SET acceptable,needs_permission,candidate,Official RC365 3.6L Cool Grey page matches detected model & finish; item_code RC3636 conflicts with official RC365,Confirm with owner that RC3636 = RC365; correct item_code
SHO-SOR-SRTSA830,PCS,Sorento 450MM Shower Arm,Bathroom,https://sorento.com.my/sorento-bathroom/shower-bidet/shower-arm/srtsa830-detail,https://sorento.com.my/images/stories/virtuemart/product/SRTSA830%20%2B-04.jpg,A,yes,yes,PCS - official page sells unit as single piece,needs_permission,candidate,"Exact official MY page: SRTSA830 Shower Arm 304 SS, Length 450mm Chrome; matches input model and 450mm size.",Confirm brand image use rights with Sorento before commercial use
SHO-SOR-SRTSA860-GM,PCS,Sorento 400MM Shower Arm,Bathroom,https://sorento.com.my/sorento-bathroom/shower-bidet/shower-arm/srtsa860-gm-detail,https://sorento.com.my/images/stories/virtuemart/product/SRTSA860-GM8.jpg,A,yes,yes,PCS - official page sells unit as single piece,needs_permission,candidate,"Exact official MY page: SRTSA860-GM Shower Arm 304 SS, Length 400mm Gunmetal; matches model, finish and size.",Confirm brand image use rights with Sorento before commercial use
JOV-WAT-HEA-SB11IP-WHI,PCS,Joven (white) Instant Water Heater SB11IP,Home Appliances,https://www.joven-electric.com/my/sb11ip-instant-water-heater-5110201.html,https://www.joven-electric.com/media/catalog/product/s/b/sb11ip_white__1.jpg,A,yes,yes,PCS matches official (single unit),needs_permission,candidate,Official SB11iP 3.6kW page (SKU 5110201) found; image filename + pixel analysis = white unit. NB: official white variant is 3.6kW; 4.2kW SB11iP is dark grey.,Verify kW (3.6kW) on shelf label before catalogue use.
TAP-SAN-SWP-SS-304-3940-RG,PCS,Saniware Premier Kitchen Pillar Sink Tap-rg SWP-SS-304-3940-RG,Kitchen & Sinks,https://saniware.com/product/kitchen-pillar-sink-tap-swp-ss-304-3940-rg/,https://saniware.com/wp-content/uploads/2025/05/SWP-SS-304-3940-RG-1.jpg,A,yes,yes,consistent (PCS; packaging 1set/box = per unit),needs_permission,candidate,"Exact model + Rose Gold finish on official page (Kitchen Pillar Sink Tap SWP-SS-304-3940-RG, RM319)",None
TOI-TRP-WC2300-S,SET,Saniware One Piece Washdown Closet,Bathroom,https://saniware.com/product/one-piece-washdown-closet-wc-2300-s250mm/,https://saniware.com/wp-content/uploads/2025/05/WC-2300.jpg,A,unresolved,yes,consistent (SET),needs_permission,candidate,"Exact model + S250mm config on official page (One-piece Washdown Closet WC-2300-S250mm, S-Trap 250mm, RM1500); white ceramic standard finish",None
FAN-STA-KHI-SF1682,SET,Khind 16 Stand Fan,Fans & Ventilation,https://khind.com.my/products/khind-stand-fan-sf1682se,https://cdn.shopify.com/s/files/1/0921/1566/5177/files/SF1682SE_BG_white_7fc568d3-0556-4785-a1de-68302f995233.jpg?v=1751809076,A,yes,yes,SET - per-unit fan; SET acceptable,needs_permission,candidate,Official SF1682SE page (Winter Grey) exact match; display name has no finish to contradict,None
ELE-BUL-E27-15W-RED,PCS,Taicon E27 Stick Bulb Red 15W,Lighting,,,R,unresolved,unresolved,PCS consistent with single bulb; unverifiable without official source,no_asset,reject,No official Taicon website; model unverifiable against official source; E27 15W red stick bulb unconfirmed,request catalogue/photo from Taicon distributor; alternatively photograph own stock
TAP-SAN-SWP-B-3213,PCS,Saniware Premier Tall Basin Cold Tap,Bathroom,https://saniware.com/product/tall-basin-cold-tap-swp-ss-304-3213/,https://saniware.com/wp-content/uploads/2025/05/3213.png,B,unresolved,yes,consistent (PCS; packaging 2set/box),needs_permission,candidate,"Exact model on official page (Tall Basin Cold Tap SWP-SS-304-3213, RM160); no colour variant claimed in input; base SUS304 finish",None
JOV-WAT-HEA-SL30IP-WHI-AWB,PCS,Joven (white) Instant Water Heater SL30IP-AWB,Home Appliances,,,C,unresolved,no,PCS matches official family unit (AWB not a separate SKU),no_asset,pending,"No official SL30iP-AWB page on joven-electric.com.my (SL30 series lists SL30iP, SL30iP-RS, SL30e, SL30e-RS, SL30iP-WB only). AWB white variant appears only on dealer sites (J&Y World Hardware, SMJ Electrical).",Ask Joven Marketing Sdn Bhd whether SL30iP-AWB is a current official SKU; else photograph shelf unit.
TOI-TRP-WC2098RL-S,SET,Saniware Washdown One Piece Closet-rimless,Bathroom,,,C,unresolved,no,consistent (SET),no_asset,pending,No WC-2098RL page on saniware.com; site lists only WC-2098-S300 (S-trap 250/300mm; P-trap 180mm). RL (rimless) variant not found on live site; family page for reference: https://saniware.com/product/wc-2098-s300/,Confirm WC-2098RL-S250mm model with Saniware; obtain official image before use
SIN-SOR-SRTKS2429-BL,PCS,Sorento S/steel 304 Kitchen Sink-black,Kitchen & Sinks,https://sorento.com.my/sorento-kitchen/kitchen-sink/double-bowl/srtks2429-bl-detail,https://sorento.com.my/images/stories/virtuemart/product/SRTKS2429-BL.jpg,A,yes,yes,PCS - official page sells unit as single piece,needs_permission,candidate,Exact official MY page: SRTKS2429-BL Undermount SS304 750x440x230mm Black; matches model and black finish.,Confirm brand image use rights with Sorento before commercial use
TAP-SAN-SWP-B-2934,PCS,Saniware Premier Basin Pillar Tap-mixer (gold) SWP-B-2934,Bathroom,https://saniware.com/product/basin-pillar-tap-mixer-swp-b-2934/,https://saniware.com/wp-content/uploads/2026/01/SWP-B-2934.jpg,R,no,yes,mismatch (official 1 SET/box; input PCS),needs_permission,reject,Input claims GOLD but official page states no finish and Saniware distributor (Heng Sheng) lists SWP-B-2934 as POLISHED CHROME - likely colour mismatch (gold/chrome trap); using this page as 'gold' would be wrong,"Re-verify actual finish; if gold is required use the correct gold model (e.g. SWP-B-2924 gold), do not use SWP-B-2934 as gold"
TAP-SAN-SWP-B-2931,PCS,Saniware Premier Basin Pillar Tap-mixer (matt Black) SWP-B-2931,Bathroom,https://saniware.com/product/basin-pillar-tap-mixer-swp-b-2931/,https://saniware.com/wp-content/uploads/2025/05/SWP-B-2931.png,B,unresolved,yes,"PCS ok (official: 1 set/box, 10 sets/ctn)",needs_permission,candidate,"Official Saniware page, exact SKU SWP-B-2931; page text states no finish (CSV claims matt Black) - no black-series listing, no -B variant page found",Visually confirm matt black finish on image (model cannot view image); if confirmed upgrade to A
TAP-SAN-SWP-B-2930,PCS,Saniware Premier Basin Pillar Tap-mixer SWP-B-2930,Bathroom,https://saniware.com/product/basin-pillar-tap-mixer-swp-b-2930/,https://saniware.com/wp-content/uploads/2025/05/SWP-B-2930.png,A,yes,yes,"PCS ok (official: 1 set/box, 10 sets/ctn)",needs_permission,candidate,"Official Saniware page, exact SKU SWP-B-2930; no finish claim on either side",None
IND-RIC-COO-RC7878,SET,5.6L Rice Cooker (cool Grey),Home Appliances,https://khind.com.my/products/5-6l-commercial-rice-cooker-rc565,https://cdn.shopify.com/s/files/1/0921/1566/5177/files/rc565-wh-cover_190224150612.jpg?v=1751809130,A,yes,yes,SET - official page sells per unit; SET acceptable,needs_permission,candidate,Official RC565 5.6L Cool Grey page matches detected model & finish; item_code RC7878 conflicts with official RC565,Confirm with owner that RC7878 = RC565; correct item_code
FAN-STA-KHI-SF1663H,SET,Khind 16 Stand Fan (black),Fans & Ventilation,https://khind.com.my/products/16-stand-fan,https://cdn.shopify.com/s/files/1/0921/1566/5177/files/sf1663h-cover_010721155036.jpg?v=1751809588,A,yes,yes,SET - per-unit fan; SET acceptable,needs_permission,candidate,Official SF1663H Black page exact match; display black confirmed,None
TAP-SAN-SWP-B-2924,PCS,Saniware Premier Basin Pillar Tap-mixer (gold) SWP-B-2924,Bathroom,https://saniware.com/product/basin-pillar-tap-mixergold-swp-b-2924/,https://saniware.com/wp-content/uploads/2026/01/SWP-B-2924.jpg,A,yes,yes,"PCS ok (official: 1 set/box, 10 sets/ctn)",needs_permission,candidate,"Official Saniware page ""Basin Pillar Tap-Mixer(Gold) SWP-B-2924"" - gold matches CSV",None
TAP-SAN-SWP-B-2921,PCS,Saniware Premier Basin Pillar Tap-mixer (matt Black) SWP-B-2921,Bathroom,https://saniware.com/product/swp-b-2921/,https://saniware.com/wp-content/uploads/2021/10/SWP-B-2921.png,A,yes,yes,"PCS ok (official: 1 set/box, 10 sets/ctn)",needs_permission,candidate,"Official Saniware page, exact SKU; description ""Brass Mixer Tap - Matt Black Pillar Tap"" matches CSV matt Black",None
CAB-SAN-SWBC-SS6615,SET,Saniware Bathroom Cabinet Set Water Tap SWBC-SS6615,Bathroom,https://saniware.com/product/swbc-ss6615/,https://saniware.com/wp-content/uploads/2025/04/SWBC-SS6615-side.jpg,A,yes,yes,"SET matches (official: Bathroom Cabinet Set c/w Water Tap, RM1650)",needs_permission,candidate,"Official Saniware page, exact SKU SWBC-SS6615, cabinet set w/ water tap as per CSV",None
GAS-STO-RUB-TAE10-M523,UNIT,Rubine Glass Hob RGH-LOTOFLEXI2B-BLFX,Kitchen & Sinks,https://www.rubine.com.my/product/RGH-LOTOFLEXI2B-BLFX,https://www.rubine.com.my/files/product_img/IM01801.jpg,A,yes,yes,UNIT match,unknown,candidate,Official Rubine MY product page confirmed; BLFX black finish; image from official site slider.,No action required.
TAP-SAN-SWP-SS-304-3970-MB,PCS,Saniware Premier Flexible Hose Pillar Sink Tap Waterfall (matt Blk),Kitchen & Sinks,,,R,no,no,PCS (unverifiable),no_asset,reject,"No official page: site search '3970', June-2025 sitemap and 39-Series category all return nothing; nearest official family is Flexible Hose Kitchen Pillar 3900/3940 series",Re-check with supplier for correct code; possibly discontinued/not yet listed
TOI-TRP-WC-8826-S,SET,Sorento Washdown Flushing Tech,Bathroom,https://sorento.com.my/sorento-bathroom/water-closet/close-coupled-wc/srtwc8826-detail,https://sorento.com.my/images/stories/virtuemart/product/SRTWC8826.jpg,B,yes,no,SET - official page sells WC with PP seat cover (c/w seat),needs_permission,candidate,"Official MY page found but model listed as SRTWC8826-RL (input SRTWC8826-S-RL); same product: close-coupled washdown rimless, S-Trap 250mm, White. Suffix variance only.",Confirm SRTWC8826-S-RL equals SRTWC8826-RL with supplier before publishing
CAB-SAN-SWBC-SS6411,SET,Saniware Bathroom Cabinet Set Water Tap SWBC-SS6411,Bathroom,https://saniware.com/product/swbc-ss6411/,https://saniware.com/wp-content/uploads/2025/04/SWBC-SS6411-1.jpeg,A,yes,yes,"SET matches (official: Bathroom Cabinet Set c/w Water Tap, RM950)",needs_permission,candidate,"Official Saniware page, exact SKU SWBC-SS6411, cabinet set w/ water tap as per CSV",None
SHO-HAN-SWP-HS-502,SET,Saniware Premier Hand Shower With Flexible Hose SWP-HS-502,Bathroom,,,R,no,no,SET (unverifiable),no_asset,reject,No official page: site search 'hs-502'/'502' and sitemap show hand-shower family only as SWP-HS-503/504/511-516; SWP-HS-502 absent,Re-check code with supplier; may be discontinued
FAN-CEI-KHI-WHI-CF618,SET,Khind - 60 Ceiling Fan,Fans & Ventilation,https://khind.com.my/products/khind-60-ceiling-fan-white,https://cdn.shopify.com/s/files/1/0921/1566/5177/files/cf618-wh-cofer_210621213834_ac05ef81-c594-4547-9022-fe749f7d1e34.jpg?v=1751809410,C,yes,no,SET - official page sells 3-unit box packaging; SET acceptable,needs_permission,pending,"Official white 60"" ceiling fan page is model CF618S (white variant), not exact CF618; black CF618BN page (khind-celling-fan-cf618bn) exists but finish is Black vs required White; manual collection only proves CF618 existence",Confirm whether white CF618 = CF618S variant with owner before approving
OVEN-RUB-TAE13-M265,UNIT,Rubine Built-in Oven RBO-IA6X-70SS,Home Appliances,https://www.rubine.com.my/offers/kitchen-appliances-2018-october.pdf,,C,unresolved,unresolved,UNIT match,no_asset,pending,No official product page (product/RBO-IA6X-70SS returns Product not found) and model absent from official manual-download index; only official evidence is 2018 brochure PDF citing the model.,Obtain product image from brochure or Rubine supplier; confirm finish before use.
TAP-SAN-SWP-SS-304-3970,PCS,Saniware Premier Flexible Hose Pillar Sink Tap Waterfall,Kitchen & Sinks,,,R,no,no,PCS (unverifiable),no_asset,reject,"No official page: site search '3970', June-2025 sitemap and 39-Series category all return nothing; nearest official family is Flexible Hose Kitchen Pillar 3900/3940 series",Re-check with supplier for correct code; possibly discontinued/not yet listed
TOI-TRP-WC-SRTWC8354-SH-UF(250MM),PCS,Sorento Twister Flush Tech,Bathroom,https://sorento.com.my/sorento-bathroom/water-closet/one-piece-wc/srtwc8354-sh-detail,https://sorento.com.my/images/stories/virtuemart/product/SRTWC8354-01.jpg,B,yes,no,PCS - official page sells WC as single unit,needs_permission,candidate,"Official MY page found but model listed as SRTWC8354-SH; page description confirms UF Seat Cover (input -SH-UF). One Piece Twister, S-Trap 150/200/250mm, White. Suffix variance only.",Confirm SRTWC8354-SH-UF equals SRTWC8354-SH (UF seat) with supplier
SHO-SOR-SRTWT2634-RG,PCS,Sorento Exposed Shower Set (matt Blk+rose Gold),Bathroom,https://sorento.com.my/sorento-bathroom/shower-bidet/exposed-shower-set/srtwt2634-rg-detail,https://sorento.com.my/images/stories/virtuemart/product/SRTWT2634-RG%20(new).jpg,A,yes,yes,PCS - official page sells 3-ways set as single unit (rain head+hand shower+hose included),needs_permission,candidate,"Exact official MY page: SRTWT2634-RG 3-Ways Exposed Shower Set C/W Spout, colour Black & Rose Gold; matches model and finish.",Confirm brand image use rights with Sorento before commercial use
STA-GRI-SG6100,UNIT,Stanley Grinder 620W,Power Tools,https://my.stanleytools.global/product/sg6100-xd/620w-100mm-slim-small-angle-grinder,https://my.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/SG6100_1.jpg,B,yes,unresolved,UNIT consistent,needs_permission,candidate,Official MY page; 620W matches catalog. Page model SG6100-XD (kit variant) vs catalog SG6100.,Confirm XD kit vs bare-tool image equivalence.
STA-DRI-SCH10D2K,UNIT,Stanley 12V Tower Up Hammer Drill/driver 2.0AH,Power Tools,,,R,unresolved,unresolved,UNIT consistent,no_asset,reject,"No official page found on my/asia/in/th/ph stanleytools.global; only third-party MY/SG resellers (horme, theleedenstore).",Request official image from Stanley Black+Decker MY distributor/contact; verify 12V Tower Up availability in MY.
TOI-TRP-WC-2110A-S,SET,Saniware Eco Seat Cover Top&bottom Washdown Two-piece Closet,Bathroom,https://saniware.com/product/wc-2110a-s200/,https://saniware.com/wp-content/uploads/2021/03/WC-2110A-S200.jpg,C,yes,no,SET plausible (official sells closet per set; no seat-cover SKU on page),needs_permission,pending,"Official page exists only as WC-2110A-S200 (S-trap, 200/250mm roughing-in); no S250 code page; CSV display name also mentions 'Eco Seat Cover' not present on official page",Confirm with supplier whether S250 order = WC-2110A-S200 (250mm roughing-in) and whether seat cover included
TOI-TRP-WC-2122A-S,SET,Saniware Washdown Closet WC-2122A-S250MM,Bathroom,https://saniware.com/product/wc-2122a-s300/,https://saniware.com/wp-content/uploads/2021/03/WC-2122A-S300.jpg,C,yes,no,SET plausible (official sells closet per set),needs_permission,pending,"Official page exists only as WC-2122A-S300 (S-trap, 250/300mm roughing-in); no S250 code page",Confirm with supplier whether S250 order = WC-2122A-S300 (250mm roughing-in)
TOI-TRP-WC-SRTWC286-SH-S(250MM),PCS,Sorento One Piece Washdown Flush Tech,Bathroom,https://sorento.com.my/sorento-bathroom/water-closet/one-piece-wc/srtwc286-sh-detail,https://sorento.com.my/images/stories/virtuemart/product/SRTWC286-01.jpg,B,yes,no,PCS - official page sells WC as single unit,needs_permission,candidate,"Official MY page found but model listed as SRTWC286-SH (input -SH-S); same product: One Piece Twister, S-Trap 150/200/250mm covers 250mm, PP seat, White. Suffix variance only.",Confirm SRTWC286-SH-S equals SRTWC286-SH with supplier before publishing
TOI-TRP-WC-SRTWC8504-S,PCS,Sorento Washdown W Rimless Flush Tech,Bathroom,,,C,unresolved,no,PCS - no official page to verify unit of sale,no_asset,pending,"No exact page for SRTWC8504-S on sorento.com.my; only SRTWC8504-RL (one-piece washdown rimless, PP seat) exists in same family. Do not invent URL.",Check 2024 catalogue for SRTWC8504-S; verify if -S equals -RL variant or is discontinued
STA-GRI-SCG400-SOLO,UNIT,Stanley 20V Grinder,Power Tools,https://my.stanleytools.global/product/scg400-b1/20v-grinder-tool-only,https://my.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/SCG400_1.jpg,B,yes,unresolved,UNIT consistent,needs_permission,candidate,Official MY page '20V Grinder (Tool Only)' matches SOLO (bare tool). Page model SCG400-B1 vs catalog SCG400 (regional suffix only).,Confirm SCG400-B1 is the MY-market SKU for SCG400.
SHO-SOR-SRTWT2634,PCS,Sorento Exposed Shower Set 3-WAYS SRTWT2634,Bathroom,https://sorento.com.my/sorento-bathroom/shower-bidet/exposed-shower-set/srtwt2634-detail,https://sorento.com.my/images/stories/virtuemart/product/SRTWT2634.jpg,A,yes,yes,PCS - official page sells 3-ways set as single unit (rain head+hand shower+hose included),needs_permission,candidate,"Exact official MY page: SRTWT2634 3-Ways Exposed Shower Set C/W Spout, Chrome; matches model and finish.",Confirm brand image use rights with Sorento before commercial use
STA-ROT-HAM-SHR243KA,UNIT,Stanley Rotary Hammer 24MM,Power Tools,,,R,unresolved,unresolved,UNIT consistent,no_asset,reject,No official page found on any stanleytools.global site (my/asia/in/th/ph/cee); only third-party MY resellers.,Request official image from Stanley Black+Decker MY distributor; confirm SHR243KA MY availability.
