source_position,item_code,uom,display_name,category,detected_brand,detected_model,action,start_tier,tried,prior_decision,prior_page,prior_image,prior_reason,ledger_state
373,BID-SOR-SRT86-GY,PCS,Sorento Brass Hand Bidet - SRT86-GY,Bathroom,Sorento,SRT86-GY,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
370,TOW-SOR-SRT349-HP,PCS,Sorento 75CM S/steel Towel BAR Satin,Bathroom,Sorento,SRT349-HP,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
784,TAR-SHT-GT2-12X24,SHT,Glotool PE Tarp Sheet - 12 X 24 (GT02),Building Materials,Glotool,GT02,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
380,BID-SOR-SRT86-CR,PCS,Sorento Brass Hand Bidet - SRT86-CR,Bathroom,Sorento,SRT86-CR,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
483,TOO-COM-SET-GT824,SET,Glotool Combination Wrench Set 14 X 8-24MM,Hand Tools,Glotool,8-24MM,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
382,TAP-SAN-SWS-304-3974,PCS,Saniware Sliver Flexible Hose Kitchen Pillar Sink Tap,Kitchen & Sinks,Saniware,SWS-304-3974,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. NOT_PRESERVED,open
801,BOS-2608-585-595,PCS,Hss-g Metal Bit 16MM,Power Tools,Bosch,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
800,TAR-SHT-GT2-13X20,SHT,Glotool PE Tarp Sheet - 13 X 20 (GT02),Building Materials,Glotool,GT02,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
383,TOI-TIS-SOR-SRT314-BL,PCS,Sorento S/s Paper Holder SRT314-BL,Bathroom,Sorento,SRT314-BL,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
397,TOI-TIS-SRT367-GM,PCS,Sorento S/steel Paper Holder-gunmetal,Bathroom,Sorento,SRT367-GM,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
403,TOI-TIS-SOR-SRT366-BL,PCS,Sorento S/s Paper Holder SRT366-BL,Bathroom,Sorento,SRT366-BL,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
600,BOS-2608-615-097,PCS,110 X Turbo Rim Granite,Power Tools,Bosch,20/16MM,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
890,TOO-HAM-SLE-GT08LB,PCS,Glotool Sledge Hammer 8LB,Hand Tools,Glotool,8LB,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
