source_position,item_code,uom,display_name,category,detected_brand,detected_model,action,start_tier,tried,prior_decision,prior_page,prior_image,prior_reason,ledger_state
995,DRI-SDS-GT02-55110,PCS,Glotool Sds Drill 5.5 X 110MM,Power Tool Accessories,Glotool,GT-A02,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
410,NIP-QLA-5L-P,CAN,5L Nippon Q-lac Pastel Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. Official page confirms Q-Lac family but not exact 5L Pastel Base package/image.,open
443,NIP-QSH-EXT-5L-P,CAN,5L Nippon Q-shield Extra Pastel Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
539,NIP-MAT-ULTRA-5L,DRUM,5L Nippon Matex Gold Ultra White,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
549,NIP-MAT-9102-7L,CAN,7L Super Matex Bs 9102 White,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
610,NIP-VIN-EAS-1L-P,CAN,1L Nippon Vinilex Easywash Pastel Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
739,PAI-SPR-SAM-039,PCS,Samurai Spray Paint Sparkling Silver,Paint & Sundries,Samurai,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
468,ELE-D/L-MEG-YTA60Z1-10W-3000K,PCS,Megaman A60 E27 LED Bulb YTA60Z1 10W/3000K,Lighting,Megaman,A60,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. Exact CCT-specific image not preserved; generic multi-CCT image not promoted.,open
972,NIETZ-MOU-FLA-WHE-57122060,PCS,Nietz Mounted Flap Wheel 57122060,Abrasives & Cutting,Nietz,25X25X6,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
520,ELE-D/L-MEG-YTG45Z1-3W,PCS,Megaman 3W LED Bulb,Lighting,Megaman,YTG45Z1,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
981,DRI-SDS-GT02-65110,PCS,Glotool Sds Drill 6.5 X 110MM,Power Tool Accessories,Glotool,GT-A02,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
1000,DRI-SDS-GT02-06110,PCS,Glotool Sds Drill 6 X 110MM,Power Tool Accessories,Glotool,GT-A02,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
427,NIP-9000-GF-5L-D,CAN,5L Nippon 9000 Gf Deep Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. Official page confirms family but not exact 5L Deep Base package/image.,open
401,NIP-VIN-EAS-5L-P,CAN,5L Nippon Vinilex Easywash Pastel Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
862,NIP-SEA-5400-05L,CAN,5L Nippon Vinilex 5400 Wall Sealer,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
