source_position,item_code,uom,display_name,category,detected_brand,detected_model,action,start_tier,tried,prior_decision,prior_page,prior_image,prior_reason,ledger_state
933,BOS-2608-595-083,PCS,Hss-g Metal Bit 13.0MM,Power Tools,Bosch,,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
670,NIE-SOC-IMP-DEE-1/2-24MM-2,PCS,Nietz Deep Impact Socket (6PT) 50142024 24MM,Power Tools,Nietz,6PT,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
691,BOS-2610-391-290,SET,"Carbon Brush Gsb 10RE, 13RE & 16RE",Power Tools,Bosch,10RE,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
733,TOO-AXE-GLO-2LB,PCS,Glotool Axe 2LB,Power Tools,Glotool,2LB,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
749,TOO-AXE-GLO-1.5LB,PCS,Glotool Axe 1.1/2LB,Power Tools,Glotool,1.1/2LB,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
567,SPR-BID-SWSB-ABS-262,PCS,Saniware ABS Spray Bidet Only,Bathroom,Saniware,SWSB-ABS-262,reopen,2,,pending,,,Candidate asset could not be preserved: source_unpreservable: saniware.com unreachable/blocked by local router (TP-Link Deco block page + connection timeouts confirmed across runs). Requires retrieval from another network or first-party corroboration.,open
822,BOS-1619-P11-715,SET,Carbon Brush Gws 900- 100S,Power Tools,Bosch,100S,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
1401,IND-SCO-SMR-S503TY,PCS,Samurai King Steel Shovel S503TY (PCS),Building Materials,Samurai,S503TY,duplicate_listing,1,,pending,,,Exact identity and exact image evidence not preserved; fail-closed.,open
851,STA-HAN-GRI-N401305,PCS,Side Handle Type,Doors & Hardware,Stanley,N401305,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
806,"NIE-SOC-IMP-1/2""-21MM",PCS,Nietz Dr Impact Socket (6PT) 50140021 21MM,Power Tools,Nietz,6PT,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
858,BOS-2608-603-700,PCS,Flexible Flap Disc 100MM P60,Power Tools,Bosch,P60,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
617,"HOS-FLE-GLO-12""",PCS,Glotool Flexible Tube F1/2 X F12 X 12,Outdoor & Garden,Glotool,F1/2,reopen,2,,pending,,,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",open
455,NIP-QSH-EXT-20L-D,DRUM,18L Nippon Q-shield Extra Deep Base,Paint & Sundries,Nippon Paint,,reopen,2,,pending,,,Fail-closed: evidence insufficient for VERIFIED. Official page confirms family but not exact 18L Deep Base package/image.,open
