source_position,item_code,uom,official_product_page,official_image_url,researcher_decision,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,reason,human_action
3167,DOR-LOC-CAM-X16MMX90,PCS,,,pending,C,no,no,PCS ok,no_asset,Target 9007 CAMLOCK-16MM - sibling of pos 3028; q:camlock door query returned nothing door-side; 'Target' brand camlock unproven online; commodity furniture cam-lock. blocker: brand_unattributable.,check carton branding; else shoot in-house photo
3206,LOC-DEL-TZ-DL3871SS,PCS,,,pending,C,no,no,PCS ok,unknown,"q:""DL3871SS"" cylindrical lock -> Lazada i14927363513/Shopee listings '[ DELUXE ] (DL3871SS) Cylindrical Knobset | Stainless Steel | Heavy Duty Tombol Pintu' = exact model+brand but marketplace-only; p:kimhingleong.com shows 'AMAN Cyclindrical Lock (3871SS)' DIFFERENT brand sharing number; p:meteoritelocksecurity.com/product/3871SS.html is an unrelated Zhongshan factory knob lock. blocker: marketplace_only_no_oem_site (Deluxe brand has no official site found).",shoot in-house photo or obtain Deluxe MY importer sheet
3407,HAT-STR-CM042,PCS,,,reject,R,no,no,PCS ok,no_asset,42CM Straw Hat - commodity sun hat; CM042 internal size code; no brand/model anywhere; generic_unbranded. no OEM asset exists.,shoot in-house photo
3466,"AER-S/S-DIA-2""-2WAY-FN910D",PCS,,,reject,R,no,no,PCS ok,no_asset,"q:""FN910D"" OR ""double divider valve"" 6mm valve pneumatic -> zero hits for FN910D; divider-valve results are hydraulic/pneumatic industrial categories (Surplus Center, McMaster, SMC), none matching a 6mm aquarium/air double divider valve; display carries no real brand ('AER-S/S-DIA' is internal code); generic_unbranded commodity. no OEM asset.",shoot in-house photo
3527,TOL-BUS-BUT-YG886,PCS,,,pending,C,no,no,PCS ok,no_asset,Dual Push Button (YG886) - doorbell/bus-push button commodity; YG886 unattributable online (distinct from YG brass-fitting codes); no branded match surfaced. generic_unbranded-leaning.,shoot in-house photo
3538,HOS-GAR-GRE-160330-MTR,MTR,,,reject,R,no,no,catalogue MTR vs market rolls 10m/30m - uom mismatch noted,no_asset,"q:garden hose PVC green 16mm x 3mm 83030 roll Malaysia -> no '83030' hit; commodity 16mm-x-3.0mm green PVC hose sold under many house brands (ISANO 13030 similar-looking but different, Lazada/Shopee generics, Sonic Hardware own listing); display prefix 'Br' carries no attributable brand. generic_unbranded.",shoot in-house photo of hose + carton brand
3570,SWI-SOC-ELE-E041B,PCS,,,pending,C,no,no,PCS ok,unknown,"shared Elegance-family finding (pos 3695 evidence): reTOUCH official Broadlink site confirms series existence, exact E041B (16A 4G black) code only on marketplace colour-code listings. blocker: sku_code_not_on_official_site.",request Broadlink Elegance E041B sheet/image
3593,HHD-FLU-M0676-L110W-50MM,PCS,https://techplas.com.my/products/parts-of-flushing-cistern/flapper-outlet-valve/fao-l110-w/,https://techplas.com.my/wp-content/uploads/2022/08/FAO-L110-W.jpg,candidate,A,yes,yes,PCS ok,needs_permission,"q:TECHPLAS flapper outlet valve L110 cistern fitting -> p:techplas.com.my/products/parts-of-flushing-cistern/flapper-outlet-valve/fao-l110-w/ OFFICIAL Techplas (Prominent Image Sdn Bhd, Rawang) page title quote '# FAO-L110-W' subtitle '40mm/50mm Flapper Outlet Valve (White Lever Handle)' SKU FAO-L110-W; display 'L110-W TECHPLAS Flapper Outlet Valve ...50MM' matches model L110-W white-lever 50mm; product image FAO-L110-W.jpg + diagram faol110w-cp-OV.jpg on wp-content. official OEM MY site.",none beyond permission confirmation
3612,SHH-HOOK-EWDX4007,PKT,,,pending,B,no,no,PKT 20's matches source 20PCS/PKT,unknown,"q:""Eagle Wave"" hook fishing -> p:ripplefishing.com.my/product/eagle-wave-dx400-prawn-hook-size-5-18-20pcspkt quote 'EAGLE WAVE DX400 PRAWN HOOK Model DX-400 ... 20 pcs per pkt Hi-Carbon Made In Japan'; p:1stopfishingbahau.com/product/hookeagle-wave-dx-400/ sizes 5-18 incl No.7; MY tackle retailers only, no Eagle-Wave OEM site found. blocker: retailer_only_no_oem_site.",shoot packshot or request importer artwork
3620,AER-4MC8,PCS,,,pending,C,no,no,PCS ok,unknown,"q:""Aerico"" ""4MC8"" pump / ""Aerico"" pump 4MC8 -> p:1water.com.my/product/4mc8/ ('4MC8', category EZ Fitting) and p:yikom.com.my/product-page/4mc8-fitting sell '4MC8 [FITTING]' for water systems; aerico.com is an unrelated US data-center firm so brand 'Aerico' attribution unverified; no OEM page for 4MC8 found. blocker: brand_attribution_unverified.",confirm supplier brand sheet for 4MC8 quick fitting
3647,"FIT-YG228R-NIP-REC-3/8""X1/4""-B",PCS,,,reject,R,no,no,PCS ok,no_asset,"q:brass ""YG232"" OR ""YG251"" OR ""YG235"" fitting Malaysia (family query) -> YG codes are local-supplier numbering; reduced nipple 3/8x1/4 is commodity brass fitting. generic_unbranded. no OEM asset.",shoot in-house photo
3648,FIT-YG251-SOC-10MM-BRA,PCS,,,reject,R,no,no,PCS ok,no_asset,family YG query as above -> Y Brass Connector 10MM commodity brass coupling; generic_unbranded. no OEM asset.,shoot in-house photo
3695,SWI-SOC-ELE-E0815B,PCS,,,pending,C,no,no,PCS ok,unknown,"reTOUCH Elegance-series black switch socket family; p:retouch.my OFFICIAL Broadlink site confirmed this session (Ultra Rimless collections page quote 'choose white, textured gold & Matte grey'; Elegance = sister series) but exact codes E0815B/E021B/E041B/E012B surface only on Lazada/Shopee legend listings ('Elegance 15A Round Pin Swi Soc Neon-blk'). OEM exists so marketplace route barred. blocker: sku_code_not_on_official_site. shared by Elegance siblings pos 4040/3570/4215.",request Broadlink Elegance-series datasheet/image for E0815B
3746,SWI-SOC-ULT-M041MG,PCS,,,pending,C,no,no,PCS ok,unknown,"q:""M0815MG"" OR ""Ultra 15A Round Pin"" switch socket matte grey Malaysia (shared Ultra-family evidence with pos 3796) -> retouch.my official Ultra Rimless Matte Grey category + npcdn CDN assets prove series/colour; M041MG (16A 4G) exact code only on marketplace colour-code legends (WHITE:M0815W/GOLD:M0815G/GREY:M0815MG pattern). blocker: sku_code_not_on_official_site.",request Broadlink M041MG sheet/image
3756,ELE-D/L-MGM-MQTL2048-6500K,PCS,https://megaman.com.my/product/eye-ball,https://megaman.com.my/wp-content/uploads/2020/12/Untitled-8-6.jpg,candidate,A,yes,yes,PCS ok,needs_permission,"q:""MQTL2048"" MGM eyeball downlight -> p:megaman.com.my/product/eye-ball OFFICIAL Megaman Malaysia page, technical table literal row 'MQTL2048 7W ... Luminous Flux (lm) (3000K/ 4000K& 6500K)' proving model+7W+6500K CCT; display 'Mgm 2 1/2 7W Eye Ball Dl' matches (cut-out dia 70mm ~ 2-3/4in naming drift noted); product photos Untitled-8-6.jpg etc on wp-content. official OEM MY site.",none
3795,SWI-SOC-MK-S2893,PCS,,,pending,B,yes,no,PCS ok,needs_permission,"q:""S2893"" MK slimline switch socket white -> Lazada i2291280933/i947646350 + Shopee listings quote 'MK Slimline S2893 15Amp 1Gang Switch Socket', 'Brand: MK Electric', 'Colour: White', 'SLIMLINE PLUS SWITCH SOCKET WITH SIRIM APPROVAL - WHITE'; official MK Electric 'Slimline Plus Catalogue No. R6' exists (yumpu mirror of mkelectric.com doc) but not fetched/cropped this session; OEM exists so marketplace-only route barred. finish=white proven on listings.",pull S2893 entry from official MK Slimline Plus catalogue/PDF next round
3796,SWI-SOC-ULT-M0815MG,PCS,,,pending,C,no,no,PCS ok,unknown,"q:""M0815MG"" OR ""Ultra 15A Round Pin"" switch socket matte grey Malaysia -> p:retouch.my (OFFICIAL reTOUCH site, Broadlink Marketing Sdn Bhd) Ultra Rimless Matte Grey category + ULTRA RIMLESS 13A Sockets page show code family M0813MG/M08213MG with cdn1.npcdn.net 1000x1000 assets, but exact M0815MG code appears only on Shopee legend quote 'WHITE : M0815W TEXTURE GOLD : M0815G MATTE GREY : M0815MG' and JLL Electrical distributor page title 'ReTOUCH ULTRA RIMLESS 15A ROUND PIN SWITCH SOCKET [WHITE/TEXTURE GOLD/MATTE GREY]'; OEM exists so marketplace-only route barred. blocker: sku_code_not_on_official_site.",request Broadlink/reTOUCH M0815MG datasheet or product image
3849,SHH-SINKER-NO.4,PCK,,,reject,R,no,no,PCK 2PCS/PCK noted,no_asset,"q:fishing sinker ""No.4"" single head lead weight Malaysia -> only generic Shopee/Lazada lead weights (LEAD FISHING SINKER batu ladung), no brand/model 'Single Head Sinker No.4' anywhere; generic_unbranded terminal tackle, no OEM asset exists. no point pursuing image rights.",shoot in-house photo
3885,COC-STO-C012,PCS,,,reject,R,no,no,PCS ok,no_asset,Brass Stop Cock C012 12MM - stop-cock commodity; C012 internal code; no attributable brand surfaced; generic_unbranded. no OEM asset exists.,shoot in-house photo
3887,FAS-BOL-EXP-TRAC150-M12-140-80,PCS,https://www.sionghua.com.sg/product/image137/,https://www.fastener.com.sg/images/thumbnails/251/252/detailed/5/20140810151842QIENLWP7JSF6N_full.jpg,candidate,B,no,yes,PCS ok,needs_permission,"q:""OAC130"" expansion anchor bolt Brain (family query) -> p:sionghua.com.sg/product/image137/ 'BRAIN EXPANSION EYE BOLT' range quote 'OAC 150 - M12 x 140 x 80' matching display size M12X140X80 exactly (display uses TRAC prefix, market uses OAC - same Brain family, naming drift noted); image from fastener.com.sg BRAIN EXPANDING EYE BOLTS listing (Model SEB-88 family). no Brain OEM/MY-distributor site found - SG hardware storefronts used. sherardized steel finish stated at range level only.",request hi-res from Brain/SUPERFIX distributor or shoot in-house
3976,CUT-ELE-EDM-4080,PCS,https://www.homepro.com.my/p/1028546,https://statice.homepro.co.th/homepromy/ART_IMAGE/10/285/1028546/1000x1000/09052025_1028546$Imagec1.jpg,candidate,A,yes,yes,PCS ok,needs_permission,"q:""Gold Elephant"" ""EDM-4080"" mop disc -> p:homepro.com.my/p/1028546 title quote 'FLAP DISC GOLD ELEPHANT METAL (100X 16MM) EDM-4080', schema.org brand 'GOLD ELEPHANT', sku 1028546, og:image 1000x1000 Imagec1.jpg; q:""Gold Elephant"" mop disc 4 inch Malaysia -> goldelephant.bunseng.com.my is Zhuhai Elephant Abrasives MY brand site but family-level GEFlapDisc.php only (no per-model asset); catalogue display says 'mop disc' while OEM/HomePro name the EDM-4080 as metal flap disc 4""x80 - same model code, naming drift noted. HomePro = national retail chain page, authorised-distributor status unverified.",confirm HomePro/Bun Seng asset permission or shoot in-house
4021,BNW-BOL-SS304-M12-35MM,PCS,,,reject,R,no,no,PCS ok,no_asset,"q:SS304 bolt M10 x 45mm Malaysia supplier (family query, same commodity class) -> loose-commodity stainless hex bolts, no brand/model exists; generic_unbranded fastener.",shoot in-house photo
4040,SWI-SOC-ELE-E021B,PCS,,,pending,C,no,no,PCS ok,unknown,"shared Elegance-family finding (pos 3695): reTOUCH official site confirms series, exact E021B code only on marketplace listings. blocker: sku_code_not_on_official_site.",request Broadlink Elegance E021B sheet/image
4061,SAF-SPE-PIC-ST21-CLE,PCS,,,pending,C,no,no,PCS ok,unknown,"Picasaf Protective Eyewear clear ST21 - Picasaf safety-eyewear trade name not verified online this session (query deferred, budget); ST21 code unattributable. blocker: brand_unverified_query_deferred.",search Picasaf distributor next round or photograph lens temple marking
4082,CUT-ELE-EDM-4180,PCS,https://www.homepro.com.my/p/1028521,https://statice.homepro.co.th/homepromy/ART_IMAGE/10/285/1028521/1000x1000/09052025_1028521$Imagec1.jpg,candidate,A,yes,yes,PCS ok,needs_permission,"p:homepro.com.my/p/1028521 fetched this session; schema.org Product name quote 'GOLD ELEPHANT INDUSTRIAL LINE SURFACE FLAP DISC EDM-4180', brand 'GOLD ELEPHANT', og:image 1000x1000 Imagec1.jpg; display '4 X 180 Gold Elephant Mop Disc' matches EDM-4180 4in 180-grit industrial-surface flap disc (mop-disc naming drift noted as with EDM-4080). HomePro retail chain page, distributor status unverified.",confirm HomePro/Bun Seng permission or shoot in-house
4094,SPO-SCO-QB-3M-5PCS,PCS,,,pending,C,yes,no,PCS ok,unknown,q:Atlas handpad 6 x 9 maroon general purpose Malaysia -> maroon GP non-woven 6x9 pad is a commodity standard (3M Scotch-Brite 7447 equivalents everywhere incl MY sellers); no 'Atlas 27NM' branded page found; item code fragment 'QB-3M' hints possible 3M-spec but unproven. finish=maroon proven by category standard; brand/model unproven. blocker: brand_attribution_unverified.,"check pad branding on stock; if 3M 7447, pull 3M official asset next round"
4119,SHH-LINE-WHI-NO.120,PKT,,,reject,R,no,no,PKT ok,no_asset,"q:""white"" fishing line ""M.L."" sinker No.10 Malaysia tackle -> no branded match; '(sf)' is internal supplier prefix; Round White M.L. No.120 is unbranded fishing line/sinker commodity, generic_unbranded. no OEM asset exists.",shoot in-house photo
4179,TAP-BIB-PVC-J2BC01W,PCS,,,pending,C,no,no,PCS ok; display says 20MM matching 2BC01W sibling naming,unknown,Jopex family (shared findings with pos 4399): no Jopex OEM site; kekalboleh/lkkhardware carry BC01W/MQBC01W siblings; BIBTAP-2BC01W 20MM variant itself unlisted outside marketplaces. blocker: marketplace_only_no_oem_site + variant_unlisted.,request Jopex distributor price list confirming 2BC01W or shoot tap
4187,BNW-BOL-SS304-M10-45MM,PCS,,,reject,R,no,no,PCS ok,no_asset,"q:SS304 bolt M10 x 45mm Malaysia supplier -> commodity hex bolts sold loose by fastener wholesalers (Uni Circle, Everlast, Inch & Metric), no brand/model 'SS 304 Bolt M10X45' exists; generic_unbranded fastener. no OEM asset.",shoot in-house photo
4204,PAI-BRU-RAD-2642R,PCS,https://pentalgroup.en.made-in-china.com/product/QqGxBPfJFKrU/China-High-Professional-Quality-Paint-Brush-642R-W-.html,https://image.made-in-china.com/155f0j00YTwRfuAHOWkI/High-Professional-Quality-Paint-Brush-642R-W-.webp,pending,B,yes,yes,PCS ok,needs_permission,"q:radiator paint brush ""642R"" Malaysia -> p:pentalgroup.en.made-in-china.com/product/QqGxBPfJFKrU/China-High-Professional-Quality-Paint-Brush-642R-W-.html manufacturer storefront (Pental Eterna Brushes & Tools Making Co., Shanghai, est.1967) title quote 'High Professional Quality Paint Brush (642R/W)', spec 'Item No. 642R/W', 'Head: Good quality white bristle', sizes 1''-3'' cover 2''; companion listing 'Radiator Painting Brush of Paint Tools (642R/G)'; display 2""X642R radiator paint brush aligns. Bytes fetched: image.made-in-china.com ...642R-W-.webp = 200 OK but only 400x400px (<500px bar). blocker: low_res_image.",request hi-res packshot from Pental Eterna / MIC gallery or shoot in-house
4215,SWI-SOC-ELE-E012B,PCS,,,pending,C,no,no,PCS ok,unknown,shared Elegance-family finding (pos 3695): E012B (16A 1G 2-way black) code only via marketplace legend; reTOUCH official site confirms series. blocker: sku_code_not_on_official_site.,request Broadlink Elegance E012B sheet/image
4255,CUT-ELE-EDM-4100,PCS,,,pending,B,yes,no,PCS ok,unknown,"q:""Gold Elephant"" mop disc 4 inch Malaysia -> p:litaventure.com/showproducts/productid/6580951/cid/417527/ quote 'GOLD ELEPHANT BRAND FLAP DISC - EDM4040 EDM4060 EDM4080 EDM4100 EDM4120 EDM4180 EDM4240' proving EDM4100 exists in OEM range; HomePro per-model page for EDM-4100 not located this session (siblings 1028546/1028521 proven). goldelephant.bunseng.com.my family page has no per-model asset. blocker: sku_page_not_found.",locate HomePro/Bun Seng EDM-4100 page next round or reuse Bun Seng permission route
4274,VAL-BAL-VIP-FF12MM,PCS,,,pending,C,yes,no,PCS ok,unknown,VIP 323 family evidence (pos 4356): p:kmlighting.my quote 'Model: Female to Female - 323 FF / Male to Male - 323 MM / Male to Female - 323 MF' proves FF variant exists in chrome-brass 323 series; exact FF standalone product page found only inside marketplace multi-variant listings (Lazada i1243882425). chrome finish proven at series level. blocker: ff_variant_marketplace_only_no_oem_site.,shoot FF valve or request VIP importer sheet
4278,BNW-B&N-RBN-212,PCK,,,reject,R,no,no,PCK 5PCS/PCK noted,no_asset,"q:galvanised G.I bolt and nut 1/4 x 1 1/4 inch Malaysia -> commodity roofing bolts sold loose/packed by many wholesalers (Lazada 100pcs GI roofing bolt&nut 1/4"", HIN brand Shopee, Kinda Hardware); 'Sr G.I Boit & Nut' display has no attributable brand; generic_unbranded fastener pack. no OEM asset.",shoot in-house photo
4297,VAL-ANG-CVL-CA9003,PCS,,,pending,C,no,no,PCS ok,unknown,"q:""Cavallo"" angle valve CA9003 stainless -> zero relevant hits (only industrial Parker angle valves); Cavallo-brand CA9003 304SS angle valve has no online presence found. blocker: no_online_presence.",obtain supplier catalogue/photo from shelf stock
4314,FDD-CON-FEM-YEL-5.5,PCK,,,reject,R,no,no,PCK 20PCS/PCK noted,no_asset,Female Disconnect terminal yellow 5.5mm insulated - automotive crimp-terminal commodity sold loose/bagged unbranded; colour=insulation size coding not a finish; generic_unbranded. no OEM asset exists.,shoot in-house photo
4356,VAL-BAL-VIP-MF12MM,PCS,https://mybigwarehouse.my/product/vip-brand-chrome-mini-ball-valve-323mf-1-2/,https://mybigwarehouse.my/wp-content/uploads/2022/06/VIP-BRAND-CHROME-MINI-BALL-VALVE-323MF-12.png,candidate,B,yes,yes,PCS ok,needs_permission,"q:""323MF"" VIP chrome mini valve -> p:mybigwarehouse.my/product/vip-brand-chrome-mini-ball-valve-323mf-1-2/ title quote 'VIP BRAND CHROME MINI BALL VALVE 323MF- 1/2""' with wp-content PNG product image; p:kmlighting.my/products/vip-chrome-brass-mini-angle-valve-323-series confirms 'Model: Female to Female - 323 FF / Male to Male - 323 MM / Male to Female - 323 MF' so MF variant selected correctly (sibling trap MM/FF/MF handled); display '1/2 Vip Chrome Mini Valves 323MF' aligns; no VIP OEM site exists - MY retail storefront used. chrome finish proven.",confirm VIP supply relationship / permission
4376,SHH-HOOK-9290BN14,PKT,,,pending,C,no,no,PKT 13's noted,unknown,Sode Hook No.14 (13'S) code 9290BN - Japanese-pattern sode fishing hooks sold in small packets under many importer labels; 9290BN unattributable to a brand online; no branded match surfaced. blocker: brand_unattributable.,photograph packet branding; if Mustad/Owner code emerges re-search next round
4399,TAP-BIB-QBC01W,PCS,,,pending,C,no,no,PCS matches single bib tap,unknown,"q:""Jopex"" ""BIBTAP"" OR ""QBC01W"" Malaysia -> p:kekalboleh.com/product/jopex-1-2-mini-quarter-turn-bibtap-mqbc01w/ shows JOPEX 'MQBC01W' Mini Quarter-Turn Bibtap = sibling suffix (mini variant), not QBC01W; p:lkkhardware.com/showproducts/productid/6339529/ shows '15MM JOPEX PVC BIB TAP - BC01W' T-handle sibling; Lazada i593110995/Shopee listings show exact 'JOPEX QBC01W PVC Bibcock ST.Handle' 15mm white quarter-turn made-in-Malaysia but marketplace-only and JS-walled for server fetch; q:Jopex official website PVC fittings Malaysia bibcock -> no OEM site exists (tukangmart.com/jopex brand page lists SC01W/SC03W/QSTP01W, no QBC01W). blocker: marketplace_only_no_oem_site + shopee/lazada JS-wall.",obtain Jopex MY distributor catalogue sheet or shoot in-house photo of QBC01W white quarter-turn tap
4427,SHH-LINE-WHI-NO.10,PCS,,,reject,R,no,no,PCS ok,no_asset,"q:""white"" fishing line ""M.L."" sinker No.10 Malaysia tackle -> no branded match; '(bs)' internal supplier prefix; long White M.L No.10 unbranded commodity, generic_unbranded. no OEM asset exists.",shoot in-house photo
4428,SHH-LINE-WHI-NO.40,PCS,,,reject,R,no,no,PCS ok,no_asset,"q:""white"" fishing line ""M.L."" sinker No.10 Malaysia tackle (shared query with No.10/No.120 siblings) -> no branded match; '(bs)' internal supplier prefix; unbranded commodity, generic_unbranded. no OEM asset exists.",shoot in-house photo
4484,SHH-LINE-WHI-NO.100,PCS,,,reject,R,no,no,PCS ok,no_asset,"q:""white"" fishing line ""M.L."" sinker No.10 Malaysia tackle (family query run for M.L series No.10/40/120) -> no branded match anywhere; '(bs)' internal supplier prefix; long White M.L No.100 unbranded commodity, generic_unbranded. no OEM asset exists.",shoot in-house photo
