source_position,item_code,uom,official_product_page,official_image_url,researcher_decision,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,reason,human_action
3367,"CLI-HOS-GP-5""",PCS,https://www.tecoline.com.my/index.php?ws=showproducts&products_id=1706280&cat=Clip-Clamp,https://cdn1.npcdn.net/image/150060314861bceb858d043a3e6844ac2f5f43cacb.jpg?md5id=f894ee87a0ac2b9ee2cce99ea0659ef4&new_width=1000&new_height=1000&size=max&w=1704863889,candidate,B,n/a,no,,needs_permission,"q:""stainless steel hose clip 76-127mm 5 inch Malaysia supplier""; p:tecoline.com.my stock-code table row ""TECO-HAS-127 | 76 - 127"" exact range, S/STEEL HOSE CLIP 100% AMERICAN TYPE; Tecoline Sdn Bhd Puchong MY supplier; GP naming not on page (Tecoline codes); size+type exact",verify_rights_with_tecoline
3946,"CLI-HOS-GP-2.3/4""",PCS,https://www.tecoline.com.my/index.php?ws=showproducts&products_id=1706280&cat=Clip-Clamp,https://cdn1.npcdn.net/image/150060314861bceb858d043a3e6844ac2f5f43cacb.jpg?md5id=f894ee87a0ac2b9ee2cce99ea0659ef4&new_width=1000&new_height=1000&size=max&w=1704863889,candidate,B,n/a,no,,needs_permission,"same Tecoline page as 3367; catalogue range 44-67mm has no exact TECO-HAS row (closest TECO-HAS-63=40-63 / TECO-HAS-70=46-70); family-level match only, kept candidate pending human confirm of 2.3/4 clip equivalent",confirm_exact_range_44_67_with_tecoline
3883,BNW-B&N-RBN-215,PCK,,,reject,R,,,,no_asset,"q:""galvanized iron bolt and nut 1/4 x 1-1/2 BSW Malaysia pack""; p:standardbolts.net category pages only generic dealers; SR brand G.I. bolt-and-nut packs have no OEM page; generic_unbranded",
3972,BNW-B&N-RBN-120,PCK,,,reject,R,,,,no_asset,same query family as 3883 (G.I. bolt & nut 3/16 x 2 pack); no SR brand OEM page exists; generic_unbranded,
5681,"ACE-NUTS-1/2""X38MM",PCS,https://m.chentat.com/index.php?ws=showproducts&products_id=4254590&cat=ACE-Brand,https://cdn1.npcdn.net/images/16695654923c20cade2dab2d08a0e473c455383710.jpg?md5id=b4c148b36ad0c21e46d1fc1f51d51585&new_width=1200&new_height=1200&w=1690123166,candidate,B,n/a,yes,,needs_permission,"q:""Ace brand BSW hexagon long nut LN Malaysia fastener""; p:m.chentat.com ACE Brand Hexagon Long Nut table literally ""LN-1/2'' (38mm)""; ACE brand confirmed at chenhuphardware + litaventure; Chen Tat Machinery Port Klang MY dealer",verify_rights_with_chen_tat
7129,BNW-WAS-M4,PCK,,,reject,R,,,,no_asset,"q:""M4 flat washer 20pcs pack Malaysia hardware""; p:handsontec/mouser/amazon generic listings only; unbranded washer, generic_unbranded no OEM asset",
3132,HHD-FLU-M0676-L110W-40MM,PCS,https://techplas.com.my/products/parts-of-flushing-cistern/flapper-outlet-valve/fao-l110-w/,https://techplas.com.my/wp-content/uploads/2022/08/FAO-L110-W.jpg,candidate,A,yes,yes,,needs_permission,"q:""Techplas flap outlet valve L110 W cistern Malaysia""; p:techplas.com.my official manufacturer PROMINENT IMAGE SDN BHD page SKU FAO-L110-W titled ""40mm/50mm Flapper Outlet Valve (White Lever Handle)""; -W suffix = white lever matches, 40mm matches, PCS ok",request_permission_from_prominent_image
3496,ELE-D/L-MGM-MQTL2048-4000K,PCS,https://megaman.com.my/product/eye-ball/,https://megaman.com.my/wp-content/uploads/2020/12/Untitled-8-6.jpg,candidate,B,no,yes,,needs_permission,"q:""MGM MQTL2048 OR eyeball 7W downlight Malaysia""; p:megaman.com.my official Megaman MY page technical table literally ""MQTL2048 7W"" flux ""(3000K/ 4000K& 6500K)"" dim Ø85x38; 4000K variant covered by same model gallery so CCT-specific photo unproven -> finish_exact=no",request_cct_specific_photo_from_megaman_dealer
3250,SHH-SINKER-NO.1/4,PCK,,,reject,R,,,,no_asset,"q:""(BS) fishing line long white nylon Malaysia sinker""; no branded sinker OEM site; local lead sinkers generic_unbranded",
4148,SHH-LINE-WHI-NO.12,PCS,,,reject,R,,,,no_asset,"q:""(BS) fishing line long white nylon Malaysia sinker""; BS-FISHING is unrelated EU brand; local monofilament line No.12 generic_unbranded no OEM page",
4175,SHH-LINE-WHI-NO.08,PCS,,,reject,R,,,,no_asset,same family as 4148 (BS long white monofilament line No.8); queries logged there; generic_unbranded,
4166,GER-PLUG-BP8ES,PCS,https://estore.ngk.com.my/product/bp8es-ngk-standard-nickel-for-yamaha-rxz-135-suzuki-rg-sport-110-rgv-120-kawasaki-kr-150-krr-150-rr100-ninjavictor,https://erp-image.sgliteasset.com/_next/image?url=https%3A%2F%2Fcdn1.sgliteasset.com%2Fniterram%2Fimages%2Fproduct%2Fproduct-7876364%2Fcached%2FBrSvbsEV6a71ab9bb3ba9_1785834395_webstore_listing_image1.jpg&w=3840&q=75,candidate,A,n/a,yes,,needs_permission,"q:""BP8ES NGK spark plug generator Malaysia""; p:estore.ngk.com.my official NITERRA MALAYSIA BERHAD e-store ""BP8ES NGK Standard Nickel For Yamaha RXZ 135; Suzuki RG Sport 110, RGV 120; Kawasaki KR 150..."" RM9.00; BP8ES spec 14mm x 19mm reach matches catalogue ""14 X 19.0""",verify_rights_with_niterra_malaysia
6564,SWI-OMS-MIR-SHORT,PCS,,,pending,C,no,no,,unknown,"q:""Omron LXW5-11G2 limit switch buy Malaysia""; q:""LXW5-11G2 datasheet""; p:my.element14.com/mouser category pages only; LCSC lists LXW5-11G2 as DELIXI Electric; shopee/lazada marketplace only; no OEM page for this exact code -> omron_vs_delixi attribution unclear; blocker=marketplace_only_no_oem_page",
5742,ELE-PVC-CON-TC3X7-TC022,PCS,,,pending,C,no,no,,unknown,"q:""TC022 PVC concealed box 3x7 Malaysia electrical""; p:smjelectrical.com.my productid/6387490 Tham Chee (TC) 3 X 7 PVC Conceal Box WHITE; p:kvc.com.my CONCEAL BOX 3X7 BLACK; TC=Tham Chee proven but code TC022 nowhere online and colour unproven; blocker=model_code_and_colour_unproven",
3074,"IND-CAS-SWI-BRA-2""",PCS,https://www.ukhardwaretrading.com/showproducts/productid/5211870/cid/490774/dl5-heavy-duty-series-super-silent-caster/,,pending,C,no,yes,,unknown,"q:""DL5 swivel caster 2 inch brake Malaysia""; p:ukhardwaretrading.com.my title ""DL5 Heavy Duty Series Super Silent Caster"" Brand:DL5 literal; siblings productid/5211869+/5211871 same series; brake/fixed/insertion variants + 2""/3"" sizes not stated on pages; blocker=variant_size_mapping_unproven",ask_uk_hardware_for_DL5_brake_2inch_photos
2817,IND-CAS-75MM,PCS,https://www.ukhardwaretrading.com/showproducts/productid/5211870/cid/490774/dl5-heavy-duty-series-super-silent-caster/,,pending,C,no,no,,unknown,same DL5 query+page family as 3074; 3-inch TPR medium-duty fixed variant not distinguishable on site; blocker=variant_size_mapping_unproven,ask_uk_hardware_for_DL5_fixed_3inch_photos
3286,"IND-CAS-SWI-2""",PCS,https://www.ukhardwaretrading.com/showproducts/productid/5211870/cid/490774/dl5-heavy-duty-series-super-silent-caster/,,pending,C,no,yes,,unknown,same DL5 query+page family as 3074; plain swivel 2-inch variant mapping unproven; blocker=variant_size_mapping_unproven,ask_uk_hardware_for_DL5_swivel_2inch_photos
3054,"IND-CAS-SWI-INS-2""",PCS,https://www.ukhardwaretrading.com/showproducts/productid/5211870/cid/490774/dl5-heavy-duty-series-super-silent-caster/,,pending,C,no,no,,unknown,same DL5 query+page family as 3074; insertion-rod swivel variant not listed on site at all; blocker=variant_not_listed_online,ask_uk_hardware_for_insertion_rod_variant
2619,HOS-CON-ECO4113,PCS,,,pending,C,no,no,,unknown,"q:""Ecogreen EG4113 OR EG4111 hose connector Malaysia""; p:skhardware.com.my search EG4113=""There is no product that matches""; EG4111 1/2-inch exists (skhardware product_id=457, shopee) but EG4113 3/4-inch absent everywhere; blocker=no_page_for_EG4113",
5575,TOO-DRV-MAG-M845,PCS,https://m.machinerytools.com.my/index.php?ws=showproducts&products_id=4697984,https://cdn1.npcdn.net/images/1698115526601d64c64ef22b7bdfa08082960e5187.jpg?md5id=29ebacd5f103d32a0f2fda45fccd4a5c&new_width=1200&new_height=1200&w=1526956020,candidate,B,n/a,yes,,needs_permission,"q:""M845 OR spandek screw adaptor magnetic nut driver Malaysia""; p:m.machinerytools.com.my Sui U Machinery & Tools (M) Sdn Bhd ""MS0845 1PCS 8 x 45MM Magnetic Socket / Soket Magnet for Drill"" - 8x45mm literal, desc says for hex-head self-drilling screws = spandek screw adaptor function; code MS0845 vs M845 prefix differs",verify_rights_with_sui_u_machinery
5417,TOO-DRV-MAG-M865,PCS,,,pending,C,no,no,,unknown,"q:""M0865 OR MS0865 magnetic socket 8x65 Malaysia""; only unrelated RAF M0865 electronics standoffs found; MS0845 exists at machinerytools but no 8x65 variant online; blocker=size_65mm_variant_not_found",
5290,"FAS-SCR-DRY-BLA-6#1-1/4""",PCK,,,pending,C,yes,yes,pack_size_not_stated_on_page,unknown,"q:""Hunter drywall screw black white Malaysia""; p:sionghua.com.sg HUNTER DRYWALL SCREW (BLACK) AVAILABLE IN 6x3/4..6x2 incl 6x1-1/4 literal; viborgtrading.com Hunter page SG too; shopee MY marketplace listing exists; NO MY official/distributor page and no OEM site for Hunter screws -> best evidence is SG retailer/marketplace; blocker=no_official_MY_source",
3730,"FAS-SCR-DRY-WHI-6#3/4""-BOX",BOX,,,pending,C,no,yes,box_qty_not_stated_on_page,unknown,"same Hunter query family as 5290; white variant only implied by viborg page text ""Available in two colours: BLACK, WHITE""; no white-specific photo found; blocker=colour_unproven+no_official_MY_source",
6726,"FAS-SCR-DRY-BLA-6#2""",PCK,,,pending,C,yes,yes,pack_size_not_stated_on_page,unknown,"same Hunter query family as 5290; size 6x2 literally within sionghua size list ""6 x 2\""""; blocker=no_official_MY_source",
3914,"FAS-SCR-DRY-WHI-6#1.1/2""BOX",BOX,,,pending,C,no,yes,box_qty_not_stated_on_page,unknown,same Hunter query family as 5290/3730; size 6x1-1/2 in sionghua list but white photo unproven; blocker=colour_unproven+no_official_MY_source,
3889,"FAS-SCR-DRY-BLA-6#1-1/4""BOX",BOX,,,reject,R,,,,no_asset,"q:""Hunter drywall screw black white Malaysia"" family queries; Moon Arrow branded box has zero online trace (only generic drywall listings); brand untraceable -> reject",
3683,ELE-D/L-HGD603-18W-6500K,PCS,,,reject,R,,,,no_asset,"q:""HGD603 downlight 18W Malaysia""; q:""HGD603 OR HGD604 OR HSP301 downlight""; zero hits for HMS Downlite models anywhere; local OEM without web presence -> reject",
3781,ELE-D/L-HOME-HGD604-18W-6500K,PCS,,,reject,R,,,,no_asset,same HMS Downlite query family as 3683; HGD604 zero hits; reject,
3998,ELE-D/L-HSP-301-18W-6500K,PCS,,,reject,R,,,,no_asset,same HMS Downlite query family as 3683; HSP301 zero hits; reject,
4477,IND-FOI-D/S-1.2MX25M,MTR,,,reject,R,,,,no_asset,"q:""Glofoil aluminium foil tape double side GT120 Malaysia""; zero hits for Glofoil GT120; local brand untraceable online -> reject",
2672,BRU-HAN0HAW-452135,PCS,https://sonichardware.com.my/product/product/1607-glotool-steel-wire-brush,,pending,C,no,no,,unknown,"q:""Glotool steel wire brush 452135 Malaysia""; p:sonichardware.com.my ""Steel Wire Brush (Glotool)"" sold per Doz; Glotool brand real (SK Hardware brand page too) but model 452135-3008 not shown on any page; blocker=model_code_unproven",request_glotool_catalogue_from_sonic_or_glo
3661,ELE-SOL-TIN12MM250G,PCS,https://amaautomation.com/product/soldering-wire-made-in-japan-1-2mm-250g/,,pending,C,no,no,catalogue_item_code_says_250g_but_detected_model_field_says_100g_inconsistent,unknown,"q:""soldering wire 1.2mm Japan brand 250g Malaysia tin lead""; p:amaautomation.com ""Soldering Wire (Made in Japan) 1.2MM 250G"" spec-exact (Tin, SWG21) but NO brand name on product -> effectively generic_unbranded commodity; no OEM asset possible",identify_actual_brand_on_physical_stock
4225,CUT-DIS-MARK-12300-P120,PCS,https://www.mrmarks.com/index.php?ws=showproducts&products_id=2160710,https://cdn1.npcdn.net/image/156084571199cb84b713796168898828c90a9038f9.jpg?md5id=40a115d736494ae0bf5b6b65c715868d&new_width=1200&new_height=1200&size=max&w=1534135529,candidate,B,no,yes,,needs_permission,"q:""Mr Mark fibre disc P120 12300 Malaysia abrasive""; p:mrmarks.com official Mr. Mark Tools (M) Sdn Bhd Ulu Tiram JB + MR. MARK TAIWAN HQ page titled ""MK-WEL-12300 MASTER FIBRE DISC (100mm / 4"")"", Reference: MK-WEL-12300 literal, silicon carbon on vulcanised fibre; P120 grit variant code MK-WEL-12300-P120 proven at buatanmalaysia.com/product/12-00821 order list; grit-specific photo unproven -> finish_exact=no",verify_rights_with_mr_mark_tools
2675,DOR-HAN-DK063-NA-L,PCS,,,pending,C,no,no,,unknown,"q:""Dekko DK063 OR casement handle aluminium window Malaysia""; p:shopee/lazada listings literally coded DEKKO DK063AOS / DK063C aluminium casement handle Made in Malaysia; p:estore.lthardware.com product_id=411 DEKKO Aluminum Casement Window Handle; NO Malaysian Dekko OEM site (UK dekkowindows.com unrelated); left-hand NA-L variant mapping unproven; blocker=marketplace_only_no_oem_site",
2893,NAI-SQU-SUP-038MM-1KG,PKG,,,reject,R,,,,no_asset,"q:""square boat nail E.G 38mm 1kg Malaysia""; p:sonichardware.com.my Square Boat Nail category exists but unbranded commodity nails; E.G supplier initials untraceable; generic_unbranded",
4431,SHH-SINKER-HOLE-NO.4,PCK,,,reject,R,,,,no_asset,same fishing-sinker query family as 3250; hole sinker No.4 unbranded local lead weight; generic_unbranded,
4603,BNW-THR-ZP-09MM,PCS,,,reject,R,,,,no_asset,q family from wave-1 G.I./fastener queries; ZP zinc-plated thread rod 3/8 x 6FT is standard commodity sold loose by all fastener dealers (standardbolts.net etc); generic_unbranded,
7108,"NAI-CON-GAL-3/4""-PCK",PCK,,,reject,R,,,,no_asset,"galvanised steel concrete nail 3/4 pack - standard commodity, no brand traceable in queries; generic_unbranded",
3884,BNW-BOL-SS304-M12-30MM,PCS,,,reject,R,,,,no_asset,same SS304 hex bolt commodity family as 3468 (M12x30 variant); kvc/dealer spec pages exist but generic_unbranded,
3832,BNW-BOL-SS304-M12-40MM,PCS,,,reject,R,,,,no_asset,same SS304 hex bolt commodity family as 3468 (M12x40 variant); generic_unbranded,
3060,POW-YELLOW,TIN,,,reject,R,,,,no_asset,"Yellow Powder 500GM tin (pigment/colorant) - completely generic, zero branded hits; generic_unbranded",
3483,PLA-BAG-W500-1315,PCK,,,reject,R,,,,no_asset,13 x 15 white plastic bag 500G AA grade - generic packaging commodity; generic_unbranded,
3272,PLA-BAG-RUB-30X40,PCK,,,reject,R,,,,no_asset,30 x 40 PE rubbish bag 1KG B-grade - generic packaging commodity; generic_unbranded,
3890,"FAS-SCR-P/H-1 1/2"" X 8#",PCK,,,reject,R,,,,no_asset,SR pan/head self-drilling screw 1-1/2 x #8 20pcs pack - SR brand untraceable online; commodity screw; generic_unbranded,
4123,SWI-SOC-ULT-M0813MG,PCS,https://www.retouch.my/showproducts/productid/5818255/cid/585128/ultra-rimless-13a-sockets/,https://cdn1.npcdn.net/images/ad1c1485aea0a8084c525d1f632e5a43_1745918270.webp?md5id=44ca89856009f6417c6cb01d81746535&new_width=1000&new_height=1000&size=max&w=1737947568&from=png&type=9,candidate,A,yes,yes,,needs_permission,"q:""M0813MG OR Ultra 13A flat pin switched socket neon Malaysia""; p:retouch.my official brand site (Broadlink Marketing Sdn Bhd, reTOUCH) ULTRA RIMLESS 13A Sockets page in MATTE GREY section literally ""_CODE_ M0813MG - 13A Flat Pin Switch Socket C/W Neon""; matte grey finish matches catalogue",verify_rights_with_broadlink_retouch
4121,SWI-SOC-ULT-M0813BMG,PCS,https://www.retouch.my/showproducts/productid/5818255/cid/585128/ultra-rimless-13a-sockets/,https://cdn1.npcdn.net/images/ad1c1485aea0a8084c525d1f632e5a43_1745918270.webp?md5id=44ca89856009f6417c6cb01d81746535&new_width=1000&new_height=1000&size=max&w=1737947568&from=png&type=9,candidate,A,yes,yes,,needs_permission,"same reTOUCH official page as 4123; literal ""_CODE_ M0813BMG - 13A Flat Pin Big Rocker Switch Socket"" matches catalogue ""(large ROCKER)""",verify_rights_with_broadlink_retouch
3959,SWI-SOC-ULT-M012MG,PCS,,,pending,C,no,no,,unknown,"q:""M0813MG OR Ultra 13A flat pin switched socket neon Malaysia"" family; retouch.my sockets page found covering M0813MG/M0813BMG but M012MG (16A 1-gang 2-way switch matte grey) sits on a different Ultra Rimless switches page not yet located; blocker=switch_page_not_located",
3006,COC-BAL-SAN-CKT1512,PCS,,,pending,C,no,yes,,unknown,"q:""Sanwa CKT15 ballcock toilet cistern Malaysia""; TRAP FOUND: CKT15 is actually SANWA brass BALL TAP / bib tap w/ hose coupling Made in Thailand (sanwa.co.th official lists ""SANWA LITE BALL TAP WITH HOSE MODEL CKT15.pdf""), NOT a ballcock as display_name claims; official sanwa product page URL not yet isolated from guarantee/MIT index; blocker=catalogue_naming_mismatch_balltap_vs_ballcock",
2294,ADH-ELE-3G,PCS,https://www.homepro.com.my/p/1022180,,pending,C,no,no,catalogue_DOZEN_economy_pack_3GX12_vs_page_single_3gm_SG-01,needs_permission,"q:""X-traseal super glue 3g economy pack Malaysia""; p:homepro.com.my/p/1022180 ""X-TRASEAL SUPER GLUE 3GM SG-01"" exact brand+size but single-tube pack vs our dozen economy box; marketplace has twin/single packs too; blocker=economy_pack_photo_unproven",find_XTRASEAL_12pack_box_photo
2754,AUT-POL-AUT-SS75ML,PCS,,,pending,C,no,yes,,needs_permission,"q:""Autosol stainless steel polish 75ml tube Malaysia""; p:thewwarehouse.com.my/product/autosol-stainless-steel-polish-75-ml (MY retailer JB) exact product #1734; selffix SG shows clean 1280px CDN photo; no MY OEM/distributor page (Autosol = Solvol/Kemika DE); blocker=no_MY_official_source_retailer_image_pairing_pending",
4462,SWI-ADA-MS-PT09,PCS,https://www.yuanming.com.my/product/morries-travel-adaptor-2/,,candidate,B,n/a,yes,,needs_permission,"q:""Morries MS-PT09 travel adaptor universal Malaysia""; p:yuanming.com.my MORRIES Travel Adaptor - MS-PT09 (YUAN MING ELECTRIC SDN BHD = Morries brand owner, runs morries_ym shopee store); official PDF datasheet yuanming.com.my/wp-content/uploads/2023/02/MS-PT09.pdf; EU/Middle East/South America plug matches display name; image URL extraction pending",extract_image_from_yuanming_page
3611,SAF-SPE-PIC-ST21-SMO,PCS,,,pending,C,no,yes,,unknown,"q:""Picasaf safety eyewear ST21 protective glasses Malaysia""; p:mghgroup.com.my Picasaf Eyewear dealer category (MG HAUS SDN BHD); p:tonghin.com.my PICASAF brand listed; p:shopee ""PICASAF PROTECTIVE EYEWEAR CLEAR ST21 ... Brand: PICASAF Model: ST21""; ST21 model proven but marketplace/dealer-only (no Picasaf OEM site) and our variant is SMOKE lens while online photos are CLEAR; blocker=smoke_lens_variant_unproven",
4405,BAT-PSN-LIT3V-CR-1616/5BE,PCS,https://esales.com.my/product/maxell-cr1616-lithium-battery/,,candidate,B,n/a,yes,catalogue_5B_interpreted_as_5pc_blister_pack_matches_page_5pcs,needs_permission,"q:""CR1616 lithium battery 5 blister card Malaysia Maxell OR Panasonic OR Sony""; p:esales.com.my ""Maxell CR1616 Lithium Battery ... Sold 5 pcs in this package, Nominal Voltage 3v, Made in Japan""; same wording at onedepot.com.my; catalogue gives no brand - Maxell assumed as dominant MY stock; image URL extraction pending",confirm_stock_brand_is_maxell_then_extract_image
4739,FAS-BOL-EXP-OAC120-M6X70X40,PCS,https://singbrothers.com.sg/product/brain-oac-expansion-eye-bolt/,,pending,C,no,no,,unknown,"q:""brain hook expansion bolt M8 eye bolt concrete anchor Malaysia TRAC""; p:singbrothers.com.sg literal ""BRAIN OAC EXPANSION EYE BOLT"" steel sherardized w/ washer+nut, drill/load table M5..M12; proves Brain brand + OAC series but page is SG retailer, no MY distributor page and OAC120/M6X70X40 size row not listed; blocker=size_and_MY_source_unproven",find_MY_BRAIN_OAC120_source
4312,FAS-BOL-EXP-TRAC130-M8X90X50,PCS,https://singbrothers.com.sg/product/brain-oac-expansion-eye-bolt/,,pending,C,no,no,,unknown,same BRAIN query family as 4739; TRAC130 hook-type code appears nowhere online incl Sing Brothers page (eye-bolt OAC only); blocker=TRAC130_code_untraceable,ask_brain_distributor_for_TRAC130_leaflet
5609,FAS-SCR-ZPH-DSMHO525,PCK,,,reject,R,,,,no_asset,"q:""DSM-HO525 OR HO525 self drilling screw zinc phosphate Malaysia""; zero hits for the DSM-HO525 code anywhere; commodity zph self-drilling screw pack otherwise generic_unbranded",
2643,X-ELE-BUL-D/L-HOME-25W,PCS,,,reject,R,,,,no_asset,"q:""Hermanns spiral bulb 25W ES 6500K Malaysia energy saving""; Hermanns brand zero hits; only Panasonic EFDHV25D65T1 spiral CFL official pages surface; local import brand untraceable -> reject (Panasonic lookalike NOT substituted)",
3825,SHH-FROG-STFM-55MM,PCS,,,reject,R,,,,no_asset,"q:""frog lure Huangxin/huizhu 10898H"" folded into fishing-tackle wave; Chinese frog lure brand/code untraceable online; generic_unbranded",
3008,DOR-HAN-CH608-NA-R,PCS,https://www.ibx.com.my/product/ch-608/,,candidate,B,no,yes,page_packing_600pcs_ctn_vs_catalogue_PCS_single,needs_permission,"q:""CH608 casement handle window aluminium Malaysia""; p:ibx.com.my/product/ch-608 ""CH-608 CASEMENT HANDLE (R/L) FINISHING: SILVER/WHITE/BLACK/BROWN MATERIAL: ALUMINIUM"" - CH608 code literal + Right variant selectable; NA(natural alu)-R suffix maps to silver/natural finishing (assumed); also furmax.com.my CH-608 Black Left/Right page; image URL extraction pending",extract_ibx_image_and_confirm_NA_finish
5695,"FIT-HDPE-ADA-FEM-25MMX1/2""",PCS,,,reject,R,,,,no_asset,"q:""HDPE adaptor female 25mm x 1/2 brass insert fitting Malaysia pipe""; p:ewarehouse.my + clhardware.com sell Buteline/Hansen/Penguin branded versions; unbranded compression fitting commodity -> our SKU has no brand to match; generic_unbranded_commodity",
5744,"FIT-HDPE-ADA-FEM-25MMX3/4""",PCS,,,reject,R,,,,no_asset,same HDPE commodity family as 5695 (25mm x 3/4 female); generic_unbranded_commodity,
