source_position,item_code,uom,official_product_page,official_image_url,researcher_decision,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,reason,human_action
5802,GUN-GRE-NIP-90 M10X1.0,PCS,,,reject,R,no,no,PCS ok,no_asset,"q:grease nipple M10x1.0 90 degree Malaysia hardware -> p:trianglebolts.com.my/product/grease-nipple-90-degree-type/ 'Material : Steel Finishing : Steel comes in Nickel Plated Finishing' no brand/model; p:standardbolts.net/product/grease-nipple-straight-type/ same commodity class no brand; p:isohitech.com/product/m10-grease-nipples/ 'DIN 71412 M10 grease nipples with metric thread options M10 x 1.0...straight (Form A), 45 deg angled (Form B), and 90 deg angled (Form C)' generic OEM catalogue; Shopee 'SKH Grease Fitting M10 x 1.0 Grease Nipple ... H3 90 deg angled type' marketplace seller-brand only. Display prefix 'S. K' matches no OEM with web presence; 90deg M10X1.0 zerk nipples are DIN-standard commodities packed by every fastener house. generic_unbranded; no OEM asset exists.",shoot in-house photo of nipple pack
5696,"FIT-YG239R-SOC-MXF-1/2""X3/8""-BRA",PCS,,,reject,R,no,no,PCS ok,no_asset,"q:brass reducing socket male female 1/2 x 3/8 Malaysia -> p:uniwaremachinery.com/showproducts/productid/5771932/cid/0/brass-reducing-socket/ 'Brass Reducing Socket is a high-quality fitting designed to seamlessly connect pipes or hoses with different BSP thread sizes' retailer generic; p:easternunity.com.my/showproducts/productid/6296881/brass-reducing-socket/ 'Featuring female x female BSP threading' generic; p:mwmetalware.com/product-page/brass-reducing-socket distributor page no model; Shopee '1/2 X 3/8 BRASS REDUCING SOCKET Material: Brass Colour: Gold Size: 1/2 x 3/8' unbranded; q:""YG251"" OR ""YG239R"" brass connector fitting -> zero results = internal supplier/mould code not a marketable brand. MXF reducing sockets are size-coded commodities; YG239R internal code. generic_unbranded; no OEM asset exists.",shoot in-house photo
5882,TOO-DRI-MAG-BSP037-F,PCS,,,pending,C,no,no,PCS ok,unknown,"q:bit socket 13x65mm Malaysia -> p:b2b.sunwaywinstar.com/en/nietz-maghex-bit-socket-pro-series-13x65mm-100ctn 'NIETZ MAGNETIC HEX BIT SOCKET PRO SERIES 13X65MM Chrome Molybdenum Steel, Heat Treated Strong Magnet Rust Resistant Finish'; Shopee 'JETECH TOOL HEAVY DUTY MAGNETIC HEXAGON SOCKET BIT FOR DRILL (8MM-14MM) *13MMx65MM CHROME VANADIUM ALLOY STEEL WITH MAGNETIC'; techno.com.my KEN-582-7847K 14mm UK variant shows size-class commodity. Catalogue display 'Box Bit Socket' + internal code BSP037-F carry NO brand string; at least two MY-market OEMs (Nietz MAGHEX, Jetech) sell identical 13x65 magnetic hex bit sockets so maker of Ekoway stock unidentifiable from catalogue data alone; picking either brand pixels would be a guess. blocker: maker_unidentified_multi_oem_size_match.",check carton/sleeve branding on shelf stock; if Nietz confirm Pro Series MAGHEX then re-source
4754,SHH-SWIVEL-SNAP-NO.8,PKT,,,reject,R,no,no,PKT ok (number-size packet),no_asset,q:nickel snap swivel no.8 fishing tackle Malaysia -> Lazada 'DAIWA D Swivel SS Rolling Swivel with Safety Snap 8 Strength(kg): 6 Quantity: 5' branded Daiwa but display claims no Daiwa; Shopee '50 Piece B Type Swivel Snap Link Connector Lure Figure 8 Ring sizes #6 #8 #10 #12 high-toughness alloy rust-proof passivation' unbranded bulk; Shopee 'Kili Pancing Nickel Barrel Fishing Swivel with safety snap' unbranded. Nickel snap swivels sized No.2-No.12 are commodity tackle sold under dozens of brands and bulk packs; SHH-SWIVEL internal code; only size No.8 in display. generic_unbranded; no OEM asset exists.,shoot in-house photo of packet
6065,CAB-LUG-01.5-5,PCK,,,reject,R,no,no,PCK ok (10PCS/PCK),no_asset,q:cable lug 1.5mm 5mm stud 10pcs pack Malaysia -> Lazada 'Copper 1.5MM CABLE LUG 1.5-5 10 PCS Material: Tin Plated Copper SIZE: 1.5mm-M5...' exact size match but unbranded listing; Shopee '(10pcs per pkt) Cable Lug 1.5MM 2.5MM 4MM 6MM M5 or M6 or M8' unbranded; samajaya.com.my/showproducts/productid/5930592/1.5mm-cable-lug/ wholesaler generic; hslelectrical.com.my tin-plated copper range generic. Same class as rejected siblings pos 5389 CAB-LUG-10-8 / pos 5582 CAB-LUG-25-8: bare tinned-copper crimp lugs are size-coded commodities (1.5mm2 cable / 5mm stud); CAB-LUG internal code; no brand online. generic_unbranded; no OEM asset exists.,shoot in-house photo of lug pack
3893,FIT-YG251A-SOC-10MM-BRA,PCS,,,reject,R,no,no,PCS ok,no_asset,"q:""YG251"" OR ""YG239R"" brass connector fitting -> zero results (internal mould/supplier code, not a marketable brand); q:brass connector 10mm tee water fittings Malaysia -> no branded product hits, commodity field only. T Brass Connector 10MM is an unbranded brass tee connector sold loose by plumbing suppliers; YG251A internal code; no model string anywhere online. generic_unbranded; no OEM asset exists.",shoot in-house photo
4832,SHH-HOOK-4310N-NO.8,PKT,https://exorifishing.com/product-category/accessories/hook-snap-swivel/,,pending,C,no,no,PKT ok (20'S pack standard),unknown,"q:Exori hook 4310N fishing Malaysia -> p:exorifishing.com/product-category/accessories/hook-snap-swivel/ fetched this session: official Exori catalog footer 'A brand of PT. Aneka Raya Pancing', hook category lists ONLY 'Exori(R) 4208' and 'Exori(R)1053' - model 4310N absent from OEM catalog; q:""Exori"" hook 4310BHC -> Shopee 'EXORI Super Strong Hook 4310BHC FISHING HOOK Super strong 4310BHC 1 pack = 20pcs' + Lazada 'Exori 4310BHC Hook Super sharp super strong Brand: Exori' prove Exori super-strong family exists but suffixed BHC (sibling suffix), JS-walled marketplaces; q:""4310N"" exori hook -> 4310N exists as cross-brand mould number under OTHER brands: tcetackles.com.my 'FIRE EAGLE BEAK HOOK MS 4310N' + 'FIRE EAGLE HOOK DS 4310N/B Sizze: 1-5/0 Package: 100s/box', yesfishingweb.com 'YES MUMUJIURI 4310N FISHING HOOK Size : #10 , #8 , #6 , #4 , #2' (No.8 present), Lazada 'AWASHIMA NICKEL HOOK 4310N'. So 4310N+No.8 provable only for non-Exori labels; cannot attribute Exori pixels. blockers: oem_catalog_gap_4310N + suffix_conflict_4310BHC_vs_4310N + shopee/lazada js-walled.",read packet label on shelf; if Fire Eagle/YES/Awashima re-source that brand; if Exori request 4310N pack shot from PT. Aneka Raya Pancing (exorifishing.com contact)
3892,FIT-YG251-SOC-08MM-BRA,PCS,,,reject,R,no,no,PCS ok,no_asset,class evidence shared with sibling pos 3893 T Brass Connector 10MM (q:YG251/YG239R zero results = internal code; brass-connector queries return only unbranded commodity listings). Y Brass Connector 8MM = unbranded brass Y-piece 8mm tubing/pipe fitting sold loose; YG251 internal supplier code. generic_unbranded; no OEM asset exists.,shoot in-house photo
4954,CUT-SAW-IND-14J,PCS,,,reject,R,no,no,PCS ok,no_asset,q:junior saw / junior hacksaw 14J blade -> zero results for 14J as model (internal size code); q:junior hacksaw frame blade India Malaysia hardware -> p:hitechindustriesindia.com/product/6-hacksaw-blades/ 'Junior Saw Blades Blade size: 150 x 6 x 0.45 (mm) Mainly used for 6 inch Hacksaw Frames' Indian maker no MY channel; indiamart Surya Junior Hacksaw Blades 6 Inch Packet of 10 trade-listing; p:sinsanhoe.my/product/6-junior-hacksaw-blades/ Melaka retailer generic; Shopee/Lazada junior hacksaw frames/blades unbranded commodity. CUT-SAW-IND = india-sourced junior saw blade/frame class; 14J internal size code with no online trace. generic_unbranded; no OEM asset exists.,shoot in-house photo
4358,BNW-B&N-RBN-112,PCK,,,reject,R,no,no,PCK ok (12PCS/PCK),no_asset,q:gi bolt and nut 3/16 x 1-1/4 galvanised Malaysia -> p:akkhardware.com/product/gi-bolt-nut/ 'Galvanized Iron (GI) bolts and nuts corrosion-resistant hot-dip galvanized for construction' retailer generic no brand; tanchinenterprise.com GI Bolt And Nut Penang supplier generic; engtex/unitrade GI U-bolt class pages only; Shopee 'MS ZINC PLATED GI U Bolt Made in Malaysia' commodity. Sr G.I Boit & Nut retail packs are commodity fasteners packed by hardware shops (same class as round-2 rejected siblings pos 3513 RBN-230 / pos 3643-family RBN series); RBN-112 internal pack code; no brand/model online. generic_unbranded; no OEM asset exists.,shoot in-house photo of pack label
