source_position,item_code,uom,display_name,category,priority_score,priority_tier,detected_brand,detected_model,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,research_state,manufacturer,exact_model,variant_suffix,product_identity,source_url,source_type,source_tier,image_source_url,image_exactness,identity_confidence,image_confidence,research_notes,sibling_elimination,classification_reason,hard_failure,tls_verification_issue,first_pass_status,final_image_status,rights_status_final,evidence_asset_path,evidence_sha256,evidence_bytes
3713,NAI-SQU-SUP-050MM-1KG,PCK,E. G Square Boat Nail 50MM - 1KGS,Fasteners & Fixings,48.6,3,,1KGS,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3714,PUM-HAN-H/D-A80000,PCS,Arrow Heavy Duty Hand Pump,Pumps & Water,48.6,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3715,ROP-PE-04MM,KG,4MM P. E Rope,"Rope, Chain & Netting",48.6,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3716,ROP-PP-04MM,KG,4MM P. P Rope,"Rope, Chain & Netting",48.6,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3717,SHH-HOOK-1920SS6/0,PCK,No. 6/0 Eupro Fishing Hook (6'S),Fishing & Tackle,48.6,3,,1920-SS,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3718,SHO-PVC-ROSE-408#,SET,4 408 Cp PVC Shower Rose 8 Arm,Bathroom,48.6,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3719,SWI-LAM-HOL-B218E27,PCS,E27 Hanging Holder Blk,Electrical,48.6,3,,E27,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3720,WOO-FIG-JOI,PCS,Finger Joint 1 X 2 X 12,Building Materials,48.6,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3721,X-CAR-WAX-MUL-CLE-A10,PCS,A10 Multi Clean - 500ML,Power Tools,48.6,3,,A10,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3722,BAS-CAB-CKS330/331BK,UNIT,Cabana Basket - (400X260),Housewares,48.5,3,,400X260,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3723,BLI-HSS-HOL-SAW-40MM,PCS,Blimax Hss Hole SAW-40MM,Power Tool Accessories,48.5,3,,SAW-40MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3724,BNW-BOL-SS304-M10-25MM,PCS,SS 304 Bolt - M10 X 25MM,Fasteners & Fixings,48.5,3,,M10,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3725,CUT-DIS-KCW-350,PCS,Qs Cutting Wheel 14,Abrasives & Cutting,48.5,3,,JJ-KCW350,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3726,CUT-ELE-EDM-4060,PCS,4 X 60 Gold Elephant Mop Disc,Housewares,48.5,3,,EDM-4060,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3727,CUT-KNI-LC390,PCS,Tajima Utility Knife,Hand Tools,48.5,3,,LC-390,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3728,ELE-LED-SOL-EMGY-200W-3CLR,PCS,Solar Emergency,Electrical,48.5,3,,200W-3CLR,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3729,ELE-MUL-TES-UNI,SET,Uni-t UT33B+ Multi Meter Tester,Electrical,48.5,3,,UT33B+,,,,pending,,pending,RESEARCHED,UNI-T / Uni-Trend Technology,UT33B+,UT33+ Series,UNI-T UT33B+ Palm Size Multimeter,https://meters.uni-trend.com/product/ut33plus-series/,Official manufacturer product page,1A,https://meters.uni-trend.com/wp-content/uploads/2022/04/UT33B_1.jpg,EXACT_SKU,99,98,Official UNI-T page identifies UT33B+ within UT33+ series and lists the model-specific UT33B+ image URL. It confirms battery-test function and CAT II 600 V series specifications.,"UT33A+, UT33C+ and UT33D+ are sibling models; model-specific UT33B+ image URL and battery-test variant retained.","Exact manufacturer model, model-specific official image and variant-specific features preserved; no material conflict.",NONE,NONE,VERIFIED_CANDIDATE,candidate,needs_permission,/home/ubuntu/work/full_catalogue_image_pass/assets/3701_3800/3729.jpg,408594d1f69abc5138ae942c6413866f04d32b68a4e1d9d751ec5e67dcd4285d,128702
3730,"FAS-SCR-DRY-WHI-6#3/4""-BOX",BOX,Hunter/wh - Drywall Screw 6 X3/4,Fasteners & Fixings,48.5,3,,X3/4,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3731,"FAS-SCR-F/H-1"" X 8#",PKT,Sr F/h Self Drilling Screw 1 X 8 (20PCS/PCK),Fasteners & Fixings,48.5,3,,20PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3732,"FAS-SCR-P/H-1 1/4"" X 8#",PCK,Sr P/h Self Drilling Screw 1 1/4 X 8 (20PCS/PCK),Fasteners & Fixings,48.5,3,,20PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3733,"FAS-SCR-TAP-CSK-8#1""-PCK",PACK,"8 X1""CSK Self Tapping Screw-flat Head (10PCS/PCK)",Fasteners & Fixings,48.5,3,,10PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3734,FIR-EXT-CO2-2KG,NOS,2KG CO2 Fire Extinguisher,Safety & Workwear,48.5,3,,CO2,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3735,HOS-FLE-VIP-PP20,PCS,PP-20 White Nylon Vip Flexible Tube,Outdoor & Garden,48.5,3,,PP-20,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3736,HOS-SPA-DIS-C337-N,CARD,C337 Cartridge Spare Disc,Outdoor & Garden,48.5,3,,C337,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3737,IND-CAS-SCR-10MM,PCK,2 Screw (4PCS/PCK) CASTER-10MM,Fasteners & Fixings,48.5,3,,4PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3738,IND-SCP-FR9788-1-1/2,DOZ,1-1/2 Faris W Handle Finishing Scraper,Doors & Hardware,48.5,3,,FR9788,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3739,IND-SCP-FR9788-2,PCS,2 Faris W Handle Finishing Scraper,Doors & Hardware,48.5,3,,FR9788,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3740,KGR-PAI-ROA-LIN-3104,TIN,5L Kangaroo Road Line Marking Paint-yel,Paint & Sundries,48.5,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3741,LOC-PAD-ROL-50MM,PCS,50MM Rolinson Padlock,Locks & Security,48.5,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3742,PVC-BID-HAND-2278A,PCS,2278A PVC Bidet Handle Only,Bathroom,48.5,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3743,PYE-SLA-SEAL-5.0LTR,TIN,PYE Slate Seal 5.0LTR,Building Materials,48.5,3,,5.0LTR,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3744,ROO-ZIN-SHE-08'X35G,PCS,Corrugated Steel Zinc 8 X 35G,Building Materials,48.5,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3745,SAF-SHO-NK80-07,PAIR,Neuking NK80 Black 07,Safety & Workwear,48.5,3,,NK80,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3746,SWI-SOC-ULT-M041MG,PCS,Ultra 16A 4 GANG 1 Way-matte Grey (M041MG),Electrical,48.5,3,,M041MG,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3747,"TAP-SIN-BOL-PVC-1-1/4""+1-1/2""",PCS,"Otosani 1-1/4""+1-1/2 2IN1 PVC Flexible Bottle Trap (anti-odor)",Plumbing,48.5,3,,2IN1,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3748,TAR-ROL-TAR-B/W/DB-MTR,ROLL,70 X 6 X 50 Yard B/w/db Tarpaulin,Building Materials,48.5,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3749,"TOO-FIL-WOO-8""",PCS,D'xin (DX-FH-6908) Taper Head Wood Rasp 8,Power Tools,48.5,3,,DX-FH-6908,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3750,BURR-CAR-T.C.T-AX1225,PCS,Blimax Carbide BURR-AX1225,Other,48.4,3,,BURR-AX1225,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3751,CON-LVR-FR3001,PCS,Control Lever Complete (FR3001),Other,48.4,3,,FR3001,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3752,CR-1220/5BE,PCS,CR-1220/5B Lithium 3V,Other,48.4,3,,CR-1220/5B,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3753,CUT-KNI-HOL-JM-81,PCS,Jayamata Knives Black Finish,Abrasives & Cutting,48.4,3,,JM-81,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3754,"CUT-KNI-JYMT-JM90-16""",PCS,JM90-16 J/mata Atap Knife,Abrasives & Cutting,48.4,3,,JM90-16,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3755,CUT-SAW-WAL-BOA-W2669,PCS,Wall Board Saw,Building Materials,48.4,3,,W2669,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3756,ELE-D/L-MGM-MQTL2048-6500K,PCS,Mgm 2 1/2 7W Eye Ball Dl,Electrical,48.4,3,,MQTL2048,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3757,ELE-LED-FLO-SOR-100W,UNIT,Ilite Solar Street,Electrical,48.4,3,,RY-100W,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3758,ELE-LED-SOL-YB-K7672-60W,SET,Marviss 60W Outdoor Sensor Solar Light (K7672),Electrical,48.4,3,,K7672,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3759,"FAS-SCR-P/H-5/8"" X 8#",PCK,Sr P/h Self Drilling Screw 5/8 X 8 (20PCS/PCK),Fasteners & Fixings,48.4,3,,20PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3760,FLO-PVC-484-09,ROLL,PVC Flooring No. 338-02,Flooring,48.4,3,,NO.338-02,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3761,GAR-HOE-FOR-STE-3LBS,PCS,3LBS 105 Forged Steel Fork Hoe,Outdoor & Garden,48.4,3,,3LBS,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3762,GAR-RAK-BLA-4T,PCS,4TEETH Framer Rake,Outdoor & Garden,48.4,3,,4TEETH,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3763,GRA-CUT-BRU-4140306001,PAIR,Brush Pair,Outdoor & Garden,48.4,3,,STGT5100/6100/7100,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3764,GRA-CUT-STC1820EPCF,UNIT,Black+decker Power Command 18V,Outdoor & Garden,48.4,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3765,HOS-CLE-00830,MTR,8MM X 30M Clear Hose (MTR),Outdoor & Garden,48.4,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3766,IND-DUS-ALI-240L,UNIT,Aliclean HDPE Dustbin 240LTR,Plumbing,48.4,3,,240LTR,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3767,INS-IS8503(P),NOS,Pedestal IS8503(P),Other,48.4,3,,IS8503,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3768,KGR-OXI-WOO-5L,TIN,5L 806 Dark Brown Wood Preser Vative (stove Brand),Home Appliances,48.4,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3769,LI-HEA-HX816,PCS,HX816 Head Light,Other,48.4,3,,HX816,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3770,SWI-LAM-HOL-W218E27,PCS,E27 Hanging Holder Wh,Electrical,48.4,3,,E27,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3771,SWI-SOC-ELE-PTGY800,PCS,800MM Power Tracks (surface)-grey (GY800),Electrical,48.4,3,,GY800,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3772,TAP-CAB-CB6331,UNIT,Cabana S/steel Drinking Tap,Plumbing,48.4,3,,CB6331,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3773,TAP-PRE-TB-2016Q,PCS,Premio: Wall Bib Tap,Plumbing,48.4,3,,TB-2016Q,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3774,"TOO-DRV-STA-PH1-3/16""X6""",PCS,"Cushion Grip S/dr PHILIPS-3/16""X6""X1PT ( 1X150MM)",Power Tools,48.4,3,,PHILIPS-3/16,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3775,TOO-PLI-CIR-WHS200,PCS,Intl Plier Straight 200MM,Hand Tools,48.4,3,,WHS200,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3776,TOO-WRE-PIP-W200C,PCS,Heavy Pipe Wrench (200MM),Hand Tools,48.4,3,,W200A,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3777,X-FLO-MOC-N813D,PCS,"16""X16 Floor Tiles N813D",Power Tools,48.4,3,,X16,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3778,"BRA-SHE-S/S-G785-12""",SET,G785 304 H/duty Shelf Bracket 12,Housewares,48.3,3,,G785,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3779,CHA-SAW-IETO-HD1012,SET,Ieto Electric Chain Saw Stand HD1012,"Rope, Chain & Netting",48.3,3,,HD1012,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3780,DUS-PAN-1993,PCS,Dustpan + Wooden Handle,Doors & Hardware,48.3,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3781,ELE-D/L-HOME-HGD604-18W-6500K,PCS,Hms Downlite Hgd 604/18W 6500K,Electrical,48.3,3,,604/18W,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3782,"FAS-RIV-PAT-1/8""X5/16""-BOX",BOX,Blind Rivet: Jaguar 1/8 X 5/16 (1000PCS/BOX),Fasteners & Fixings,48.3,3,,1000PCS/BOX,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3783,FAS-RIV-PAT-5/32X5/8-BOX,BOX,Blind Rivet: Jaguar 5/32 X 5/8 (500PCS/BOX),Fasteners & Fixings,48.3,3,,500PCS/BOX,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3784,FLO-MOC-SC33016F,PCS,SC33016F Homo 300X300MM,Flooring,48.3,3,,SC33016F,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3785,"IND-CAS-H/DUTY-MCLFC-6""",PCS,6 DL5 H/duty Mcl Fixed Caster,Building Materials,48.3,3,,DL5,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3786,JQB-JUMP-XPRESS-BASIC,UNIT,Jqb Jump Starter Jumpxpress Basic,Power Tools,48.3,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3787,MEA-TAP-SUN-5.0M,PCS,Sunlon M. Tape 5.0M/16,Hand Tools,48.3,3,,5.0M/16,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3788,PAI-TIG-75MLALU*,PCS,75ML Tiger Aluminium,Paint & Sundries,48.3,3,,PAINT-203,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3789,PEN-TES-BLM452,PCS,Blimax Test PEN-BLM452,Housewares,48.3,3,,PEN-BLM452,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3790,SAF-SHO-NK80-06,PAIR,Neuking NK80 Black 06,Safety & Workwear,48.3,3,,NK80,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3791,SAF-SHO-SOB-09#,PAIR,Sobar P800 Safety Shoes 9,Safety & Workwear,48.3,3,,P800,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3792,"SANDEX-VEL-PAD-M10-5""",PCS,"Sandex 5 Velcro Backing PAD,M10",Abrasives & Cutting,48.3,3,,M10,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3793,SHH-MASK-YD18-JAPAN,PCS,Swim Mask (japan),Fishing & Tackle,48.3,3,,YD-18,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3794,SHO-HAN-HDLE-7013,PC,Hand Shower Handle Only 7013,Bathroom,48.3,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3795,SWI-SOC-MK-S2893,PCS,Mk Whi Sp 15A Switch Socket - Slimline Plus,Electrical,48.3,3,,S2893,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3796,SWI-SOC-ULT-M0815MG,PCS,Ultra 15A Round Pin Swi Soc Neon-mat Grey (M0815MG),Electrical,48.3,3,,M0815MG,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3797,"TOO-CLA-F-BLI-6""",PCS,Blimax Quick Release F CLAMP-6,Hand Tools,48.3,3,,CLAMP-6,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3798,TOO-COM-W0305K-13*15MM,PCS,2 Open Wrench (13*15MM),Hand Tools,48.3,3,,13*15MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3799,TOO-FIL-BCC-4.8200MM,PCS,Bahco Chain Saw File 168-8-4.8-3P 3/161IN (PCS),Hand Tools,48.3,3,,168-8-4.8-3P,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3800,TOO-GUN-GLU-STA-996069GR10B,PCS,Mini Hot Melt Glue Gun- Round Pin,Chemicals & Adhesives,48.3,3,,100-240V/15W,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
