source_position,item_code,uom,display_name,category,priority_score,priority_tier,detected_brand,detected_model,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,research_state,manufacturer,exact_model,variant_suffix,product_identity,source_url,source_type,source_tier,image_source_url,image_exactness,identity_confidence,image_confidence,research_notes,sibling_elimination,classification_reason,hard_failure,tls_verification_issue,first_pass_status,final_image_status,rights_status_final,evidence_asset_path,evidence_sha256,evidence_bytes
2520,TRA-SOC-METAL-125502,PCS,Taicon 2G 70/0076 Metal Trailing Socket 5M (125502),Electrical,54.6,3,Taicon,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2521,CLI-HOS-ORB-M00,PCS,Orbit Hose Clip No : M00,Outdoor & Garden,54.5,3,,M00,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2522,FAN-TAB-KDK-KB-304,PCS,Kdk Table Fan 12,Fans & Ventilation,54.5,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2523,"FAS-SCR-CSK-1 1/2"" X 8G-BOX",BOX,Sr Csk Tapping Screw 1 1/2 X 8G (1000PCS/BOX),Fasteners & Fixings,54.5,3,,1000PCS/BOX,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2524,FLO-PVC-25208,ROLL,PVC Flooring No. K35808,Flooring,54.5,3,,K35808,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2525,FLO-PVC-501-16,ROLL,PVC Flooring No. K35602,Flooring,54.5,3,,K35602,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2526,FLO-PVC-D15903,ROLL,PVC Flooring No. K28505,Flooring,54.5,3,,K28505,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2527,FLO-PVC-K27711,ROLL,PVC Flooring No. K33605,Flooring,54.5,3,,K33605,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2528,FLO-PVC-NO-7512,ROLL,PVC Flooring No. K20101,Flooring,54.5,3,,K20101,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2529,FLO-PVC-NO-K10305,ROLL,PVC Flooring No. K35301,Flooring,54.5,3,,K35301,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2530,FLO-PVC-NO-K11114,ROLL,PVC Flooring No. K11114,Flooring,54.5,3,,K11114,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2531,IND-COO-MID-MIC222TLAGN,PCS,Midea Induction Cooker Golden Color 2200W,Building Materials,54.5,3,,MIC222TLAGN,,,,pending,,pending,RESEARCHED,Midea,MIC222TLAGN,Gold / 2200 W,Midea Induction Cooker MIC222TLAGN,https://www.midea.com/my/kitchen-appliances/cooking-appliances/induction-cooker/midea-induction-cooker-mic222tlagn.mic222tlagn,Official manufacturer Malaysia product page,1A,https://web-res.midea.com/content/dam/midea-aem/my/my-new/pdp/domestic-appliances/induction-cooker/mic222tlagn/pd-mic222tlagn-1024x1024.jpg,EXACT_SKU,99,98,"Official Midea Malaysia page names MIC222TLAGN, Gold, 2200 W, 170 mm coil, 6 functions and 9 levels; exact product image URL exposed on same page.",Midea MIC222TLAGS is a sibling color/model; official page specifically identifies MIC222TLAGN and Gold.,Exact manufacturer model and exact official image preserved; no material conflict.,NONE,NONE,VERIFIED_CANDIDATE,candidate,needs_permission,/home/ubuntu/work/full_catalogue_image_pass/assets/2501_2600/2531.jpg,021f5f9defe249af48cde6b67e451612083340683f33f2ef1713e638cac53079,138277
2532,MARK-X-STA-MKX-2020,UNIT,Mark-x Angle Grinder Stand,Power Tools,54.5,3,,MKX-2020,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2533,NUM-PUNC-50730080,SET,Nietz 0-9 Number Punches 8MM 50730080,Signage & Numbering,54.5,3,Nietz,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2534,PEN-T200-GREY,PAIL,Pentens T200 Fleseal GREY-5KG,Housewares,54.5,3,,T200,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2535,PEN-T200-WHI,PAIL,Pentens T200 Fleseal WHITE-5KG,Housewares,54.5,3,,T200,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2536,TOO-COM-W0287N-21MM,PCS,Com Ratchet Wrench 21MM,Hand Tools,54.5,3,,W0287N,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2537,TOPLUS-HIG-GLO-5L-C,CAN,5L Toplus High Gloss C Base,Paint & Sundries,54.5,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2538,WEL-ELE-J38.12-3.2MM,BOX,Welding Electrode X 3.2MM (BOX),Welding,54.5,3,,J38.12,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2539,X-FLO-MOC-KH19T01,PCS,"8""X8 Homogeneous Tiles",Power Tools,54.5,3,,KH19T01,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2540,ADH-GLU-PE175GM,SET,175GM E P Glue,Chemicals & Adhesives,54.4,3,,175GM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2541,BAT-CHA-KENDE-SM1212,UNIT,Kende Battery Charger 12V,Electrical,54.4,3,,12AMP-SM1212,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2542,BOS-0600-8A7-508,PCS,(508) 3 IN 1 Nozzle,Power Tool Accessories,54.4,3,Bosch,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2543,CHA-CAP-SQU-EXT-25MM,PCK,Square External Cap 25MM (4PCS/PCK),Outdoor & Garden,54.4,3,,4PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2544,CUT-DIS-MARK-00900,PCS,Mr. Mark 108MM Segmented Diamond Wheel (1.8X8X20MM),Abrasives & Cutting,54.4,3,,1.8X8X20MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2545,FAS-SCR-TECH-WOOD-50MM-BOX,BOX,Techscrew-wood Screw X 50MM (250PCS/BOX),Fasteners & Fixings,54.4,3,,250PCS/BOX,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2546,GAR-SPR-16LTR-BB3G,SET,Knapsack Sprayer (BB-3G),Outdoor & Garden,54.4,3,,BB-3G,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2547,HOS-CON-STO-ECO4112,PCS,"Ecogreen- Quick Connector W. Wtr Stop 5/8""-3/4",Outdoor & Garden,54.4,3,,EG4112,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2548,KGR-KIM-1L-9215,TIN,1 Litre KIMTONE-9215,Paint & Sundries,54.4,3,,KIMTONE-9215,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2549,PAI-ROL-REF-CRI-7,PCS,"7""XD6 Cristin Rainbow Refill",Paint & Sundries,54.4,3,,XD6,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2550,PAP-WALL-HAVANA-11866-12,ROLL,Wallpaper Havana 11866-12(10MX53CM),Paint & Sundries,54.4,3,,10MX53CM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2551,SHH-YEL-HOSE-10MMX2MM,MTR,Yellow Hose (10MMX2MM),Outdoor & Garden,54.4,3,,10MMX2MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2552,TOO-WRE-PIP-W450C,PCS,Heavy Pipe Wrench (450MM),Hand Tools,54.4,3,,W450C,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2553,WAL-DOW-YB-A7201S/W/AB,PCS,Outdoor Gate Light YB-A7201S/W/AB,Doors & Hardware,54.4,3,,YB-A7201S/W/AB,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2554,WOO-PLY-9MM,PCS,Plywood 9.0MM X 4 X 8,Building Materials,54.4,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2555,ADH-TAP-SEA-3255,PCS,Calvallo 3255 Yellow Seal Tape,Chemicals & Adhesives,54.3,3,,13X15M,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2556,BAS-AGRI-BASK-V1034,PCS,Rayaco Metal Handle Fruit& Veg Basket 59X37X32CM,Doors & Hardware,54.3,3,,59X37X32CM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2557,BOS-2608-521-043,PCS,Screwdriver Bit - 2608-521-043,Power Tool Accessories,54.3,3,Bosch,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2558,GAR-HOE-JM3812,PCS,Jayamata Hoe-d Curve,Outdoor & Garden,54.3,3,,JM-3812,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2559,GUM-HAR-660,SET,Black Rtv Silicon Hardex,Chemicals & Adhesives,54.3,3,,RS660,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2560,HEA-SPA-FAUCET-SH332,CARD,Faucet Spare Handle,Doors & Hardware,54.3,3,,SH332,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2561,INS-IS6099,NOS,One Piece Wash Down WC S-TRAP-250MM IS6099,Plumbing,54.3,3,,S-TRAP-250MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2562,LET-BOX-HW307,PCS,0124/0129 Letter Box (360X80X470MM),Doors & Hardware,54.3,3,,360X80X470MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2563,PAI-SPR-PMT-021,DOZ,Paint Master Spray Paint - No. 21 Medium Blue,Paint & Sundries,54.3,3,,NO.21,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2564,PLA-BAG-W1000-2024,KG,20 X 24 X Tbag Aa,Packaging,54.3,3,,WHITE/1KG,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2565,SWI-SOC-SUM-MS-D213,PCS,D'ner 13A 2G M/clad S/skt (sr),Electrical,54.3,3,,DS-8219,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2566,TIE-CAB-WHI-8MMX200MM,PCK,"White PVC Cable Ties (8"")",Electrical,54.3,3,,8MMX200MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2567,TOO-COM-W0287M-20MM,PCS,Com Ratchet Wrench 20MM,Hand Tools,54.3,3,,W0287M,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2568,TOR-LIG-HEA-GD-G010,SET,Googda LED Head Light Rechargable,Lighting,54.3,3,,GD-G010,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2569,X-FAN-TAB-KHI-TF12A06,SET,Butterfly 9 Table Fan (black),Power Tools,54.3,3,,BTF-9001,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2570,ACE-HAM-ANC-1/4X1 1/4,PCK,Ace Hammer Drive Anchor 630 1/4 X1 1/4 (10PCS/PCK) (PCK),Hand Tools,54.2,3,,10PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2571,BOX-POS-KH2078,PCS,PVC Post Box/letter Box (KH2078),Doors & Hardware,54.2,3,,KH2078,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2572,CLI-HOS-16-25,PCS,PVC Wing Hose Clip 16-25,Outdoor & Garden,54.2,3,,WH300,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2573,COC-BAS-SSS-LSS101,PCS,Leon Sus 304 S/steel Basin TAP-LSS101,Bathroom,54.2,3,,TAP-LSS101,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2574,DC-DMY02-185SH,SET,7 Electric Circular Saw (1100W),Power Tools,54.2,3,,DMY02-185SH,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2575,DOR-HAN-CF350-NA-R,PCS,Na-r Cresent Fastener,Doors & Hardware,54.2,3,,CF350,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2576,HOO-CAB-CB8003-3,UNIT,Cabana 3 Robe Hook (polish),Doors & Hardware,54.2,3,,CB8003-3,,,,pending,,pending,RESEARCHED,Cabana / Sorento,CB8003-3,Polish Finish,Cabana 3 Robe Hook Bar CB8003-3,https://cabana.com.my/index.php/products/bathroom/bathroom-accessories/hook-bar/cb8003-3-detail,Official manufacturer product page,1A,https://cabana.com.my/images/virtuemart/product/CB8003-3.jpg,EXACT_SKU,99,98,"Official Cabana page names CB8003-3, 3 Robe Hook Bar, Stainless Steel, Polish Finish; exact image URL exposed on same page.",CB8003-5 is a separate five-hook sibling and was not substituted.,"Exact manufacturer model, finish and exact official image preserved; no material conflict.",NONE,NONE,VERIFIED_CANDIDATE,candidate,needs_permission,/home/ubuntu/work/full_catalogue_image_pass/assets/2501_2600/2576.jpg,263cec1ffea38a491c846cf3ea1dba232890915cc532e8d7a30a74e05280894b,348496
2577,HOS-6MTR-6396-736,PCS,"High Pressure Hose 13, MTR",Outdoor & Garden,54.2,3,,5MPA/6,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2578,HOS-CON-SET-40200023,SET,Ecogreen- Hose Basic Set / 1/2,Outdoor & Garden,54.2,3,,EG4400,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2579,HOS-SPA-SAT-ST300,CARD,Saturn Heavy Duty Spare Cartridge,Outdoor & Garden,54.2,3,,ST300,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2580,IND-CAS-100MM,PCS,4 DL5 Tpr M/duty 2 Bearing Fixed Caster,Building Materials,54.2,3,,DL5,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2581,PAI-SPR-PMT-1007,CAN,Paint Master Spray Paint - No. 1007 Matt White,Paint & Sundries,54.2,3,,NO.1007,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2582,SHE-CAB-CB781-BL,PCS,Cab Double Corner Shelf (matt Blk) -CB781-BL,Housewares,54.2,3,,CB781-BL,,,,pending,,pending,RESEARCHED,Cabana / Sorento,CB781-BL,Matt Black,Cabana Double Corner Shelf CB781-BL,https://cabana.kartfive.com/index.php/products/bathroom/bathroom-accessories/shelf/cb781-bl-detail,Official manufacturer product page,1A,https://cabana.kartfive.com/images/virtuemart/product/CB781-BL.jpg,EXACT_SKU,99,98,"Official Cabana/Sorento page names CB781-BL, Double Corner Shelf, L350xW140mm, Stainless Steel 304, Matt Black; exact image URL exposed on same page.",CB781 non-black or other accessory models were not substituted; exact BL suffix preserved.,"Exact manufacturer model, dimensions, material, finish and exact official image preserved; no material conflict.",NONE,NONE,VERIFIED_CANDIDATE,candidate,needs_permission,/home/ubuntu/work/full_catalogue_image_pass/assets/2501_2600/2582.jpg,62c672084550015f777222d2ada3595520c9d9248efec217d4722a39d4fcfdc0,316454
2583,SHH-FISH-NET-0.15D-30MM-30MD/6A,PCS,30MM (180/5),Fishing & Tackle,54.2,3,,0.15D,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2584,TOO-NIE-ALL-KEY-06MM,PCS,Nietz E/long Ball Point Satin Wrch 53252060 6MM,Power Tools,54.2,3,Nietz,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2585,TOO-PLI-LOC-GT175,PCS,Glotool Locking Plier 7,Hand Tools,54.2,3,Glotool,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2586,TRO-SHO-CNSC5001,SET,Shopping Trolley (LC-303E) (DC-675),Other,54.2,3,,LC-303E,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2587,WEL-ELE-J38.12-2.5MM,PCK,Welding Electrode X 2.5MM (PCK),Welding,54.2,3,,J38.12,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2588,ADH-TAP-WIR-SINO-48X10,ROLL,Sino PVC Tape (big) Black,Chemicals & Adhesives,54.1,3,,48X10,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2589,DC-J1Z-FF-10A,SET,Electric Drill / DJZ10A,Power Tools,54.1,3,,DJZ10A,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2590,"DOR-PVC-OAK-72""X30""",PCS,"72""X30 PVC Door""oak""hinges Yes""/bolt""no",Fasteners & Fixings,54.1,3,,X30,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2591,IND-DUS-CLEAN-120L,PCS,Cleanguard Wheeled Bin,Building Materials,54.1,3,,120LT,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2592,IND-FOIL-SML-BUBLE-ELISE,ROLL,Elise Small Bubblem Foil,Building Materials,54.1,3,,1.2MX30M,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2593,LOC-VIVOZ-V50MM,PCS,Vivoz Chrome Pad V-6000 LOCK-50MM,Locks & Security,54.1,3,,V-6000,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2594,MF-PO-30-SOL-FAN,PCS,Solar Fan MF-PO-30,Other,54.1,3,,MF-PO-30,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2595,TOO-COM-W0287D-11MM,PCS,Com Ratchet Wrench 11MM,Hand Tools,54.1,3,,W0287D,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2596,"TOO-HOL-MAG-VESIC-4""",PCS,4 Bossman Magnetic Weld Holder (50-LBS),Power Tools,54.1,3,,50-LBS,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2597,CAR-WAX-MTS1,BTL,MTS1 Super Top Shine - 500ML,Automotive,54.0,3,,MTS1,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2598,"FAN-STA-IL-8""-60BK",PCS,Ilite Stand Fan 8 -60W Bk,Fans & Ventilation,54.0,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2599,GAR-HOE-CRO-2.0LB,PCS,2LB Chillington Crocodile Hoe,Outdoor & Garden,54.0,3,,2LB,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2600,GAR-SPR-P17-PI808,PCS,PI7 Garden Sprayer - Pi 808,Outdoor & Garden,54.0,3,,PI7,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
