source_position,item_code,uom,display_name,category,priority_score,priority_tier,detected_brand,detected_model,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,research_state,manufacturer,exact_model,variant_suffix,product_identity,source_url,source_type,source_tier,image_source_url,image_exactness,identity_confidence,image_confidence,research_notes,sibling_elimination,classification_reason,hard_failure,tls_verification_issue,first_pass_status,final_image_status,rights_status_final,evidence_asset_path,evidence_sha256,evidence_bytes
2711,DOR-CLO-ELOY-E061,PCS,Leon Door CLOSER-L061,Doors & Hardware,53.3,3,,CLOSER-L061,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2712,DRAI-POW-350G,BTL,Drain Cleaner Powder,Chemicals & Adhesives,53.3,3,,350GM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2713,FAS-SCR-TECH-METAL-45MM-BOX,BOX,Techscrew-metal Screw X 45MM (300PCS/BOX),Fasteners & Fixings,53.3,3,,300PCS/BOX,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2714,FRE-MID-MD-RC151FZB01,PCS,Midea Chest FREEZER-99L MD-RC151FZB01,Other,53.3,3,,FREEZER-99L,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2715,GAR-RAK-PALM-12T,PCS,12T Oil Palm Rake,Outdoor & Garden,53.3,3,,12T,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2716,GAR-SHE-JM1002,PCS,Jayamata Pruning Shear Curved 8,Outdoor & Garden,53.3,3,,JM-1002,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2717,HOS-CLE-00630,COIL,6MM X 30M Clear Hose,Outdoor & Garden,53.3,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2718,"IND-CAS-H/DUTY-MCLSCB-6""",PCS,6 DL5 H/duty Mcl Swivel Caster W Double Brake,Fishing & Tackle,53.3,3,,DL5,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2719,LET-BOX-HW305A,PCS,0125 Metal Letter Box (200X75X260MM),Doors & Hardware,53.3,3,,200X75X260MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2720,MIR-KT8001-600,PCS,Mirror Kt 8001-600,Bathroom,53.3,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2721,RIG-SHA-BOW-G209-12MM,PCS,Pin Type Bow Shackle (G209) 12 MM,Lifting & Rigging,53.3,3,,G209,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2722,TOO-CUT-SNIW107A,PCS,Aviation Snips 250MM W0107A,Power Tools,53.3,3,,W0107A,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2723,TOO-DRI-SET-WK-PWT-5515,SET,Worker 26MM 21V Lithium Brushless Impact Drill,Power Tools,53.3,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2724,TOO-WRE-ADJ-GT250,PCS,Glotool Adjustable Wrench 10,Hand Tools,53.3,3,Glotool,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2725,TOO-WRE-PIP-W350C,PCS,Heavy Pipe Wrench (350MM),Hand Tools,53.3,3,,W350C,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2726,BOS-2608-608-N96,PCS,Fiber Sanding Disc 100MM P100,Abrasives & Cutting,53.2,3,Bosch,P100,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2727,BRU-SPO-B3PCS,PKT,3M 213 Scouring Sponge Pad W/ab 3'S (kh SB1200775),Other,53.2,3,,SB1200775,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2728,DOR-HAN-CH608-NA-L,PCS,Na-l Casement Handle,Doors & Hardware,53.2,3,,CH608,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2729,ELE-ADA-EE1427,PCS,E14 To E27 Lamp Adaptor,Lighting,53.2,3,,E14,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2730,ELE-BUL-C7-E12-MINI,PCS,C7 E12 Mini Candle Bulb (clear),Lighting,53.2,3,,E12,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2731,ELE-PEN-81219/1-E27,PCS,81219/1 Pendant Lamp Round Base,Lighting,53.2,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2732,FAS-SCR-TECH-METAL-19MM-BOX,BOX,Techscrew-metal Screw X 19MM (600PCS/BOX),Fasteners & Fixings,53.2,3,,600PCS/BOX,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2733,FAS-SCR-TECH-METAL-50MM-BOX,BOX,Techscrew-metal Screw X 50MM (250PCS/BOX),Fasteners & Fixings,53.2,3,,250PCS/BOX,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2734,HAR-BON-NAIL-RS880-75G,PCS,Bonding Nail:hardex 75G,Fasteners & Fixings,53.2,3,,RS880,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2735,IND-WHE-WB6111A,UNIT,Pu H/d Wheel Barrow,Building Materials,53.2,3,,WB6111,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2736,LAM-KOA,UNIT(S),Outdoor Use Lamp Koa 240V,Lighting,53.2,3,,250W/S,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2737,PAI-SPR-PMT-023,DOZ,Paint Master Spray Paint - No. 23 Scarlet,Paint & Sundries,53.2,3,,NO.23,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2738,PAI-SPR-PMT-031,DOZ,Paint Master Spray Paint - No. 31 Deep Yellow,Paint & Sundries,53.2,3,,NO.31,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2739,PAI-SPR-PMT-327,DOZ,Paint Master Spray Paint - No. 327 Deep Voilet,Paint & Sundries,53.2,3,,NO.327,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2740,TOO-COM-SET-STMT80944-8,SET,14PC Combination Wrench Set,Hand Tools,53.2,3,,8MM-32MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2741,TOW-CON-MIN66A52,PACK,13 X30 Cotton Face Towel (37G) -min (PACK),Bathroom,53.2,3,,X30,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2742,X-FLO-MOC-CB6061,PCS,2'X2 Floor Tiles,Power Tools,53.2,3,,CB6061,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2743,BOS-GUN-EXT-TUBE,PCS,Extension Tube For Aqt 33-10/35-12/37-13,Electrical,53.1,3,Bosch,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2744,CHA-SAW-IETO-HD3012,SET,Ieto Electric Chain Saw Stand HD3012,"Rope, Chain & Netting",53.1,3,,HD3012,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2745,ELE-D/L-MGM-MQTL1119-SQ-12W-4000K,PCS,"Mgm 5""/SQ LED Panel Light (sr)",Lighting,53.1,3,,MQTL1119-F/12W,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2746,ELE-D/L-PHL-59466-RD-6500K,SET,59466 Meson 17 1200 150 Round 6500K,Electrical,53.1,3,,6500K,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2747,GAS-REG-GIM-9MM*,PCS,3/8 Gim Gas Regulator,Home Appliances,53.1,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2748,HAN-BLI-STE-600MMX32MM,PCS,Bliton Steel Pull Handle 600MMX32MM,Doors & Hardware,53.1,3,,600MMX32MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2749,LAD-ALU-WORKER-DS10,UNIT,Worker DS10 D/side Alum. Ladder (LDD10-MF),Ladders & Access,53.1,3,,DS10,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2750,LET-BOX-HW305A-0125,PCS,0125W Metal Letter Box (200X75X260MM) White,Doors & Hardware,53.1,3,,200X75X260MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2751,SHE-CAB-CB474-BLK,PCS,Cabana Shelf L350 X W140 X,Housewares,53.1,3,,L350,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2752,SHH-LURE-H2125-2.5CM,PCS,Huizhu Fishing Super Lure Frog 2.5CM (soft),Fishing & Tackle,53.1,3,,H2125,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2753,TOO-WRE-PIP-A200MM,PCS,Glotool Pipe Wrench American Type 8,Hand Tools,53.1,3,Glotool,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2754,AUT-POL-AUT-SS75ML,PCS,Autosol S/steel,Other,53.0,3,,POLISH-75ML,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2755,BOS-2608-680-795,PCS,Multi Purpose D/bit 8 X 80 X 120MM,Power Tools,53.0,3,Bosch,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2756,CHA-CAP-ROU-EXT-22MM,PCK,Round External Cap 22MM (4PCS/PCK),Outdoor & Garden,53.0,3,,4PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2757,CIS-HAN-042B#L/L,PCS,Dekko 042B L/l Cistern Handle,Doors & Hardware,53.0,3,,042B,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2758,DOR-LOC-70MM,PCS,Door Lock 70MM,Doors & Hardware,53.0,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2759,DRI-KUS-SET,SET,"Kusama Fully Ground Drill 1/16""-1/4",Power Tools,53.0,3,,13PCS/SET,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2760,ELE-HOL-2727HD-E27,PCS,E27 To E27 Lamp Holder,Lighting,53.0,3,,E27,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2761,ELE-PEN-81225/1-E27,PCS,81225/1 Pendant Lamp Round Base,Lighting,53.0,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2762,"FAS-SCR-TAP-CSK-8#1""-BOX",BOX,"8 X1""CSK Self Tapping Screw-flat Head (1000 Pcs/box)",Fasteners & Fixings,53.0,3,,8#X1,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2763,HOS-BLI-B5016,PCS,6FT Bliton H/pressure F/hose (silver),Outdoor & Garden,53.0,3,,6FT,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2764,HOS-FLE-BLI-B1201,SET,12CM Bliton S/steel Flexible Tube,Outdoor & Garden,53.0,3,,B1201,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2765,IND-CAN-4.5M,SET,Black King Kong CANOPY:3MX4.5MX15KGS - Blue,Building Materials,53.0,3,,CANOPY:3MX4.5MX15KGS,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2766,IND-WHE-WB288-PU,UNIT,Belway HD Wheel Barrow Wheel,Building Materials,53.0,3,,WB288-PU,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2767,JQB-FUSION-1000,UNIT,Jqb Power Station Fusion 1000 (ac 1000),Power Tools,53.0,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2768,KGR-KIM-1L-9212,TIN,1 Litre KIMTONE-9212,Paint & Sundries,53.0,3,,KIMTONE-9212,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2769,PAI-ROL-SET-CRI-424,SET,"4""X20 Cristin Tiger Stripe Roller Set",Paint & Sundries,53.0,3,,X20,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2770,PLUG-TOP-UMS-13A,PCS,Ums 13A Plugtop (PT130R-S),Other,53.0,3,,PT130R-S,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2771,SIN-STA-RAC-MET,SET,Sink Stand Rack Iron 18 X 42 X 5/8 929,Kitchen & Sinks,53.0,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2772,CHA-CAP-ROU-EXT-25MM,PCK,Round External Cap 25MM (4PCS/PCK),Outdoor & Garden,52.9,3,,4PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2773,CUT-BLA-ECL-1218T,PCS,Eclipse Hacksaw Blade - 12MM X 18T Predator,Hand Tools,52.9,3,,18T,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2774,"DOR-HIN-STE-CLO-5/8""",PCS,Soft Close HINGES-5/8,Doors & Hardware,52.9,3,,HINGES-5/8,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2775,ELE-D/L-PHL-59467-SQ-4000K,SET,59467 Meson 17 1200 150 Square 4000K,Electrical,52.9,3,,4000K,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2776,ELE-ELCB-GRW-63A-2P,EA,Grow Elcb 2P 63A/0.1,Electrical,52.9,3,,63A/0.1,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2777,"FAS-SCR-TAP-CSK-10#1-1/2""-BOX",BOX,"10 X1-1/2""CSK Self Tapping Screw-flat Head (500PCS/BOX)",Fasteners & Fixings,52.9,3,,X1-1/2,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2778,GRA-CUT-BRU-4141406601,PAIR,Brush Pair - Spt 4141406601,Outdoor & Garden,52.9,3,,STGS8100,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2779,IND-WHE-WST8126PU,UNIT,Wheel Barrow - PVC Rim Pu Tyre,Automotive,52.9,3,,WB8126PU,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2780,KGR-KIM-1L-9211,TIN,1 Litre KIMTONE-9211,Paint & Sundries,52.9,3,,KIMTONE-9211,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2781,KGR-OXI-53A1LIT,TIN,Stove Brand 53A Red Oxide Paint 1 Litre,Paint & Sundries,52.9,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2782,LAD-ALU-WORKER-DS08,UNIT,Worker DS08 D/side Alum. Ladder (LDD08-MF),Ladders & Access,52.9,3,,DS08,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2783,ROP-PE-08MM,KG,8MM P. E Rope,"Rope, Chain & Netting",52.9,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2784,SCA-TCS-150-JCS67Z-150KG,PCS,Camry-price Computing Scale TCS-150-JCS67Z/150KG,Housewares,52.9,3,,TCS-150-JCS67Z/150KG,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2785,SIN-STA-RAC-110037,SET,Heavy Duty S/s Flexible Basin Stand,Bathroom,52.9,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2786,TOO-BRA-STA-991002130,PCS,(5/8 Cap) Bit Brace 10,Power Tools,52.9,3,,4-JAW,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2787,TOO-PLI-PUMW5010,PCS,Water Pump Pliers 250MM,Pumps & Water,52.9,3,,WNS5010B,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2788,TOO-WRE-ADJ-GT150,PCS,Glotool Adjustable Wrench 6,Hand Tools,52.9,3,Glotool,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2789,TOO-WRE-PIP-W600C,PCS,Heavy Pipe Wrench (600MM),Hand Tools,52.9,3,,W600C,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2790,TOPLUS-HIG-GLO-1L-D,CAN,1L Toplus High Gloss D Base,Paint & Sundries,52.9,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2791,X-ELE-CEI-LIG-8711-60PCS,PCS,8711 L/ceiling Lamp With Remote Control - Dimmable,Lighting,52.9,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2792,COV-JAC-RED-2XL,PCS,Red Jacket (r) : 2XL,Outdoor & Garden,52.8,3,,2XL,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2793,CUT-DEW-DW4790,PCS,"Diamond Blade, Continous Rim 4",Abrasives & Cutting,52.8,3,,DW4790,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2794,DOR-HAN-CF350-NA-L,PCS,Na-l Cresent Fastener,Doors & Hardware,52.8,3,,CF350,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2795,DOR-VIE-SGD-DV3776SN,PCS,Sn St. Guchi Door Viewer 180,Doors & Hardware,52.8,3,,SGAC-DV3776,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2796,HOS-SPA-TAP-C333,CARD,C333 Spare Cartridge (for Cross Handle),Doors & Hardware,52.8,3,,C333,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2797,IND-SCO-METAL-S503MH,DOZ,Scoop Metal Handle S503MH,Doors & Hardware,52.8,3,,S503MH,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2798,LOC-CZS-50MM,PCS,50MM Czs 360 Padlock,Locks & Security,52.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2799,MAC-SEA-SF-200-90200007,PCS,Spare Part-impulse Sealer Heat Element Kit,Paint & Sundries,52.8,3,,SF-300,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2800,RAI-BOO-KRK-Y42#,PAIR,Rainshoes - 42 (9) 7000YLW,Curtains & Blinds,52.8,3,,7000YLW,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
