source_position,item_code,uom,display_name,category,priority_score,priority_tier,detected_brand,detected_model,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,research_state,manufacturer,exact_model,variant_suffix,product_identity,source_url,source_type,source_tier,image_source_url,image_exactness,identity_confidence,image_confidence,research_notes,sibling_elimination,classification_reason,hard_failure,tls_verification_issue,first_pass_status,final_image_status,rights_status_final,evidence_asset_path,evidence_sha256,evidence_bytes
2811,"DOR-HIN-SSS-4""",PAIR,"Leon Universal Door HINGE-4""X3X3.0",Doors & Hardware,52.7,3,,HINGE-4,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2812,ELE-ELCB-GRW-40A-4P,EA,Grow Elcb 4P 40A/0.3,Electrical,52.7,3,,40A/0.3,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2813,ELE-ELCB-GRW-63A-4P,EA,Grow Elcb 4P 63A/0.3,Electrical,52.7,3,,63A/0.3,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2814,FLO-PVC-NO.490-12,ROLL,PVC Flooring No. 359-03,Flooring,52.7,3,,NO.359-03,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2815,GAS-RACK-WMGR01,UNIT,Gas Rack -copper,Housewares,52.7,3,,WMGR01,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2816,HOS-CLE-00930,COIL,9MM X 30M Clear Hose,Outdoor & Garden,52.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2817,IND-CAS-75MM,PCS,3 DL5 Tpr M/duty 2 Bearing Fixed Caster,Building Materials,52.7,3,,DL5,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2818,IND-PUN-PVC-BLK,PCS,PVC Thai Pongkis - Black,Building Materials,52.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2819,JQB-FUSION-500,UNIT,Jqb Power Station Fusion 500 (ac 600),Power Tools,52.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2820,LAM-4402SB,BOX,Seal Beam 4402-24V,Lighting,52.7,3,,4402-24V,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2821,NUM-PUNC-50730040,SET,Nietz 0-9 Number Punches 4MM 50730040,Signage & Numbering,52.7,3,Nietz,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2822,PAI-BRU-680-075MM,DOZ,Paint Brush 680 X 75MM,Paint & Sundries,52.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2823,RAI-BOO-KRK-Y38#,PAIR,Rainshoes - 38 (5) 7000YLW,Curtains & Blinds,52.7,3,,7000YLW,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2824,ROP-PP-06MM,KG,6MM P. P Rope,"Rope, Chain & Netting",52.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2825,SINK-PROTECTOR-A90,PCS,Sink Protector A90,Kitchen & Sinks,52.7,3,,A90,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2826,"TOO-DRV-STA-PH-1/4""X04""-996060809",PCS,Cushion Grip S/dr PHILIPS-1/4” X 4 ( 2 X 100MM),Power Tools,52.7,3,,PHILIPS-1/4,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2827,TOO-SET-W022,SET,W022 22PCS Tool Set,Power Tools,52.7,3,,W022,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2828,TOO-WRE-KEY-W0199A,SET,9PCS Extralong Ball Point W0199A,Power Tools,52.7,3,,W0199A,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2829,VAC-HYU-HD-1600E,UNIT,Hyundai Vacuum Cleaner 1600W 25L,Chemicals & Adhesives,52.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2830,X-FAN-CEI-COSA-998,UNIT,Alpha Cosa 998 Ceiling Fan - Pwt,Fans & Ventilation,52.7,3,,,,,,pending,,pending,RESEARCHED,Alpha Home Appliances,CX998/56,PWT / 56 inch,Alpha Cosa CX998/56 Ceiling Fan,https://www.alphamalaysia.com/ceiling-fans/cx99856,Official manufacturer Malaysia product page,1A,https://www.alphamalaysia.com/sites/default/files/2022-06/CX998%20PWT_0.png,EXACT_SKU,99,98,"Official Alpha Malaysia page identifies CX998/56, PWT, 56 inch, five blades and exact product image URL preserved. Manifest row says Alpha Cosa 998 Ceiling Fan - Pwt, matching the official variant.",Other Alpha Cosa/CX998 sizes or recommended EX6 models were not substituted; exact CX998/56 PWT retained.,"Exact manufacturer model, size, finish and exact official image preserved; no material conflict.",NONE,NONE,VERIFIED_CANDIDATE,candidate,needs_permission,/home/ubuntu/work/full_catalogue_image_pass/assets/2801_2900/2830.png,45e0e34e80f5cece30a7de8c17534b560ddb9d3e20c133bf36ef9d56500cc2a5,181776
2831,DOE-LOC-ATLP-0910SN,SETS,Sn Armor Tubular Lever On Plate,Other,52.6,3,,ATLP-0910,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2832,ELE-CEI-LIG-1842/1,SET,1842/1 L/ceiling Lamp,Lighting,52.6,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2833,"FAS-SCR-F/H-2"" X 8# BOX",BOX,Sr F/h Self Drilling Screw 2 X 8 (500PCS/BOX),Fasteners & Fixings,52.6,3,,500PCS/BOX,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2834,"FAS-SCR-TAP-CSK-6#1-1/2""-BOX",BOX,"6 X1-1/2""CSK Self Tap Screw-flat Head (1000PCS/BOX)",Fasteners & Fixings,52.6,3,,X1-1/2,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2835,FLO-PVC-477-12,ROLL,PVC Flooring No. 105-03,Flooring,52.6,3,,NO.105-03,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2836,FLO-PVC-NO-K21314,ROLL,PVC Flooring No. K15201,Flooring,52.6,3,,K15201,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2837,FLO-PVC-NO-YP 25709,ROLL,PVC Flooring No. K31210,Flooring,52.6,3,,K31210,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2838,FLO-PVC-NO.K28605,ROLL,PVC Flooring No. K28605,Flooring,52.6,3,,K28605,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2839,GAR-SPR-0063,PCS,Activ Garden Sprayer 2LTR - 0063,Outdoor & Garden,52.6,3,,2LTR,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2840,GAS-STO-KD-120B,PCS,Dekka Gas Stove KD-120B,Kitchen & Sinks,52.6,3,,KD-120B,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2841,GER-PLUG-BPM6A,PCS,Ngk 14 X 9.5 Sparkplug -BPM6A,Other,52.6,3,,BPM6A,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2842,HHD-TOI-COV-FTS-002021-1TKWHI,PCS,DL5 Eco L/duty Toilet Seat 202 + Child Seat,Bathroom,52.6,3,,DL5,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2843,LOC-BCK-SSS-2PCS,PCS,Buick Keyalike 2PCS,Locks & Security,52.6,3,,PADLOCK50MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2844,PLA-MAT-EAW150,ROLL,Elephant-king Anti-weed Mat (pp) 1M X 50M,Packaging,52.6,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2845,SAF-SHO-NK85-7,PAIR,Neuking NK85 Black 07,Safety & Workwear,52.6,3,,NK85,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2846,TOI-TRP-C1310P-WHT,NOS,Washdown Close Coupled P-trap,Plumbing,52.6,3,,C1310P,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2847,TOI-TRP-C1310S-WHT,NOS,Washdown Close Coupled S-trap,Plumbing,52.6,3,,C1310S,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2848,TOO-PLI-DIA-W106T,PCS,Long Nose Pliers 150MM,Power Tools,52.6,3,,W106T,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2849,TOO-PLI-RIV-ASAKI,PCS,Asaki Hand Riveter,Power Tools,52.6,3,,AK6802,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2850,TOO-WRE-PIP-A300MM,PCS,Glotool Pipe Wrench American Type 12,Hand Tools,52.6,3,Glotool,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2851,WIR-BRC-65C-45M,ROLL,65C X 45M Brc Welded MS Grill,Other,52.6,3,,65C,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2852,X-BOX-ICE-150LTR,PCS,Insulated Ice Box 130L (ocn),Power Tools,52.6,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2853,ADH-TAP-VIP-2510,PCS,PTFE Thread Seal Tape VIP-2510,Chemicals & Adhesives,52.5,3,,VIP-2510,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2854,AIR-DUS-HITMAX-HTM-255,SET,Hitmax Air Blower:,Power Tools,52.5,3,,HTM-255,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2855,BRO-MOP-300,PCS,No. 300 Mop Broom With Handle,Doors & Hardware,52.5,3,,NO.300,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2856,CLI-HOS-13-23,PCS,PVC Wing Hose Clip 13-23,Outdoor & Garden,52.5,3,,WH300,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2857,CUT-SICKLE-JM22B,PCS,Sickle Harvesting Palm Black 30,Outdoor & Garden,52.5,3,,JYMTJM-22B,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2858,DUS-11L-GHO2811,SET,11L Step Dustbin,Housewares,52.5,3,,GHO2811,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2859,ELE-CAB-WIR-ASIA-2.5BK*,MTR,"Asia PVC Cable, Black - MTR",Electrical,52.5,3,,2.5MM2,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2860,ELE-CAB-WIR-ML-2.5MM-RED,ROLL,ML PVC Cable Red 2.5MM2,Electrical,52.5,3,,2.5MM2,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2861,"HOS-FLE-VIP-PP48""",PCS,PP-48 White Nylon Vip Flexible Tube,Outdoor & Garden,52.5,3,,PP-48,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2862,"HOS-FLE-VIP-PP60""",PCS,PP-60 White Nylon Vip Flexible Tube,Outdoor & Garden,52.5,3,,PP-60,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2863,HOS-NET-MIK-15MM,MTR,Mikasa Net Hose - 15MM X 50M,Outdoor & Garden,52.5,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2864,IND-WHE-TYR-SOLI,PCS,ST22 Solid Wheel,Building Materials,52.5,3,,ST22,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2865,LAD-H/D-STRO-DS08,UNIT,Strongman D/s H/d Ladder DSHD08 8STEP,Ladders & Access,52.5,3,,DSHD08,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2866,LOC-COL-RA501,PCS,Colex Anti-cut Steel Padlock RA-501,Locks & Security,52.5,3,,RA-501,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2867,"SIN-STA-RAC-42""-PLA",SET,42 Sink Bracket (plastic),Kitchen & Sinks,52.5,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2868,SPO-SCOTCH-BRITE-3M,PCK,3M Scotch Brite 31B 3PCS Scouring Pad (KH1578-6),Other,52.5,3,,31B,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2869,"TOO-CUT-BOL-GT48""",PCS,Glotool Bolt Clipper 48,Fasteners & Fixings,52.5,3,Glotool,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2870,"TOO-LEV-SPE-3801X12""",PCS,Speed L/duty Flat Water Level - 3801X12,Power Tools,52.5,3,,3801X12,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2871,X-ELE-LED-SOL-GAR-7W,SET,Solar Garden Lamp,Lighting,52.5,3,,7W-3000K,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2872,ELE-LED-SOL-SF-200W-65K,PCS,Il-solar Flood Light -isf 200W 65K,Electrical,52.4,3,,65K,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2873,LOC-COL-ZK502,SET,Safety Chrome Plated Padlock ZK-502,Safety & Workwear,52.4,3,,ZK-502,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2874,PAI-BRU-680-050MM,DOZ,Paint Brush 680 X 50MM,Paint & Sundries,52.4,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2875,PAI-ROL-SET-CRI-416,SET,"4""X15 Cristin Tiger Stripe Roller Set",Paint & Sundries,52.4,3,,X15,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2876,RAI-BOO-KRK-Y39#,PAIR,Rainshoes - 39 (6) 7000YLW,Curtains & Blinds,52.4,3,,7000YLW,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2877,SWI-T/BOX-923A,SET,Extension Box Sp PP100-923A,Electrical,52.4,3,,PP100-923A,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2878,TOO-CUT-SNIW107C,PCS,Aviation Snips 250MM W0107C,Power Tools,52.4,3,,W0107C,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2879,TOO-GUN-GLU-STA-996069GR20B,PCS,Trigger Feed Hot Melt Glue Gun- Round Pin,Chemicals & Adhesives,52.4,3,,240V/40W,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2880,BAT-ENE-SHD-AAA2PCS,PCK,Eveready Shd Aaa 2PC,Electrical,52.3,3,Eveready,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2881,BOS-1/4-12,PCS,Sumo Router Bit 1/4 Shark (each),Power Tool Accessories,52.3,3,Bosch,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2882,COC-SIN-DOU-VIP3366,SET,Two-way Arc Sink Tap: Vip 3366 Pillar 1/2,Kitchen & Sinks,52.3,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2883,ELE-HOL-033,PCS,Lamp HOLDER-033,Lighting,52.3,3,,HOLDER-033,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2884,ELE-T5-4FT-CIELO-D/L,PCS,Cielo T5 LED Fitting 4FT 18W DL-860,Plumbing,52.3,3,,4FT,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2885,HAR-HUR-SRA-02-200ML,PCS,Hardex Sticker Remover 200ML,Chemicals & Adhesives,52.3,3,,HUR-SRA-02,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2886,HOL-GAT-10MM,PCS,Gate Holder 10MM (T92),Doors & Hardware,52.3,3,,T92,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2887,HOS-CLE-01930,COIL,19MM X 30M Clear Hose,Outdoor & Garden,52.3,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2888,IND-WIR-MES-2512-18GX100,ROLL,Wire Mesh 1 X 1/2 X3 X18G,Electrical,52.3,3,,X18G,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2889,INS-IS6080A-S,SET,One Piece Wash Down WC S-TRAP-250MM IS6080A,Plumbing,52.3,3,,S-TRAP-250MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2890,JQB-SUNWAVE-32W,UNIT,Jqb Foldable Solar Panel 32W,Power Tools,52.3,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2891,KGR-COM-2.5KG,TIN,Kangaroo Brand 2.5 KG Bituminous Compound,Paint & Sundries,52.3,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2892,MEA-TAP-CHTR-30011,PCS,Takado Measuring Tape PVC Case 5M X 19MM,Hand Tools,52.3,3,,CHTR-30011,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2893,NAI-SQU-SUP-038MM-1KG,PKG,E. G Square Boat Nail 38MM - 1KGS,Fasteners & Fixings,52.3,3,,1KGS,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2894,SAF-SHO-NK86-06,PAIR,Neuking NK86 Black 06,Safety & Workwear,52.3,3,,NK86,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2895,SAF-SHO-NK86-09,PAIR,Neuking NK86 Black 09,Safety & Workwear,52.3,3,,NK86,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2896,TOO-COM-W0287J-17MM,PCS,Com Ratchet Wrench 17MM,Hand Tools,52.3,3,,W0287J,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2897,TOO-COM-W0287K-18MM,PCS,Com Ratchet Wrench 18MM,Hand Tools,52.3,3,,W0287K,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2898,TOO-CUT-SNIW107B,PCS,Aviation Snips 250MM W0107B,Power Tools,52.3,3,,W0107B,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2899,"TOO-DRV-STA-PH1-3/16""X4""-9960651630",PCS,"Cushion Grip S/dr PHILIPS-3/16""X4""X1PT ( 1X100MM)",Power Tools,52.3,3,,PHILIPS-3/16,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
2900,TOO-FIL-BCC-4.5200MM,PCS,Bahco Chain Saw File 168-8-4.5-3P 11/641IN (PCS),Hand Tools,52.3,3,,168-8-4.5-3P,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
