source_position,item_code,uom,display_name,category,priority_score,priority_tier,detected_brand,detected_model,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,research_state,manufacturer,exact_model,variant_suffix,product_identity,source_url,source_type,source_tier,image_source_url,image_exactness,identity_confidence,image_confidence,research_notes,sibling_elimination,classification_reason,hard_failure,tls_verification_issue,first_pass_status,final_image_status,rights_status_final,evidence_asset_path,evidence_sha256,evidence_bytes
3422,FAS-RIV-PAT-5/32X3/4-BOX,BOX,Blind Rivet: Jaguar 5/32 X 3/4 (500PCS/BOX),Fasteners & Fixings,49.8,3,,500PCS/BOX,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3423,FAS-RIV-PAT-5/32X3/8-BOX,BOX,Blind Rivet: Jaguar 5/32 X 3/8 (1000PCS/BOX),Fasteners & Fixings,49.8,3,,1000PCS/BOX,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3424,"FAS-SCR-DRY-WHI-6#2""-BOX",BOX,Hunter/wh - Drywall Screw 6 X2,Fasteners & Fixings,49.8,3,,6#X2,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3425,FLO-PVC-H030-4,ROLL,Zirafah PVC Flooring H020-7,Flooring,49.8,3,,H020-7,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3426,FLO-PVC-NO-H015-4,ROLL,Zirafah PVC Flooring H162-7,Flooring,49.8,3,,H162-7,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3427,HOO-CAB-CB8003-5,UNIT,Cabana 5 Robe Hook (polish),Doors & Hardware,49.8,3,,CB8003-5,,,,pending,,pending,RESEARCHED,Cabana / Sorento,CB8003-5,Polish Finish,Cabana 5 Robe Hook Bar CB8003-5,https://www.cabana.com.my/index.php/products/bathroom/bathroom-accessories/hook-bar/cb8003-5-detail,Official manufacturer product page,1A,https://www.cabana.com.my/images/virtuemart/product/CB8003-5.jpg,EXACT_SKU,99,98,"Official Cabana page identifies CB8003-5, 5 Robe Hook Bar, Stainless Steel, Polish Finish; exact official image URL preserved.",CB8003-3 is a separate three-hook sibling and was not substituted; exact five-hook suffix retained.,"Exact manufacturer model, hook count, material, finish and exact official image preserved; no material conflict.",NONE,NONE,VERIFIED_CANDIDATE,candidate,needs_permission,/home/ubuntu/work/full_catalogue_image_pass/assets/3401_3500/3427.jpg,3dd3f1e251cdd341644f6476f189f578b0c869f40164684601b459df4b7b362d,443622
3428,HOS-GAR-SET-GHR02LB,SET,Maya Hose Reel Thailand,Fishing & Tackle,49.8,3,,SET-GHR02LB-20M,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3429,IND-CAS-DL5-KRW-150,PCS,6 DL5 Yellow Blue H/duty Wheel Only,Building Materials,49.8,3,,DL5,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3430,INK-POT-TC250,PCS,TC250 Big Ink Pot,Other,49.8,3,,TC250,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3431,MAR-PAI-RED,PCS,Mungyo Paint Marker:red,Paint & Sundries,49.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3432,NP-BAR-BS14051-1L,UNIT,1L Bintang Automotive Refinish Chili Red (premixed),Automotive,49.8,3,,BS14051,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3433,"PAI-ROL-REF-PM7""",PCS,Paint Master Paint Roller Refill 7,Paint & Sundries,49.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3434,PAI-ROL-SET-1644#,SET,7 Paint Roller Set 1644,Paint & Sundries,49.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3435,PAI-SPR-PMT-131,CAN,Paint Master Spray Paint - No. 131 Suzuki Red,Paint & Sundries,49.8,3,,NO.131,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3436,RAI-BOO-KRK-B42M9000,PAIR,Korakoh Rain Shoes Blk - 9/42,Curtains & Blinds,49.8,3,,M9000,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3437,SHH-FISH-NET-0.15D-40MM-30MD/6A,PCS,40MM (180/5),Fishing & Tackle,49.8,3,,0.15D,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3438,SHH-FISH-NET-0.15D-70MM-30MD/6A,PCS,70MM (180/5),Fishing & Tackle,49.8,3,,0.15D,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3439,TOO-DRV-STA-SET-4PCS,SET,4PCS Cushion Grip S/dr Sets,Power Tools,49.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3440,TOO-ELE-GUN-R'KEY-3802-60W,PCS,60W R'key Electric Soldering Iron - 3802,Home Appliances,49.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3441,WAT-FIL-6000L-GA17,UNIT,Gen Air 17 Series Pvdf Outdoor Filter,Pumps & Water,49.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3442,WEL-ELE-J38.12-3.2MM,PCK,Welding Electrode X 3.2MM (PCK),Welding,49.8,3,,J38.12,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3443,X-GUM-HAR-HA2000C,PCS,Silicon Hardex G/p Clear,Power Tools,49.8,3,,HA-2000C,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3444,X-LEO-SUS304-S/S-L333,PCS,Leon Sus 304 S/steel 2 Way,Power Tools,49.8,3,,TAP-L333,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3445,BNW-BOL-SS304-M10-35MM,PCS,SS 304 Bolt - M10 X 35MM,Fasteners & Fixings,49.7,3,,M10,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3446,"BRU-CUP-3""-MR.MARK",PCS,Mr. Mark M10 X 1.5 Cup Brush,Other,49.7,3,,M10,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3447,CLI-HOS-ORB-2A,PCS,Orbit Hose Clip No : 2A,Outdoor & Garden,49.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3448,FAS-SCR-DS516HOW-BOX,BOX,10 X 5/8 Lion King Self-drilling Screw,Fasteners & Fixings,49.7,3,,DS516HOW,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3449,"FAS-SCR-P/H-3/4"" X 8#",PCK,Sr P/h Self Drilling Screw 3/4 X 8 (20PCS/PCK),Fasteners & Fixings,49.7,3,,20PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3450,GAR-CHI-JM-25,PCS,Jayamata T-shape Oil Palm Har Hook 14,Outdoor & Garden,49.7,3,,JM-25,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3451,GAR-SHO-12072,PCS,Gt 607R Shovel Rubber Handle-h/duty,Doors & Hardware,49.7,3,,607R,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3452,GAS-STO-HM-HGB-1630,UNIT,Homa Plus Ab Type Gas Furnace (993) - 1630,Home Appliances,49.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3453,HDPE-VAL-BAL-PP-COMP-32MM,PCS,32MM PP Compression Ballvalve,Other,49.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3454,HOS-CON-MEN-40200012,PCS,Ecogreen- Hose Mender / 1/2,Outdoor & Garden,49.7,3,,EG4035,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3455,LOC-COL-ZA501,PCS,Safety Chrome Plated Padlock ZA-501,Safety & Workwear,49.7,3,,ZA-501,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3456,RAI-BOO-KRK-B40M,PAIR,Rainshoes - 40 (7) 6000BLK,Curtains & Blinds,49.7,3,,6000BLK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3457,SAF-SHO-NK86-07,PAIR,Neuking NK86 Black 07,Safety & Workwear,49.7,3,,NK86,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3458,SAF-SHO-NK86-08,PAIR,Neuking NK86 Black 08,Safety & Workwear,49.7,3,,NK86,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3459,SAF-SHO-NK86-10,PAIR,Neuking NK86 Black 10,Safety & Workwear,49.7,3,,NK86,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3460,TOO-DRV-PRE-7391B,SET,Precision Screw Driver (+/-),Fasteners & Fixings,49.7,3,,7391B,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3461,TOO-EXT-BARW0015B,PCS,1/2 Extension Bars 250MM,Electrical,49.7,3,,W0015B,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3462,TOO-PLI-NOSW106150,PCS,C106 Long Nose Pliers 150MM,Power Tools,49.7,3,,C106,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3463,VAL-BAL-VIP-343-25MM,PCS,Full Bore Ball VALVE:PN25 343 1.0,Plumbing,49.7,3,,VALVE:PN25,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3464,WIN-BRA-SIN-7008,PCK,Sr Single Bracket 7008/7001 X,Doors & Hardware,49.7,3,,10PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3465,ABR-PAP-621-529,SHT,G100 Ewd Hand Sanding Sheet,Abrasives & Cutting,49.6,3,,G100,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3466,"AER-S/S-DIA-2""-2WAY-FN910D",PCS,Double Divider Valve 6MM V/p,Plumbing,49.6,3,,FN910D,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3467,BNW-B&N-RBN-220,PCK,Sr G. I Boit & Nut 1/4 X 2 (5PCS/PCK),Fasteners & Fixings,49.6,3,,5PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3468,BNW-BOL-SS304-M12-50MM,PCS,SS 304 Bolt - M12 X 50MM,Fasteners & Fixings,49.6,3,,M12,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3469,BOS-2608-690-125(1),PCS,Sds Max Flat Chisel,Power Tool Accessories,49.6,3,Bosch,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3470,BOS-2608-690-128(1),PCS,Sds Max Pointed Chisel,Power Tool Accessories,49.6,3,Bosch,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3471,"BRA-SHE-S/S-G785-10""",SET,G785 304 H/duty Shelf Bracket 10,Housewares,49.6,3,,G785,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3472,BRO-PLA-SB LD-1803S,PCS,200G Cs Plastic Broom,Housewares,49.6,3,,LD-1803S,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3473,CHA-CAP-ROU-EXT-19MM,PCK,Round External Cap 19MM (4PCS/PCK),Outdoor & Garden,49.6,3,,4PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3474,DOR-LOC-60MM,PCS,Door Lock 60MM,Doors & Hardware,49.6,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3475,ELE-PEN-DX-9002/1 GD PL,PCS,Pendant Light Gd,Electrical,49.6,3,,DX-9002/1,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3476,"FAS-RIV-PAT-1/8""X3/8""-BOX",BOX,Blind Rivet: Jaguar 1/8 X 3/8 (1000PCS/BOX),Fasteners & Fixings,49.6,3,,1000PCS/BOX,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3477,GRA-CUT-BRU-N465518,PAIR,Brush PAIR-SHR263K Spt N465518/N769626,Outdoor & Garden,49.6,3,,PAIR-SHR263K,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3478,"HOS-FLE-VIP-PP10""",PCS,PP-10 White Nylon Vip Flexible Tube,Outdoor & Garden,49.6,3,,PP-10,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3479,"HOS-FLE-VIP-PP30""",PCS,PP-30 White Nylon Vip Flexible Tube,Outdoor & Garden,49.6,3,,PP-30,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3480,JAC-BOT-CNN-B05TON,PCS,China Bottle Jack - 5TON (l/w),Automotive,49.6,3,,5TON,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3481,JQB-ROAD-MATE-PRO,UNIT,Jqb Jump Starter Jumpxpress Roadmate Pro,Power Tools,49.6,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3482,PAI-TIG-75ML-BLUE,TIN,75ML Tiger G. P (l/blue),Paint & Sundries,49.6,3,,6631-NEPTURE,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3483,PLA-BAG-W500-1315,PCK,13 X 15 X Tbag (aa),Packaging,49.6,3,,WHITE/500G,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3484,TAP-PIL-OTO-966-1,PCS,966-1 OTOSANI'304 S/steel Pillar Swan Tap,Plumbing,49.6,3,,304#S/STEEL,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3485,TOO-COM-IRO-BUL-41MM,PCS,41MM Iron Bull Spanner,Hand Tools,49.6,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3486,TOO-DRV-STA-3X125MM-9960651820,PCS,"Cushion Grip S/dr Std - (1/8""X5"")",Power Tools,49.6,3,,3X125MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3487,TOO-DRV-STA-6.5X2000MM,PCS,"Cushion Grip S/dr Std - (1/4""X8"")",Power Tools,49.6,3,,6.5X200MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3488,TOO-WRE-KEY-ATHM-8,PCS,Arrow T Flat Hex Key (metric) With Plastic Handle - 8MM,Doors & Hardware,49.6,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3489,AIR-DUS-MDSI-04062,PCS,Mdsi (MD-04062) Air Duster (adjustable) - Long,Automotive,49.5,3,,MD-04062,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3490,BEA-PUL-EAS-E0062,PCS,Altea X 8 Bearing Puller,Other,49.5,3,,E0062,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3491,CAB-BAT-120AMPX100FTS,COIL,Battery Cable X,Electrical,49.5,3,,120AMP,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3492,CEILING-FRAME-35MM,PCS,Steel Keel (b) 35MM X 12FT,Building Materials,49.5,3,,12FT,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3493,CUT-CHI-JM-30-3,PCS,Jayamata Harvesting Palm Oil Chisel 3,Hand Tools,49.5,3,,JM-30-3,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3494,DUC-CAP-DC-1,PCS,DC-1 S/steel Ducting Cap 150MM,Other,49.5,3,,DC-1,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3495,ELE-ADA-3WAY-MS-BS03L,PCS,Morries 13A 3WAY Adaptor With Fuse & Neon,Electrical,49.5,3,,3WAY,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3496,ELE-D/L-MGM-MQTL2048-4000K,PCS,Mgm 2 1/2 7W Eye Ball,Electrical,49.5,3,,MQTL2048,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3497,EXH-FAN-CIMA-EF-10-12F-CIE-WH,SET,Siberair Ceiling Exhaust Fan 10,Fans & Ventilation,49.5,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3498,"FAS-SCR-CSK-1 1/4"" X 8G-BOX",BOX,Sr Csk Tapping Screw 1 1/4 X 8G (1000PCS/BOX),Fasteners & Fixings,49.5,3,,1000PCS/BOX,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3499,"FAS-SCR-DRY-BLA-6#2""BOX",BOX,Hunter/bk - Drywall Screw 6 X2,Fasteners & Fixings,49.5,3,,6#X2,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
3500,FAS-SCR-TD640HW-WOOD-PCK,PCK,12 X 1 1/2 Self Drilling Screw (50PCS/PACK),Fasteners & Fixings,49.5,3,,50PCS/PACK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,,,,,,PENDING,pending,needs_permission,,,
