source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
5002,GUM-RAT-AIT-GEL,PCS,Aitachi Mouse Gel Paper,Chemicals & Adhesives,,,open,1,2,"1,2",,,,,,,,,false,PCS appropriate,unknown,park_open_no_resolvable_oem,,,r2 | p: aitachi.com.my / aitachi.my / aitachi.com.tw NXDOMAIN (aitachi.com + aitachi2u.com already dead in R1) | p: yonghupheng.com/search?search_name=aitachi (0 relevant hits) | 'Mouse Gel Paper' naming also needs confirmation against actual pack wording,Identify the Aitachi importer/distributor and request the gel-paper packshot; note exact pack wording when re-running
5125,GUN-AAT555,PCS,Arrow Mini Powder Actuated Tool Set (rivet Gun),Fasteners & Fixings,,,open,1,2,"1,2",,,,,,,,,false,PCS appropriate,unknown,park_open_identity_unresolved,,,"r2 | p: https://www.arrowtoolgroup.com/ homepage nav dump (200) - US Arrow Fastener / Pony-Jorgensen categories (riveters, staplers, Pony clamps, hand tools); no powder-actuated AAT555 and not the Malaysian ARROW trade brand's OEM | AAT555 identity still unresolved after R1 arrowtoolgroup search misses","Photograph the tool label in-store to confirm the real model, then match against the supplier's catalogue or treat as non-OEM import"
6403,IND-SCP-PUT-AEK10,PCS,Arrow Wide Putting Filling Knife 10,Building Materials,Arrow,,open,1,2,"1,2",,,,,,,,n/a,false,PCS ok - single knife,unknown,park_open_distributor_pdp_no_model_string,,,r2 | p: chentat ARROW Stainless-Steel-Scraper cid=477199 listing (products_id=4559608 titled 'Wide Filling Knife (PVC Coated) 0.7mm'; PDP prints NO model string so AEK10 is unquotable; single hero) | closest ARROW-range item but exact-match bar fails,"Ask Chen Tat for the ARROW filling-knife code list covering AEK10, else shoot blade-width detail in-store"
5433,IND-SCP-PVC-ASES,PCS,Arrow Silicone Edge Scraper,Chemicals & Adhesives,Arrow,ASES,open,1,2,"1,2",,,,,,,,stainless steel plus silicone pads per listings,"model ASES appears in retailer/marketplace titles, no official page",PCS ok - single tool,unknown,park_open_oem_absent,,,"r2 | p: chentat ARROW Screwdrivers / Stainless-Steel-Scraper / Hand-Tools listings fetched - the ARROW range has no silicone-edge scraper SKU at all | ASES remains visible only on retailer/marketplace titles (junseng/kenyik/xinxinjb, R1); no OEM page exists",Ask the Arrow hand-tools distributor for an ASES silicone-edge-scraper sheet; else shoot the tool in-store showing the silicone edge
5373,"PAI-BRU-680-4""",PCS,Arrow Nylon Brush 680 - 4,Paint & Sundries,Arrow,,open,1,2,"1,2",,,,,,,,unverified,unverified,PCS matches single brush,unknown,park_open_oem_absent,,,"r2 | p: chentat ADAMARK cid=560557 listing (no brushes) + full ARROW subcat tree (no paint-brush subcat anywhere in the range) | no OEM page for an Arrow model-680 brush, consistent with R1",Ask the supplier/invoice source which Arrow entity makes the 680 brush and request its catalogue sheet; else shoot bristle face + width marking in-store
3714,PUM-HAN-H/D-A80000,PCS,Arrow Heavy Duty Hand Pump,Pumps & Water,Arrow,,open,1,2,"1,2",,,,,,,,,false,PCS ok,unknown,park_open_distributor_pdp_no_model_string,,,r2 | p: chentat ARROW Air-Pump cid=477190 listing + PDPs 4559538/4559539/4559540 (three distinct 'Heavy Duty Hand Pump' pages; NONE prints A70000/A80000 or capacity; heroes indistinguishable per-model -> family-hero rule blocks candidature) | A70000-vs-A80000 discrepancy remains open from R1,Verify stock code against the supplier invoice (A70000 vs A80000) and email Chen Tat for the ARROW pump code sheet; else shoot the pump in-store
6670,TOO-CLA-SPR-ASC150MM,PCS,Arrow Nylon Spring Clamp 6 (150MM),Hand Tools,,,open,1,2,"1,2",,,,,,,,,false,PCS appropriate,unknown,park_open_distributor_pdp_no_size,,,"r2 | p: chentat PDP products_id=4559463 'Nylon Spring Clamp' re-fetched full text - still title+gallery only, NO size/model printed so ASC150MM stays unquotable; clamp family shares one hero (R1 conclusion reconfirmed at tier 2)",Email Chen Tat Machinery Hardware & Trading Sdn Bhd to confirm the ARROW Nylon Spring Clamp 6in/150MM variant and request a packshot
4333,TOO-DRV-ASD43-,PCS,4 X 3MM (-) Arrow High Grip Screwdriver,Hand Tools,,,open,1,2,"1,2",,,,,,,,,false,PCS appropriate,unknown,park_open_family_hero_only,,,"r2 | p: chentat PDP products_id=4691896 'High Grip Screwdriver' (title-only page; 9-image gallery shared across the whole series; prints NO tip direction, NO size 4 X 3MM, NO ASD43/ASD63 codes -> all four size/tip variants fail the exact-match bar; family-hero rule applies) | p: https://www.arrowtoolgroup.com/ (US Arrow Fastener storefront - different brand) | tier-1 R1 searches also found no OEM",Ask Chen Tat for the High Grip series code sheet (ASD43-/ASD43+/ASD63-/ASD63+) with per-size packshots; else shoot each tip profile in-store on white background
5057,TOO-DRV-ASD43+,PCS,4 X 3MM (+) Arrow High Grip Screwdriver,Hand Tools,,,open,1,2,"1,2",,,,,,,,,false,PCS appropriate,unknown,park_open_family_hero_only,,,"r2 | p: chentat PDP products_id=4691896 'High Grip Screwdriver' (title-only page; 9-image gallery shared across the whole series; prints NO tip direction, NO size 4 X 3MM, NO ASD43/ASD63 codes -> all four size/tip variants fail the exact-match bar; family-hero rule applies) | p: https://www.arrowtoolgroup.com/ (US Arrow Fastener storefront - different brand) | tier-1 R1 searches also found no OEM",Ask Chen Tat for the High Grip series code sheet (ASD43-/ASD43+/ASD63-/ASD63+) with per-size packshots; else shoot each tip profile in-store on white background
3827,TOO-DRV-ASD63-,PCS,6 X 3MM (-) Arrow High Grip Screwdriver,Hand Tools,,,open,1,2,"1,2",,,,,,,,,false,PCS appropriate,unknown,park_open_family_hero_only,,,"r2 | p: chentat PDP products_id=4691896 'High Grip Screwdriver' (title-only page; 9-image gallery shared across the whole series; prints NO tip direction, NO size 6 X 3MM, NO ASD43/ASD63 codes -> all four size/tip variants fail the exact-match bar; family-hero rule applies) | p: https://www.arrowtoolgroup.com/ (US Arrow Fastener storefront - different brand) | tier-1 R1 searches also found no OEM",Ask Chen Tat for the High Grip series code sheet (ASD43-/ASD43+/ASD63-/ASD63+) with per-size packshots; else shoot each tip profile in-store on white background
4438,TOO-DRV-ASD63+,PCS,6 X 3MM (+) Arrow High Grip Screwdriver,Hand Tools,,,open,1,2,"1,2",,,,,,,,,false,PCS appropriate,unknown,park_open_family_hero_only,,,"r2 | p: chentat PDP products_id=4691896 'High Grip Screwdriver' (title-only page; 9-image gallery shared across the whole series; prints NO tip direction, NO size 6 X 3MM, NO ASD43/ASD63 codes -> all four size/tip variants fail the exact-match bar; family-hero rule applies) | p: https://www.arrowtoolgroup.com/ (US Arrow Fastener storefront - different brand) | tier-1 R1 searches also found no OEM",Ask Chen Tat for the High Grip series code sheet (ASD43-/ASD43+/ASD63-/ASD63+) with per-size packshots; else shoot each tip profile in-store on white background
6836,TOO-NAIL-AB222,PCS,Arrow Nail Bag (w/clip),Fasteners & Fixings,,,open,1,2,"1,2",,,,,,,,,false,PCS appropriate,unknown,park_open_family_hero_only,,,"r2 | p: chentat Nail-Bag cid=477201 listing (4559614-4559617: 'Nail Bag', 'Nail Bag with Clip', 'Extra Big Nail Bag with Clip' x2; PDPs print NO AB222 code; bag variants share hero imagery) | AB222 unquotable from any source",Ask Chen Tat which ARROW bag variant corresponds to AB222 (with clip); else shoot the bag with clip detail in-store
3989,TOO-RUL-TRI-A11007,PCS,Arrow 7 Triangle Ruler,Power Tools,,,open,1,2,"1,2",,,,,,,,,false,PCS appropriate,unknown,park_open_oem_absent,,,r2 | p: chentat ARROW category tree cid=477178 fetched in full (Spirit-Level / Tape-Measure / Mechanic-Tools etc.) - no triangle ruler or square SKU exists in the ARROW range | consistent with R1: A11007 has no OEM page,"Ask the Arrow hand-tools supplier for a 7in triangle-ruler packshot, else shoot both faces in-store on white background"
3341,TOO-WRE-KEY-ASUMA-MALK001-C,SET,10PCS (mm) Asuma Alenkey,Power Tools,,,open,1,2,2,,,,,,,,,false,SET appropriate,unknown,park_open_brand_page_absent,,,r2 | p: yonghupheng.com/search?search_name=asuma (only ASUMA axes SKU 4945331) and ?search_name=allen key (Dongcheng hammer fallback rows) | asumagroup.com NXDOMAIN | MALK001 documented nowhere except CHG retailer search-page keyword hits (R1 caches); no ASUMA OEM site resolvable,"Request the ASUMA MALK001 10pc allen-key-set packshot from the ASUMA distributor, else shoot the set spread out in-store"
4298,WOO-HOE-BELIAN,PCS,Hoe Stick Belian,Building Materials,,,exhausted,1,2,2,,,,,,,,,,PCS appropriate,no_asset,exhausted_local_wood_commodity_tier2,,,"r2 | q: bing ""belian wood hoe handle Malaysia supplier"" -> junk SERP (Sydney sunrise/sunset results; engines degraded) | session engines: exa websearch HTTP429 (retried), ddg html/lite bot-wall 202, brave/ecosia/yep/paulgo 403/429, bing SERPs bot-degraded (unrelated junk results) | tiers 1-2 combined: belian (Borneo ironwood) hoe stick is a hand-finished local natural-material commodity sold unbranded; no manufacturer/OEM page can exist online and tiers 3-5 (importer/distributor outreach) cannot produce an official SKU image",Shoot in-store on white background showing grain and ferrule/top width
