source_position|item_code|uom|display_name|category|detected_brand|detected_model
3283|FAS-SCR-F/H-1 1/4" X 8#|PKT|Sr F/h Self Drilling Screw 1 1/4 X 8 (20PCS/PCK)|Fasteners & Fixings||20PCS/PCK
3881|ABR-PAP-621-531|SHT|G150 Ewd Hand Sanding Sheet|Abrasives & Cutting||G150
6739|BNW-WAS-M5|PCK|M5 Washer (20PCS/PCK)|Fasteners & Fixings||20PCS/PCK
2644|BRO-PLA-SB200|PCS|Plastic Broom 260G|Housewares||SB200
2708|TOO-MAG-MC03A|PCK|Magnetic Catch (4PCS/PCK)|Power Tools||4PCS/PCK
3623|CUT-DIS-MARK-12300-P024|PCS|Mr. Mark P24 Master Fibre Disc - Blk|Abrasives & Cutting||P24
3343|CUT-ELE-EFM430|PCS|Gold Elephant Flexible Grinding Disc|Abrasives & Cutting||EFM-430
5511|FAS-SCR-TAP-PAN-8#1"|PACK|8 X1 Ph Self Tapping Screw-pan Head (20PCS/PCK))|Fasteners & Fixings||20PCS/PCK
4524|FAS-RIV-PAT-1/8"X1/4"-PCK|PCK|Blind Rivet: Jaguar 1/8 X 1/4 (20PCS/PCK)|Fasteners & Fixings||20PCS/PCK
5512|FAS-SCR-ZPH-DSMHO516|PCS|Sr Zph Self Drilling Screw (20PCS/PCK) DSM-HO516|Fasteners & Fixings||20PCS/PCK
3955|PIP-HDPE-32MM-1"|MTR|PN 12.5 X 100M HDPE Pipe|Plumbing||SIRIM-32MM
3306|WAS-TAP-PAI|PCS|Washi Tape 24MMX15M|Other||24MMX15M
3907|ABR-PAP-621-541|SHT|Ewd Hand Sanding Sheet G1200|Abrasives & Cutting||G1200
5905|FAS-SCR-TAP-PAN-6#3/4"|PACK|6 X3/4 Self Tapping Screw-pan Head (20PCS/PCK)|Fasteners & Fixings||X3/4
4246|WAL-PLU-S/S-CC227-M10X80MM|PCS|S/steel Wall Plug - K103-304 M10X80MM CC227|Fasteners & Fixings||K103-304
3915|FAS-SCR-TAP-CSK-6#2"|PACK|6 X2 Csk Self Tapping Screw-flat Head (10PCS/PCK)|Fasteners & Fixings||10PCS/PCK
2730|ELE-BUL-C7-E12-MINI|PCS|C7 E12 Mini Candle Bulb (clear)|Lighting||E12
5259|FAS-SCR-ZPH-DSMHO520|PCS|Sr Zph Self Drilling Screw (20PCS/PCK) DSM-HO520|Fasteners & Fixings||20PCS/PCK
2727|BRU-SPO-B3PCS|PKT|3M 213 Scouring Sponge Pad W/ab 3'S (kh SB1200775)|Other||SB1200775
4893|FAS-SCR-CSK-3" X 8G-PCK|PCK|Sr Csk Tapping Screw 3 X 8G (10PCS/PCK)|Fasteners & Fixings||10PCS/PCK
5317|NAI-CON-GAL-2.1/2"-PCK|PCK|2-1/2 Galvanised Steel Nail- (20PCS/PCK)|Fasteners & Fixings||20PCS/PCK
3445|BNW-BOL-SS304-M10-35MM|PCS|SS 304 Bolt - M10 X 35MM|Fasteners & Fixings||M10
3969|ABR-PAP-621-534|PCS|G240 Ewd Hand Sanding Sheet|Abrasives & Cutting||G240
3970|ABR-PAP-621-535|SHT|G320 Ewd Hand Sanding Sheet|Abrasives & Cutting||G320
3863|FAS-RIV-PAT-1/8"X3/4"-PCK|PCK|Blind Rivet: Jaguar 1/8 X 3/4 (20PCS/PCK)|Fasteners & Fixings||20PCS/PCK
3646|FAS-SCR-TAP-CSK-6#2-1/2"|PACK|6 X2-1/2"CSK Self Tapping Screw-flat Head (10PCS/PCK)|Fasteners & Fixings||X2-1/2
6054|SOC-BOX-28-13A|PCS|GI Socket Box|Electrical||28X13A
3858|BRA-S/S-L-85383|PCS|Stainless Steel L Bracket 85383-85X85|Plumbing||85383-85X85
5258|FAS-SCR-TAP-CSK-10#2"|PCK|10 X2 Csk Self Tapping Screw-flat Head (10PCS/PCK)|Fasteners & Fixings||10PCS/PCK
5009|PIP-UPVC-5255-1.1/4"|MTR|1 1/4"(32MM) X 6M Upvc Pipe|Plumbing||BS5255
4257|FAS-RIV-PAT-1/8"X5/16"-PCK|PCK|Blind Rivet: Jaguar 1/8 X 5/16 (20PCS/PCK)|Fasteners & Fixings||20PCS/PCK
5878|SOC-6MM-3WAY|PCS|PVC 3/4 3WAY Box|Other||3WAY
2868|SPO-SCOTCH-BRITE-3M|PCK|3M Scotch Brite 31B 3PCS Scouring Pad (KH1578-6)|Other||31B
3724|BNW-BOL-SS304-M10-25MM|PCS|SS 304 Bolt - M10 X 25MM|Fasteners & Fixings||M10
3223|ELE-T5-4-CIELO-W/W|PCS|Cielo T5 LED Fitting 4FT 18W WW-830|Plumbing||4FT
3163|SANDEX-VEL-PAD-M10-4"|PCS|Sandex 4 Velcro Backing Pad, M10|Abrasives & Cutting||M10
4143|PIP-HDPE-25MM-PN12.5|LTH|3M HDPE Pipe - Non SIRIM X 25MM|Plumbing||PN12.5
2659|WAL-PLU-JWP-6MM|PCK|Jaw Wall Plug 6MM (10PCS/PCK)|Fasteners & Fixings||10PCS/PCK
3759|FAS-SCR-P/H-5/8" X 8#|PCK|Sr P/h Self Drilling Screw 5/8 X 8 (20PCS/PCK)|Fasteners & Fixings||20PCS/PCK
3706|FAS-SCR-F/H-5/8" X 8#|PCK|Sr F/h Self Drilling Screw 5/8 X 8 (20PCS/PCK)|Fasteners & Fixings||20PCS/PCK
6742|FAS-SCR-DRY-BLA-6#1"|PCK|Hunter/bk - Drywall Screw 6 X1 (20PCS/PCK)|Fasteners & Fixings||20PCS/PCK
