item_code,uom,display_name,category,official_product_page,official_image_url,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,decision,reason,human_action
STA-DRI-BRU-SBD710D2K,UNIT,Stanley Fatmax 20V Max Brushless Drill Driver,Power Tools,,,C,unresolved,unresolved,PCS consistent,no_asset,reject,Q: SBD710D2K stanleytools.global (absent from all regional drill listings); Leeden search zero; only unauthorised listings. no_official_source.,Request official asset via SBD MY rep or drop item
ELE-BUL-B22-3W-GRE,PCS,Taicon B22 3W LED Color Bulb - Green,Lighting,,,R,no,no,PCS consistent,no_asset,reject,Q: Taicon official-site check (DNS NXDOMAIN taicon.com.my; taicon.com unrelated capacitor maker; marketplace/wholesaler presence only). no_official_taicon_website.,Request Taicon catalogue/photo from distributor or photograph stock
NIP-MAT-W9102-18L,DRUM,18L Super Matex Bs 9102 White,Paint & Sundries,https://www.nipponpaint.com.my/product/super-matex/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/super-matex.webp,C,unresolved,unresolved,DRUM 18L,needs_permission,pending,Q: super-matex line page live; BS 9102 White colour code and 18L pack not printed on page.,Confirm pack/colour with Nippon dealer
STA-GRI-SCG400-SET,UNIT,Stanley 20V Grinder 1PC Charger (SC200)+2PCS Battery 2.0AH (SB202),Power Tools,https://my.stanleytools.global/product/scg400-b1/20v-grinder-tool-only,https://my.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/SCG400_1.jpg,B,yes,yes,UNIT set = SCG400-B1 + SC200-B1 charger + SB202-B1 battery,needs_permission,candidate,Q: all 3 component pages confirmed live on my.stanleytools.global (SCG400-B1/SC200-B1/SB202-B1); no kit page exists - bare-grinder OEM image used with composition note.,Mark listing as set; extend permission request for composite shot
STA-PRE-WAS-BEPW1800T,UNIT,Black+decker Vertical Pressure Washer 125 BAR,Power Tools,https://asia.blackanddecker.global/product/bepw1800t-b1/bd-124-bar-pressure-washer,https://asia.blackanddecker.global/ASIA/PRODUCT/IMAGES/HIRES/BEPW1800T_1.jpg,A,yes,yes,UNIT pressure washer,needs_permission,candidate,Q: BEPW1800T-B1 page reopened: option selector states '1810 PSI 125 Bar'; official manual NA089982 specs max 125 bar; Leeden corroborates 1700W/125BAR. HIRES image verified.,Publish citing 125 bar from OEM options/manual; include in SBD permission request
TAP-SAN-SWP-SS-304-106,PCS,Saniware Premier Kitchen Pillar Sink Tap SWP-SS-304-106,Kitchen & Sinks,,,C,unresolved,unresolved,PCS consistent,no_asset,pending,Q: ?s=304-106 saniware -> 0 results; distributors kiongjoung/PanTimur list it (dealer evidence only). absent_on_official_site.,Confirm 106 with Saniware; dealer photo needs permission
ELE-D/L-MEG-YTA60Z1-10W,PCS,Megaman A60 E27 LED Bulb YTA60Z1 10W/6500K,Lighting,https://megaman.com.my/product/led-g-a-bulb/,https://megaman.com.my/wp-content/uploads/2020/12/1-min.jpg,A,yes,yes,pcs,needs_permission,candidate,Q: led-g-a-bulb spec table: YTA60Z1 10W E27; 10W tier offered 6500K/4000K/3000K -> 6500K confirmed.,Obtain Megaman MY written permission (family photo)
BOS-0601-9H9-0L2C2,SET,Gws + Gsb Set + Gbh Solo + Gdx Solo Combo,Power Tools,https://www.bosch-pt.com.my/my/en/combo-kits-3038553-ocs-c/,,C,unresolved,unresolved,SET 4-tool combo,no_asset,pending,Q: combo-kits category checked twice: exact 06019H9 0L2C2 combo not listed on MY site; solo components exist.,Confirm combo order code with Bosch MY
ELE-CAB-WIR-MKK-1.5MM-BLACK,ROLL,MKK Cable 1.5MM (7/0.39MM) Black,Electrical,,,C,unresolved,unresolved,PCS consistent,no_asset,pending,Q: MKK manufacturer-site queries (prior passes): no official site exists; distributor order codes confirm size/colour scheme. commodity_cable_no_brand_site.,Supplier photo or own-stock photo
GAS-STO-KHI-GS1516,SET,Khind - Infrared Gas Cooker (stainless Steel),Home Appliances,https://khind.com.my/products/khind-infrared-gas-stove-igs1516,http://khind.com.my/cdn/shop/files/igs1516_220523172501.jpg?v=1751809784,A,yes,yes,SET infrared gas stove stainless,needs_permission,candidate,"Q: khind.com.my/products/khind-infrared-gas-stove-igs1516 HTTP 200 (rechecked); official model IGS1516 (row internal code GS1516 - variance noted, same product).",Note GS1516->IGS1516 mapping on PO; request Khind permission
ELE-D/L-MEG-YTP38B1-10W,PCS,Megaman LED Stick Bulb Plc YTP38B1 10W/6500K,Lighting,https://megaman.com.my/product/led-stick/,https://megaman.com.my/wp-content/uploads/2020/12/Untitled-8-2.jpg,A,yes,yes,pcs,needs_permission,candidate,Q: led-stick table: YTP38B1 10W PLC; flux column covers 6500K -> confirmed.,Obtain Megaman MY permission
ELE-D/L-TC-3260-32W-RND-4000K,PCS,Taicon V3 32W Adjusted LED Dl Round (TC-3260),Lighting,,,R,no,no,PCS consistent,no_asset,reject,Q: Taicon official-site check (DNS NXDOMAIN taicon.com.my; taicon.com unrelated capacitor maker; marketplace/wholesaler presence only). no_official_taicon_website.,Request Taicon catalogue/photo from distributor or photograph stock
KHI-COO-RC918T,SET,Khind - Rc 1.8L Teflon Pot (cream Magnolia),Home Appliances,https://khind.com.my/products/khind-9-series-electric-rice-cooker-cream-magnolia-540704063,http://khind.com.my/cdn/shop/files/rc9t-larger-cream-lo_200621145353_36ee746f-d09f-4730-b54e-498a47b5b6ab.jpg?v=1751809454,A,yes,yes,SET rice cooker 1.8L teflon,needs_permission,candidate,Q: khind RC918T cream-magnolia product page (prior pass verified page+image; Khind Shopify CDN).,Request Khind permission
NIP-SEA-5100-20L,DRUM,18L Nippon Vinilex 5100 Wall Sealer,Paint & Sundries,https://www.nipponpaint.com.my/product/5100-wall-sealer/,,C,unresolved,unresolved,DRUM 18L,needs_permission,pending,Q: 5100-wall-sealer line page live; 18L pack not printed on page.,Confirm 18L pack with Nippon dealer
X-STA-PLANER-STP18-1800W,UNIT,Stanley Thickness Planer 1800W,Power Tools,,,C,unresolved,yes,UNIT thickness planer,unknown,pending,Q: no stanleytools.global MY page (BR/CO 127V only); leedenhercules STP18-B1 1800W listing (Leeden group) + eaglehardware specs as evidence-only.,Confirm 220-240V STP18-B1 official asset with SBD MY/Leeden; else own photo
BOS-0600-910-0L0SH,UNIT,Ghp High Pressure Cleaner,Power Tools,,,C,unresolved,unresolved,PCS consistent,no_asset,pending,Q: GHP 5-13 C absent from bosch-pt.com.my (guessed URL 404; Home&Garden line not on PRO site; SG/IN markets only). absent_on_my_site.,Confirm MY availability; source from Bosch DIY/garden channel
ELE-D/L-MEG-FE2155D-18W,PCS,Megaman E27 3U Bulb,Lighting,https://megaman.com.my/product/plce-energy-saving-bulb/,https://megaman.com.my/wp-content/uploads/2020/12/Untitled-5-1.jpg,B,unresolved,no,pcs,unknown,pending,Q: PLCE page spec table: FD2155D 18W E27 3000K/6500K; row spells FE2155D (absent from table); row names no CCT so nothing else contradicted.,Correct item code FE2155D->FD2155D then promote to candidate
