source_position,item_code,uom,display_name,category,detected_brand,detected_model
3171,SHH-SINKER-NO.1,PCK,Single Head Sinker No. 1 (2PCS/PCK),Fishing & Tackle,,2PCS/PCK
3396,CHA-PVC-BEL-G6MM,MTR,Cn/kh PVC (green),"Rope, Chain & Netting",,CHAIN-6MM
2970,IND-FIL-100MM,ROLL,Stretch Film 4IN X,Building Materials,,230GM
2931,"FAS-SCR-CSK-1 1/4"" X 8G",PCK,Sr Csk Tapping Screw 1 1/4 X 8G (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
5963,ELE-PVC-TEE-3W,PCS,19MM Tee Box (3WAY Box),Plumbing,,3WAY
4205,"PIC-HAN-GOL-1-1/2""",PCK,Golden Picture Hanger-m'sia 1-1/2 (2PAIR/PCK),Housewares,,2PAIR/PCK
4113,HOS-CON-13-16MM,PCS,Power Hose Joint,Outdoor & Garden,,13-16MM
2986,CUT-DIS-HIT-GRI-4X6MM,PCS,Grinding Wheel 4 X 6MM (100X6X16MM),Abrasives & Cutting,,100X6X16MM
3391,ANT-KILL-BAIT,PCK,Ant Killing Bait 35GM,Other,,35GM
4732,WAL-PLU-S/S-CC226-M8X70MM,PCS,S/steel Wall Plug - K103-304 M8X70MM CC226,Fasteners & Fixings,,K103-304
4303,CAP-01.5UF-415V-CBB61,PCS,Capacitor 415V Sh-po Square Black,Electrical,,01.5UF
3449,"FAS-SCR-P/H-3/4"" X 8#",PCK,Sr P/h Self Drilling Screw 3/4 X 8 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
3141,SHH-SINKER-NO.6,PCS,Single Head Sinker No. 6 (1PC/PCK),Fishing & Tackle,,1PC/PCK
3658,DOR-ROL-CAT-RDL304,PCS,S/s Double Roller Catch (4PCS/PCK),Doors & Hardware,,4PCS/PCK
2644,BRO-PLA-SB200,PCS,Plastic Broom 260G,Housewares,,SB200
2708,TOO-MAG-MC03A,PCK,Magnetic Catch (4PCS/PCK),Power Tools,,4PCS/PCK
5512,FAS-SCR-ZPH-DSMHO516,PCS,Sr Zph Self Drilling Screw (20PCS/PCK) DSM-HO516,Fasteners & Fixings,,20PCS/PCK
3955,"PIP-HDPE-32MM-1""",MTR,PN 12.5 X 100M HDPE Pipe,Plumbing,,SIRIM-32MM
3306,WAS-TAP-PAI,PCS,Washi Tape 24MMX15M,Other,,24MMX15M
4246,WAL-PLU-S/S-CC227-M10X80MM,PCS,S/steel Wall Plug - K103-304 M10X80MM CC227,Fasteners & Fixings,,K103-304
2730,ELE-BUL-C7-E12-MINI,PCS,C7 E12 Mini Candle Bulb (clear),Lighting,,E12
2727,BRU-SPO-B3PCS,PKT,3M 213 Scouring Sponge Pad W/ab 3'S (kh SB1200775),Other,,SB1200775
5317,"NAI-CON-GAL-2.1/2""-PCK",PCK,2-1/2 Galvanised Steel Nail- (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
6054,SOC-BOX-28-13A,PCS,GI Socket Box,Electrical,,28X13A
3858,BRA-S/S-L-85383,PCS,Stainless Steel L Bracket 85383-85X85,Plumbing,,85383-85X85
5009,"PIP-UPVC-5255-1.1/4""",MTR,"1 1/4""(32MM) X 6M Upvc Pipe",Plumbing,,BS5255
3163,"SANDEX-VEL-PAD-M10-4""",PCS,"Sandex 4 Velcro Backing Pad, M10",Abrasives & Cutting,,M10
2659,WAL-PLU-JWP-6MM,PCK,Jaw Wall Plug 6MM (10PCS/PCK),Fasteners & Fixings,,10PCS/PCK
4360,CAP-02.5UF-415V-CBB61,PCS,Capacitor 415V Blnch Square Black (sh-po),Electrical,,2.5UF
3282,"FAS-SCR-F/H-1 1/2"" X 8#",PKT,Sr F/h Self Drilling Screw 1 1/2 X 8 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
3685,"FAS-SCR-TAP-CSK-8#2""",PACK,8 X2 Csk Self Tapping Screw-flat Head (10PCS/PCK),Fasteners & Fixings,,10PCS/PCK
4156,BRA-S/S-L-65383,PCS,Stainless Steel L Bracket 65383-65X65,Plumbing,,65383-65X65
3226,"FAS-SCR-CSK-1 1/2"" X 8G",PCK,Sr Csk Tapping Screw 1 1/2 X 8G (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
3309,BNW-BOL-SS304-M12-25MM,PCS,SS 304 Bolt - M12 X 25MM,Fasteners & Fixings,,M12
3814,"FAS-SCR-CSK-1"" X 6G-PCK",PCK,Sr Csk Tapping Screw 1 X 6G (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
6667,"NAI-CON-GAL-1""-PCK",PCK,1 Galvanised Steel Nail (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
3068,BRO-PLA-SB9226,PCS,Colourful Plastic Broom 180G,Housewares,,SB9226
2774,"DOR-HIN-STE-CLO-5/8""",PCS,Soft Close HINGES-5/8,Doors & Hardware,,HINGES-5/8
5095,"FAS-SCR-P/H-1"" X 8#",PCK,Sr P/h Self Drilling Screw 1 X 8 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
3217,WIN-HOO-PIN-8430,PCK,Sr Pleak Hook 8430 (10PCS/PCK),Doors & Hardware,,10PCS/PCK
4019,WOO-SQU-08',PCS,Mrtx List 8 (S4S),Building Materials,,S4S
3834,"FAS-SCR-F/H-3/4"" X 8#",PCK,Sr F/h Self Drilling Screw 3/4 X 8 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
6193,"FAS-SCR-TAP-CSK-8#3/8""-PCK",PCK,8 X3/8 Csk Self Tapping Screw-flat Head (20PCS/PCK),Fasteners & Fixings,,X3/8
3370,"FAS-SCR-DRY-BLA-6#1-1/2""BOX",BOX,Hunter/bk - Drywall Screw 6,Fasteners & Fixings,,6#X1-1/2
3406,"FAS-SCR-DRY-BLA-6#3/4""-BOX",BOX,Hunter/bk - Drywall Screw 6 X3/4,Fasteners & Fixings,,X3/4
4465,WAL-PLU-S/S-80MM,PCS,304 S/steel Wall Plug M10 X 80MM,Fasteners & Fixings,,M10
4149,SHH-SINKER-NO.1/2,PCK,Single Head Sinker No. 1/2 (2PCS/PCK),Fishing & Tackle,,2PCS/PCK
3662,"FAS-SCR-TAP-CSK-6#3""",PACK,"6 X3""CSK Self Tapping Screw-flat Head (10PCS/PCK)",Fasteners & Fixings,,10PCS/PCK
3707,"FAS-SCR-TAP-CSK-6#1-1/2""",PACK,"6 X1-1/2""CSK Self Tap Screw-flat Head (20PCS/PCK)",Fasteners & Fixings,,X1-1/2
6021,"FAS-SCR-TAP-CSK-6#1""",PACK,6 X1 Csk Self Tapping Screw-flat Head (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
3731,"FAS-SCR-F/H-1"" X 8#",PKT,Sr F/h Self Drilling Screw 1 X 8 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
3492,CEILING-FRAME-35MM,PCS,Steel Keel (b) 35MM X 12FT,Building Materials,,12FT
5393,"FIT-HDPE-ADA-FEM-20MMX3/4""",PCS,HDPE Adaptor Female 20MMX3/4,Plumbing,,20MMX3/4
5478,FIT-UPVC-BEN-ELB-45-32MM,PCS,U-pvc Bend (elbow) 32MM 1-1/4 45-DEG,Plumbing,,45-DEG
3424,"FAS-SCR-DRY-WHI-6#2""-BOX",BOX,Hunter/wh - Drywall Screw 6 X2,Fasteners & Fixings,,6#X2
3467,BNW-B&N-RBN-220,PCK,Sr G. I Boit & Nut 1/4 X 2 (5PCS/PCK),Fasteners & Fixings,,5PCS/PCK
3499,"FAS-SCR-DRY-BLA-6#2""BOX",BOX,Hunter/bk - Drywall Screw 6 X2,Fasteners & Fixings,,6#X2
5293,FIT-UPVC-BEN-ELB-45-50MM,PCS,U-pvc Bend (elbow) 50MM 2 45-DEG,Plumbing,,45-DEG
6602,BNW-WAS-SPR-9MM,PCK,Bsw Spring Washer 3/8 (8PCS/PCK),Fasteners & Fixings,,8PCS/PCK
4487,SHH-SINKER-HOLE-NO.6,PCK,Hole Sinker No. 6 (1PC/PCK),Fishing & Tackle,,1PC/PCK
3518,"FAS-SCR-DRY-WHI-6#1.1/4""-BOX",BOX,Hunter/wh - Drywall Screw 6 X1-1/4,Fasteners & Fixings,,X1-1/4
3589,"FAS-SCR-DRY-BLA-6#1""BOX",BOX,Hunter/bk - Drywall Screw 6 X1,Fasteners & Fixings,,6#X1
6140,FAS-SHE-EYE-RING-4#,PCK,4 Sheep Eye Ring (10PCS/PCK),Fasteners & Fixings,,10PCS/PCK
4228,HOS-CON-19-25MM-1'',PCS,Power Hose Joint 1,Outdoor & Garden,,19-25MM
6252,"FIT-HDPE-NIP-1""X1""",PCS,HDPE Nipple 1 X 1,Plumbing,,L/P1.20
2917,DOR-STO-TRANSP-38MM,PCS,Transparent Door Stopper,Doors & Hardware,,25X38MM
3410,PLA-BAG-W500-0812,PACK,8 X 12 X Tbag,Packaging,,WHITE/500G
4604,BRA-L-SSS-90X90MM,PCS,S/steel L Bracket,Plumbing,,90X90MM
4176,SHH-LINE-WHI-NO.15,PCS,(bs)long White M. L No. 15,Fishing & Tackle,,NO.15
3732,"FAS-SCR-P/H-1 1/4"" X 8#",PCK,Sr P/h Self Drilling Screw 1 1/4 X 8 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
7100,"FAS-SCR-DRY-BLA-6#3/4""",PCK,Hunter/bk - Drywall Screw 6 X3/4 (20PCS/PCK),Fasteners & Fixings,,X3/4
3705,FAS-BOL-EXP-TRAC140-M10X110X60,PCS,M10 X 110 X 60 Brain Hook Expansion Bolt,Fasteners & Fixings,,M10
4858,BRA-S/S-L-50383,PCS,Stainless Steel L Bracket 50383-50X50,Plumbing,,50383-50X50
3468,BNW-BOL-SS304-M12-50MM,PCS,SS 304 Bolt - M12 X 50MM,Fasteners & Fixings,,M12
5710,WAL-PLU-S/S-70MM,PCS,304 S/steel Wall Plug M8 X 70,Fasteners & Fixings,,CC221
3472,BRO-PLA-SB LD-1803S,PCS,200G Cs Plastic Broom,Housewares,,LD-1803S
3883,BNW-B&N-RBN-215,PCK,Sr G. I Boit & Nut 1/4 X 1 1/2 (5PCS/PCK),Fasteners & Fixings,,5PCS/PCK
7129,BNW-WAS-M4,PCK,M4 Washer (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
3683,ELE-D/L-HGD603-18W-6500K,PCS,Hms Downlite Hgd 603/18W 6500K,Electrical,,603/18W
2893,NAI-SQU-SUP-038MM-1KG,PKG,E. G Square Boat Nail 38MM - 1KGS,Fasteners & Fixings,,1KGS
3250,SHH-SINKER-NO.1/4,PCK,Single Head Sinker No. 1/4 (10PCS/PCK),Fishing & Tackle,,10PCS/PCK
4148,SHH-LINE-WHI-NO.12,PCS,(bs)long White M. L No. 12,Fishing & Tackle,,NO.12
4175,SHH-LINE-WHI-NO.08,PCS,(bs)long White M. L No. 8,Fishing & Tackle,,NO.8
3260,DOR-STO-RUB-RED-38MM,PCS,"Door Stopper Rubber Red 1-1/2""X1-7/8",Doors & Hardware,,X1-7/8
3972,BNW-B&N-RBN-120,PCK,Sr G. I Boit & Nut 3/16 X 2 (7PCS/PCK),Fasteners & Fixings,,7PCS/PCK
4477,IND-FOI-D/S-1.2MX25M,MTR,Glofoil Alum Foil Double Side (GT120),Building Materials,,GT120
5659,FIT-UPVC-BEN-ELB-45-40MM,PCS,U-pvc Bend (elbow) 40MM 1-1/2 45-DEG,Plumbing,,45-DEG
4603,BNW-THR-ZP-09MM,PCS,Zp Thread Rod 3/8 X 6FTS,Fasteners & Fixings,,6FTS
4213,SHH-LINE-WHI-NO.06,PCS,(bs)long White M. L No. 6,Fishing & Tackle,,NO.6
3890,"FAS-SCR-P/H-1 1/2"" X 8#",PCK,Sr P/h Self Drilling Screw 1 1/2 X 8 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
5609,FAS-SCR-ZPH-DSMHO525,PCK,Sr Zph Self Drilling Screw DSM-HO525(20PCS/PCK),Fasteners & Fixings,,DSM-HO525
5695,"FIT-HDPE-ADA-FEM-25MMX1/2""",PCS,HDPE Adaptor Female 25MMX1/2,Plumbing,,25MMX1/2
7108,"NAI-CON-GAL-3/4""-PCK",PCK,3/4 Galvanised Steel Nail (20CS/PCK),Fasteners & Fixings,,20CS/PCK
3889,"FAS-SCR-DRY-BLA-6#1-1/4""BOX",BOX,Moon Arrow/bk - Drywall Screw 6,Fasteners & Fixings,,6#X1-1/4
3483,PLA-BAG-W500-1315,PCK,13 X 15 X Tbag (aa),Packaging,,WHITE/500G
5744,"FIT-HDPE-ADA-FEM-25MMX3/4""",PCS,HDPE Adaptor Female 25MMX3/4,Plumbing,,25MMX3/4
3060,POW-YELLOW,TIN,Yellow Powder,Other,,500GM
4312,FAS-BOL-EXP-TRAC130-M8X90X50,PCS,M8 X 90 X 50 Brain Hook Expansion Bolt,Fasteners & Fixings,,TRAC130
4600,WAL-PLU-S/S-CC228-M12X100MM,PCS,S/steel Wall Plug - K103-304 M12X100MM CC228,Fasteners & Fixings,,K103-304
4739,FAS-BOL-EXP-OAC120-M6X70X40,PCS,Brain Expansion Eye Bolt OAC120 M6X70X40,Fasteners & Fixings,,OAC120
4272,"TIE-CAB-BLA-8""",PKT,8 Black Cable Tie (20PCS/PCK),"Rope, Chain & Netting",,20PCS/PCK
