source_position,item_code,uom,official_product_page,official_image_url,researcher_decision,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,reason,human_action
4416,"FAS-SCR-CSK-1"" X 8G-PCK",PCK,,,reject,,,,,,"[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_unbranded: Sr csk tapping screw 1"" x 8G (20PCS/PCK); commodity fastener pack",source_own_photo_or_supplier_catalog
3912,DOR-BOL-RAI-100M,PCS,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_unbranded: Rb pad bolt BOLT-4; rubber-pad bolt commodity; BOLT-4=size code,source_own_photo_or_supplier_catalog
4702,BNW-B&N-RBN-210,PCK,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_unbranded: Sr G.I bolt & nut 1/4 x 1 (5PCS/PCK); commodity fastener pack,source_own_photo_or_supplier_catalog
4628,"FAS-SCR-TAP-CSK-10#1-1/2""",PCK,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_unbranded: 10# x1-1/2 csk self tapping screw flat head (10PCS/PCK); commodity fastener pack,source_own_photo_or_supplier_catalog
5027,BNW-B&N-RBN-204,PCK,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_unbranded: Sr G.I bolt & nut 1/4 x 1/2 (5PCS/PCK); commodity fastener pack,source_own_photo_or_supplier_catalog
5220,BNW-B&N-RBN-105,PCK,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_unbranded: Sr G.I bolt & nut 3/16 x 5/8 (7PCS/PCK); commodity fastener pack,source_own_photo_or_supplier_catalog
5676,"TIE-CAB-BLA-4""",PKT,,,reject,,,,,,"[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_unbranded: black cable tie 4"" (20PCS/PKT); commodity",source_own_photo_or_supplier_catalog
6851,"NAI-CON-GAL-1.1/2""-PCK",PCK,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_unbranded: galvanised steel nail 1-1/2 (20PCS/PCK); commodity,source_own_photo_or_supplier_catalog
2623,LOC-COL-RB501,PCS,,,pending,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired -> SERPs junk/no-hit (archived) | Colex RB501 anti-cut long shackle padlock: r2 confirmed COLEX RB501 real (esales.com.my title 'COLEX RB501 ANTI CUT PADLOCK...Long Shackle 50mm' RM48.00) but esales product pages return HTTP401 to scripts; no reachable authorised page with asset this session,retry_esales_or_request_colex_asset_via_distributor
2800,RAI-BOO-KRK-Y42#,PAIR,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_house_import: Rainshoes 7000YLW yellow rain shoe size 42; own-import footwear no OEM presence,source_own_photo_or_supplier_catalog
3135,IND-TRO-SMR1011B,PCS,,,pending,,,,,,"[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired -> SERPs junk/no-hit (archived) | SMR trowel SMR1011B blue handle SS 4""x11"": SMR brand plausible MY trowel maker; no OEM/authorised page found",retry_when_search_restored
3186,MEA-TAP-SENSUI-X7-25FT,PCS,,,pending,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired -> SERPs junk/no-hit (archived) | Sensui X7 measuring tape 25FT: Sensui brand real on MY marketplaces (tapes/hole saws); no OEM/authorised web page found,retry_when_search_restored
3293,RAI-BOO-KRK-B39M9000,PAIR,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_house_import: Korakoh rain shoes blk M9000 size 39; own-import footwear; M9000=supplier colour/style code,source_own_photo_or_supplier_catalog
2625,TOO-DRV-STA-6.5X125MM-9960651920,PCS,,,reject,,,,,,"[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_unbranded: cushion grip standard screwdriver 1/4""x5""; 9960651920=barcode-like sku not an mfr model; commodity hand tool",source_own_photo_or_supplier_catalog
3310,"BRA-SHE-YG782-10""",PAIR,,,reject,,,,,,"[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_unbranded: white heavy-duty shelf bracket 10"" YG782; YG782=supplier sku; commodity bracket",source_own_photo_or_supplier_catalog
3325,HDPE-VAL-BAL-PP-COMP-MALE-25MM,PCS,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_unbranded: PP compression ballvalve male 25MM x 3/4; HDPE-fitting commodity across many unattributable makers,source_own_photo_or_supplier_catalog
3930,SHH-HOO-4206-NO.2,PKT,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_unbranded: 4206-pattern galah hook No.2 (20s); sibling of pos 3848; no brand string on listing,source_own_photo_or_supplier_catalog
3980,HOS-SPA-NOZ-NZ-22,PCS,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_unbranded: tap nozzle zinc alloy NZ-22; NZ-22=supplier sku; commodity plumbing accessory,source_own_photo_or_supplier_catalog
4146,SHH-HOO-4206-NO.5,PKT,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_unbranded: 4206-pattern galah hook No.5 (20s); sibling of pos 3848; no brand string on listing,source_own_photo_or_supplier_catalog
4430,SHH-SINKER-HOLE-NO.2,PCK,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_house_import: hole sinker No.2 (10PCS/PCK); unbranded fishing sinker casting,source_own_photo_or_supplier_catalog
5644,"SIN-FLE-PVC-OUT-1.1/4""",PCS,,,pending,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired -> SERPs junk/no-hit (archived) | Corsa flexible hose pipe 1.1/4 (350-800MM): Corsa brand real on MY market (plumbing washers/flex hoses) but no OEM/authorised page reachable,retry_when_search_restored
4510,SHH-HOOK-9290BN12,PKT,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_pattern_name: Sode hook No.12 (15s) 9290BN; sode=Japanese hook PATTERN term not a brand; 9290BN=supplier sku,source_own_photo_or_supplier_catalog
3560,CLI-ELE-CAB-10MM100'S,BOX,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_unbranded: cable clip 10MM round 100s box; commodity,source_own_photo_or_supplier_catalog
5923,TOO-DRI-MAG-BSP037-E,PCS,,,pending,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired -> SERPs junk/no-hit (archived) | Asuma box bit socket 12x65MM: Asuma tools brand seen on MY marketplaces; no OEM/authorised page found; BSP037-E=supplier sku,retry_when_search_restored
4778,SHH-LINE-WHI-NO.20,PCS,,,reject,,,,,,[chan:exa-websearch-HTTP429-all-session;bing_fallback-html-junk-archived->chat-01/serp-H2/] tier1-x6 q-set fired per protocol -> all SERPs junk/no-hit (archived) | generic_unbranded: (bs) long white monofilament line No.20; sibling of pos 4725; numbered line commodity,source_own_photo_or_supplier_catalog
