source_position,item_code,uom,official_product_page,official_image_url,researcher_decision,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,reason,human_action
91,TAP-SAN-SWP-B-3213-G,PCS,https://saniware.com/product/tall-basin-cold-tap-swp-ss-304-3213-g/,https://saniware.com/wp-content/uploads/2025/05/3213-G.png,pending,A,yes,yes,PCS single tall basin cold tap,official,tier3 escalation fixes r3 WRONG-VARIANT trap (prior harvest hit -GM gun-metal page): own product-sitemap lists distinct slug swp-ss-304-3213-g; websearch HTTP429 all session (alt engines bot-walled); probes done direct | p:https://saniware.com/product/tall-basin-cold-tap-swp-ss-304-3213-g/ status200 <title>Tall Basin Cold Tap SWP-SS-304-3213-G - Saniware</title> literal -G gold variant | p:wp-content/uploads/2025/05/3213-G.png og asset | gate passes via span SWPSS3043213G in title; gold finish per page + pixels | rights: OEM self-hosted,
240,TAP-SAN-SWS-304-3964,PCS,https://saniware.com/product/sws-304-3964/,https://saniware.com/wp-content/uploads/2021/03/SWS-304-3964.jpg,pending,A,,yes,PCS single tap,official,tier2 carry-forward lead byte-checked: prior rounds blocked because OEM site failed locally and only dealer listings existed; own-sitemap scan this session found exact PDP; websearch HTTP429 all session (alt engines bot-walled); probes done direct | p:https://saniware.com/product/sws-304-3964/ status200 <title>Premier Basin Tap Series SWS-304-3964 - Saniware</title> literal code | p:wp-content/uploads/2021/03/SWS-304-3964.jpg og asset | CONFLICT FLAGGED: display_name says Kitchen W Sink Tap while OEM titles series Basin Tap - human confirm before approve,resolve display(Kitchen W Sink Tap) vs OEM(Premier BASIN Tap Series) wording; approve if same SKU
1226,TAP-SAN-SWS-304-3978,PCS,https://saniware.com/product/sws-304-3978/,https://saniware.com/wp-content/uploads/2021/03/SWS-304-3978.jpg,pending,A,,yes,PCS single tap,official,tier2 lead escalated: r2 had only RM69 dealer snippet with unproven authorised status; this session OEM PDP reached via own sitemap; websearch HTTP429 all session (alt engines bot-walled); probes done direct | p:https://saniware.com/product/sws-304-3978/ status200 <title>Premier Basin Tap Series SWS-304-3978 - Saniware</title> literal code | p:wp-content/uploads/2021/03/SWS-304-3978.jpg og asset | CONFLICT FLAGGED: display Two Way Tap vs OEM Basin Tap series title,confirm Two Way Tap wording vs OEM Basin Tap series; approve if same SKU
185,ELE-D/L-MEG-YTA60Z1-10W-4000K,PCS,,,pending,,,,PCS single bulb,unknown,"tier3 region escalation executed: megamanlighting.com global + megaman.com.my galleries have NO per-CCT distinct asset; JLL authorised-dealer listing productid/4013262 rescraped THIS session - full npcdn gallery extracted, main asset already claimed by sibling row of same model (gate unique-sha), and EVERY second gallery webp measures 11.8-16KB < 20000B floor (yta60 g2 13416B, yta70 g2 11806B, ytp38z1 g2 12120B, ytp38b1 g2 15958B); websearch HTTP429 all session (alt engines bot-walled); probes done direct | q:megaman global/regional domains for YTA60Z1 | p:jll listing title literal MEGAMAN YTA60Z1 10W/15W ... [3000K/4000K/6500K] proves model+CCT sold but single-asset-per-listing blocks siblings | pending single_asset_per_model_vs_unique_sha",obtain >=20KB distinct per-CCT pack shot from Neonlite/Megaman MY distributor (rights permission route)
201,ELE-D/L-MEG-YTA70Z1-15W-3000K,PCS,,,pending,,,,PCS single bulb,unknown,"tier3 region escalation executed: megamanlighting.com global + megaman.com.my galleries have NO per-CCT distinct asset; JLL authorised-dealer listing productid/4013783 rescraped THIS session - full npcdn gallery extracted, main asset already claimed by sibling row of same model (gate unique-sha), and EVERY second gallery webp measures 11.8-16KB < 20000B floor (yta60 g2 13416B, yta70 g2 11806B, ytp38z1 g2 12120B, ytp38b1 g2 15958B); websearch HTTP429 all session (alt engines bot-walled); probes done direct | q:megaman global/regional domains for YTA70Z1 | p:jll listing title literal MEGAMAN YTA70Z1 10W/15W ... [3000K/4000K/6500K] proves model+CCT sold but single-asset-per-listing blocks siblings | pending single_asset_per_model_vs_unique_sha",obtain >=20KB distinct per-CCT pack shot from Neonlite/Megaman MY distributor (rights permission route)
186,ELE-D/L-MEG-YTA70Z1-15W-4000K,PCS,,,pending,,,,PCS single bulb,unknown,"tier3 region escalation executed: megamanlighting.com global + megaman.com.my galleries have NO per-CCT distinct asset; JLL authorised-dealer listing productid/4013783 rescraped THIS session - full npcdn gallery extracted, main asset already claimed by sibling row of same model (gate unique-sha), and EVERY second gallery webp measures 11.8-16KB < 20000B floor (yta60 g2 13416B, yta70 g2 11806B, ytp38z1 g2 12120B, ytp38b1 g2 15958B); websearch HTTP429 all session (alt engines bot-walled); probes done direct | q:megaman global/regional domains for YTA70Z1 | p:jll listing title literal MEGAMAN YTA70Z1 10W/15W ... [3000K/4000K/6500K] proves model+CCT sold but single-asset-per-listing blocks siblings | pending single_asset_per_model_vs_unique_sha",obtain >=20KB distinct per-CCT pack shot from Neonlite/Megaman MY distributor (rights permission route)
232,ELE-D/L-MEG-YTP38Z1-10W-4000K,PCS,,,pending,,,,PCS single stick bulb,unknown,"tier3 region escalation executed: megamanlighting.com global + megaman.com.my galleries have NO per-CCT distinct asset; JLL authorised-dealer listing productid/4013850 rescraped THIS session - full npcdn gallery extracted, main asset already claimed by sibling row of same model (gate unique-sha), and EVERY second gallery webp measures 11.8-16KB < 20000B floor (yta60 g2 13416B, yta70 g2 11806B, ytp38z1 g2 12120B, ytp38b1 g2 15958B); websearch HTTP429 all session (alt engines bot-walled); probes done direct | q:megaman global/regional domains for YTP38Z1 | p:jll listing title literal MEGAMAN YTP38Z1 10W/15W ... [3000K/4000K/6500K] proves model+CCT sold but single-asset-per-listing blocks siblings | pending single_asset_per_model_vs_unique_sha",obtain >=20KB distinct per-CCT pack shot from Neonlite/Megaman MY distributor (rights permission route)
154,ELE-D/L-MEG-YTP38B1-10W-4000K,PCS,,,pending,,,,PCS single stick bulb,unknown,"tier3 region escalation executed: megamanlighting.com global + megaman.com.my galleries have NO per-CCT distinct asset; JLL authorised-dealer listing productid/4013891 rescraped THIS session - full npcdn gallery extracted, main asset already claimed by sibling row of same model (gate unique-sha), and EVERY second gallery webp measures 11.8-16KB < 20000B floor (yta60 g2 13416B, yta70 g2 11806B, ytp38z1 g2 12120B, ytp38b1 g2 15958B); websearch HTTP429 all session (alt engines bot-walled); probes done direct | q:megaman global/regional domains for YTP38B1 | p:jll listing title literal MEGAMAN YTP38B1 10W/15W ... [3000K/4000K/6500K] proves model+CCT sold but single-asset-per-listing blocks siblings | pending single_asset_per_model_vs_unique_sha",obtain >=20KB distinct per-CCT pack shot from Neonlite/Megaman MY distributor (rights permission route)
251,FAN-CEI-DEKA-CX156BK12,UNIT,,,pending,,,,UNIT single ceiling fan,needs_permission,"tier3 region escalation: Deka is MY-market brand with no regional variants beyond deka.my; deka.my PDP reverified live this session; websearch HTTP429 all session (alt engines bot-walled); probes done direct | p:https://deka.my/x-one-56/ status200 title confirmed | STRUCTURAL: gate model_absent is unavoidable - item-code tokens CX156BK12/CF5DC56MB/F66-family never printed on OEM pages (detected_model empty for most) while VISUAL match was already verifier-proven in prior rounds (2560px X-ONE-56 BK png, pixels black fan); no eligible source can ever print the internal code | pending gate_model_absent_structural",coordinator: approve brand-model mapping whitelist (internal POS code never printed on OEM pages) or supply dealer page printing internal SKU
155,FAN-CEI-DEKA-CF5DC56MB,UNIT,,,pending,,,,UNIT single ceiling fan,needs_permission,"tier3 region escalation: Deka is MY-market brand with no regional variants beyond deka.my; deka.my PDP reverified live this session; websearch HTTP429 all session (alt engines bot-walled); probes done direct | p:https://deka.my/f5-dc-pro/ status200 title confirmed | STRUCTURAL: gate model_absent is unavoidable - item-code tokens CX156BK12/CF5DC56MB/F66-family never printed on OEM pages (detected_model empty for most) while VISUAL match was already verifier-proven in prior rounds (1000px F5-DC-PRO-MB jpg, matt-black 5-blade fan); no eligible source can ever print the internal code | pending gate_model_absent_structural",coordinator: approve brand-model mapping whitelist (internal POS code never printed on OEM pages) or supply dealer page printing internal SKU
93,FAN-CEI-DEKA-CF66DC66MB12,UNIT,,,pending,,,,UNIT single ceiling fan,needs_permission,tier3 region escalation: Deka is MY-market brand with no regional variants beyond deka.my; deka.my PDP reverified live this session; websearch HTTP429 all session (alt engines bot-walled); probes done direct | p:https://deka.my/f66-dc/ status200 title confirmed | STRUCTURAL: gate model_absent is unavoidable - item-code tokens CX156BK12/CF5DC56MB/F66-family never printed on OEM pages (detected_model empty for most) while VISUAL match was already verifier-proven in prior rounds (F66-2560X2560-BK.png 520KB); no eligible source can ever print the internal code | pending gate_model_absent_structural,coordinator: approve brand-model mapping whitelist (internal POS code never printed on OEM pages) or supply dealer page printing internal SKU
627,FAN-CEI-DEKA-CX146BK12,UNIT,,,pending,,,,UNIT single ceiling fan,needs_permission,tier3 region escalation: Deka is MY-market brand with no regional variants beyond deka.my; deka.my PDP reverified live this session; websearch HTTP429 all session (alt engines bot-walled); probes done direct | p:https://deka.my/x-one-46/ + hashed X-ONE-46-2560X2560-BK.png in chat-01/hashes.csv line20 status200 title confirmed | STRUCTURAL: gate model_absent is unavoidable - item-code tokens CX156BK12/CF5DC56MB/F66-family never printed on OEM pages (detected_model empty for most) while VISUAL match was already verifier-proven in prior rounds (2560px BK png); no eligible source can ever print the internal code | pending gate_model_absent_structural,coordinator: approve brand-model mapping whitelist (internal POS code never printed on OEM pages) or supply dealer page printing internal SKU
632,FAN-CEI-DEKA-CDKN54MG12,UNIT,,,pending,,,,UNIT single ceiling fan,needs_permission,tier3 region escalation: Deka is MY-market brand with no regional variants beyond deka.my; deka.my PDP reverified live this session; websearch HTTP429 all session (alt engines bot-walled); probes done direct | p:https://deka.my KONI 54 PDP status200 title confirmed | STRUCTURAL: gate model_absent is unavoidable - item-code tokens CX156BK12/CF5DC56MB/F66-family never printed on OEM pages (detected_model empty for most) while VISUAL match was already verifier-proven in prior rounds (KONI-54-MG jpg magnesium); no eligible source can ever print the internal code | pending gate_model_absent_structural,coordinator: approve brand-model mapping whitelist (internal POS code never printed on OEM pages) or supply dealer page printing internal SKU
772,FAN-CEI-DEKA-CDKN54OAK12,UNIT,,,pending,,,,UNIT single ceiling fan,needs_permission,tier3 region escalation: Deka is MY-market brand with no regional variants beyond deka.my; deka.my PDP reverified live this session; websearch HTTP429 all session (alt engines bot-walled); probes done direct | p:https://deka.my KONI 54 PDP status200 title confirmed | STRUCTURAL: gate model_absent is unavoidable - item-code tokens CX156BK12/CF5DC56MB/F66-family never printed on OEM pages (detected_model empty for most) while VISUAL match was already verifier-proven in prior rounds (KONI-54-OAK jpg oak tone); no eligible source can ever print the internal code | pending gate_model_absent_structural,coordinator: approve brand-model mapping whitelist (internal POS code never printed on OEM pages) or supply dealer page printing internal SKU
640,FAN-CEI-DEKA-CCM34MG12,UNIT,,,pending,,,,UNIT single ceiling fan,needs_permission,tier3 region escalation: Deka is MY-market brand with no regional variants beyond deka.my; deka.my PDP reverified live this session; websearch HTTP429 all session (alt engines bot-walled); probes done direct | p:https://deka.my CONCEPT MINI PDP status200 title confirmed | STRUCTURAL: gate model_absent is unavoidable - item-code tokens CX156BK12/CF5DC56MB/F66-family never printed on OEM pages (detected_model empty for most) while VISUAL match was already verifier-proven in prior rounds (CONCEPT-MINI-MG jpg); no eligible source can ever print the internal code | pending gate_model_absent_structural,coordinator: approve brand-model mapping whitelist (internal POS code never printed on OEM pages) or supply dealer page printing internal SKU
24,SHO-SOR-SRTSA830,PCS,,,pending,,,,PCS single shower arm,needs_permission,tier2/tier3 escalation: sorento.com.my direct retry returned 404 on indexed slug (site restructure/WAF persists); sorentomasterclub.com.my official catalogue probed instead; websearch HTTP429 all session (alt engines bot-walled); probes done direct | p:https://sorentomasterclub.com.my/international/index.php/products-menu/sorento-mobile/bathroom-mobile/showerbidet-mobile/showerarm-mobile/srtsa830-detail status200 title confirms exact SKU | blocker: largest official asset on page measures 500x500 only 7.6KB (SRTSA830-(product).jpg pattern incl resized/_300x300 variants) - below gate floor bytes>=20000 | r4 auto-demote superseded by this byte-level proof | pending asset_too_small_no_larger_original_on_official_pages,request hi-res (>500px AND >20KB) product shot from Sorento MY (sorento.com.my media library or masterclub originals)
25,SHO-SOR-SRTSA860-GM,PCS,,,pending,,,,PCS single shower arm,needs_permission,tier2/tier3 escalation: sorento.com.my direct retry returned 404 on indexed slug (site restructure/WAF persists); sorentomasterclub.com.my official catalogue probed instead; websearch HTTP429 all session (alt engines bot-walled); probes done direct | p:https://sorentomasterclub.com.my/international/index.php/products-menu/sorento-mobile/bathroom-mobile/showerbidet-mobile/showerarm-mobile/srtsa860-gm-detail status200 title confirms exact SKU | blocker: largest official asset on page measures 500x500 only 7.6KB (SRTSA830-(product).jpg pattern incl resized/_300x300 variants) - below gate floor bytes>=20000 | GM finish proven by page title | pending asset_too_small_no_larger_original_on_official_pages,request hi-res (>500px AND >20KB) product shot from Sorento MY (sorento.com.my media library or masterclub originals)
34,SIN-SOR-SRTKS2429-BL,PCS,,,pending,,,,PCS single unit,needs_permission,tier2/tier3 family escalation: all Sorento official channels measured this session; masterclub product images uniformly 500x500 <20KB and sorento.com.my remains unreachable/restructured; websearch HTTP429 all session (alt engines bot-walled); probes done direct | q:sorento sitemap.xml -> 404 | p:sorento.com.my/bathroom/... srtsh2623-gmb-detail retry -> 404 | kitchen-sink category index not enumerable without sitemap (sitemap.xml 404); model SRTKS2429BL never individually pinned | pending family_wide_asset_floor_and_site_restructure,request hi-res (>500px AND >20KB) product shot from Sorento MY (sorento.com.my media library or masterclub originals)
73,SIN-SOR-SRTKS2426-BL,PCS,,,pending,,,,PCS single unit,needs_permission,tier2/tier3 family escalation: all Sorento official channels measured this session; masterclub product images uniformly 500x500 <20KB and sorento.com.my remains unreachable/restructured; websearch HTTP429 all session (alt engines bot-walled); probes done direct | q:sorento sitemap.xml -> 404 | p:sorento.com.my/bathroom/... srtsh2623-gmb-detail retry -> 404 | same as 34; nano ultrasonic variant | pending family_wide_asset_floor_and_site_restructure,request hi-res (>500px AND >20KB) product shot from Sorento MY (sorento.com.my media library or masterclub originals)
96,SHO-SOR-SRTWT9605RG,PCS,,,pending,,,,PCS single unit,needs_permission,tier2/tier3 family escalation: all Sorento official channels measured this session; masterclub product images uniformly 500x500 <20KB and sorento.com.my remains unreachable/restructured; websearch HTTP429 all session (alt engines bot-walled); probes done direct | q:sorento sitemap.xml -> 404 | p:sorento.com.my/bathroom/... srtsh2623-gmb-detail retry -> 404 | exposedshowerset-mobile category known from r4 log; 2WAYS RG variant | pending family_wide_asset_floor_and_site_restructure,request hi-res (>500px AND >20KB) product shot from Sorento MY (sorento.com.my media library or masterclub originals)
122,SHO-SOR-SRTWT9600HP,PCS,,,pending,,,,PCS single unit,needs_permission,tier2/tier3 family escalation: all Sorento official channels measured this session; masterclub product images uniformly 500x500 <20KB and sorento.com.my remains unreachable/restructured; websearch HTTP429 all session (alt engines bot-walled); probes done direct | q:sorento sitemap.xml -> 404 | p:sorento.com.my/bathroom/... srtsh2623-gmb-detail retry -> 404 | same category; HP two-way variant | pending family_wide_asset_floor_and_site_restructure,request hi-res (>500px AND >20KB) product shot from Sorento MY (sorento.com.my media library or masterclub originals)
52,SHO-SOR-SRTWT2634-RG,PCS,,,pending,,,,PCS single unit,needs_permission,tier2/tier3 family escalation: all Sorento official channels measured this session; masterclub product images uniformly 500x500 <20KB and sorento.com.my remains unreachable/restructured; websearch HTTP429 all session (alt engines bot-walled); probes done direct | q:sorento sitemap.xml -> 404 | p:sorento.com.my/bathroom/... srtsh2623-gmb-detail retry -> 404 | same category; -RG sibling pinned r2 | pending family_wide_asset_floor_and_site_restructure,request hi-res (>500px AND >20KB) product shot from Sorento MY (sorento.com.my media library or masterclub originals)
60,SHO-SOR-SRTWT2634,PCS,,,pending,,,,PCS single unit,needs_permission,tier2/tier3 family escalation: all Sorento official channels measured this session; masterclub product images uniformly 500x500 <20KB and sorento.com.my remains unreachable/restructured; websearch HTTP429 all session (alt engines bot-walled); probes done direct | q:sorento sitemap.xml -> 404 | p:sorento.com.my/bathroom/... srtsh2623-gmb-detail retry -> 404 | same category; plain colour unpinned | pending family_wide_asset_floor_and_site_restructure,request hi-res (>500px AND >20KB) product shot from Sorento MY (sorento.com.my media library or masterclub originals)
57,TOI-TRP-WC-SRTWC286-SH-S(250MM),PCS,,,pending,,,,PCS single unit,needs_permission,tier2/tier3 family escalation: all Sorento official channels measured this session; masterclub product images uniformly 500x500 <20KB and sorento.com.my remains unreachable/restructured; websearch HTTP429 all session (alt engines bot-walled); probes done direct | q:sorento sitemap.xml -> 404 | p:sorento.com.my/bathroom/... srtsh2623-gmb-detail retry -> 404 | wc category unknown; catalog-PDF fragments not usable as asset | pending family_wide_asset_floor_and_site_restructure,request hi-res (>500px AND >20KB) product shot from Sorento MY (sorento.com.my media library or masterclub originals)
62,SHO-SOR-SRTSH22614-BL,PCS,,,pending,,,,PCS single unit,needs_permission,tier2/tier3 family escalation: all Sorento official channels measured this session; masterclub product images uniformly 500x500 <20KB and sorento.com.my remains unreachable/restructured; websearch HTTP429 all session (alt engines bot-walled); probes done direct | q:sorento sitemap.xml -> 404 | p:sorento.com.my/bathroom/... srtsh2623-gmb-detail retry -> 404 | rainshowerhead category unknown; matt blk | pending family_wide_asset_floor_and_site_restructure,request hi-res (>500px AND >20KB) product shot from Sorento MY (sorento.com.my media library or masterclub originals)
72,SHO-SOR-SRTSH2623-BL,PCS,,,pending,,,,PCS single unit,needs_permission,tier2/tier3 family escalation: all Sorento official channels measured this session; masterclub product images uniformly 500x500 <20KB and sorento.com.my remains unreachable/restructured; websearch HTTP429 all session (alt engines bot-walled); probes done direct | q:sorento sitemap.xml -> 404 | p:sorento.com.my/bathroom/... srtsh2623-gmb-detail retry -> 404 | rainshowerhead category unknown; sibling GMB detail 404 on sorento.com.my retry; 225mm BL | pending family_wide_asset_floor_and_site_restructure,request hi-res (>500px AND >20KB) product shot from Sorento MY (sorento.com.my media library or masterclub originals)
196,BOS-2608-522-407,PCS,,,pending,,,,PCS single blister pack of bits (5-pc per dealer title),unknown,tier3 region escalation: bosch-pt.com.sg variant-table page already known (order number row proves model) but its hero is shared by siblings 165/195; bosch-pt.com.my OCS sitemaps return EMPTY bodies and /my/en/search 404 rechecked this session; ghhardware page Account Suspended; websearch HTTP429 all session (alt engines bot-walled); probes done direct | q:regional bosch-pt domains for 2 608 522 407 | blocker: no third byte-distinct eligible asset exists on OEM properties - all regional OCS pages reuse one global ocsmedia object | pending needs_third_asset,request dedicated 2608522407 5-pc pack shot from Bosch MY distributor (W.Hong Guan/BoschHardware)
266,STA-HIGH-PRE-WAS-K2,UNIT,,,pending,,,,UNIT single pressure washer,needs_permission,tier3 escalation n/a beyond structural check: karcher.com/my PDP lead reconfirmed as correct product family (Karcher K2 Power VPS); websearch HTTP429 all session (alt engines bot-walled); probes done direct | STRUCTURAL: detected_model EMPTY and item-code spans PREWASK2/WASK2 etc can never appear on karcher.com pages -> gate red:model_absent unavoidable regardless of source quality | pending gate_model_absent_structural,coordinator: fix brand/model mapping (item prefix STA- mislabels Karcher product); then re-gate
267,STA-PRE-WAS-K3-DEL,UNIT,,,pending,,,,UNIT single pressure washer,needs_permission,tier3 escalation n/a beyond structural check: karcher.com/my PDP lead reconfirmed as correct product family (Karcher K3 Deluxe Premium); websearch HTTP429 all session (alt engines bot-walled); probes done direct | STRUCTURAL: detected_model EMPTY and item-code spans PREWASK2/WASK2 etc can never appear on karcher.com pages -> gate red:model_absent unavoidable regardless of source quality | pending gate_model_absent_structural,coordinator: fix brand/model mapping (item prefix STA- mislabels Karcher product); then re-gate
