source_position,item_code,uom,official_product_page,official_image_url,researcher_decision,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,reason,human_action
3998,ELE-D/L-HSP-301-18W-6500K,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""HMS downlight HGD604 18W 6500K""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:bing_blocked; same downlight family as 3781 (HSP-301 variant); websearch 429 x6 over ~12min; bing-html+rss fallback junk x3 (query terms ignored); ddg-html captcha; mojeek captcha ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
3849,SHH-SINKER-NO.4,PCK,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""pemberat pancing no 4 Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4119,SHH-LINE-WHI-NO.120,PKT,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""benang pancing putih no.120 Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked); (sf) house-label mother line ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4427,SHH-LINE-WHI-NO.10,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""benang pancing putih no.120 Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked); (bs) house-label mother line ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4204,PAI-BRU-RAD-2642R,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""radiator paint brush 2 inch Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4428,SHH-LINE-WHI-NO.40,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""benang pancing putih no.120 Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked); (bs) house-label mother line ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
1100,AGR-NET-SUN-GLO-50%,MTR,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""Glotool sun shade netting 50%""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:bing_blocked; websearch 429 x6 over ~12min; bing-html+rss fallback junk x3 (query terms ignored); ddg-html captcha; mojeek captcha ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4187,BNW-BOL-SS304-M10-45MM,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""stainless steel bolt A2 304 M12 Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
6815,SOC-BOX-2G13A,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""13A switch socket 2-gang box Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
5152,TOO-DRV-MAG-M1065,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""spandek screw adaptor M10x65 Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
3028,DOR-LOC-CAM-30MMX90,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""kunci camlock almari 30mm Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4484,SHH-LINE-WHI-NO.100,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""benang pancing putih no.120 Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked); (bs) house-label mother line ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4485,SHH-LINE-WHI-NO.70,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""benang pancing putih no.120 Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked); (bs) house-label mother line ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4278,BNW-B&N-RBN-212,PCK,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""galvanised G.I bolt nut pack 1/4 inch Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked); SR shop-prefix packs ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
6449,"NAI-CON-GAL-3""-PCK",PCK,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""paku besi galvani 3 inci Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
6441,FIT-PVC-ELB-45DEG40MM,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""PVC elbow 40mm 1.5 inch fittings Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
3466,"AER-S/S-DIA-2""-2WAY-FN910D",PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""double divider valve 6mm pneumatic Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4613,NAI-ROO-SUP-T65MM,PKG,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""paku atap twist galvanised 65mm Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
3538,HOS-GAR-GRE-160330-MTR,MTR,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""garden hose PVC green 16mm Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked); BR-code trade hose ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4094,SPO-SCO-QB-3M-5PCS,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""Atlas handpad maroon 6x9 Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:bing_blocked; websearch 429 x6 over ~12min; bing-html+rss fallback junk x3 (query terms ignored); ddg-html captcha; mojeek captcha ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4589,SHH-LINE-WHI-NO.80,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""benang pancing putih no.120 Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked); (bs) house-label mother line ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
5605,CLI-BAT-CLI-0050AMP,SET,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""battery clip 50 amp heavy duty Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4021,BNW-BOL-SS304-M12-35MM,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""stainless steel bolt A2 304 M12 Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
3114,"TOO-CLA-F-BLI-12""",PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""Blimax quick release F clamp 12 inch""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:bing_blocked; websearch 429 x6 over ~12min; bing-html+rss fallback junk x3 (query terms ignored); ddg-html captcha; mojeek captcha ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4813,TOO-DRV-MAG-TTC8,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""Tajima TTC8 magnetic nut driver M8""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:bing_blocked; real JP brand; no .my OEM page resolvable this session; websearch 429 x6 over ~12min; bing-html+rss fallback junk x3 (query terms ignored); ddg-html captcha; mojeek captcha ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
5180,TOO-DRV-2WAY-38MMX6MM,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""Blimax 2-way screwdriver 1/2 Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:bing_blocked; websearch 429 x6 over ~12min; bing-html+rss fallback junk x3 (query terms ignored); ddg-html captcha; mojeek captcha ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
5165,"FIT-YG232-ELB-3/8""-BRA",PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""brass equal elbow 3/8 YG232 Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked); YG-series trade fittings ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
3167,DOR-LOC-CAM-X16MMX90,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""Target 9007 camlock 16mm cabinet lock""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
3647,"FIT-YG228R-NIP-REC-3/8""X1/4""-B",PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""brass reduced nipple 3/8 x 1/4 YG228R Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
5954,BNW-WAS-SPR-18MM,PCK,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""BSW spring washer 3/4 Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
6630,"NAI-CON-GAL-2""-PCK",PCK,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""paku besi galvani 2 inci Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
3620,AER-4MC8,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""Aerico 4MC8""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:bing_blocked; token unresolvable on any reachable engine; websearch 429 x6 over ~12min; bing-html+rss fallback junk x3 (query terms ignored); ddg-html captcha; mojeek captcha ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4693,SHH-SINKER-HOLE-NO.3,PCK,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""pemberat pancing hole sinker Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
5906,"FIT-YG225-BUSH-3/8""X1/4""-BRA",PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""brass bushing 3/8 x 1/4 YG225 Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4192,"CLI-HOS-GP-3""",PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""stainless steel hose clip 52-76mm Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
6329,"MET-WAT-WASHER-1/2""",PCK,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""water meter rubber washer 1/2 inch Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4928,CEI-ROSE-408A-131-CR3,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""ceiling rose lamp 408A Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
5587,"FAS-SCR-DRY-BLA-6#1-1/2""",PCK,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""Hunter BK drywall screw bugle head Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:bing_blocked; Hunter/BK distributor token; websearch 429 x6 over ~12min; bing-html+rss fallback junk x3 (query terms ignored); ddg-html captcha; mojeek captcha ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
2823,RAI-BOO-KRK-Y38#,PAIR,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""kasut hujan getah Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked); local-made rubber rain boots ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
5460,REC--SQL-1200V,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""rectifier SQL-100A 1200V Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
3213,TOO-HAM-WOOD-BLI-27MM,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""Blimax claw hammer 27mm Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:bing_blocked; websearch 429 x6 over ~12min; bing-html+rss fallback junk x3 (query terms ignored); ddg-html captcha; mojeek captcha ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4407,BLA-SAW-TCT-4X30T,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""Blimax TCT saw blade 4 inch 30T""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:bing_blocked; websearch 429 x6 over ~12min; bing-html+rss fallback junk x3 (query terms ignored); ddg-html captcha; mojeek captcha ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4592,SIN-WAS-SSS-A110,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""stainless steel waste 2.1/2 A110 Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4705,DRI-SET-WOO,SET,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""GW5 wood drill bit set 5pcs""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked); generic set code ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
3752,CR-1220/5BE,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""CR1220 lithium battery 3V Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
3848,SHH-HOO-4206-NO.1,PKT,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""mata kail galah hook 4206 Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked); house-code hooks (20's pkt) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
3877,TOO-COM-W0305G-10*12MM,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""double open end wrench 10x12mm Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
3015,HOS-SPA-TAP-C222,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""C222 tap cartridge spare Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4162,FLO-MOC-KV910,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""homotile KV910 12x12 floor tile Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
5785,NAIL-TUFTING-TN-8316-PCK,PCK,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""tufting nail round plate 16mm sofa Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
5784,NAIL-TUFTING-TN-7316-PCK,PCK,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""tufting nail round plate 16mm sofa Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
2800,RAI-BOO-KRK-Y42#,PAIR,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""kasut hujan getah Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
2625,TOO-DRV-STA-6.5X125MM-9960651920,PCS,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""cushion grip screwdriver 1/4 x 5 inch Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
3930,SHH-HOO-4206-NO.2,PKT,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""mata kail galah hook 4206 Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
4430,SHH-SINKER-HOLE-NO.2,PCK,,,exhausted,R,n/a,n/a,n/a-no-listing-found,no_asset,"q:""pemberat pancing hole sinker Malaysia""(engines-blocked-this-session) ; tier1:no-oem-found ; t3:n/a-commodity-no-brand(confirmatory-probe-blocked) ; t4:no-prior-url-to-archive ; t5:shoot-in-store(house-label/generic; no matching supplier in supplier-permission-contacts.csv)",shoot in-store
