source_position,item_code,uom,official_product_page,official_image_url,researcher_decision,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,reason,human_action
4485,SHH-LINE-WHI-NO.70,PCS,,,reject,,,,n/a,,"[ord368] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""NO.70"") | p:generic_unbranded_or_no_official_asset: unbranded commodity line No.70",human: none - commodity; stock photo acceptable
4278,BNW-B&N-RBN-212,PCK,,,reject,,,,n/a,,"[ord369] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""5PCS/PCK"") | p:generic_unbranded_or_no_official_asset: SR trader-pack G.I bolts commodity",human: none - commodity; stock photo acceptable
6449,"NAI-CON-GAL-3""-PCK",PCK,,,reject,,,,n/a,,"[ord370] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""10PCS/PCK"") | p:generic_unbranded_or_no_official_asset: galvanised concrete nail commodity",human: none - commodity; stock photo acceptable
6441,FIT-PVC-ELB-45DEG40MM,PCS,,,reject,,,,n/a,,"[ord371] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""45-DEG"") | p:generic_unbranded_or_no_official_asset: PVC elbow 45deg 40mm commodity fitting",human: none - commodity; stock photo acceptable
7315,"FAS-SCR-DRY-WHI-6#1""",PCK,,,pending,,,,uom as listed; unverified against any source,,"[ord372] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""20PCS/PCK"") | p:no-official-asset-found: Hunter drywall screw brand (MY); no official site reachable | decision pending for next round when websearch channel recovers (tier2 normalisation variants untried)",retry websearch tier1/tier2 when exa quota restores
3593,HHD-FLU-M0676-L110W-50MM,PCS,https://techplas.com.my/products/parts-of-flushing-cistern/flapper-outlet-valve/fao-l110-w/,https://techplas.com.my/wp-content/uploads/2022/08/FAO-L110-W.jpg,candidate,A,yes,yes,PCS single flapper valve retail unit correct,unknown,"[ord373] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1:""L110-W flapper outlet valve"" site:.com.my; q2:...official Techplas; q3:...filetype:pdf; q4:...leeden; q5:Techplas ... distributor Malaysia; q6:...authorised dealer | p:bing-junk(Walmart/CNN/NFL rewrites); p:oem-probe techplas.com.my/?s=L110 -> TECHPLAS brand owner PROMINENT IMAGE SDN BHD; dedicated PDP fao-l110-w titled FAO-L110-W with W(white) variant photo FAO-L110-W.jpg (siblings CP/OV have separate photos -> no colour swap); matches item L110-W'TECHPLAS Flapper Outlet Valve 50MM",none - official Techplas factory asset exact model+finish
3466,"AER-S/S-DIA-2""-2WAY-FN910D",PCS,,,reject,,,,n/a,,"[ord374] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""FN910D"") | p:generic_unbranded_or_no_official_asset: FN910D divider valve - no brand, model unverifiable",human: none - commodity; stock photo acceptable
4508,SAS-HOR-BH-12,BOX,,,pending,,,,uom as listed; unverified against any source,,"[ord375] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""BH-12"") | p:no-official-asset-found: Sasaki horn brand (JP truck parts); no official site reachable | decision pending for next round when websearch channel recovers (tier2 normalisation variants untried)",retry websearch tier1/tier2 when exa quota restores
3044,AUT-POL-AUT-MET75ML,PCS,https://shop.dursol.com/products/autosol%C2%AE-metal-polish-super-gloss,https://autosol.de/wp-content/uploads/2022/12/Produktfoto-11-001121-Metal_Polish_Super_Gloss-Tube_75ml-DE-EN-Shop.png,candidate,A,yes,yes,PCS single 75ml tube retail unit correct,unknown,"[ord376] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1:""Autosol metal polish 75ml"" site:.com.my; q2:...official; q3:...filetype:pdf; q4:...leeden; q5:...distributor Malaysia; q6:...authorised dealer | p:bing-junk except Shopee-MY listing(retailer-only,not used); p:oem-probe autosol.de (DURSOL-FABRIC official manufacturer) Metal Polish series section shows 75ml tube productfoto; official shop.dursol.com PDP AUTOSOL METAL POLISH SUPER GLOSS variant 75ml; image Produktfoto-11-001121-...Tube_75ml on autosol.de CDN matches item AUTOSOL Metal Polish 75ml tube",none - official Dursol/AUTOSOL manufacturer asset exact size variant
4314,FDD-CON-FEM-YEL-5.5,PCK,,,reject,,,,n/a,,"[ord377] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""20PCS/PCK"") | p:generic_unbranded_or_no_official_asset: female disconnect terminal commodity",human: none - commodity; stock photo acceptable
2656,"TOO-DRV-STA-PH0-1/8""X4""-9960651580",PCS,,,pending,,,,uom as listed; unverified against any source,,"[ord378] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""PHILIPS-1/8"") | p:no-official-asset-found: Stanley Cushion Grip screwdriver line real; exact 1/8x4 variant page unresolvable without search engine | decision pending for next round when websearch channel recovers (tier2 normalisation variants untried)",retry websearch tier1/tier2 when exa quota restores
4488,SWI-SOC-ULT-M011MG,PCS,,,pending,,,,uom as listed; unverified against any source,,"[ord379] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""M011MG"") | p:no-official-asset-found: Ultra wiring-accessory brand; sibling of 3796; no official site reachable | decision pending for next round when websearch channel recovers (tier2 normalisation variants untried)",retry websearch tier1/tier2 when exa quota restores
4613,NAI-ROO-SUP-T65MM,PKG,,,reject,,,,n/a,,"[ord380] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""1KGS"") | p:generic_unbranded_or_no_official_asset: E.G(electro-galvanised) roofing nail - finish descriptor not brand",human: none - commodity; stock photo acceptable
4570,VAL-ANG-JOP-MQWC02-SB,PCS,,,pending,,,,uom as listed; unverified against any source,,"[ord381] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""VALVE-MQWC02SB"") | p:no-official-asset-found: Jopex plumbing brand; jopex.com.my resolves but server shows Plesk placeholder (parked) | decision pending for next round when websearch channel recovers (tier2 normalisation variants untried)",retry websearch tier1/tier2 when exa quota restores
3042,WAL-PLU-JWP-8MM,PCK,,,pending,,,,uom as listed; unverified against any source,,"[ord382] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""10PCS/PCK"") | p:no-official-asset-found: Jaw wall-plug anchor brand (MY); no official site reachable | decision pending for next round when websearch channel recovers (tier2 normalisation variants untried)",retry websearch tier1/tier2 when exa quota restores
1787,PAI-SPR-PMT-040,CAN,,,pending,,,,uom as listed; unverified against any source,,"[ord383] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""NO.40"") | p:no-official-asset-found: Paint Master spray brand (MY retailer-chain brand); paintmaster.com.my returns 404 on all paths (dead) | decision pending for next round when websearch channel recovers (tier2 normalisation variants untried)",retry websearch tier1/tier2 when exa quota restores
2971,IND-SCP-FR9788-2-1/2,PCS,,,pending,,,,uom as listed; unverified against any source,,"[ord384] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""FR9788"") | p:no-official-asset-found: Faris scraper brand; sibling query-set of 3134; no official site reachable | decision pending for next round when websearch channel recovers (tier2 normalisation variants untried)",retry websearch tier1/tier2 when exa quota restores
3053,"HOS-CON-EG-314-13MM-1/2""",PCS,,,pending,,,,uom as listed; unverified against any source,,"[ord385] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""EG-314"") | p:no-official-asset-found: Eagle hose-fitting brand EG-series (MY); no official site reachable | decision pending for next round when websearch channel recovers (tier2 normalisation variants untried)",retry websearch tier1/tier2 when exa quota restores
3538,HOS-GAR-GRE-160330-MTR,MTR,,,reject,,,,n/a,,"[ord386] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""16X3.0MM"") | p:generic_unbranded_or_no_official_asset: BR garden hose - descriptor-level branding only",human: none - commodity; stock photo acceptable
4094,SPO-SCO-QB-3M-5PCS,PCS,,,reject,,,,n/a,,"[ord387] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""27NM"") | p:generic_unbranded_or_no_official_asset: Atlas handpad - house-brand abrasive, no distinguishing official asset",human: none - commodity; stock photo acceptable
3038,SELF-HOO-SIN-GS304SH,PCS,,,reject,,,,n/a,,"[ord388] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""SUS304"") | p:generic_unbranded_or_no_official_asset: unbranded SUS304 self-adhesive hook",human: none - commodity; stock photo acceptable
4082,CUT-ELE-EDM-4180,PCS,,,pending,,,,uom as listed; unverified against any source,,"[ord389] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""EDM-4180"") | p:no-official-asset-found: Gold Elephant abrasive brand; EDM-4180 sibling of 3976; no official site reachable | decision pending for next round when websearch channel recovers (tier2 normalisation variants untried)",retry websearch tier1/tier2 when exa quota restores
4589,SHH-LINE-WHI-NO.80,PCS,,,reject,,,,n/a,,"[ord390] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""NO.80"") | p:generic_unbranded_or_no_official_asset: unbranded commodity line No.80",human: none - commodity; stock photo acceptable
5605,CLI-BAT-CLI-0050AMP,SET,,,reject,,,,n/a,,"[ord391] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""50AMP"") | p:generic_unbranded_or_no_official_asset: 'Long Duty' descriptive clip rating 50AMP commodity",human: none - commodity; stock photo acceptable
4021,BNW-BOL-SS304-M12-35MM,PCS,,,reject,,,,n/a,,"[ord392] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""M12"") | p:generic_unbranded_or_no_official_asset: SS304 hex bolt commodity",human: none - commodity; stock photo acceptable
2825,SINK-PROTECTOR-A90,PCS,,,reject,,,,n/a,,"[ord393] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""A90"") | p:generic_unbranded_or_no_official_asset: unbranded sink protector A90",human: none - commodity; stock photo acceptable
6763,"FAS-SCR-DRY-WHI-6#2""",PCK,,,pending,,,,uom as listed; unverified against any source,,"[ord394] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""20PCS/PCK"") | p:no-official-asset-found: Hunter drywall screw brand; sibling query-set of 7315; no official site reachable | decision pending for next round when websearch channel recovers (tier2 normalisation variants untried)",retry websearch tier1/tier2 when exa quota restores
4863,"FAS-SCR-CSK-3/4"" X 6G",PCK,,,reject,,,,n/a,,"[ord395] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""20PCS/PCK"") | p:generic_unbranded_or_no_official_asset: SR trader-pack tapping screws commodity",human: none - commodity; stock photo acceptable
2906,FAS-SCR-DS520HW-MET,BOX,,,reject,,,,n/a,,"[ord396] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""500PCS/BOX"") | p:generic_unbranded_or_no_official_asset: self-drilling screw 500-box commodity",human: none - commodity; stock photo acceptable
3695,SWI-SOC-ELE-E0815B,PCS,,,pending,,,,uom as listed; unverified against any source,,"[ord397] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""E0815B"") | p:no-official-asset-found: Elegance wiring-accessory brand (MY); no official site reachable | decision pending for next round when websearch channel recovers (tier2 normalisation variants untried)",retry websearch tier1/tier2 when exa quota restores
3746,SWI-SOC-ULT-M041MG,PCS,,,pending,,,,uom as listed; unverified against any source,,"[ord398] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""M041MG"") | p:no-official-asset-found: Ultra wiring-accessory brand; sibling of 3796; no official site reachable | decision pending for next round when websearch channel recovers (tier2 normalisation variants untried)",retry websearch tier1/tier2 when exa quota restores
4040,SWI-SOC-ELE-E021B,PCS,,,pending,,,,uom as listed; unverified against any source,,"[ord399] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""E021B"") | p:no-official-asset-found: Elegance brand; sibling query-set of 3695; no official site reachable | decision pending for next round when websearch channel recovers (tier2 normalisation variants untried)",retry websearch tier1/tier2 when exa quota restores
3795,SWI-SOC-MK-S2893,PCS,,,pending,,,,uom as listed; unverified against any source,,"[ord400] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""S2893"") | p:no-official-asset-found: MK Electric (Honeywell) global brand; MY Slimline Plus code S2893 unresolvable on mkelectric.com this session | decision pending for next round when websearch channel recovers (tier2 normalisation variants untried)",retry websearch tier1/tier2 when exa quota restores
3887,FAS-BOL-EXP-TRAC150-M12-140-80,PCS,,,pending,,,,uom as listed; unverified against any source,,"[ord401] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""M12"") | p:no-official-asset-found: Brain brand hook bolt TRAC150; sibling query-set of 4627; no official site reachable | decision pending for next round when websearch channel recovers (tier2 normalisation variants untried)",retry websearch tier1/tier2 when exa quota restores
3101,"IND-CAS-SWI-INS-BRA-2""",PCS,,,reject,,,,n/a,,"[ord402] tier1-x6-fired-and-archived->chat-01/serp-G2/serps.json [chan:websearch-exa HTTP429 persistent-all-session; fallback Bing HTML python+webfetch both bot-junk (bing_fallback_junk); OEM-probe channel used instead] q1..q6 fired per manifest g2_skus.json (qm=""DL5"") | p:generic_unbranded_or_no_official_asset: DL5 caster wheel commodity",human: none - commodity; stock photo acceptable
