source_position,item_code,uom,official_product_page,official_image_url,researcher_decision,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,reason,human_action
5317,"NAI-CON-GAL-2.1/2""-PCK",PCK,,,reject,R,no,no,pck_of_20_ok,no_asset,tier2 start. galvanised steel nail 2-1/2in 20pk commodity generic_unbranded; no OEM; prior reject upheld,none
3915,"FAS-SCR-TAP-CSK-6#2""",PACK,,,reject,R,no,no,pack_of_10_ok,no_asset,tier2 start. 6x2 csk self-tapping screw flat head 10pk commodity generic_unbranded; no OEM; prior reject upheld,none
3646,"FAS-SCR-TAP-CSK-6#2-1/2""",PACK,,,reject,R,no,no,pack_of_10_ok,no_asset,tier2 start. 6x2-1/2 csk self-tap screw 10pk commodity generic_unbranded; no OEM; prior reject upheld,none
5258,"FAS-SCR-TAP-CSK-10#2""",PCK,,,reject,R,no,no,pck_of_10_ok,no_asset,tier2 start. 10x2 csk self-tap screw 10pk commodity generic_unbranded; no OEM; prior reject upheld,none
5511,"FAS-SCR-TAP-PAN-8#1""",PACK,,,reject,R,no,no,pack_of_20_ok,no_asset,tier2 start. 8x1 pan head self-tapping screw 20pk commodity generic_unbranded; no OEM; prior reject upheld,none
5905,"FAS-SCR-TAP-PAN-6#3/4""",PACK,,,reject,R,no,no,pack_of_20_ok,no_asset,tier2 start. 6x3/4 pan head self-tap screw 20pk commodity generic_unbranded; no OEM; prior reject upheld,none
3361,SWI-ADA-MS3106N,PCS,https://www.yuanming.com.my/product/morries-uk-plug-travel-adaptor-ms3106n/,https://www.yuanming.com.my/wp-content/uploads/2025/08/41-600x600.png,candidate,A,yes,yes,pcs_ok_1_unit_adaptor,needs_permission,"tier2 start. q:Morries MS3106N travel adaptor + q:Morries electrical Malaysia official [search OK after 429 outage]; p:https://www.yuanming.com.my/product/morries-uk-plug-travel-adaptor-ms3106n/ title='MORRIES UK Plug Travel Adaptor with LED Indicator - MS3106N - YUAN MING ELECTRIC SDN. BHD'; page text verbatim 'Model: MORRIES MS3106N ... UK PLUG TRAVEL ADAPTOR LED Lumen 35-60lm Body Color: White'; Yuan Ming carries BRANDS/MORRIES line = MY distributor site; gallery wp-post-image 41.png 600x600 (>=500px); catalogue colour-neutral, page=White; sibling MS3106N-BK black variant NOT used; cross-ref q hit p:https://www.homepro.com.my/p/1075259 'MS3106N WHITE' specs Max Load 13A(3250W) matches; UOM PCS=1 adaptor matches; bytes fetch pending this session via fetcher; ROUND4-BYTES-VERIFIED-this-session p+img 200 image/png 600x600 95098B sha256=05c52571c12bc377422e7b990de2da2eecc88e99ba827ac552a76e092250441d passes >=500px >=20KB image/* ; hashes.csv row present",gate_ready
3039,SWI-SOC-ELE-E0813B,PCS,,,pending,B,unknown,unknown,pcs_ok,unknown,"tier2 start. q:'E0813B elegance socket' [OK]; brand=ELEGANCE series by RETOUCH (Broadlink Marketing Sdn Bhd) official site retouch.my; p:https://www.retouch.my/showproducts/productid/5703834/cid/577199/sockets/ (official Black sockets page) lists only siblings CODE E0815B 15A round-pin c/w neon and E0813A+CUSBB 13A flat-pin w/ USB PD20W - exact E0813B ABSENT from OEM site (sibling trap, not used); retailer hits prove model string: p:https://thelivingdepot.com.my/retouch-elegance-13a-flat-pin-double-pole-switch-socket-w-o-neon-black--e0813b.9170 'RETOUCH ELEGANCE 13A FLAT PIN DOUBLE POLE SWITCH SOCKET W/O NEON BLACK - E0813B RM14.00', p:https://panda-mt.my/product/retouch-elegance-senses-sockets 'Type E0813B'; retailers not proven authorised MY distributor -> pending colour/model unproven at OEM; probes leeden/senq/ums none",contact_broadlink_or_find_authorised_distributor
3223,ELE-T5-4-CIELO-W/W,PCS,https://cimalighting.com.my/product/cielo-gen2-t5-led-batten-2ft-3ft-4ft-10w-14w-18w-sirim-cetificated,https://cdn1.sgliteasset.com/eluxelig/images/product/product-5938586/cached/klRotFIO6772683db025f_1735551038_420x420.jpg,pending,C,unknown,no,pcs_ok,unknown,"tier2 exhausted(1|2) -> fresh phrasing. q:'Cielo T5 LED batten 18W 4FT Malaysia' [OK]; p:https://cimalighting.com.my/product/cielo-gen2-t5-led-batten-2ft-3ft-4ft-10w-14w-18w-sirim-cetificated Cima Lighting Sdn Bhd (CIELO brand owner) og:title 'CIELO GEN2 T5 LED BATTEN [2FT/3FT/4FT] [10W/14W/18W] - SIRIM CETIFICATED'; desc proves Watt 10W/14W/18W and search snippet proves CCT options 'Daylight 6000K / CoolWhite 4000K / WarmWhite 3000K' matching WW-830=3000K warm-white; BLOCKERS: og:image cached 420x420 < 500px bar (low_res), literal model string 'WW-830' absent from static page (variant JS) so model_exact=no; variable listing covers 9+ variants -> family-listing risk; prior red:model_absent consistent; pending low_res+model_string_unproven; ROUND4-BYTES-VERIFIED-this-session img 200 image/jpeg 420x420 44803B sha256=9fdfdfd51254bb358316aac043bcdf3225dcc7c93cc87ec244e86db4d395a900 CONFIRMS low_res blocker (<500px); stays pending",request_full_res_image_from_cima_or_confirm_variant_sku
3623,CUT-DIS-MARK-12300-P024,PCS,,,pending,C,unknown,unknown,pcs_ok,unknown,tier2 exhausted(1|2) fresh-formulation pass. OEM Mr.Mark (mrmark.com.tw resolves 103.1.221.165) but site serves identical 290082-byte JS SPA shell for all routes incl /index.php?route=product/search&search=12300 - no server-rendered product data (bot-wall proven); search quota 429-blocked during window; prior red:hash_collision; pending js_spa_wall_no_model_proof,retry_offpeak_or_contact_mrmark_my_dealer
3533,ELE-D/L-HOME-2103-18W-6500K,PCS,,,pending,C,unknown,unknown,pcs_ok,unknown,"tier2 start (ledger=1|2). q:'Hermanns downlite 18W 6500K Malaysia' [search_api_429_websearch_429_all_session_bing_html_fallback_used]; q:[bing]'""Hermanns"" downlite 18W 6500K Malaysia' only kaskus.co.id forum spam zero product hits; p:https://theleedenstore.com.my/?s=Hermanns 'Nothing Found' vertical-mismatch welding/safety retailer; p:https://www.senq.com.my/catalogsearch/result/?q=Hermanns+downlite redirected-to-homepage no match; tier2 normalisation '2103 18W 6500K -RD round' yields no OEM page discoverable; HERMANNS brand unproven on any reachable page; prior pending upheld",retry_when_search_restored
3999,"FAS-RIV-PAT-1/8""X1/2""-PCK",PCK,,,pending,C,unknown,unknown,pck_of_20_ok,unknown,"tier2. Jaguar blind rivet 1/8x1/2 20pk; q:[bing]'""Jaguar"" blind rivet 1/8 Malaysia hardware' results dominated by jaguar.com.my luxury cars + wikipedia Jaguar Cars - no fastener OEM exists at that name; detected_model is size-spec not mfr part number; marketplace-only evidence insufficient per rubric; [search_api_429_websearch_429_all_session_bing_html_fallback_used]; prior pending upheld",retry_when_search_restored
6743,"FAS-SCR-DRY-WHI-6#3/4""",$PCK,,,pending,C,unknown,unknown,pck_of_20_ok,unknown,"tier2. Hunter/wh drywall screw 6x3/4 20pk local repack brand; q:[bing]'""Hunter"" drywall screw 6 black white Malaysia hardware' returns hunter.io email-finder + hunterboots.my rain boots only, no fastener OEM; cross-chat sibling 5587 Hunter/bk drywall left pending tier2 - consistency kept; [search_api_429_websearch_429_all_session_bing_html_fallback_used]; prior pending upheld",retry_when_search_restored
3283,"FAS-SCR-F/H-1 1/4"" X 8#",PKT,,,reject,R,no,no,pkt_of_20_ok,no_asset,tier2. Sr flat-head self-drilling screw 1-1/4x8G 20pk; SR=local repack fastener brand (same pattern as inherited 4893 Sr csk reject); size-spec model string no mfr part number; commodity self-driller generic_unbranded; no OEM site discoverable; [search_api_429_websearch_429_all_session_bing_html_fallback_used] partial sweep; prior reject upheld,none
3881,ABR-PAP-621-531,SHT,,,pending,C,unknown,unknown,sht_ok,unknown,"tier2. G150 EWD hand sanding sheet; EWD token not resolvable to abrasive manufacturer; q:[bing]'""EWD"" hand sanding sheet grit Malaysia' returns eWTDS anm.gov.my unclaimed-money + iShares EWD Sweden ETF + ewd.de sawmills only - zero abrasive hits; grit-only model generic; [search_api_429_websearch_429_all_session_bing_html_fallback_used]; prior pending upheld",retry_when_search_restored
2644,BRO-PLA-SB200,PCS,,,reject,R,no,no,pcs_ok,no_asset,"tier2. plastic broom 260G code SB200 internal store code not mfr model; q:[bing]'plastic broom ""SB200""' pure noise (chiebukuro/administrator.de) no product page anywhere; siblings BRO-MOP-300/BRO-MOP-350 rejected generic brooms; generic_unbranded houseware; prior reject upheld",none
2708,TOO-MAG-MC03A,PCK,,,reject,R,no,no,pck_of_4_ok,no_asset,tier2. magnetic catch 4pk MC03A item-code suffix not a mfr model found anywhere (parallel reasoning to inherited 3658 RDL304=item-code suffix); q:[bing]'MC03A OR magnetic catch cabinet Malaysia' noise only (chiebukuro weather-bureau threads); commodity cabinet hardware generic_unbranded; prior pending superseded by completed negative probe,none
3343,CUT-ELE-EFM430,PCS,,,pending,C,unknown,unknown,pcs_ok,unknown,"tier2 exhausted(1|2) fresh pass. Gold Elephant flexible grinding disc EFM-430; q:[bing]'""Gold Elephant"" grinding disc abrasive Malaysia' returns goldprice.org/goldprice.com.my bullion sites only, no abrasive OEM reachable; ledger red:model_absent stands - EFM-430 absent from every reachable page; Gold Elephant behaves as regional repack abrasives brand without official MY site; [search_api_429_websearch_429_all_session_bing_html_fallback_used]; prior pending upheld",retry_when_search_restored
4524,"FAS-RIV-PAT-1/8""X1/4""-PCK",PCK,,,pending,C,unknown,unknown,pck_of_20_ok,unknown,"tier2. Jaguar blind rivet 1/8x1/4 20pk same family as 3999; q:[bing]'""Jaguar"" blind rivet 1/8 Malaysia hardware' cars-only results (jaguar.com.my) prove name collision no rivet OEM; size-spec model; [search_api_429_websearch_429_all_session_bing_html_fallback_used]; prior pending upheld",retry_when_search_restored
5512,FAS-SCR-ZPH-DSMHO516,PCS,,,reject,R,no,no,pcs_ok_pck_label_20pcs,no_asset,tier2. ZPH zinc-phosphate self-drilling screw DSM-HO516 20pk; within-chat sibling 3169 FAS-SCR-ZPH-DSMHO516-BOX already tier2-rejected in ledger; DSM-HO516 packer code no OEM page discoverable; SR repack brand; prior pending superseded by sibling precedent,none
3955,"PIP-HDPE-32MM-1""",$MTR,,,reject,R,no,no,mtr_ok_catalogue_length,no_asset,"tier2. HDPE pipe PN12.5 SIRIM MS-1058 32mm x100M spec-product produced by many Malaysian mills (spec-generic, no single OEM product page concept); prior candidate red:schema never materialised into verified asset this session; spec_generic_unbranded; reject replaces stale candidate flag",none
3907,ABR-PAP-621-541,SHT,,,pending,C,unknown,unknown,sht_ok,unknown,"tier2. G1200 EWD hand sanding sheet same family as 3881; q:[bing]'""EWD"" hand sanding sheet grit Malaysia' zero abrasive hits (ETF/sawmill noise); G1200 grit-only generic; [search_api_429_websearch_429_all_session_bing_html_fallback_used]; prior pending upheld",retry_when_search_restored
4246,WAL-PLU-S/S-CC227-M10X80MM,PCS,,,reject,R,no,no,pcs_ok,no_asset,tier2. s/steel wall plug K103-304 M10x80 CC227; K103-304 packer code not resolvable to mfr catalogue; stainless anchor commodity; probes none reachable; prior reject upheld,none
5259,FAS-SCR-ZPH-DSMHO520,PCS,,,reject,R,no,no,pcs_ok_pck_label_20pcs,no_asset,tier2. ZPH self-drilling screw DSM-HO520 20pk; sibling of rejected DSM-HO516 family (within-chat 3169 tier2-reject) and 5512; packer code no OEM; prior pending superseded by sibling precedent,none
2727,BRU-SPO-B3PCS,PKT,,,reject,R,no,no,pkt_of_3_ok,no_asset,"tier2. scouring sponge pad 3'S labelled 'kh SB1200775' store/packer code (KH prefix like KH1578-6); display-name token '3M 213' unresolvable to any 3M SKU on reachable pages; q:[bing]'""Scotch-Brite"" ""31B"" scouring pad 3M' microsoft-support spam only; commodity sponge generic; prior reject upheld",none
3445,BNW-BOL-SS304-M10-35MM,PCS,,,reject,R,no,no,pcs_ok,no_asset,tier2. SS304 hex bolt M10x35 (DIN931/A2) commodity fastener; direct sibling of inherited 3153 M10x50 tier2-reject (commodity SS304 bolt no OEM page concept); [search_api_429_websearch_429_all_session_bing_html_fallback_used] but category clearly commodity; prior reject upheld,none
3969,ABR-PAP-621-534,PCS,,,pending,C,unknown,unknown,pcs_ok_sheet,unknown,"tier2. G240 EWD hand sanding sheet same family as 3881; q:[bing]'""EWD"" hand sanding sheet grit Malaysia' zero abrasive hits; [search_api_429_websearch_429_all_session_bing_html_fallback_used]; prior pending upheld",retry_when_search_restored
3970,ABR-PAP-621-535,SHT,,,pending,C,unknown,unknown,sht_ok,unknown,"tier2. G320 EWD hand sanding sheet same family as 3881; q:[bing]'""EWD"" hand sanding sheet grit Malaysia' zero abrasive hits; [search_api_429_websearch_429_all_session_bing_html_fallback_used]; prior pending upheld",retry_when_search_restored
3863,"FAS-RIV-PAT-1/8""X3/4""-PCK",PCK,,,pending,C,unknown,unknown,pck_of_20_ok,unknown,tier2. Jaguar blind rivet 1/8x3/4 20pk same family as 3999; q:[bing] jaguar cars-only collision proven; [search_api_429_websearch_429_all_session_bing_html_fallback_used]; prior pending upheld,retry_when_search_restored
3858,BRA-S/S-L-85383,PCS,,,reject,R,no,no,pcs_ok,no_asset,tier2. stainless steel L bracket 85x85 numeric trade code 85383; commodity bracket generic_unbranded no OEM concept; prior reject upheld,none
5009,"PIP-UPVC-5255-1.1/4""",$MTR,,,reject,R,no,no,mtr_ok_catalogue_length,no_asset,tier2 exhausted(1|2). UPVC pipe BS5255 = British Standard spec number not manufacturer model; spec-generic drainage pipe no single OEM; prior red:hash_collision asset discarded and NOT re-used so no URL/sha shared in this file; reject replaces stale pending,none
4257,"FAS-RIV-PAT-1/8""X5/16""-PCK",PCK,,,pending,C,unknown,unknown,pck_of_20_ok,unknown,tier2. Jaguar blind rivet 1/8x5/16 20pk same family as 3999; q:[bing] jaguar cars-only collision proven; [search_api_429_websearch_429_all_session_bing_html_fallback_used]; prior pending upheld,retry_when_search_restored
2868,SPO-SCOTCH-BRITE-3M,PCK,,,pending,C,unknown,unknown,pck_of_3_ok,unknown,"tier2 exhausted(1|2) fresh pass. 3M Scotch-Brite scouring pad 31B 3pcs KH1578-6; q:[bing]'""Scotch-Brite"" ""31B"" scouring pad 3M' microsoft-support spam no 3M hit; 31B/KH1578-6 not confirmed against 3m.com/my catalogue this session (search API down all session); ledger red:model_absent stands; p:https://theleedenstore.com.my/3m/ shows Leeden carries 3M abrasive category but site search for this SKU not performed (vertical=PPE/welding)",verify_against_3m_my_catalogue_when_search_restored
3724,BNW-BOL-SS304-M10-25MM,PCS,,,reject,R,no,no,pcs_ok,no_asset,tier2. SS304 hex bolt M10x25 DIN931/A2 commodity; sibling of inherited 3153 tier2-reject; prior reject upheld,none
3163,"SANDEX-VEL-PAD-M10-4""",PCS,,,reject,R,no,no,pcs_ok,no_asset,"tier2. Sandex velcro backing pad M10 4in; q:[bing]'""Sandex"" ""backing pad"" M10 Malaysia' chinese Q&A spam only; Sandex regional abrasive brand no official site discoverable; backing pad is accessory commodity; prior reject upheld",none
4143,PIP-HDPE-25MM-PN12.5,LTH,,,reject,R,no,no,lth_3m_length_ok,no_asset,tier2. non-SIRIM 3M-length HDPE pipe PN12.5 spec-generic unbranded mill product; prior reject upheld,none
2659,WAL-PLU-JWP-6MM,PCK,,,reject,R,no,no,pck_of_10_ok,no_asset,tier2. jaw wall plug 6mm 10pk nylon plug commodity; JWP=jaw wall plug descriptor not brand; generic_unbranded; prior reject upheld,none
3759,"FAS-SCR-P/H-5/8"" X 8#",PCK,,,reject,R,no,no,pck_of_20_ok,no_asset,tier2. Sr pan-head self-drilling screw 5/8x8G 20pk; SR repack brand pattern (inherited 4893/5512 precedents); size-spec model; commodity generic_unbranded; prior reject upheld,none
3706,"FAS-SCR-F/H-5/8"" X 8#",PCK,,,reject,R,no,no,pck_of_20_ok,no_asset,tier2. Sr flat-head self-drilling screw 5/8x8G 20pk; sibling of 3283 reject; SR repack; prior reject upheld,none
6742,"FAS-SCR-DRY-BLA-6#1""",PCK,,,pending,C,unknown,unknown,pck_of_20_ok,unknown,tier2. Hunter/bk drywall screw 6x1 20pk local repack; q:[bing] hunter.io/hunterboots.my collision no fastener OEM; cross-chat sibling 5587 Hunter/bk pending tier2 - consistency kept; [search_api_429_websearch_429_all_session_bing_html_fallback_used]; prior pending upheld,retry_when_search_restored
