source_position,item_code,uom,official_image_url,image_sha256,image_px_w,image_px_h,image_bytes
640,FAN-CEI-DEKA-CCM34MG12,UNIT,https://deka.my/wp-content/uploads/2025/07/CONCEPT-MINI-MG-Jpg.jpg,0a6e3ef59ee0ea8ea08d1f1ecbb0337a2c149fcfe7cd7297fd64352a7cc7f776,1000,1000,108748
647,VAC-KHI-VC8630,SET,https://cdn.shopify.com/s/files/1/0921/1566/5177/files/VC8630_cover_KOL_ed4d8500-314c-4871-b62a-7beaf7d45972.jpg?v=1751809252,acbc4924b839468974b3bef82ced86898da1aa8cadfbb514ebfaa1d103b53c3f,2000,2000,73333
772,FAN-CEI-DEKA-CDKN54OAK12,UNIT,https://deka.my/wp-content/uploads/2025/07/KONI-54-OAK-Jpg.jpg,f6b1580b5aecb365495aa020c896e40ee3fac4047f193135cb8b3a1d0e50e824,1000,1000,131707
1202,TAP-SAN-SWS-304-3977,PCS,https://saniware.com/wp-content/uploads/2021/03/SWS-304-3977.jpg,3edb8c22dc95b609972d2fc7c285d3137197ef062599017a0564078db53abcb8,1200,1200,92048
1440,VAL-SAN-SW-SS-AV-80,PCS,https://saniware.com/wp-content/uploads/2021/03/SW-SS-AV-80-1.jpg,ce2f447d44868394304617bfd74864407fd309486e1b3ef76d56f720b383e2bb,1200,1200,65767
1996,BID-CAB-CB91SS-BL-DIY,PCS,https://cabana.com.my/images/virtuemart/product/CB91SS-BL-DIY-01.jpg,03eb493ef543ffe01bc4662f9fbffab7266bf79a1f3876b681139bb9fbf4dabb,3334,3334,359198
2067,BID-CAB-CB90SS-DIY,PCS,https://cabana.com.my/images/virtuemart/product/CB90SS-DIY-01.jpg,6f9fd809ede731892199aec9f7de918ea101615f8c535bdb8bf2d105a8b05c04,3334,3334,545818
2602,IND-CEM-GREY-25KG,BAG,https://sika.scene7.com/is/image/sikacs/my-SikaCeram-88-25kg-01536099:1-1?wid=1600&hei=1600&fit=constrain,596c298eda9dcd7d65d9ebb7f7c19fabbbe4fdc269d1ac0f331b1ee703705f6e,1600,1600,183181
3630,GROUT-SEAL-703,CAN,https://sika.scene7.com/is/image/sikacs/my-02-en-MY-Sikagard-703-GroutSeal-1x1-00557701:1-1?wid=1600&hei=1600&fit=constrain,e71ac19fd9c1685104c616806edf8bbd6bd20ed0c3eb0eb8270e986dc4636273,1600,1600,92133
2754,AUT-POL-AUT-SS75ML,PCS,https://autosolasia.net/wp-content/uploads/2019/06/Autosol-Stainless-Steel-polish.jpg,0eb7b3c4234f67291bfe643dd37a79b73ecc9a1b181c3f650d3f1b1bf295550a,800,800,83909
4121,SWI-SOC-ULT-M0813BMG,PCS,https://cdn1.npcdn.net/userfiles/27047/file/MG3.png,bb6188fd0b0ac20c090634762cdbc9e2025e279122618ee2ea24a0c9999fec24,2341,2372,5121639
2793,CUT-DEW-DW4790,PCS,https://theleedenstore.com.my/wp-content/uploads/2024/02/DEWALT-ACCESSORIES_DW4790-TILE-BLADE-105-X-2.0-X-16MM-PHOTO-1.jpg,a12ebf434a12c0f53fcaa3da91e9b00f46390864aaa9fe47934bfc5eff05f6a7,2084,2084,820778
4462,SWI-ADA-MS-PT09,PCS,https://www.yuanming.com.my/wp-content/uploads/2023/02/PT09.png,762cbcecfae82450c153ba5dfa3003eb8fbd7297fb66e72063742fa78faaea67,830,827,256491
3959,SWI-SOC-ULT-M012MG,PCS,https://cdn1.npcdn.net/userfiles/27047/file/MG40%281%29.png,7a3182648b974645f39a6f403611a8259e9fbb0b94264f3e5fd46f3a0fb68734,2403,2431,6705216
3006,COC-BAL-SAN-CKT1512,PCS,https://www.sanwa.co.th/wp-content/uploads/2021/08/SANWA-Ball-Tap-with-Hose1.png,f81a91b252ee457917b925f993a15e236817f0b62f8859f18709663432bdcbe8,760,760,65362
3454,HOS-CON-MEN-40200012,PCS,https://www.skhardware.com.my/image/skhardware/image/data/all_product_images/product-458/HM.png,5a0e2a5786f9c480305640c1aa67a86b6eb891b874753a323ea16ba2be618b51,600,600,218045
3852,SWI-SOC-ULT-M20AMG,PCS,https://cdn1.npcdn.net/userfiles/27047/file/MG15.png,ad838b2e36cd73b34cee5e148ba6c6f56254a5c768cd58f445dd1f8bfc6e93cb,2424,2424,5179243
3044,AUT-POL-AUT-MET75ML,PCS,https://autosol.de/wp-content/uploads/2022/12/Produktfoto-11-001121-Metal_Polish_Super_Gloss-Tube_75ml-DE-EN-Shop.png,04313959dd0512fd16e625087721ed9a55479a3aa4e880075ca5f43c09214e4d,2000,2000,1468359
3874,SWI-SOC-ELE-E20AB,PCS,https://cdn1.npcdn.net/userfiles/27047/file/20A(1).png,1e858461a825c2937f2a46c3e0a8b2650b0cf0888b151b7fefb3b45c6f32fbfd,1200,1240,1352549
4434,SWI-SOC-ULT-M08913W,PCS,https://cdn1.npcdn.net/userfiles/27047/file/URW73.png,637f58e35970a3a732960d2ad1107aa5422270b239e2f3b076e32be73307d357,2386,2390,5096764
4217,SWI-SOC-ULT-M08213MG,PCS,https://cdn1.npcdn.net/userfiles/27047/file/MG.png,8bbc703e389b4042333d78be49f01f30e35e71c5ba26b21a8cd787ea0064d3fd,2946,1854,3649424
4331,SWI-SOC-ULT-M08213W,PCS,https://cdn1.npcdn.net/userfiles/27047/file/URW8.png,8ba7ad2968adedf2b91b1cbe949d3e869197370ab6878c10b91d7940f58540f5,2898,1827,4691555
4810,SWI-SOC-ULT-M022W,PCS,https://cdn1.npcdn.net/userfiles/27047/file/URW44.png,2d828bc798d7504637f88fe8098980dbadfde203fa6e8e43e3ea663b9735f816,2585,2558,6071741
5085,SWI-SOC-ULT-M012W,PCS,https://cdn1.npcdn.net/userfiles/27047/file/URW22.png,a25283beaacb7c390150cf239cc729338d1307aed6b305ce3e90b94f7b675bc6,2349,2330,3876541
3549,TOO-FIL-BCC-4.0200MM,PCS,https://pimdatacdn.bahco.com/media/sub444/169ff3ff500da23f.png,eea9fe2ebbaf2fcf6b20e6e5614905c3c5fca180f1b7e72d662b3742527e318b,2048,1026,417606
4780,SWI-SOC-ULT-M031MG,PCS,https://cdn1.npcdn.net/userfiles/27047/file/MG26.png,92cc9acff6c973d6a19419acf89516acf0d9ba7db0ad08fdd42202366a9d6d6f,2666,2705,7962212
