source_position,item_code,uom,official_product_page,official_image_url,researcher_decision,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,reason,human_action
178,ELE-D/L-MEG-YTP38B1-10W-3000K,PCS,https://www.jllelectrical.com.my/showproducts/productid/4013891/cid/424624/megaman-ytp38b1-10w-220240v-810lm-plc-led-stick-3000k4000k6500k/,,pending,C,,,PCS correct,no_asset,"q:sitemap:megaman.com.my,www.megamanlighting.com,jllelectrical.com.my(14074 urls),smjelectrical.com.my(14978),samajaya.onesyncapp.com(0),esales.com.my(401),mybigwarehouse.com.my(dead),edaran.my(no sitemap); jll /search/keyword/<model>/ returns unfiltered JS list | dealer listings are ONE-per-MODEL tri-CCT '[3000K/4000K/6500K]'; the model's only asset is claimed by the sibling row of this same model - no distinct YTP38B1 3000K asset reachable (megaman.com.my galleries have no provable per-CCT images)",request YTP38B1 3000K per-CCT pack shot/render from Megaman MY marketing or JLL
232,ELE-D/L-MEG-YTP38Z1-10W-4000K,PCS,https://www.jllelectrical.com.my/showproducts/productid/4013850/megaman-ytp38z1-10w-220240v-810lm-e27-led-stick-3000k4000k6500k/,,pending,C,,,PCS correct,no_asset,"q:sitemap:megaman.com.my,www.megamanlighting.com,jllelectrical.com.my(14074 urls),smjelectrical.com.my(14978),samajaya.onesyncapp.com(0),esales.com.my(401),mybigwarehouse.com.my(dead),edaran.my(no sitemap); jll /search/keyword/<model>/ returns unfiltered JS list | dealer listings are ONE-per-MODEL tri-CCT '[3000K/4000K/6500K]'; the model's only asset is claimed by the sibling row of this same model - no distinct YTP38Z1 4000K asset reachable (megaman.com.my galleries have no provable per-CCT images)",request YTP38Z1 4000K per-CCT pack shot/render from Megaman MY marketing or JLL
131,STA-GRI-SCG400-SET,UNIT,https://my.stanleytools.global/product/scg400-b1/20v-grinder-tool-only,,pending,C,,,UNIT kit = grinder + SC200 charger + 2x 2.0Ah battery,no_asset,q:sitemap:my.stanleytools.global(577 urls scanned) only scg400-b1 TOOL-ONLY page exists; probes p:/product/scg400d1-b1/ p:/product/scg400d2-b1/ both 404; SCG400_1.jpg (2000x2000) already verified_pass on sibling pos 59 STA-GRI-SCG400-SOLO - reuse would re-collide and misrepresent bare tool as kit,shoot kit layout photo or request SCG400 kit composite render from Stanley APAC marketing
3872,"PIP-UPVC-5255-1.1/2""",MTR,https://unimechengineering.com.my/product/upvc-pipe-2/,,pending,C,,,MTR cut length of 6m pipe correct,no_asset,"q:sitemap:unimechengineering.com.my(wp children=5, 710 urls) grep upvc|pdf -> only p:/product/upvc-pipe/ p:/product/upvc-pipe-2/ BOTH quote 'Spec: BS5255 Length: 6 meter Size: 32 - 50mm' generic range and share UPCV-Pipe-BS4255-1.jpg; no 1 1/2""(40MM)-specific asset anywhere on OEM site","request 1 1/2""(40MM) labelled product photo from Unimech Engineering"
5009,"PIP-UPVC-5255-1.1/4""",MTR,https://unimechengineering.com.my/product/upvc-pipe-2/,,pending,C,,,MTR cut length of 6m pipe correct,no_asset,"q:sitemap:unimechengineering.com.my(wp children=5, 710 urls) grep upvc|pdf -> only p:/product/upvc-pipe/ p:/product/upvc-pipe-2/ BOTH quote 'Spec: BS5255 Length: 6 meter Size: 32 - 50mm' generic range and share UPCV-Pipe-BS4255-1.jpg; no 1 1/4""(32MM)-specific asset anywhere on OEM site","request 1 1/4""(32MM) labelled product photo from Unimech Engineering"
4976,"FAS-RIV-PAT-1/8""X3/8""-PCK",PCK,https://sonichardware.com.my/product/product/1442-jaguar-blind-rivet,,pending,C,,,PCK 20-piece pack correct,no_asset,"q:sitemap:sonichardware.com.my robots has NO sitemap; mybigwarehouse.com.my dead (-1), esales.com.my HTTP 401, samajaya.onesyncapp.com dead (-1) | p:sonichardware 1442-jaguar-blind-rivet is ONE listing with size <option> dropdown incl '1/8 X 3/8' sharing single image 04_1330088842.jpg -> no per-size asset",request 1/8 X 3/8 Jaguar blind-rivet pack photo from supplier/rights holder
6227,FAS-RIV-PAT-3/16X1/2-PCK,PCK,https://sonichardware.com.my/product/product/1442-jaguar-blind-rivet,,pending,C,,,PCK 20-piece pack correct,no_asset,"q:sitemap:sonichardware.com.my robots has NO sitemap; mybigwarehouse.com.my dead (-1), esales.com.my HTTP 401, samajaya.onesyncapp.com dead (-1) | p:sonichardware 1442-jaguar-blind-rivet is ONE listing with size <option> dropdown incl '3/16 X 1/2' sharing single image 04_1330088842.jpg -> no per-size asset",request 3/16 X 1/2 Jaguar blind-rivet pack photo from supplier/rights holder
3623,CUT-DIS-MARK-12300-P024,PCS,https://www.mrmarks.com/index.php?ws=showproducts&products_id=2160710,,pending,C,,,PCS single disc correct,no_asset,"q:sitemap:mrmarks.com(25 urls, products not indexed) | p:index.php?ws=showproducts&products_id=2160710 'MK-WEL-12300 MASTER FIBRE DISC (100mm/4"")' has options=[] (no grit selector) + single npcdn photo; sibling ids 2160706=MK-WEL-12200 FLAP DISC, 2160712=MK-WEL-12320 are different products; p:?ws=showsearch&keyword=12300 returns zero product ids -> no per-grit asset",request P24-labelled MK-WEL-12300 disc photo from Mr.Mark Tools (M) Sdn Bhd
4225,CUT-DIS-MARK-12300-P120,PCS,https://www.mrmarks.com/index.php?ws=showproducts&products_id=2160710,,pending,C,,,PCS single disc correct,no_asset,"q:sitemap:mrmarks.com(25 urls, products not indexed) | p:index.php?ws=showproducts&products_id=2160710 'MK-WEL-12300 MASTER FIBRE DISC (100mm/4"")' has options=[] (no grit selector) + single npcdn photo; sibling ids 2160706=MK-WEL-12200 FLAP DISC, 2160712=MK-WEL-12320 are different products; p:?ws=showsearch&keyword=12300 returns zero product ids -> no per-grit asset",request P120-labelled MK-WEL-12300 disc photo from Mr.Mark Tools (M) Sdn Bhd
3756,ELE-D/L-MGM-MQTL2048-6500K,PCS,https://megaman.com.my/product/eye-ball/,https://megaman.com.my/wp-content/uploads/2020/12/Untitled-8-6.jpg,candidate,A,yes,yes,PCS recessed eyeball unit correct,needs_permission,q:sitemap:megaman.com.my(60 urls) | p:/product/eye-ball/ status=200 main gallery img Untitled-8-6.jpg; prior r2 verify pass with technical table row 'MQTL2048 7W',none beyond permission confirmation
3593,HHD-FLU-M0676-L110W-50MM,PCS,https://techplas.com.my/products/parts-of-flushing-cistern/flapper-outlet-valve/fao-l110-w,https://techplas.com.my/wp-content/uploads/2022/08/FAO-L110-W.jpg,candidate,A,yes,yes,PCS 50mm outlet valve correct,needs_permission,"q:sitemap:techplas.com.my(sitemap.xml live, index only) | p:/products/parts-of-flushing-cistern/flapper-outlet-valve/fao-l110-w status=200 bytes=103681 with exact-model img FAO-L110-W.jpg (+ variant faol110w-cp-OV.jpg)",none beyond permission confirmation
