ordinal,source_position,item_code,uom,researcher_decision,official_product_page,official_image_url,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,human_action,tiers_tried,reason
7234,1013,BOS-RP15G,UNIT,pending,,,,n/a,n/a,n/a,unknown,"Confirm true brand of RP15G Robin Power Sprayer Set with supplier (Robin/Subaru engine sprayer vs house label) before sourcing art; then email brand distributor for official set photo; else shoot-in-store",2,"detected_brand Bosch conflicts with display name Robin - likely mis-coded prefix; q:'Robin RP15G power sprayer' unserved (HTTP 429); no official Robin sprayer page located; refusing wrong-brand imagery"
7235,1990,SUMO-LT1200N-6,UNIT,pending,,,,n/a,n/a,n/a,unknown,"Email SUMO generator distributor Malaysia (brand site sumo2u.com currently unreachable) for official SM1200N-6 gasoline generator photo; else shoot-in-store",2,"q:'SUMO SM1200N generator Malaysia' unserved (429); p:https://sumo2u.com/?s=SM1200N transport error (site unreachable/bot-walled); no official page opened"
7236,1074,BOS-0601-224-1L0,UNIT,pending,,,,n/a,n/a,n/a,no_asset,"Email Robert Bosch Sdn Bhd marketing for a legacy GGS 5000 L Professional press/catalogue image (article 06012241L0), noting successor models GGS 5 LS / GGS 30 LS are DIFFERENT tools and must not be substituted; else shoot-in-store",3,"p:https://www.bosch-professional.com/my/en/sitemaps/products-sitemaps.xml (served via bosch-pt.com.my) enumerated - straight grinders listed are ggs-5-ls-06012242L0, ggs-30-ls-06012B50L0, ggs-30-s, ggs-30-lps - NO GGS 5000 L; p:GB products sitemap likewise has no ggs-5000 entry; model discontinued and delisted from official MY and GB sites; successor pages would violate exact-model rule"
7237,2040,TOO-WRE-KPT-220P,UNIT(S),pending,,,,n/a,n/a,UNIT(S) ambiguous - confirm if wrench sold singly or boxed,unknown,"Contact the Kawasaki power-tools licensee/distributor in Malaysia for official KPT-220P impact wrench photo; clarify UNIT(S) packaging; else shoot-in-store",2,"q:'Kawasaki KPT-220P impact wrench' unserved (429); kawasaki.com.my is the motorcycle entity not tools; no official tools-brand domain identified"
7238,1542,SIN-CAB-CKS6407,PCS,pending,,,,n/a,n/a,n/a,unknown,"Email Cabana (Sorento Sdn Bhd HQ Klang, tel 03-3082 9288, via cabana.com.my contact form) requesting legacy CKS6407 Nanomagma 750mm sink artwork; else shoot-in-store",2,"p:https://cabana.com.my/?s=CKS6407 returns homepage (Joomla search param unsupported); p:nanograin-kitchen-sink category 8 SKUs - no CKS6407; p:top-mount-kitchen-sink category 20 SKUs - no CKS6407; p:honeycomb-kitchen-sink category 9 SKUs - no CKS6407; p:multifunction-kitchen-sink category 6 SKUs - no CKS6407; CKS6407 absent from entire current official catalogue (67 sink SKUs reviewed) = discontinued; sibling CKS7606-GY found but different SKU"
7239,2028,COM-AIR-AB2.5HPOF,UNIT,pending,,,,n/a,n/a,n/a,unknown,"Email the AIRBANK compressor importer/distributor in Malaysia for official AB 2.5HP oil-free 24L photo; else shoot-in-store",2,"q:'Airbank oil free air compressor 2.5HP 24L Malaysia' unserved (429 all session); no official AIRBANK domain identified; refusing marketplace imagery"
7240,1404,RIC-COO-BTY-PL-50,PCS,pending,,,,n/a,n/a,n/a,unknown,"Email Butterfly brand office (regional distributor) for official PL-50 gas rice cooker photo; else shoot-in-store",2|3,"q:'Butterfly PL-50 gas rice cooker' unserved (429); p:https://butterflygenuine.com/?s=BRC-6050 transport error (official regional Butterfly brand site unreachable); no official page opened"
7241,1416,FAN-CEI-KDK-15Y2-S-004,SET,pending,,,,n/a,n/a,SET plausible - KDK ceiling fans ship with blades/regulator boxed,unknown,"Email KDK Fans (M) Sdn Bhd via kdk.com.my contact/service-request for a legacy K15Y2 60in brochure scan or archived asset; else shoot-in-store",2,"p:https://www.kdk.com.my/product/k15y2/ redirects to raw legacy PDF binary (no product page); p:https://www.kdk.com.my/products/ceiling-fans/regulator-type/ current lineup is K12V0 K12V0-PBR K12W0 K15W0-S K15VC K15V0 K15V0-PBR K15W0 K15W0-SL - K15Y2 NOT listed = discontinued; p:https://www.kdk.com.my/customer-services/catalogue/ certificates reference only K15VC and K15W0-S; no official K15Y2 page or image remains online"
7242,2069,COMPRESSOR-AIRBANK-AB2.5HP,UNIT,pending,,,,n/a,n/a,n/a,unknown,"Duplicate of COM-AIR-AB2.5HPOF: email AIRBANK importer/distributor for official 2.5HP 24L compressor photo; else shoot-in-store",2,"same evidence base as ordinal 7239 - q attempts unserved (429), no official AIRBANK site identified; no image captured"
7243,2191,BAT-CHA-KENDE-SM2024,UNIT,pending,,,,n/a,n/a,n/a,unknown,"Email Kende welding-machine importer/Malaysia welding supplier for official SM2024 24V 20A battery charger photo; else shoot-in-store",2,"q:'Kende SM2024 battery charger' unserved (429); Kende China official domain unreachable from this session; no official page opened"
7244,1093,BOS-0601-3A2-0L0,UNIT,pending,,,,n/a,n/a,n/a,no_asset,"Email Robert Bosch Sdn Bhd for a legacy GPO 950 polisher image (article 06013A20L0); successors GPO 11 180 S / GPO 14 180 S are different tools and must NOT be substituted; else shoot-in-store",3,"p:https://www.bosch-professional.com/my/en/sitemaps/products-sitemaps.xml polishers listed are gpo-11-180-s-06013A23L0 and gpo-14-180-s-06013892L0 - no GPO 950; p:GB sitemap shows only gpo-14-ce and gpo-14-180-s; model discontinued across official sites"
7245,1668,SIN-S/S-CLN-SXST8650R,UNIT,pending,,,,n/a,n/a,UNIT plausibly matches sink-plus-stand bundle,unknown,"Email the Sanix stainless-sink distributor Malaysia for official ST8650R double-bowl-with-stand photo; else shoot-in-store",2,"q:'Sanix ST8650R sink stand' unserved (429 all session); no official Sanix sink domain identified; refusing invented image"
7246,1117,BOS-0601-27A-3L0,UNIT,candidate,https://www.bosch-pt.com.my/my/en/products/gbg-35-15-060127A3L0,https://www.bosch-pt.com.my/my/en/ocsmedia/256418-54/application-image/full/double-wheeled-bench-grinder-pro-gbg-35-15-060127a3l0.png,high,yes,yes,UNIT matches single bench grinder; official page sells one unit at RM539 in stock,unknown,none,2,"searches 429; p:robots.txt led to MY sitemap https://www.bosch-professional.com/my/en/sitemaps/products-sitemaps.xml which lists gbg-35-15-060127A3L0 on bosch-pt.com.my; p:https://www.bosch-pt.com.my/my/en/products/gbg-35-15-060127A3L0 - model-quote:'PRO GBG 35-15 Double-Wheeled Bench Grinder' og:title plus JSON-LD sku and mpn exactly 060127A3L0 matching item_code BOS-0601-27A-3L0 character-for-character; direct full-resolution application-image PNG extracted from JSON-LD image array (optimized og:image alternative o256418v54_lv-139516-12-GBG35-15_dyn_01.png also on page)"
7247,1611,SIN-CAB-CKS7606-GY,PCS,candidate,https://cabana.com.my/index.php/products/kitchen/kitchen-sink/undermount-kitchen-sink/cks7606-gy-detail,https://cabana.com.my/images/virtuemart/product/CKS7606-GY.jpg,high,yes,yes,PCS matches single undermount sink purchase,unknown,none,2,"p:undermount-kitchen-sink category listing includes CKS7606-GY thumbnail; p:https://cabana.com.my/index.php/products/kitchen/kitchen-sink/undermount-kitchen-sink/cks7606-gy-detail - model-quote:'CKS7606-GY' as page heading with dimensions L600xW440xH230mm and finish-quote:'Golden Yellow' matching display (gold Ylw); direct VirtueMart full-size asset /images/virtuemart/product/CKS7606-GY.jpg referenced by gallery anchor on page (second angle CKS7606-GY6.jpg also present)"
7248,2221,COM-AIR-ACO-AC24L,UNIT,pending,,,,n/a,n/a,n/a,unknown,"Email the Ouwenbull / Air Fighter air-compressor distributor Malaysia for official AC24L 2.5HP 24L photo; else shoot-in-store",2,"q:'Ouwenbull Air Fighter AC24L compressor' unserved (429); no official Ouwenbull domain identified; refusing marketplace imagery"
7249,1513,RIC-COO-PSN-BRC-6050,PCS,pending,,,,n/a,n/a,n/a,unknown,"Email Butterfly brand office for official BRC-6050 10L electric rice cooker photo; else shoot-in-store",2|3,"q:'Butterfly BRC-6050 rice cooker Malaysia official' returned HTTP 429; p:https://butterflygenuine.com/?s=BRC-6050 transport error (official brand site unreachable); no official page opened"
7250,1838,DC-DZG06-6,SET,pending,,,,n/a,n/a,SET plausible for hammer kit but unverifiable,unknown,"Email Dongcheng Malaysia authorised distributor for official DZG06-6S 1400W percussion/demolition hammer photo and confirm SET contents; else shoot-in-store",2|3,"q:'Dongcheng DZG06-6S' unserved (429); p:https://www.dongchengpower.com and p:https://www.dongchengpower.cn both transport error (bot-wall); no official Dongcheng page reachable"
7251,2236,DC-DCJZ2050IDE,SET,pending,,,,n/a,n/a,SET plausible (drill + 2x 2.0Ah + charger) but unverifiable,unknown,"Email Dongcheng Malaysia authorised distributor for official DCJZ2050I brushless driver-drill 20V kit photo and confirm SET contents (2x 2.0Ah); else shoot-in-store",2|3,"q:'DCJZ2050I Dongcheng drill' returned HTTP 429 twice; p:https://www.dongchengpower.com transport error again on retry; no official asset obtainable"
7252,2450,DC-J1G-FF02-355,SET,pending,,,,n/a,n/a,SET plausible for cut-off machine with wheel but unverifiable,unknown,"Email Dongcheng Malaysia authorised distributor for official J1G-FF02-355 electric cut-off machine 355mm photo; else shoot-in-store",2|3,"display model DJG02-355 normalised to J1G-FF02-355 per Dongcheng naming; q:'J1G-FF02-355 Dongcheng' unserved (429); p:dongchengpower.com/.cn transport errors; no official page reachable"
7253,2188,PUM-SHOWFOU-GF-100N,UNIT,candidate,https://www.showfoupump.com/product-detail/thermoplastic-submersible-utility-pump-gf/,https://www.showfoupump.com/wp-content/uploads/2019/11/gf-100n-100w-plastic-utility-pump.jpg,high,yes,yes,UNIT matches single utility pump sale,unknown,none,3,"q:'Showfou GF-100N' unserved (429) - pivoted to OEM domain; p:http://www.showfou.com.tw redirected to https://www.showfoupump.com homepage whose FEATURED tile already names GF-100N; p:https://www.showfoupump.com/product-detail/thermoplastic-submersible-utility-pump-gf/ - model-quote:'GF-100N (100W) Thermoplastic Submersible Utility Pump' as first gallery caption; image is PER-MODEL (siblings GF-200/370/680 each have own file gf-200...jpg etc.) so NOT a family hero; spec table GF-100* row hyperlinks the same gf-100n-100w-plastic-utility-pump.jpg (asterisk notes series number revised to N suffix); direct Enlarge-Image anchor gives full-size JPG"
