ordinal,source_position,item_code,uom,researcher_decision,official_product_page,official_image_url,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,human_action,tiers_tried,reason
7053,1522,GAS-STO-BGC-8826,PCS,candidate,https://www.butterflytraders.com/showproducts/productid/5794140/cid/537364/bgc8826/,https://cdn1.npcdn.net/images/c41f535c49239db1df92d492105078e9_1744768800.webp?md5id=77596ce7097c5f353cffcc865487d9e2&new_width=1000&new_height=1000&size=max&w=-62170008925&from=jpeg&type=9,medium,n/a,yes,"PCS OK - single stove unit",unknown,"Butterfly gas-stove brand owner is Lea Hin Co (warranty text cites LEA HIN CO, sales@butterfly1935.com, www.butterfly1935.com currently 404) - confirm Butterfly Traders (1361994-A) authorised status / request hi-res asset from Lea Hin.",2,"q:Butterfly ""BGC-8826"" double gas stove -> brand-owner site butterfly1935.com dead (HTTP 404 on http/https/www); p:https://www.butterflytraders.com/showproducts/productid/5794140/cid/537364/bgc8826/ - page model-quote:""# BGC-8826"", ""Brand: BUTTERFLY"", ""SKU: BGC-8826"", specs ""head input- 4.5 kw (L) 4.5KW (R) ... panel- stainless steel panel ... n.w/g.w - 5.8kg - 6.8kg"" matching market data; product img referenced by page = cdn1.npcdn.net c41f535c...webp (alt ""BGC-8826""). Authorised-distributor status of Butterfly Traders not independently verifiable -> medium confidence."
7054,1148,BOS-0601-1C1-0L0,UNIT,candidate,https://www.bosch-pt.com.my/my/en/products/gbm-400-professional-06011C10L0,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/750x422/o395050v54_gbm_400_packaging_1619PB9391.png,high,n/a,yes,"UNIT OK - power tool sold each",unknown,,2,"q:(direct URL verified) bosch-pt.com.my product path built from article number 06011C10L0 (item code BOS-0601-1C1-0L0 de-dashed); p:https://www.bosch-pt.com.my/my/en/products/gbm-400-professional-06011C10L0 - title model-quote:""PRO GBM 400 Drill | Bosch Professional"", body contains ""GBM 400"" and article numbers incl ""06011c10l0""; og:image = binary/ocsmedia/optimized/750x422/o395050v54_gbm_400_packaging_1619PB9391.png (model-specific official packaging shot). Official Bosch Professional Malaysia page."
7055,1521,"FAN-WALL-KDK-KU-408-YG-16""",PCS,candidate,https://www.kdk.com.my/product/ku408-yg/,https://www.kdk.com.my/wp-content/uploads/2020/07/product-thumbnail_Wall-Fans-KU408-YG-1.png,high,yes,yes,"PCS OK - sold each",unknown,,2,"q:(direct) kdk.com.my wall-fans category listing; p:https://www.kdk.com.my/product/ku408-yg/ - title ""KU408 YG - KDK Fans Malaysia"", spec line model-quote:""Wall Fans      KU408 YG (40cm/16?)"", ""SPECIFICATION MODEL KU408 YG COLOR GREY""; og:image = wp-content/uploads/2020/07/product-thumbnail_Wall-Fans-KU408-YG-1.png (model-specific). Official KDK Malaysia page; YG grey finish confirmed."
7056,1552,GAS-STO-BGC-933/305,PCS,candidate,https://www.butterflytraders.com/showproducts/productid/5612619/bgc933305-butterfly-ss-double-gas-cooker-130-130-mm/,https://cdn1.npcdn.net/images/a28d2c56fa9886df278b61ffb83674de_1736491383.webp?md5id=77596ce7097c5f353cffcc865487d9e2&new_width=1000&new_height=1000&size=max&w=-62170008925&from=jpeg&type=9,medium,n/a,yes,"PCS OK - single cooker unit",unknown,"Same caveat as BGC-8826: verify Butterfly Traders authorisation with brand owner Lea Hin Co (sales@butterfly1935.com) before publishing their asset.",2,"q:Butterfly gas cooker ""BGC-933"" Malaysia; p:https://www.butterflytraders.com/showproducts/productid/5612619/bgc933305-butterfly-ss-double-gas-cooker-130-130-mm/ - title/H1 model-quote:""[ BGC-933/305 ] BUTTERFLY S/S DOUBLE GAS COOKER (130 + 130 MM)"", ""Model: BGC-933/305"", ""305 Chrome Trivet, Heat Input: 4.34kW(L)/4.34kW(R), Stainless Steel Body""; product img referenced = cdn1.npcdn.net a28d2c56...webp (alt matches model). SS finish implied by name and page; distributor authorisation unverified -> medium."
7057,1625,TOI-CER-CS102WH,NOS,candidate,https://cansanitary.com/product/t-506-ts-506-s/,https://cansanitary.com/wp-content/uploads/2020/06/can-realty-malaysia-t506-ts506s.png,medium,n/a,yes,"NOS (per piece) plausible - cistern sold each; page shows no pack qty",unknown,"Photo covers T506 + TS506S together; ask Can Ceramic (can_ceramics@hotmail.my, 07-787 8350) for a T506-only crop if needed.",2,"q:""""T506"""" ceramic cistern toilet Malaysia""; p:https://cansanitary.com/product/t-506-ts-506-s/ (Can Ceramic Series, Ting Yang Realty (M) Sdn Bhd, Kluang Johor factory = Malaysian manufacturer) - H1 model-quote:""T 506 & TS 506 S"", subtitle ""Low level system with Fitting For C101/102P""; product image referenced = wp-content/uploads/2020/06/can-realty-malaysia-t506-ts506s.png. Single photo serves sibling TS 506 S too -> medium confidence."
7058,1856,"IND-TRO-KINTA-8""",UNIT,pending,,,n/a,n/a,n/a,n/a,unknown,"Same next step as KT-1028: email Sui U Machinery / Knight Auto (Kinta trolley distributors) for KT-0825 8"" image, else shoot-in-store.",2,"q:""""KT-1028"""" OR """"KT-0825"""" King Kong hand trolley Malaysia"" -> no KT-coded official page; Kinta-brand dealer pages use HT-codes. Nothing conclusive -> pending."
7059,2292,VAC-MID-MVC-V18K-BG,PCS,candidate,https://www.midea.com/my/domestic-appliances/vacuum-cleaner/midea-canister-bagless-vacuum-mvc-v18k-bg.mvc-v18k-bg,https://www.midea.com/content/dam/midea-aem/my/my-new/pdp/domestic-appliances/vacuum-cleaner/mvc-v18k-bg/PD-domestic-appliances-Vacuum Cleaner-MVC-V18K-BG-gallery1-1040x1040.jpg,high,yes,yes,"PCS OK - sold each",unknown,,2,"q:Midea vacuum cleaner Malaysia ""MVC-V18K""; p:https://www.midea.com/my/domestic-appliances/vacuum-cleaner/midea-canister-bagless-vacuum-mvc-v18k-bg.mvc-v18k-bg (official Midea Malaysia PDP, fetched raw HTML) - model-quote:""Midea Canister Bagless Vacuum - MVC-V18K-BG"", ""Color Black Gold"", ""Power 1800W"" matching display ""1800W Black(BG=Black Gold)""; og:image = content/dam/midea-aem/my/my-new/pdp/domestic-appliances/vacuum-cleaner/mvc-v18k-bg/PD-domestic-appliances-Vacuum Cleaner-MVC-V18K-BG-gallery1-1040x1040.jpg (model-specific gallery asset; URL-encode space as %20)."
7060,2281,DC-DVC12,SET,candidate,https://www.dongchengmalaysia.com/product/dvc12/,https://www.dongchengmalaysia.com/wp-content/uploads/2023/10/DVC12.jpg,high,n/a,yes,"SET OK - sold with brush assemblies + hose + carton packing",unknown,,2,"q:DongCheng Malaysia ""DVC12"" vacuum cleaner dongchengmalaysia; p:https://www.dongchengmalaysia.com/product/dvc12/ (official DongCheng MY) - H1 model-quote:""DVC12"", specs ""Rated Power Input：1200W / Capacity：12L / Max. Vacuum Pressure：18kpa"" matching display ""12L Vacuum Cleaner (1200W)""; image referenced = wp-content/uploads/2023/10/DVC12.jpg (model-specific)."
7061,2301,LET-BOX-S/S-FX-918,UNIT,pending,,,n/a,n/a,n/a,n/a,unknown,"Email letterbox manufacturers CB Steel & Letter Box Sdn Bhd (cbsteel-letterbox.com.my, Puchong) or Kejuruteraan Logam (logam.com.my) asking for FX-918 catalogue photo; else shoot-in-store.",2,"q:""""FX-918"""" stainless steel letter box Malaysia"" -> MY letterbox makers found (CB Steel 190+ apartment models, ATX Engineering, PY Stainless, Actimate EM HL370) but FX-918 code appears nowhere official. Unbranded/generic item -> pending."
7062,2295,BAT-CHA-20A-12/24V,UNIT,pending,,,n/a,n/a,n/a,n/a,unknown,"No identifiable brand: check supplier invoice/carton for maker, then request product photo from that maker/distributor; else shoot-in-store.",2,"q:battery charger 12V 24V 20A Malaysia brand official -> only foreign smart chargers (Mecc Alte/ProMariner/REDARC/HTRC) and MY solar-controller shops; no identifiable official product matches a plain ""20A Battery Charger 12/24V"". Generic unbranded goods -> pending."
7063,2298,DC-M1B-FF-82X1,SET,candidate,https://www.dongchengmalaysia.com/product/m1b-ff-82x1/,https://www.dongchengmalaysia.com/wp-content/uploads/2023/10/DMB82.jpg,high,n/a,yes,"SET OK - accessories + color box packing",unknown,,2,"q:site:dongchengmalaysia.com DMB82 OR planer; p:https://www.dongchengmalaysia.com/product/m1b-ff-82x1/ (URL slug = Chinese standard model code M1B-FF-82×1, page titled DMB82 - DongCheng Malaysia) - model-quote:""ELECTRIC PLANNER/ DMB82"", ""Max. Planing Width: 82mm"", ""Net Weight: 2.9kg""; image referenced = wp-content/uploads/2023/10/DMB82.jpg (model-specific). Official DongCheng MY page."
7064,1578,FAN-CEI-ALP-FC38,UNIT,candidate,https://www.alphamalaysia.com/ceiling-fans/cx20-5b56-led,https://www.alphamalaysia.com/sites/default/files/2025-08/CX20%2056%20LED%20Black.png,high,yes,yes,"UNIT OK - sold each (twin-pack bundles exist on marketplaces)",unknown,,2,"q:""""Cosa CX20"""" OR """"Cosa"""" ceiling fan Alpha Malaysia""; p:https://www.alphamalaysia.com/ceiling-fans/cx20-5b56-led (official Alpha Home Appliances Sdn Bhd site; non-LED sibling page cx20-5b56 also opened) - spec model-quote:""ModelCX20-5B/56 LED"", ""Colours Available Maple/MW, Walnut/MB, Matt Black, Matt White"", ""Light Kit 3 CCT Light Temperatures LED"" matching display ""-led Matt Black""; Matt Black gallery img referenced in HTML = /sites/default/files/2025-08/CX20%2056%20LED%20Black.png (variant-specific). ALP-FC38 is internal Ekoway code, detected_model CX20 matches."
7065,1685,TAP-CAB-CB3804,UNIT,pending,,,n/a,n/a,n/a,n/a,unknown,"Email Cabana via cabana.com.my enquiry form to confirm whether pillar sink tap CB3804 is discontinued (siblings CB3803/CB3806/CB3807 still listed) and request archived photo; else shoot-in-store.",2,"p:cabana.com.my kitchen/kitchen-faucet category full listing (?limitstart=0&limit=100) -> cb3803-detail, cb3806-detail(s), cb3807-detail(s) present but NO cb3804-detail; p:bathroom/basin-tap full listing -> no CB3804 either; p:/index.php/component/search/?searchword=cb3804 -> only searchword echo, zero results; robots.txt fetched, sitemap.xml 404. Model absent from official Cabana site -> pending."
7066,1895,LOC-COL-RK505,SET,reject,,,,n/a,n/a,n/a,unknown,"Request RK505 (Anti-Cut Series 50mm x 5pcs keyed-alike) packshot from Colex brand owner Bun Seng Group via enquiry at colex.bunseng.com.my, or shoot-in-store; do NOT reuse esales/Shopee imagery.",2,"q:Colex ""RK-505"" key-a-like padlock Malaysia -> hits: esales.com.my/product/colex-rk505-anti-cut-padlock (exact SKU, ""Colex Anti-Cut Series 50mm x 5 unit x Key Alike System"", but small retailer on backorder, authorisation unverifiable) + Shopee/Lazada marketplace-only listings; p:https://www.colex.bunseng.com.my/ (official Colex brand site, Bun Seng Group) -> landing page only, no product catalogue/RK505; p:chenenhup chenhuphardware.com Anti-Cut Padlock COLEX page -> generic, no RK505 model string, category-style photo only. All existing images are marketplace/unverifiable-shop assets -> reject per sourcing rules."
7067,1798,LEO-SUS304-TWI-L2302PF,PCS,pending,,,n/a,n/a,n/a,n/a,unknown,"Email Boon Seng Hardware Sdn Bhd (manufacturer of LEON taps, tel 03-8958 0939, boonseng.com.my) requesting L-2302PF SUS304 twin pillar sink tap photo; else shoot-in-store.",2,"q:Leon sink tap ""L2302PF"" OR ""L2302"" twin sink Malaysia -> leonfast.com.my (Leonfast Sdn Bhd) exists but ?s=L2302/?s=2302 return zero products; trade directory hit: ""LEON SUS304 FLEXIBLE NECK TWIN ARM PILLAR SINK TAP L-2302PF ... Manufacturer: BOON SENG HARDWARE SDN.BHD.""; p:boonseng.com.my (Wix one-pager) -> homepage only, sitemap lists just root URL, no catalogue. No official model page exists -> pending."
7068,2415,X-TOO-DRI-SET-MKX-2018-12V,SET,candidate,http://www.mrmarks.com/index.php?ws=showproducts&products_id=3409051,https://cdn1.npcdn.net/image/162123016921a6123c606e3406c1e3131e55211332.jpg?md5id=40a115d736494ae0bf5b6b65c715868d&new_width=1200&new_height=1200&size=max&w=1534135529,high,n/a,yes,"SET OK - comes with 2 batteries + charger + carrying case",unknown,,2,"q:""""MKX-2018"""" OR """"Mark-X"""" 12V cordless drill Malaysia""; p:http://www.mrmarks.com/index.php?ws=showproducts&products_id=3409051 (Mr. Mark Tools (M) Sdn Bhd, Ulu Tiram JB = MARK-X/MR.MARK brand owner with Taiwan/Suzhou offices) - H1 model-quote:""MKX-2018-12V MARK-X 12V CORDLESS DRILL (DC102.1)"", ""Reference: MKX-2018-12V"", specs ""No load speed : 0-710rpm, Chuck max 10mm, Max torque 23Nm, Battery 2xLi-ion 12V/1.3Ah""; main product img referenced by page = cdn1.npcdn.net/image/162123016921a61...jpg (new_width=1200 size=max variant)."
7069,1679,FAN-TAB-PSN-F-MN404-GP,PCS,candidate,https://fan.my.panasonic.com/electric-fan/table-fan-f-mn404,https://fan.my.panasonic.com/static/img/products/electric-fan/general-F-MN404-product.jpg,medium,no,yes,"PCS OK - sold each",unknown,"Request grape-purple (GR) specific render from Panasonic MY if colour fidelity required; hero photo is single-colour.",2,"q:Panasonic ""MX405"" search surfaced MN404 family; p:https://fan.my.panasonic.com/electric-fan/table-fan-f-mn404 (official Panasonic MY fan microsite) - page contains model-quote:""F-MN404"" with colour swatches color-aqua-blue.jpg / color-grape-purple.jpg / color-meadow-green.jpg (grape purple = GP suffix confirmed as official colourway); hero img referenced = static/img/products/electric-fan/general-F-MN404-product.jpg serving all colour SKUs -> family-shared hero, finish_exact=no, confidence=medium."
7070,1745,ELE-PEN-88010-E27X3,PCS,pending,,,n/a,n/a,n/a,n/a,unknown,"Unbranded decorative pendant: identify supplier from purchase records and request 88010/A (E27x3) catalogue sheet/photo, or shoot-in-store.",2,"q:pendant lamp ""88010"" E27 lighting Malaysia -> closest official-ish listing is HT Lighting Sdn Bhd ""88010-10 Pendant Light"" (htlightings.com.my, sibling 10-head variant), no 88010/A 3-light page anywhere; rest are unrelated lighting stores/IKEA. Generic unbranded item -> pending."
7071,1878,WAL-FOL-V8500,SET,reject,,,,n/a,n/a,n/a,unknown,"Identify Vago brand distributor (barcode on carton) and request V-8500 wall-mount 3-bar SS hanger (1.2m-1.8m) packshot; else shoot-in-store.",2,"q:Vago ""V8500"" stainless steel flexible clothes hanger Malaysia -> ONLY Shopee SG/MY + Lazada listings (specs: 3 rods SS28mm, extendable 1.2m->1.8m, max 30kg, model V-8500); gvw.com.my checked - unrelated stainless fabricator, no Vago/V8500; no official Vago brand website found. All imagery marketplace-only -> reject per rules."
7072,2424,DC-Q1F-FF-32,SET,candidate,https://www.dongchengmalaysia.com/product/q1f-ff-32/,https://www.dongchengmalaysia.com/wp-content/uploads/2023/10/DQF32.jpg,high,n/a,yes,"SET OK - blowpipe + dust bag assembly + color box packing",unknown,,2,"q:site:dongchengmalaysia.com DMB82 OR DQF32 OR blower; p:https://www.dongchengmalaysia.com/product/q1f-ff-32/ (slug Q1F-FF-32 = Chinese code, page titled DQF32 - DongCheng Malaysia) - model-quote:""ELECTRIC BLOWER/ DQF32"", ""Rated Power Iuput 680W"", ""Features Adjustable speed, Dust bag design"" (blow+suck = blower-vacuum function matching display ""Blower Vacuum""); image referenced = wp-content/uploads/2023/10/DQF32.jpg (model-specific). Corded DQF32 - do not confuse with cordless DCQF32."
