ordinal,source_position,item_code,uom,researcher_decision,official_product_page,official_image_url,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,human_action,tiers_tried,reason
6733,1658,COC-SIN-DOU-TY6688W,PCS,pending,,,,n/a,n/a,n/a,no_asset,"Ask sink-tap supplier for TY6688W double sink tap photo or shoot in-store",2,"Model TY6688W has no attributable brand from item card (COC prefix is internal categorisation); no working search engine this sitting (primary API 429; fallback engines blocked/degraded per control logs). Pending. p:none"
6734,1962,LOC-COL-RK502,SET,pending,,,,n/a,n/a,SET matches keyed-alike pair/pack if sourced,needs_permission,"Email Esales Trading or the Colex padlock distributor for an RK502-specific photo + written permission; else shoot in-store",2,"Round-1 websearch surfaced litaventure.com COLEX BRAND ANTI CUT PADLOCK SERIES page listing codes RK502-RK5200 inside one family entry - rejected under family-hero rule (not model-specific). p:https://esales.com.my/product/colex-rk502-anti-cut-padlock/ returned HTTP 401 bot-wall. Marketplace hits forbidden. No acceptable model-specific official asset; permission path required."
6735,2441,LET-BOX-HW309,PCS,pending,,,,n/a,n/a,n/a,no_asset,"Request HW309 / 0339 metal letter box (321x218x80mm) photo from door-hardware supplier or shoot in-store",2,"Item names both HW309 and 0339 with dimensions 321x218x80MM; no working search engine this sitting (primary websearch HTTP 429; fallback engines blocked/degraded per control logs under ordinal 6713). Cannot attribute maker; pending. p:none"
6736,1751,TAP-SIN-CAV-CA3311P,PCS,pending,,,,n/a,n/a,n/a,no_asset,"Same Cavallo distributor contact as the CA3818P row - request CA3311P double tube pillar tap photo; else shoot in-store",2,"Sibling of ordinal 6729; same degraded-search conditions (websearch API HTTP 429, cavallo.com.my transport error, Bing fallback junk). No official Cavallo asset reachable; pending. p:none"
6737,1877,WAL-DOW-B212/1W,SET,pending,,,,n/a,n/a,n/a,no_asset,"Shoot B212/1 wall lamp in-store or request photo from lighting supplier",2,"Wall lamp model B212/1 with no detected brand; search infrastructure unavailable this sitting (primary websearch HTTP 429; fallback engines blocked/degraded per control logs under ordinal 6713). Pending. p:none"
6738,2418,CUT-SICKLE-JM22W,PCS,pending,,,,n/a,n/a,n/a,no_asset,"Ask agricultural-tools supplier for JM22W palm harvesting sickle (WHITE30 handle) photo or shoot in-store",2,"Model JM22W WHITE30 unattributable without working search (primary websearch HTTP 429; fallback engines blocked/degraded per control logs under ordinal 6713). Generic harvesting sickle; no official source identifiable; pending. p:none"
6739,1886,SPR-BID-B2021,PCS,pending,,,,n/a,n/a,n/a,no_asset,"Contact bathroom-fittings supplier for Bliton B2021 304 stainless bidet spray photo; else shoot in-store",2,"q:""Bliton bidet spray B2021 stainless Malaysia"" via Bing HTML fallback -> irrelevant Loklok/streaming junk (bot-degraded engine, zero signal); primary websearch HTTP 429. No official Bliton brand presence findable; pending. p:none"
6740,1873,SPR-BID-B7011,PCS,pending,,,,n/a,n/a,n/a,no_asset,"Same supplier contact as B2021 row - request Bliton B7011 bathroom bidet set photo; else shoot in-store",2,"Sibling of ordinal 6739 (Bliton B7011 bidet set); identical degraded-search conditions documented there (Bing fallback junk, primary websearch HTTP 429). No official Bliton asset found; pending. p:none"
6741,1853,"CHA-SAW-CHAIN-3610-14""",PCS,pending,,,,n/a,n/a,PCS likely one loop of chain - confirm whether sold per loop or per reel,unknown,"Read exact STIHL chain typecode (pitch/gauge/drive links) off packaging or loop stamp in-store; then check stihl.com.my accessories or email STIHL National Sales (Malaysia distributor) for the matching product image",2,"Display only says '14 Stihl Chain' with internal code CHA-SAW-CHAIN-3610-14 - no precise part number (e.g. 3610 xxx xxxx pitch/gauge/links) to match an exact SKU; q attempt via Bing HTML fallback unusable (bot-degraded results) and primary websearch HTTP 429 this sitting. Refuse to guess a chain variant; wrong-but-official-looking image is worst outcome; pending until typecode confirmed."
6742,1940,SWI-SOC-ELE-TSGD913,PCS,pending,,,,n/a,n/a,n/a,no_asset,"Ask electrical-accessories supplier for GD913 13A universal track socket (gold-blue LED) photo or shoot in-store",2,"Model GD913 track socket has no detected brand; search infrastructure unavailable this sitting (primary websearch HTTP 429; fallback engines blocked/degraded per control logs under ordinal 6713). Pending. p:none"
