ordinal,source_position,item_code,uom,researcher_decision,official_product_page,official_image_url,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,human_action,tiers_tried,reason
1099,1099,TOR-ENE-LED-2AA,PCK,candidate,https://eveready.com/apac/malaysia/product/eveready-brilliam-beam-2aa/,https://eveready.com/apac/malaysia/wp-content/uploads/sites/10/2025/12/EVEREADY-Brilliam-Beam-2AA.png,high,true,true,ok - blister 2-pack PCK,official,,2|4,q: direct PDP open; p: eveready apac malaysia brilliam-beam-2aa page opened raw - title EVEREADY Brilliam Beam 2AA - Eveready Malaysia x31 Brilliam refs; og:image EVEREADY-Brilliam-Beam-2AA.png model-specific; HEAD 200 image/png
1690,1690,BOS-2608-680-282,PCS,candidate,https://www.bosch-pt.com.my/my/en/sds-plus-1-hammer-drill-bits-2868938-ocs-ac/?sku=2608680282,https://www.bosch-pt.com.my/my/en/ocsmedia/196541-82/product-image/full/hammer-drill-bit-sds-plus-1-2608680282.png,high,true,true,ok - single bit PCS,official,,2|4,q: PDP slug probe hammer-drill-bit-sds-plus-1-2608680282; p: 301-redirect to sds-plus-1-hammer-drill-bits-2868938 family with sku=2608680282 - code x52 in HTML incl price row; full-size model PNG ocsmedia/196541 captured; HEAD 200 image/png
1713,1713,BOS-2608-680-275,PCS,candidate,https://www.bosch-pt.com.my/my/en/sds-plus-1-hammer-drill-bits-2868938-ocs-ac/?sku=2608680275,https://www.bosch-pt.com.my/my/en/ocsmedia/196527-82/product-image/full/hammer-drill-bit-sds-plus-1-2608680275.png,high,true,true,ok - single bit PCS,official,,2|4,q: family fetch with sku=2608680275; p: sds-plus-1 family page opened raw - code present; full-size model PNG ocsmedia/196527 captured; HEAD 200 image/png
1089,1089,NIP-SPO-LES-5L-T,CAN,candidate,https://www.nipponpaint.com.my/product/spot-less-plus-matt/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/spot-less-plus-matt-best-in-class.webp,medium,true,true,ok - 5L CAN,official,request a dedicated tint-base can shot from Nippon Paint Malaysia trade marketing if colour-neutral base art matters,2|4,q: direct PDP open plus grep for any tint-base-specific raster (none found); p: spot-less-plus-matt page opened raw - title Spot-Less Plus Matt Anti-Bacterial Paint x25 refs; og:image spot-less-plus-matt-best-in-class.webp is this product own hero; tint-base is a pack variant sharing it; HEAD 200 image/webp
1648,1648,DC-JZ2060iEK,SET,candidate,https://www.dongchengtool.com/product/detail/1732067084907,https://dongcheng.obs.ap-southeast-1.myhuaweicloud.com/cms/2024/10/20/1732066898096/DCJZ2060i.jpg,high,true,true,ok - kit SET w/ 2x4.0Ah,official,,2|3|4,q: manufacturer dongchengtool.com detail id re-open (tier-3 CN designation check JZ2060); p: detail/1732067084907 opened raw - title DCJZ2060i(TYPE ADM/AM/EM/Z) - DONGCHENG x15 refs; gallery jpg on DongCheng Huawei OBS CDN bucket linked from the OEM page; HEAD 200 image/jpeg
1647,1647,DC-DCPL208EK-20V,SET,candidate,https://www.dongchengtool.com/product/detail/1732070334403,https://dongcheng.obs.ap-southeast-1.myhuaweicloud.com/cms/2024/10/20/1732070089234/DCPB208-2.jpg,medium,true,true,ok - kit SET w/ 2x4.0Ah,official,note to supplier that OEM serves DCPB208-named photos on the DCPL208 PDP - harmless but worth flagging next PO,2|3|4,q: tier-3 check of both candidate codes DCPB208 vs DCPL208EK on manufacturer site; p: dongchengtool.com detail/1732070334403 opened raw - title DCPL208(TYPE ADM/EM/Z) - DONGCHENG matching item code DCPL208EK; OEM gallery on this exact PDP uses its own photos DCPB208-2.jpg and DCPB208-4.0ah.jpg (kit incl 4.0Ah battery as per display); HEAD 200 image/jpeg
1067,1067,"FAN-CEI-KDK-K12UX-48""",PCS,candidate,https://www.kdk.com.my/product/k12ux/,https://www.kdk.com.my/wp-content/uploads/2020/07/Remote-Control-Type-K12UX.jpg,high,true,true,ok - fan unit PCS,official,,2|4,q: direct PDP open; p: kdk.com.my/product/k12ux opened raw - title K12UX - KDK Fans Malaysia; og:image Remote-Control-Type-K12UX.jpg model-specific; HEAD 200 image/jpeg
2057,2057,DC-M1Q-FF-65,SET,candidate,https://www.dongchengmalaysia.com/product/m1q-ff-65/,https://www.dongchengmalaysia.com/wp-content/uploads/2023/10/DMQ65.jpg,high,true,true,ok - tool SET,official,site blocks some networks - if image hotlink fails contact DongCheng Power Tools Malaysia sales@dongcheng.com / wa 6014-912 3550,2|3|4,q: curl to dongchengmalaysia.com reset locally - retried via alternate fetcher; q: wayback CDX domain crawl checked (only DVC12 archived); p: live PDP m1q-ff-65 opened - heading DMQ65 specs read JIG SAW/ DMQ65 600W under SAWING/CUTTING category; footer confirms official DongCheng Power Tools (0537953-M) GL Bosun; model-named wp-content photo DMQ65.jpg captured from page HTML
1460,1460,NIP-ODO-SFT-MATT-5L-P,CAN,pending,https://www.nipponpaint.com.my/product/odourlite-soft-matt-finish/,,none,false,true,ok - 5L CAN but no approved image,official,email Nippon Paint Malaysia (nipponpaint.com.my contact/customer care) requesting an Odourlite Soft Matt packshot - current PDP hero is the sibling Gloss artwork odourlite-gloss.webp - or shoot the 5L can in-store at Kepong outlet,2|3|4,q: direct PDP open plus greps soft matt gloss tint; q: regional nipponpaint.com.sg odour-lite soft-matt slug probe -> 404 no SG equivalent page; p: odourlite-soft-matt-finish page opened raw - title Odourlite Soft Matt Finish for Wood & Metal x49 Odourlite refs; only images are odourlite-gloss.webp (sibling Gloss product artwork = banned family-hero) and a kitchen-cabinet lifestyle webp not usable as packshot
1522,1522,GAS-STO-BGC-8826,PCS,pending,https://mybutterfly.com.my/?s=BGC-8826&post_type=product,,none,false,true,ok - stove unit PCS but no approved image,official,email Butterfly1935 Malaysia via mybutterfly.com.my for an official BGC-8826 packshot or EOL confirmation; alternatively request written permission from listed distributor Butterfly Traders (M) Sdn Bhd Penang tel 604-2617886 whose trader-shop photos exist but are non-OEM,2|3|4,q: mybutterfly WP search BGC-8826 - zero product hits (query echo only); q: butterflytraders.com showproducts/5794140 fetched - page is live; p: trader page opened - SKU BGC-8826 stated in specs with two npcdn CDN photos BUT Butterfly Traders (M) Sdn Bhd is a third-party importer/wholesaler on newpages shop builder not the OEM (Butterfly1935 mybutterfly.com.my) so not recordable as official; no archive route needed since page is alive yet unofficial
1148,1148,BOS-0601-1C1-0L0,UNIT,candidate,https://www.bosch-pt.com.my/my/en/products/gbm-400-professional-06011C10L0,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/750x422/o395050v54_gbm_400_packaging_1619PB9391.png,high,true,true,ok - drill UNIT,official,,2|4,q: direct PDP open checking 06011C10L0; p: gbm-400-professional PDP opened raw - title PRO GBM 400 Drill; code present in HTML; og:image is the model-specific packaging shot gbm_400_packaging_1619PB9391.png plus application shots all named drill-pro-gbm-400-06011c10l0; HEAD 200 image/png
1625,1625,TOI-CER-CS102WH,NOS,pending,https://cansanitary.com/product/t-506-ts-506-s/,,none,false,true,NOS cistern-only - suite photo not acceptable,official,email Can Ceramic Series (cansanitary.com contact page) asking for a cistern-only image of the T506 cistern referencing code CS102WH(L/W) or shoot the cistern in-store at Kepong outlet,2|4,q: cansanitary site search s=cistern - no product links rendered; q: wayback CDX census of all 202 cansanitary.com/product slugs - no cistern-only or CS102 slug exists (closest C-101 S/C-102 P is an unrelated model with no 506 link); p: t-506-ts-506-s page opened - JS-built body has no model text in raw HTML; og:image can-realty-malaysia-t506-ts506s.png shows the FULL close-coupled suite i.e. sibling-family shot unusable for cistern-only SKU
2292,2292,VAC-MID-MVC-V18K-BG,PCS,candidate,https://www.midea.com/my/domestic-appliances/vacuum-cleaner/midea-canister-bagless-vacuum-mvc-v18k-bg.mvc-v18k-bg,https://www.midea.com/content/dam/midea-aem/my/my-new/pdp/domestic-appliances/vacuum-cleaner/mvc-v18k-bg/PD-domestic-appliances-Vacuum%20Cleaner-MVC-V18K-BG-gallery1-1040x1040.jpg,high,true,true,ok - vacuum unit PCS,official,,2|4,q: direct PDP open checking MVC-V18K-BG; p: midea.com/my PDP opened raw - code MVC-V18K-BG x123 refs in HTML; og:image is the model-specific gallery1 dam asset (space URL-encoded %20 when recorded); HEAD 200 image/jpeg
2281,2281,DC-DVC12,SET,candidate,https://www.dongchengmalaysia.com/product/dvc12/,https://www.dongchengmalaysia.com/wp-content/uploads/2023/10/DVC12.jpg,high,true,true,ok - vacuum w/ accessories SET,official,live page preferred over wayback snapshot 20251023112702; if hotlink blocked contact sales@dongcheng.com,2|3|4,q: wayback availability+CDX checks (snapshot 20251023112702 exists); q: curl locally reset so used alternate fetcher; p: LIVE PDP dvc12 opened - heading DVC12 x36 refs in snapshot HTML and specs Rated Power Input 1200W Capacity 12L match display; model-named DVC12.jpg captured from page; official DongCheng Power Tools (0537953-M)
2298,2298,DC-M1B-FF-82X1,SET,candidate,https://www.dongchengmalaysia.com/product/m1b-ff-82x1/,https://www.dongchengmalaysia.com/wp-content/uploads/2023/10/DMB82.jpg,high,true,true,ok - planer SET,official,site blocks some networks - fallback contact DongCheng Power Tools Malaysia sales@dongcheng.com,2|3|4,q: wayback CDX showed no capture for m1b-ff-82x1 or DMB82.jpg; q: alternate-fetch retry of live site succeeded; p: LIVE PDP m1b-ff-82x1 opened - heading DMB82 specs ELECTRIC PLANNER/ DMB82 500W 82mm under PLANER category; model-named DMB82.jpg captured from page HTML
2415,2415,X-TOO-DRI-SET-MKX-2018-12V,SET,pending,https://web.archive.org/web/20221128003613/https://www.mrmarks.com/index.php?ws=showproducts&products_id=3409051,,none,false,true,ok - drill kit SET but no servable image,official,mrmarks.com (brand owner Mr Mark Tools (M) Sdn Bhd Johor) is under maintenance - contact Mark-X distributor Mr Mark Tools once site returns or via their listed JB office for an MKX-2018 packshot or shoot the kit in-store at Kepong outlet,2|4,q: wayback available API - no plain snapshot info; q: CDX query found single capture 20221128003613 status 200; q: CDX for underlying cdn1.npcdn.net/image/162123016921a6123c606e3406c1e3131e55211332.jpg - zero captures and im_ replay returns 404; p: archived mrmarks page opened raw - title MKX-2018-12V MARK-X 12V CORDLESS DRILL (DC102.1) x15 MKX-2018 refs proving exact model BUT its product image was never archived so no working official/archive image URL exists -> honest pending
1370,1370,BOS-2608-680-291,PCS,candidate,https://www.bosch-pt.com.my/my/en/sds-plus-1-hammer-drill-bits-2868938-ocs-ac/?sku=2608680291,https://www.bosch-pt.com.my/my/en/ocsmedia/196555-82/product-image/full/hammer-drill-bit-sds-plus-1-2608680291.png,high,true,true,ok - single bit PCS,official,,2|3|4,q: replaced prior .com.ae family-page lead with MY family fetch sku=2608680291; p: sds-plus-1 family opened raw - code present; full-size model PNG ocsmedia/196555 on MY domain captured; HEAD 200 image/png
1427,1427,BOS-2608-680-292,PCS,candidate,https://www.bosch-pt.com.my/my/en/sds-plus-1-hammer-drill-bits-2868938-ocs-ac/?sku=2608680292,https://www.bosch-pt.com.my/my/en/ocsmedia/196557-82/product-image/full/hammer-drill-bit-sds-plus-1-2608680292.png,high,true,true,ok - single bit PCS,official,,2|3|4,q: MY family fetch sku=2608680292 replacing prior AE lead; p: sds-plus-1 family opened raw - code present; full-size model PNG ocsmedia/196557 captured; HEAD 200 image/png
1080,1080,NIP-QGL-1L-T,CAN,candidate,https://www.nipponpaint.com.my/product/q-glo/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/q-glo-new.webp,medium,true,true,ok - 1L CAN,official,request tint-base-specific art from Nippon Paint Malaysia if needed,2|4,q: direct PDP open plus grep for tint raster (none); p: q-glo page opened raw - title Q-Glo Satin Finish Interior Wall Paint x18 refs; og:image q-glo-new.webp is the product own hero; 1L tint-base pack shares it; HEAD 200 image/webp
1444,1444,BOS-2608-680-290,PCS,candidate,https://www.bosch-pt.com.my/my/en/sds-plus-1-hammer-drill-bits-2868938-ocs-ac/?sku=2608680290,https://www.bosch-pt.com.my/my/en/ocsmedia/178450-82/product-image/full/hammer-drill-bit-sds-plus-1-2608680290.png,high,true,true,ok - single bit PCS,official,,2|3|4,q: MY family fetch sku=2608680290 replacing prior AE lead; p: sds-plus-1 family opened raw - code present; full-size model PNG ocsmedia/178450 captured; HEAD 200 image/png
