ordinal,source_position,item_code,uom,researcher_decision,official_product_page,official_image_url,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,human_action,tiers_tried,reason
6753,2105,TAP-WALL-I301,PCS,pending,,,,no,no,n/a,unknown,"Email WATERTEC (Malaysia) Sdn Bhd Shah Alam via watertec.biz contact for Titanium Series wall sink tap I301 official photo; else shoot in store",2,"q:ZC1115 BBQ stove OR I301 wall sink tap WTC - surfaced Shopee/Lazada listings identifying brand WATERTEC (Malaysia) Sdn Bhd Section 16 Shah Alam with model FWT-I03011 Titanium Series Wall Sink Tap I301 | q:Watertec Malaysia I301 wall sink tap official - official domain watertec.biz | p:https://www.watertec.biz/Int-Taps.htm opened - legacy brochure lists ranges Monaco Quatro T Victoria X SLT Lever Pico ALBESS each with one generic family-range image; no I301 Titanium series listing and no model-specific pages | p:watertec.com.my unreachable (connection timeout) | marketplace evidence forbidden as final source; pending"
6754,2107,BBQ-STO-ZC1115,PCS,pending,,,,n/a,n/a,n/a,unknown,"Shoot in store or ask BBQ-goods supplier for ZC1115 brand/catalogue sheet",2,"q:ZC1115 BBQ stove OR I301 wall sink tap WTC - ZC1115 portion returned only unrelated UK/US fireplace-stove retailers; 14x10 charcoal BBQ stove appears to be an unbranded Malaysian-market import with no official online presence | honest searches exhausted; pending"
6755,1218,NIE-PLU-SOC-50046916,PCS,candidate,https://nietz.com.my/product/nietz-1-2-magnetic-spark-plug-socket/,https://nietz.com.my/wp-content/uploads/2024/06/14_50046916-until-50046921-3-min.png,medium,yes,yes,PCS matches per-piece tool sale,unknown,"Optional: ask Nietz (info@nietz.com.my) for a single-size photo of 50046916 if individual-size shot required",2,"p:nietz.com.my/?s=spark plug found NIETZ 1/2 Magnetic Spark Plug Socket among results | p:https://theleedenstore.com.my/catalogsearch/result/?q=50046916 HTTP 404 | p:https://nietz.com.my/product/nietz-1-2-magnetic-spark-plug-socket/ opened - page heading CODE: 500-46-9XX; gallery alt/caption reads 14 50046916 until 50046921 naming our exact article first in range; og:image and main gallery src are 14_50046916-until-50046921-3-min.png | model-quote:""CODE: 500-46-9XX"" and ""14 50046916 until 50046921"" | confidence medium because one official photo covers sibling sizes 50046916-50046921 though it is the product own gallery not a category hero"
6756,2336,WEL-ELE-NSW-308L-3.2MM,KGS,pending,,,,n/a,n/a,KGS plausible - stainless electrodes sold by weight per kg pack,unknown,"Email export@nihonweld.com or Nihonweld Malaysian welding distributor requesting NSW-308L 3.2mm pack photo; else shoot in store",2,"q:Nihonweld NSW-308L electrode | p:weld-machines.com reseller listing confirms NSW-308L general purpose stainless SMAW electrode | p:https://www.nihonweld.com/productDescription.do?itemId=1024247246&categoryId=18212&parentCategoryId=18204 fetched twice (plain and /lyndaross/images/items/uploads/ variant with referer) - official Nihonweld Industrial Welding Corporation page is indexed as NSW-308L (breadcrumb Home > Welding Consumable > Stainless Steel > NSW-308L) but live fetch returns only a JS/DWR debug shell with no product block and og:image set to logo.png - session/bot-walled for scrapers so no verifiable item image URL could be captured | guessing the CDN image path is prohibited by rules | pending"
6757,1712,TOO-LEV-SUN-9200MM,PCS,pending,,,,n/a,n/a,n/a,unknown,"Email Glotool label owner/supplier for 48in magnetic spirit level asset; note item-code prefix SUN vs display-name Glotool mismatch to verify with supplier; else shoot in store",2,"q:Glotool Malaysia hardware brand | no official Glotool brand/OEM site exists - only dealer storefronts (skhardware sonichardware innovest) and marketplaces | display name says Glotool while item code embeds SUN prefix suggesting possible alternate OEM source - reinforces need for supplier confirmation before using any photo | honest searches done; pending"
6758,1262,NIE-SOC-IMP-THI-1/2-21MM,PCS,candidate,https://nietz.com.my/product/nietz-1-2-thin-wall-deep-impact-socket-6pt/,https://nietz.com.my/wp-content/uploads/2024/06/15_50141217-until-50141221.png,medium,yes,yes,PCS matches per-piece tool sale,unknown,"Optional: ask Nietz for single-size 21mm photo",2,"p:nietz.com.my/?s=impact socket found NIETZ 1/2 Thin Wall Deep Impact Socket (6PT) | p:https://nietz.com.my/product/nietz-1-2-thin-wall-deep-impact-socket-6pt/ opened - JSON-LD sku 501-41-21X; heading CODE: 501-41-21X; gallery caption 15 50141217 until 50141221 covering our 50141221 exactly; og:image 15_50141217-until-50141221.png | model-quote:""CODE: 501-41-21X"" and ""15 50141217 until 50141221"" | medium because shared range image spans sibling sizes 217-221"
6759,1296,NIE-SOC-IMP-THI-1/2-19MM,PCS,candidate,https://nietz.com.my/product/nietz-1-2-thin-wall-deep-impact-socket-6pt/,https://nietz.com.my/wp-content/uploads/2024/06/15_50141217-until-50141221.png,medium,yes,yes,PCS matches per-piece tool sale,unknown,"Optional: ask Nietz for single-size 19mm photo",2,"same official page as sibling 50141221 - p:https://nietz.com.my/product/nietz-1-2-thin-wall-deep-impact-socket-6pt/ gallery caption 15 50141217 until 50141221 explicitly includes our 50141219 within named article range; sku 501-41-21X | model-quote:""15 50141217 until 50141221"" | medium due to shared range image across sizes"
6760,1438,TOO-NIE-SOC-HDL-13MM,PCS,candidate,https://nietz.com.my/product/nietz-t-handle-deep-socket-wrench-6pt/,https://nietz.com.my/wp-content/uploads/2024/06/44_50050208-until-50050214.png,medium,yes,yes,PCS matches per-piece tool sale,unknown,"Optional: ask Nietz for single-size 13mm T-handle photo",2,"q:nietz.com.my/?s=t-handle-deep-socket zero hits | q:nietz.com.my/?s=t handle and ?s=deep socket found link nietz-t-handle-deep-socket-wrench-6pt | p:https://nietz.com.my/product/nietz-t-handle-deep-socket-wrench-6pt/ opened - JSON-LD sku 500-50-2XX; heading CODE: 500-50-2XX; gallery caption 44 50050208 until 50050214 including our 50050213; og:image 44_50050208-until-50050214.png | model-quote:""CODE: 500-50-2XX"" and ""44 50050208 until 50050214"" | medium due to shared range image"
6761,2220,BOS-2608-603-729,PCS,candidate,https://www.bosch-pt.com.my/my/en/standard-for-universal-diamond-cutting-discs-for-small-angle-grinders-2892154-ocs-ac/#2608603729,https://www.bosch-pt.com.my/my/en/ocsmedia/402638-82/product-image/767x431/diamond-cutting-disc-fpe-standard-for-universal-2608603729.png,medium,yes,yes,Pack quantity 1 Pcs on official variant table so PCS matches,unknown,,2|3,"q:Bosch 2608603729 Best for Tile diamond cutting disc | q:2608603729 site:bosch-pt.com OR site:bosch-professional.com | q:2608603729 best for tile 105mm | q:2608603729-ocs-ac OR site:bosch-pt.com.au | bing/mojeek/duckduckgo direct probes bot-blocked (garbage fallback 403 refused) | p:shop.bosch-pt.com.my DNS does not resolve | p:https://www.bosch-pt.com.sg/sg/en/standard-for-universal-diamond-cutting-discs-for-small-angle-grinders-2892154-ocs-ac lists variant table row 2 608 603 729 = FPE Standard for Universal 105mm cutting width 1.9mm | p:https://www.bosch-pt.com.my/my/en/standard-for-universal-diamond-cutting-discs-for-small-angle-grinders-2892154-ocs-ac OFFICIAL MALAYSIA page fetched - utag_data product_id array contains 2608603729; variant row Part number 2608603729 name Diamond cutting disc FPE Standard for universal; JSON-LD image o402638v82_2608603729_bo_pro_u_f_1.png; product image diamond-cutting-disc-fpe-standard-for-universal-2608603729.png alt Bosch diamond cutting disc for ceramic 105 mm | model-quote:""Part number 2608603729"" and jsonld sku 2608603729 | tiers 2|3 since MY official page reached after SG regional confirmation | medium because hero art shared across variants 2608603726-2608603729 of the same disc line; Bosch classifies it Standard for Universal FPE suitable for ceramic tiles which matches display_name Diamond Blade For Tile usage-wise"
6762,1814,TOO-LEV-SUN-900MM,PCS,pending,,,,n/a,n/a,n/a,unknown,"Email Glotool label owner/supplier for 36in magnetic spirit level asset; else shoot in store",2,"q:Glotool Malaysia hardware brand | no official Glotool brand/OEM site; dealers only | same SUN-prefix anomaly as sibling 48in level; pending supplier confirmation"
6763,2213,NIE-JOI-UNI-12MM,PCS,candidate,https://nietz.com.my/product/nietz-1-2-drive-universal-joint/,https://nietz.com.my/wp-content/uploads/2024/06/24_50046840.png,high,yes,yes,PCS matches per-piece tool sale,unknown,,2,"q:nietz.com.my/?s=universal joint found NIETZ 1/2 Drive Universal Joint | p:https://nietz.com.my/product/nietz-1-2-drive-universal-joint/ opened - JSON-LD sku 500-46-840; heading CODE: 500-46-840 matching item-code suffix 50046840 exactly; og:image 24_50046840.png dedicated single-SKU image | model-quote:""CODE: 500-46-840"" and alt 24 50046840 | high confidence"
6764,2252,ELE-SOL-W0301C,PCS,pending,,,,n/a,n/a,n/a,unknown,"Ask electrical supplier for EX Heat W0301C 60W solder iron datasheet; else shoot in store",2,"q:W0301C OR EX HEAT electric solder iron | no W0301C match and no identifiable EX Heat solder-iron manufacturer - results were unrelated corded irons and UK retailers; likely local OEM import | pending"
6765,1061,TOO-HAM-SLE-GT03LB,PCS,pending,,,,n/a,n/a,n/a,unknown,"Email Glotool label owner/supplier for sledge hammer GT03LB asset; else shoot in store",2,"q:Glotool Malaysia hardware brand | no official brand site exists; Glotool GT-prefixed SKUs appear only through Malaysian dealer storefronts | house-label item; pending"
6766,1475,TOO-NIE-SOC-HDL-08MM,PCS,candidate,https://nietz.com.my/product/nietz-t-handle-deep-socket-wrench-6pt/,https://nietz.com.my/wp-content/uploads/2024/06/44_50050208-until-50050214.png,medium,yes,yes,PCS matches per-piece tool sale,unknown,"Optional: ask Nietz for single-size 8mm T-handle photo",2,"same official page as sibling 50050213 - p:https://nietz.com.my/product/nietz-t-handle-deep-socket-wrench-6pt/ gallery caption 44 50050208 until 50050214 starts at our exact 50050208; sku 500-50-2XX | model-quote:""44 50050208 until 50050214"" | medium due to shared range image"
6767,1038,TAR-SHT-GT2-08X10,SHT,pending,,,,n/a,n/a,n/a,unknown,"Email Glotool label owner/supplier for PE tarp GT02 8x10 asset; else shoot in store",2,"q:Glotool Malaysia hardware brand | no official Glotool site; tarpaulin sheets sold under Glotool label via dealers only (sonichardware sun shade netting listing illustrates pattern) | SHT unit consistent with per-sheet tarp trade but no official page to confirm; pending"
6768,2322,TAP-WAL-JOPEX-QSTW01W,PCS,pending,,,,no,no,n/a,unknown,"Email Jopex Malaysia brand owner/distributor (Jopex taps made in Malaysia - identify principal via SSM or tukangmart JOPEX brand page contact) for QSTW01W wall sink tap official photo; else shoot in store",2,"q:Saniware SW-SS-AV-77 angle valve initial probe (unrelated) | q:Jopex QSTW01W sink tap issued during rate-limit window | q:QSTW01W OR QSTP01W Jopex - hits only Lazada/Shopee marketplaces and tukangmart.com.my OpenCart dealer (SKU QSTP01W shown; QSTW01W wall variant on Lazada) quoting Made in Malaysia local brand quarter-turn PVC taps | p:jopex.com transport error | p:jopex.com placeholder site temporarily unavailable (Chinese parking page) | p:jopex.com.sg DNS fail | no official Jopex brand site exists; marketplace-only evidence forbidden; pending"
6769,1439,VAL-SAN-SW-SS-AV-77,PCS,candidate,https://saniware.com/product/sw-ss-av-77-2/,https://saniware.com/wp-content/uploads/2021/03/SW-SS-AV-77-1.jpg,high,yes,yes,PCS matches single angle valve sold individually,unknown,,2,"q:Saniware SW-SS-AV-77 angle valve (initial websearch rate-limited 429) | p:https://saniware.com home opened - official Saniware site of TC Bath Mart Sdn Bhd Puchong | p:https://saniware.com/?s=AV-77&post_type=product - direct hit Angle Valve SW-SS-AV-77 RM27 SKU: SW-SS-AV-77 category Angle Valve tags Bathroom Fitting Bidet Set Faucet | gallery image SW-SS-AV-77-1.jpg dedicated single-SKU photo | model-quote:""SKU: SW-SS-AV-77"" | high confidence exact-model official page"
6770,2270,TAP-PIL-JOPEX-QSTP01W,PCS,pending,,,,no,no,n/a,unknown,"Email Jopex Malaysia brand owner/distributor for QSTP01W pillar sink tap official photo; else shoot in store",2,"q:QSTW01W OR QSTP01W Jopex - tukangmart.com.my dealer page QSTP01W JOPEX Sink Tap Pillar quotes Model: QSTP01W with 1/4 turn MST DSM mechanism Made in Malaysia but it is a dealer not the OEM; jpx.ba is an unrelated Bosnian site | p:jopex.com / jopex.com.sg unavailable as logged on sibling row 6768 | no official Jopex page carrying QSTP01W; pending"
6771,1474,TOO-COM-GLO-27MM,PCS,pending,,,,n/a,n/a,n/a,unknown,"Email Glotool label owner/supplier for 27mm combination wrench asset; else shoot in store",2,"q:Glotool Malaysia hardware brand | no official Glotool brand/OEM website exists - hand tools under this label circulate only via Malaysian dealer storefronts and marketplaces | pending"
6772,2120,TOO-LEV-W0093D600,PCS,pending,,,,no,no,n/a,unknown,"Email Wynn's tools Malaysian distributor/importer for official W0093D 600mm magnetic aluminium level image (brand identified as Wynns China OEM); else shoot in store",2,"q:W0093D aluminium level - singmah.com (Singapore dealer) lists WYNNS MAGNETIC LEVEL [W0093D] 24in confirming brand Wynns and 24in=600mm size; hanschhardware.com.sg lists Wynn's W0093 magnetic aluminium level; Alibaba shows Wynns factory W0093 | no official Wynns-tools manufacturer site surfaced in any regional domain checked | all sources are dealers/marketplace forbidden as final source | model string W0093D verified only on non-official pages hence model_exact=no; pending"
