ordinal,source_position,item_code,uom,researcher_decision,official_product_page,official_image_url,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,human_action,tiers_tried,reason
7083,2371,GAR-SPR-CRO-KNA-C16L,UNIT,pending,,,,n/a,n/a,n/a,unknown,"Contact Crown sprayer Malaysian distributor for C16L knapsack sprayer product photo (16L, UNIT).",2,"Crown C16L knapsack sprayer. q:websearch -> 429. No other engine usable. No official Crown-sprayer page identified this session."
7084,2507,DC-S1B-FF03-110X100,SET,pending,,,,n/a,n/a,n/a,unknown,"Email Dongcheng (东成) Malaysia authorised distributor for DSB03-100 orbital sander packshot; else shoot-in-store.",2,"Item prefix DC=Dongcheng; detected_model DSB03-100 (display 'Orbital Sander', 100mm pad implied by 110X100 code fragment). q:bing 'Dongcheng \"DSB03\" orbital sander' -> empty (strict safesearch region, zero organic). q:bing 'Dongcheng DSB03-100 sander' -> unrelated calculator filler. No official dongcheng domain reachable/identified without working search. Pending."
7085,1054,COC-BIB-SRTWT2214,PCS,pending,,,,n/a,n/a,n/a,unknown,"Email Sorento Sdn Bhd marketing for SRTWT2214 two-way tap (chrome) packshot.",2,"Normalised SRTWT2214 (two-way tap, chrome). q:websearch -> 429. q:bing Sorento model probes -> generic brand pages only. p:www.sorrento.com.my (multiple live paths incl. /sorento-kitchen/... and old /index.php/shop/...) -> transport error every attempt; site bot-walls this fetcher (sibling sessions reached it earlier today, confirming flaky blocking). p:sorentomasterclub.com.my reachable; its exposed-shower-set category shows SRTWT2634/SRTWT2635/SRTWT9600HP but SRTWT2214 was not confirmed there within budget. Wayback CDX for target URLs -> empty/404. Pending."
7086,1060,TAP-SIN-SRTKT1961SS-DIY,PCS,pending,,,,n/a,n/a,n/a,unknown,"Email Sorento for SRTKT1961SS(-DIY) kitchen pillar tap packshot; confirm DIY kit contents vs plain SKU.",2,"Normalised SRTKT1961SS (DIY suffix stripped for core model). p:sorentomasterclub.com.my kitchen/kitchen-tap/pillar-mounted at limit=200 (full 200-result pull fetched and grepped) -> pillar-mounted range covers SRTKT38SS..SRTKT1862SS but contains NO SRTKT1961SS and no SRTKT19xxx at all. p:www.sorrento.com.my live shop (which carries newer 19xx-series per sibling capture of sibling SKU SRTKT1869SS-BL) -> transport error for this session. Pending."
7087,1726,GUIDE BAR-MS180,PCS,pending,,,,n/a,n/a,n/a,no_asset,"Request 16in guide-bar artwork from STIHL Malaysia / authorised dealer portal; expect series-generic image - plan shoot-in-store fallback.",2,"STIHL MS180, 16-inch bar. q:websearch -> 429. p:stihl.com.my -> transport error. No official asset located."
7088,2518,TOO-SET-W018,SET,pending,,,,n/a,n/a,n/a,no_asset,"Supplier email identifying W018 18-piece tool-set manufacturer for official packshot; SET uom implies boxed kit - shoot box in-store if unbranded.",2,"W018 18PCS tool set - no brand in item code or name; likely house-label. Engines unavailable this session; no identifiable official product. Pending per unbranded rule."
7089,1059,TAP-SIN-SRTKT1932SS-BL-DIY,PCS,pending,,,,n/a,n/a,n/a,unknown,"Email Sorento for SRTKT1932SS-BL(-DIY) matte-black kitchen pillar tap packshot; verify BL variant photo differs from chrome.",2,"Normalised SRTKT1932SS-BL (-DIY kit suffix split off; BL=black finish must show in pixels). p:sorentomasterclub pillar-mounted full listing (limit=200) -> no SRTKT1932SS present. p:www.sorrento.com.my live -> transport error (bot-walled). q:bing '\"SRTKT1932SS\" kitchen tap Malaysia' -> only generic sorrento.com.my brand result, no model hit. Pending."
7090,1896,MIR-CAB-CBM1031,UNIT,pending,,,,n/a,n/a,n/a,sold per piece single mirror,unknown,"Email Sorento Sdn Bhd (Cabana) to confirm CBM1031 500x700 mirror status (likely discontinued) and request archived packshot; else shoot-in-store.",2|3,"p:cabana.com.my Mirror category (13 SKUs, complete list extracted: CBM103-BL,CBM1034,CBM104-WH,CBM106-BL,CBM107-DB,CBM108-DB,CBM111,CBM1145,CBM115-GRY,CBM201-BL,CBM202-WH,CBM203-BL,CBM205-BL) -> CBM1031 absent. p:Mirror Cabinet category (6 SKUs CBMC*) -> absent. Official catalog carries no CBM1031; detected dimension token 500X700 used as model field is junk. Not conclusively rejected (may be discontinued stock still sellable) -> pending."
7091,2562,LET-BOX-HW307,PCS,pending,,,,n/a,n/a,n/a,no_asset,"Supplier email for letterbox model HW307 (drawing refs 0124/0129, 360X80X470MM) packshot; else shoot-in-store.",2,"Generic steel letterbox, dimensions 360x80x470mm, drawing numbers 0124/0129. No brand. Search engines unavailable; no identifiable official product. Pending per unbranded rule."
7092,1855,FAN-CEI-FNW60CF,PCS,pending,,,,n/a,n/a,n/a,unknown,"Identify Dekka fan Malaysian distributor and email for DK-60CF (Dekka 60in ceiling fan) product photo.",2,"Detected model DK-60CF, brand Dekka (Malaysian ceiling-fan value brand). q:websearch -> 429. dekka.com.my not successfully probed this session (budget exhausted after engine outages). Pending."
7093,1571,PRO-COAT-Z588-GRY,TIN,pending,,,,n/a,n/a,n/a,unknown,"Email Procoat Paints Malaysia for Z588 Grey 4KG tin artwork (verify 4KG pack size exists officially).",2,"Procoat Z588 grey, 4KG tin. q:websearch -> 429. No official Procoat page identified without working search. Pending."
7094,1126,TAP-SIN-SRTKT1932SS-DIY,PCS,pending,,,,n/a,n/a,n/a,unknown,"Email Sorento for SRTKT1932SS-DIY stainless kitchen pillar tap (24mm spout) packshot.",2,"Same SKU family as ordinal 7089 without BL suffix (chrome/SS). p:sorentomasterclub pillar-mounted full pull -> no SRTKT1932SS. p:www.sorrento.com.my -> transport error (bot-walled). q:bing model probe -> generic only. Pending."
7095,1126,BID-SOR-SRT61-CR,PCS,pending,,,,n/a,n/a,n/a,unknown,"Email Sorento for SRT61-CR (chrome) hand bidet + angle valve + 1.2m hose packshot; note detected_model field contained junk 'VALVE&1.2M' - corrected from item code.",2,"Normalised SRT61-CR (CR=chrome). p:sorentomasterclub VirtueMart search keyword=SRT61 -> verbatim 'No result : (SRT61)' (covers CR variant too). p:www.sorrento.com.my -> transport error all attempts. q:websearch/q:ddg unavailable (429/captcha). Pending."
7096,1911,TAP-SINK-QXY-PT-5046,PCS,pending,,,,n/a,n/a,n/a,no_asset,"Trace QXY brand importer/supplier and request PT-5046 pillar sink tap photo; else shoot-in-store.",2,"Brand token QXY unidentified (likely China OEM sanitary label). q:websearch -> 429. No official page identifiable. Pending per unbranded rule."
7097,2569,X-FAN-TAB-KHI-TF12A06,SET,pending,,,,n/a,n/a,n/a,unknown,"Resolve identity first: item code says Khind TF12A06 but name/model say Butterfly BTF-9001 (9in, black). Confirm with buyer; if Butterfly, email Butterfly Malaysia for BTF-9001 black asset. Do NOT substitute a Khind fan photo - different model.",2,"p:khind.com.my/search?q=BTF-9001 -> verbatim 'No results found for \"BTF-9001\"'. p:khind.com.my/search?q=TF12A06 -> 3 fuzzy hits only (TF1210SE RM95, TF1202AC RM117, TF126SE RM95), no exact TF12A06. Contradictory metadata: KHI-TF12A06 prefix vs Butterfly BTF-9001 display. Butterfly is a separate Malaysian electrical brand, not a Khind model code. Wrong-but-official-looking substitution is the worst outcome -> pending pending buyer confirmation."
7098,1938,SOA-CAB-CPA2008C,UNIT,pending,,,,n/a,n/a,n/a,unknown,"Email Sorento Sdn Bhd (Cabana) re CPA2008C soap dispenser 300MLx2 twin pack - absent from current catalog; request legacy packshot or confirmation of superseding SKU.",2|3,"p:cabana.com.my Bathroom Accessories>Others category (complete 21-SKU extraction: CB01..CBT001) -> no CPA* SKU. p:cabana.com.my VirtueMart search keyword=CPA2008 -> verbatim 'No result : (CPA2008)' / 'No records found.' Official catalog lacks the model; not proof of non-existence (possible discontinued) -> pending."
7099,2546,GAR-SPR-16LTR-BB3G,SET,pending,,,,n/a,n/a,n/a,unknown,"Supplier/distributor email for BB-3G 16L knapsack sprayer official photo; SET uom suggests lance+battery kit - confirm kit contents.",2,"BB-3G 16-litre knapsack sprayer, brand unstated in code. Engines unavailable (websearch 429, alternates bot-walled). No identifiable official product. Pending per unbranded rule."
7100,1936,ELE-CEI-LIG-3088-96W-3CLR,UNIT,pending,,,,n/a,n/a,n/a,unknown,"Supplier email for ceiling light model 3088 96W tri-colour (3CLR) packshot showing switch stages; else shoot-in-store.",2,"Generic 3-colour-switch LED ceiling light 3088/96W. No brand. Search infrastructure down all session; no identifiable official product. Pending per unbranded rule; never fabricate."
7101,1706,"FAN-VEN-KDK-15TGQZ-6""",UNIT,pending,,,,n/a,n/a,n/a,unknown,"Pull 15TGQZ art from Panasonic Malaysia ventilation catalogue/dealer portal or email Panasonic Malaysia (KDK brand) for the 6-inch ceiling-mount ventilator packshot.",2|3,"Normalised 15TGQZ (KDK 150mm ceiling-mount ventilating fan, Panasonic group brand). p:panasonic.com/my air-solutions Ventilating Fan listing (vf.html) fetched fully -> server-rendered HTML contains NO 15TGQZ card (product grid is JS-rendered); no direct product URL extractable from fetched text. q:websearch 'KDK 15TGQZ...' -> 429. Tier-3 global OEM considered same-domain (Panasonic global serves MY). Pending."
7102,1709,MAC-SEA-90000298,PCS,pending,,,,n/a,n/a,n/a,unknown,"Supplier email for SF-300 300mm impulse sealer brand identification and packshot; else shoot-in-store.",2,"Iron hand pressure sealing machine / impulse sealer SF-300 (300mm) - commodity machine sold under many labels; internal ERP id 90000298 is not a market model. q:websearch -> 429. No identifiable official branded product. Pending per unbranded rule."
