ordinal,source_position,item_code,uom,researcher_decision,official_product_page,official_image_url,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,human_action,tiers_tried,reason
6783,2244,TOO-LEV-W0093A300,PCS,pending,,,n/a,n/a,n/a,n/a,unknown,Shoot-in-store recommended; or obtain W0093A artwork from the supplier paper catalogue,2,"q:aluminium level W0093B W0093A Malaysia (websearch HTTP 429 rate-limited both attempts) Unbranded 300mm aluminium level; no official product identifiable -> pending."
6784,1538,NIE-SOC-HAN-DEE-06P-1/2-12MM,PCS,candidate,https://nietz.com.my/product/nietz-1-2-drive-chrome-deep-socket-6pt/,https://nietz.com.my/wp-content/uploads/2024/06/6_50042008-until-50032032.png,medium,n/a,no,PCS matches - per piece size variant,unknown,Optional: email info@nietz.com.my for per-size renders of 50042xxx,2,"p:https://nietz.com.my/product/nietz-1-2-drive-chrome-deep-socket-6pt/ model-quote: CODE: 500-42-0XX verbatim; gallery range 50042008-until-50032032 includes 50042012 (12MM); official OEM series shot; model_exact=no."
6785,1539,NIE-SOC-HAN-DEE-12P-1/2-14MM,PCS,candidate,https://nietz.com.my/product/nietz-1-2-drive-chrome-deep-socket-12pt-extra-deep/,https://nietz.com.my/wp-content/uploads/2024/06/8_50045008-until-50045032-1.png,medium,n/a,no,PCS matches - per piece size variant,unknown,"Verify with info@nietz.com.my that standard-depth 50045014 (14MM) shares this 500-45-0XX artwork since page blurb highlights Extra Deep 49mm for sizes 10-12mm only",2,"q:site:nietz.com.my chrome deep socket 12PT p:https://nietz.com.my/product/nietz-1-2-drive-chrome-deep-socket-12pt-extra-deep/ p:https://hardy.com.my/product/nietz-1-2-drive-chrome-deep-socket-12-point/ (SKU 500-45 seen in search) Official Nietz MY page opened; model-quote: CODE: 500-45-0XX verbatim; gallery filenames 8_50045008-until-50045032 cover the full 50045xxx 12PT deep series including our 50045014; hardy.com.my corroborates SKU 500-45 = NIETZ 1/2 Chrome Deep Socket 12-point; model_exact=no; slight ambiguity standard vs extra-deep flagged in human_action."
6786,2438,CUT-TUR-BWM-100MM,PCS,pending,,,n/a,n/a,n/a,n/a,unknown,Request BWMS turbo granite wheel packshot from the Glotool supplier via SK Hardware / Sonic Hardware Sarawak; else shoot-in-store,2,"q:Glotool hand tools Malaysia brand sledge hammer combination wrench q:Glotool turbo granite wheel (covered under brand-level searches) Only marketplace listings surface for Glotool abrasives; no official OEM presence -> pending; never substitute a look-alike wheel photo."
6787,1639,TOO-HAM-CLA-GT25MM,PCS,pending,,,n/a,n/a,n/a,n/a,unknown,Request claw hammer packshot from Glotool stockists (SK Hardware 03-456 7554 / Sonic Hardware Sarawak); else shoot-in-store,2,"q:Glotool hand tools Malaysia brand sledge hammer combination wrench No official Glotool site exists; SK Hardware Glotool brand page carries no claw hammer; marketplace hits forbidden -> pending."
6788,2320,PYE-WOO-VAR-250ML,TIN,reject,,,"n/a","n/a","n/a","250ml retail can/bottle matches how retailers sell it",unknown,Email PYE paints Malaysia distributor (MK Hardware Puchong stocks it - mkhardware.onesync.my productid 4749764) or the PYE regional office for official 250ml artwork; fallback shoot-in-store,2,"q:PYE wood varnish 250ml Malaysia paint All imagery found sits on Lazada/Shopee (forbidden) or unverified retailer pages (mkhardware.com.my mkhardware.onesync.my gidcihardware.ph); no PYE official brand site with product pages could be located (brand appears distributed via GIDCI Philippines region). Pages/images exist but only on disallowed or unverified sources -> reject; do not hotlink marketplace photos."
6789,1643,BOS-2608-634-994,PCS,candidate,https://www.bosch-pt.com.my/my/en/pro-multi-material-thick-and-thin-t345xf-jigsaw-blade-3076984-ocs-ac/,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/544x306/o466193v82_2608634994_bo_pro_u_f_1.png,high,n/a,yes,Official pack is 5 Pcs folded carton - Ekoway PCS implies per-piece sale which differs from the 5-pc card,unknown,None - optionally credit Bosch Professional MY when reusing asset,2,"q:Bosch ""T 345 XF""jigsaw blade 2608634994 official p:https://www.bosch-pt.com.my/my/en/pro-multi-material-thick-and-thin-t345xf-jigsaw-blade-3076984-ocs-ac (fetched as HTML; schema.org Product block parsed) Official Bosch Professional Malaysia product page; model-quote: Part number 2608634994 and model 2 608 634 994 and Type T 345 XF verbatim; sku 2608634994 in JSON-LD; image URL taken from page-referenced data-src 544x306 optimized binary (larger variant of the og/JSON image object #200466193 2608634994_bo_pro_u_f_1). Exact model match -> high."
6790,1627,"TOO-NIE-SOC-HAN-1/2""-22MM",PCS,candidate,https://nietz.com.my/product/nietz-1-2-drive-chrome-deep-socket-12pt/,https://nietz.com.my/wp-content/uploads/2024/06/7_50043008-until-50043032.png,medium,n/a,no,PCS matches - per piece size variant,unknown,Optional: email info@nietz.com.my for per-size renders of 50043xxx,2,"q:""50043022""Nietz chrome socket p:https://nietz.com.my/product/nietz-1-2-drive-chrome-deep-socket-12pt/ p:https://b2b.sunwaywinstar.com/cn/nietz-12in-dr-chrome-socket-12pt-22mm-1050 (corroborates NPMT50043022) Official Nietz MY page opened; model-quote: CODE: 500-43-0XX verbatim; gallery filenames 7_50043008-until-50043032 cover exactly our 50043022 (22MM 12PT chrome); official OEM series shot; model_exact=no. Note Nietz titles the 500-43 family Chrome Deep Socket while Sunway Winstar calls the same NPMT code Chrome Socket - same product line."
6791,2585,TOO-PLI-LOC-GT175,PCS,pending,,,n/a,n/a,n/a,n/a,needs_permission,SK Hardware (03-456 7554 / skhardware.com.my) already hosts exact-match photos at /glotool-1/7-glotool-locking-plier - confirm they are the authorised Glotool distributor and get written permission plus originals; else shoot-in-store,2,"q:Glotool tools Malaysia sledge hammer wrench brand p:https://www.skhardware.com.my/glotool-1/7-glotool-locking-plier Opened exact-name 7 INCH GLOTOOL LOCKING PLIER page RM12.80 with own photos (lockingpliera-600x600.png etc) but SK Hardware is a retailer whose authorised-distributor status cannot be verified online and the page carries an illustrations-only disclaimer -> does not qualify as final source; pending."
6792,2027,BOS-2608-900-570,PC,candidate,https://www.bosch-pt.com.au/au/en/expert-hex-9-multi-construction-drill-bit-2867206-ocs-ac,https://www.bosch-pt.com.au/au/en/ocsmedia/558804-82/product-image/272x153/expert-hex-9-multi-construction-drill-bit-4-x-45-x-90-mm-2608902250.png,medium,n/a,no,PC matches - official page sells 1 Pcs per size,unknown,Confirm with Robert Bosch Sdn Bhd that legacy PN 2608900570 (Conrad EAN 4059952538631) equals current 2608902250 for EXPERT HEX-9 4x45x90,2|3,"q:""2609000570""(false lead = Bosch nameplate spare) q:""2608900570""Bosch HEX-9 p:https://www.bosch-pt.com.my/my/en/expert-hex-9-multi-construction-drill-bit-2867206-ocs-ac (HTTP 404 - MY does not host EXPERT line) p:https://www.bosch-pt.com.au/au/en/expert-hex-9-multi-construction-drill-bit-2867206-ocs-ac Official Bosch Professional AU page opened; model-quote: EXPERT HEX-9 Multi Construction Drill Bit 4 x 45 x 90 mm - Part number 2608902250 verbatim with dedicated per-size packshots named ...4-x-45-x-90-mm-2608902250.png; Conrad/Klium/toolkitdepot confirm 2608900570 is the legacy article for the identical 4x45x90 HEX-9 bit; exact input PN absent from official page -> model_exact=no medium; tier 3 used because MY official page does not exist."
6793,1688,"TOO-NIE-SOC-HAN-1/2""-20MM",PCS,candidate,https://nietz.com.my/product/nietz-1-2-drive-chrome-deep-socket-12pt/,https://nietz.com.my/wp-content/uploads/2024/06/7_50043008-until-50043032.png,medium,n/a,no,PCS matches - per piece size variant,unknown,Optional: email info@nietz.com.my for per-size renders of 50043xxx,2,"p:https://nietz.com.my/product/nietz-1-2-drive-chrome-deep-socket-12pt/ model-quote: CODE: 500-43-0XX verbatim; gallery range 50043008-until-50043032 includes 50043020 (20MM); official OEM series shot; model_exact=no; see ordinal 6790."
6794,1742,BOS-2608-634-503,PCS,reject,,,n/a,n/a,n/a,Official-style packs are 5 Pcs cards,unknown,Email powertools@my.bosch.com requesting the PRO accessories packshot for jigsaw blade T 118 BF article 2608634503 (or crop from the official Bosch accessories catalogue PDF once supplied); fallback shoot-in-store,2|3,"q:site:bosch-pt.com.my T118BF q:Bosch ""T 118 BF""jigsaw blade 2608634503 official q:""T 118 BF""site:bosch-professional.com q:""T 118 BF""bosch-professional flexible metal p:https://www.bosch-diy.com/ae/en/p/jigsaw-blade-bi-metal-t-118-bf-2763292 (official Bosch DIY page but wrong variant - DIY order number 2 609 256 734 91mm blade not the PRO 2608634503 92mm) p:https://www.bosch-pt.com.my/my/en/t-118-b-basic-for-metal-jigsaw-blades-2867306-ocs-ac (sibling T118B only) No official PRO T 118 BF 2608634503 page exists on any Bosch domain checked; every exact-PN image lives on Amazon/eBay/Shopee/adstrong aggregators (all forbidden) -> reject."
6795,2248,BOS-1619-PC0-389,PCS,pending,,,n/a,n/a,n/a,n/a,unknown,Read the stamped PN off the physical brush set (GSB 600 (C)) or email Bosch MY spare-parts service with the machine rating plate so they can quote the correct 16xx brush kit; then request packshot; fallback shoot-in-store,2,"q:carbon brush GSB 600 part number (websearch later attempts hit HTTP 429) Item code BOS-1619-PC0-389 decodes ambiguously (1619P00389 / 1619000389) and no official Bosch page exists for GSB 600 carbon brushes; earlier GSH-brush search showed Bosch only exposes brushes via service portals and third-party parts stores -> pending."
6796,1813,TOO-COM-GLO-20MM,PCS,pending,,,n/a,n/a,n/a,n/a,unknown,Ask Glotool stockists (SK Hardware / Sonic Hardware Sarawak) for a 20mm combination wrench packshot; else shoot-in-store,2,"q:Glotool hand tools Malaysia brand sledge hammer combination wrench p:https://www.skhardware.com.my/glotool-1 No official Glotool OEM site; brand page holds no wrenches; marketplace-only elsewhere -> pending."
6797,1774,"TOO-NIE-SOC-HAN-1/2""-17MM",PCS,candidate,https://nietz.com.my/product/nietz-1-2-drive-chrome-deep-socket-12pt/,https://nietz.com.my/wp-content/uploads/2024/06/7_50043008-until-50043032.png,medium,n/a,no,PCS matches - per piece size variant,unknown,Optional: email info@nietz.com.my for per-size renders of 50043xxx,2,"p:https://nietz.com.my/product/nietz-1-2-drive-chrome-deep-socket-12pt/ model-quote: CODE: 500-43-0XX verbatim; gallery range 50043008-until-50043032 includes 50043017 (17MM); official OEM series shot; model_exact=no."
6798,1752,BOS-2608-667-446,PCS,candidate,https://www.bosch-pt.com.my/my/en/pro-plastics-pvc-clean-t102h-jigsaw-blade-8155693-ocs-ac/,https://www.bosch-pt.com.my/my/en/ocsmedia/588378-82/product-image/272x153/pro-plastics-pvc-and-pmma-clean-t102h-jigsaw-blade-100-mm-5-pcs-2608667051.png,medium,n/a,no,Official sells 5 Pcs pack - Ekoway PCS differs,unknown,Confirm with Robert Bosch Sdn Bhd whether Ekoway PN 2608667446 (used by CT Hardware MY and e-catalog GTIN 3165140691505 for T102H 5pk) maps to the current MY order number 2608667051 shown on the official page,2,"q:site:bosch-pt.com.my T102H jigsaw blade PVC q:""2608667446""Bosch T102H p:https://www.bosch-pt.com.my/my/en/pro-plastics-pvc-clean-t102h-jigsaw-blade-8155693-ocs-ac/ Official Bosch Professional MY page opened; model-quote: T 102 H and Order number 2 608 667 051 verbatim; specs identical to 446 listings (HCS ground+taper 100mm spacing 2.3 5pcs PVC/PMMA up to 30mm); packshot URLs ...t102h-jigsaw-blade-100-mm-5-pcs-2608667051.png captured from page. Exact input PN 2608667446 is not printed on the official page -> model_exact=no medium; CT Hardware (cthardware.com/products/bosch-2608667446-t102h-jigsaw-blade-for-pvc-5pcs seen in search) corroborates the PN-to-type mapping."
6799,1861,TOO-COM-GLO-18MM,PCS,pending,,,n/a,n/a,n/a,n/a,unknown,Ask Glotool stockists (SK Hardware / Sonic Hardware Sarawak) for an 18mm combination wrench packshot; else shoot-in-store,2,"q:Glotool hand tools Malaysia brand sledge hammer combination wrench No official Glotool OEM site; no retailer page for wrenches; marketplace-only -> pending."
6800,1823,BOS-2608-680-259,PCS,candidate,https://www.bosch-pt.com.my/my/en/sds-plus-1-hammer-drill-bits-2868938-ocs-ac,https://www.bosch-pt.com.my/my/en/ocsmedia/196497-82/product-image/272x153/hammer-drill-bit-sds-plus-1-2608680259.png,high,n/a,yes,PCS matches - official table lists 2 608 680 259 as 1 Pcs,unknown,None - optionally credit Bosch Professional MY,2,"q:""2608680259""Bosch SDS-plus p:https://www.bosch-pt.com.my/my/en/sds-plus-1-hammer-drill-bits-2868938-ocs-ac (markdown fetched; full copy saved to tool-output) Official Bosch Professional MY SDS plus-1 family page opened; model-quote: Part number 2608680259 - Diameter 5.00 - Total length 160 - Working length 100 verbatim in both options table and dedicated variant block; per-PN packshot ...hammer-drill-bit-sds-plus-1-2608680259.png referenced directly on page; display-name S3/5x100/160 wording matches noon listing title for same PN. Exact model match -> high."
6801,1319,NIETZ-MOU-FLA-WHE-57122100,PCS,pending,,,n/a,n/a,n/a,n/a,unknown,Email info@nietz.com.my requesting the mounted flap wheel 57122100 (25x25x6mm) packshot from their product catalogue; fallback shoot-in-store,2,"q:""57122100""flap wheel Nietz (websearch HTTP 429) p:https://nietz.com.my/?s=57122100 (on-site search fetched - zero results) p:https://nietz.com.my/ (catalogue landing - flap wheels not indexed) Official Nietz MY site has no listing for 57122100; Sunway Winstar carries NIETZ MAGIC RED AO FLAP WHEEL 4IN (different item seen in search snippet). No official asset -> pending."
6802,1875,"TOO-NIE-SOC-HAN-1/2""-08MM",PCS,candidate,https://nietz.com.my/product/nietz-1-2-drive-chrome-deep-socket-12pt/,https://nietz.com.my/wp-content/uploads/2024/06/7_50043008-until-50043032.png,medium,n/a,no,PCS matches - per piece size variant,unknown,Optional: email info@nietz.com.my for per-size renders of 50043xxx,2,"p:https://nietz.com.my/product/nietz-1-2-drive-chrome-deep-socket-12pt/ model-quote: CODE: 500-43-0XX verbatim; gallery range 50043008-until-50043032 includes 50043008 (8MM); official OEM series shot; model_exact=no."
