ordinal,source_position,item_code,uom,researcher_decision,official_product_page,official_image_url,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,human_action,tiers_tried,reason
6843,1365,"FAN-VEN-KDK-20WUD-8""",PCS,candidate,https://www.kdk.com.my/product/20wud/,https://www.kdk.com.my/wp-content/uploads/2020/09/product-mobile_Glass-Mount-Propeller_20WUD.png,medium,no,yes,single fan; PCS ok,unknown,none,"2","q:""20WUD"" KDK ventilating fan site:.com.my; p:https://www.kdk.com.my/product/20wud/ heading 'Wall Mount — 20WUD (20cm/8in)', spec 'MODEL / 20WUD' RPM 1042 CFM 212; model-quote:""20WUD"" from page text; model-specific PNG (filename contains 20WUD) referenced in page HTML. Display 'Glass Mount Ventilator Fan 8in' matches glass-mount propeller series."
6844,2605,"TOO-PE-CLMP-CT6-20MM 1/2""",PCS,pending,,,,n/a,n/a,n/a,unknown,"Ask supplier for brand/OEM source of CT6 PE clamp crimping tool (20MM 1/2in) and request pack shots; else shoot-in-store","2","q:""CT6"" PE clamp tool 20mm Malaysia; q:PE pipe clamp crimping tool CT6 CT7 official — websearch API HTTP 429 all session; p:none. Unbranded plumbing tool; no manufacturer identifiable from code/display alone."
6845,2606,"TOO-PE-CLMP-CT7-25MM 3/4""",PCS,pending,,,,n/a,n/a,n/a,unknown,"Ask supplier for brand/OEM source of CT7 PE clamp crimping tool (25MM 3/4in) and request pack shots; else shoot-in-store","2","q:""CT7"" PE clamp tool 25mm Malaysia; q:PE clamp tools CT7 official — websearch API HTTP 429 all session; p:none. Same generic unbranded situation as sibling CT6 row."
6846,1462,TAP-CAB-CB5189,UNIT,candidate,https://www.cabana.com.my/index.php/products/kitchen/kitchen-faucet/cb5189-detail,https://www.cabana.com.my/images/virtuemart/product/CB5189.jpg,medium,no,yes,sells per piece; UNIT ok,unknown,none,"2","q:""CB5189"" Cabana kitchen tap; p:https://www.cabana.com.my/index.php/products/kitchen/kitchen-faucet/cb5189-detail page text 'Kitchen Tap: CB5189' and description 'Pillar Mounted Kitchen Tap'; model-quote:""CB5189"" from page title/H1; image URL /images/virtuemart/product/CB5189.jpg seen verbatim in page HTML. Finish not stated on page -> medium."
6847,1114,NIP-FLO-5L-A,CAN,pending,,,,n/a,n/a,n/a,unknown,"Confirm with Nippon Paint dealer/careline (1-800-88-2663) whether 'Accent Base 5L' corresponds to Multi-purpose Floor Coating packaging and request labelled 5L CAN pack shot before using any image","2","q:Nippon floor coating accent base via on-site search https://www.nipponpaint.com.my/?s=floor+coating; p:https://www.nipponpaint.com.my/product/multi-purpose-floor-coating/ only floor-coating product in MY homeowner range: page text 'Multi-purpose Floor Coating', 'Tintable in CCM', water-based sheen, TDS link resourcehub.enipponpaint.com/my/filestore/...85357_2e64d8dc7a5cc04.pdf; no mention of an 'Accent Base' variant nor 5L CAN pack size on page -> SKU-level match unproven, family-level match only, so held as pending rather than risk wrong-but-official image."
6848,1682,FOL-TAB-CNYX-Z152,PCS,pending,,,,n/a,n/a,n/a,unknown,"Ask supplier for factory catalogue entry Z152 (5FT wooden-slat folding table) and permission to reuse its pack shot; else shoot-in-store","2","q:""Z152"" folding table 5FT wooden slats; q:CNYX Z152 table official — websearch API HTTP 429 all session; p:none. CNYX-Z152 looks like a PRC OEM factory code; no official brand page identifiable."
6849,2127,DC-SIM-FF10-100,SET,pending,,,,n/a,n/a,n/a,unknown,"Retry dongchengpower.com/dongcheng.cn when reachable or email Dongcheng authorised Malaysian distributor for DSM10-100 angle grinder image; confirm SET contents (machine + guard + wrench?)","2|3","q:Dongcheng DSM10-100 angle grinder (websearch HTTP 429); p:https://en.dongchengpower.com -> transport/DNS error; p:https://www.dongchengpower.com -> transport error; p:https://www.en.dongcheng.cn -> transport error. Display name says Angle Grinder DSM10-100 while item code embeds FF10-100; official Dongcheng sites unreachable from this network so nothing opened."
6850,2594,MF-PO-30-SOL-FAN,PCS,pending,,,,n/a,n/a,n/a,unknown,"Email supplier for MF-PO-30 solar fan datasheet and photo; else shoot-in-store","2","q:""MF-PO-30"" solar fan Malaysia; q:solar fan MF-PO-30 official — websearch API HTTP 429 all session; p:none. House-label solar fan; brand unidentifiable from item code."
6851,1428,GAS-STO-BGC-868/305,SET,pending,,,,n/a,n/a,n/a,unknown,"Identify Butterfly gas-cooker importer/brand owner in MY and request BGC-868/305 pack shot; do NOT substitute other Butterfly entities; else shoot-in-store","2","q:Butterfly BGC-868 stainless double gas cooker Malaysia (websearch HTTP 429); p:https://www.butterfly.com.my -> WRONG brand entity (Butterfly Ceramic roof tiles), rejected immediately; p:none other. Butterfly gas-stove brand owner site not locatable without a working search engine."
6852,1480,FAN-CEI-SIB-SA42,SET,pending,,,,n/a,n/a,n/a,unknown,"Ask supplier which company owns the Siberiair fan brand (SA42 black ceiling fan) and request product photo; else shoot-in-store","2","q:""Siberiair"" ceiling fan SA42 (final websearch attempt, HTTP 429); p:none. Brand 'Siberiair' unverifiable offline; no official page opened."
6853,1514,SIN-CAB-CKS819,PCS,candidate,https://www.cabana.com.my/index.php/products/kitchen/kitchen-sink/top-mount-kitchen-sink/cks819-detail,https://www.cabana.com.my/images/virtuemart/product/CKS819.jpg,medium,no,yes,sold per sink piece; PCS ok,unknown,"none - flag catalogue height: official L600xW450xH230mm vs display 225MM","2","q:""CKS819"" Cabana kitchen sink; p:https://www.cabana.com.my/index.php/products/kitchen/kitchen-sink/top-mount-kitchen-sink/cks819-detail page text 'Top Mount Kitchen Sink: CKS819' and dimensions 'L600xW450xH230mm', gallery imgs CKS819.jpg + CKS8191.jpg; model-quote:""CKS819"" from page H1; main image URL seen verbatim in HTML. Model exact; stainless finish implied but not pixel-verified, and 230mm vs display 225mm height discrepancy noted -> medium."
6854,1593,LEO-SUS304-TWI-L2301WF,PCS,pending,,,,n/a,n/a,n/a,unknown,"Identify Leon/LEO tap brand owner from supplier invoice origin (likely PRC import via local sanitary trader) and request L2301WF twin-spout sink tap photo; else shoot-in-store","2","q:Leon twins sink tap L2301WF SUS304 Malaysia; q:LEO L2301WF kitchen tap official — websearch API HTTP 429 all session; p:none. Brand site unknown; detected_model field only said SUS-304 which is a material not a model."
6855,1417,"FAN-VEN-KDK-30AQM8-12""",PCS,candidate,https://www.kdk.com.my/product/30aqm8/,https://www.kdk.com.my/wp-content/uploads/2020/09/product-mobile_Wall-Mount-Propeller_30AQM8.png,medium,no,yes,single fan; PCS ok,unknown,none,"2","q:""30AQM8"" KDK ventilator fan; p:https://www.kdk.com.my/product/30aqm8/ heading 'Wall Mount Propeller — 30AQM8 (30cm/12in)', spec 'MODEL / 30AQM8' CFM 727; model-quote:""30AQM8"" from page text; model-specific PNG referenced in page HTML. Display 'Ventilator FAN-12' matches 12in wall-mount propeller."
6856,2311,WOR-CUT-WK-PWT-5510,UNIT,pending,,,,n/a,n/a,n/a,unknown,"Ask supplier for brand documentation ('WORKER' 1200W 4-inch cutter, model MACHINE-5510/PWT-5510) and official photo; else shoot-in-store","2","q:Worker 1200W cutting machine 5510 Malaysia; q:WORKER power tools WK-PWT-5510 official — websearch API HTTP 429 all session; p:none. 'Worker' power-tool brand presence unverifiable offline."
6857,1765,BOX-ICE-35LTR-BLUE,PCS,pending,,,,n/a,n/a,n/a,unknown,"Check carton/lid for maker brand and email them for a 35L blue cooler-box pack shot; otherwise shoot-in-store","2","q:insulated ice box 35 litre blue Malaysia brand; q:35L cooler box ks Malaysia official — websearch API HTTP 429 all session; p:none. Unbranded house-import good ('ks' suffix suggests Kesato-type import); no identifiable official product."
6858,1482,"FAN-VEN-KDK-20TGQF-8""",PCS,candidate,https://www.kdk.com.my/product/20tgqf/,https://www.kdk.com.my/wp-content/uploads/2023/11/product-mobile_Ceiling-Mount-Propeller_20TGQF.png,medium,no,yes,single fan; PCS ok,unknown,none,"2","q:""20TGQF"" KDK ceiling ventilating fan; p:https://www.kdk.com.my/product/20tgqf/ heading 'Ceiling Mount Propeller — 20TGQF (20cm/8in)', spec 'MODEL / 20TGQF' CFM 312; model-quote:""20TGQF"" from page text; model-specific PNG referenced in page HTML. Display 'Ceiling V-FAN-8' matches 8in ceiling-mount propeller."
6859,1556,TAP-CAB-CB3803,UNIT,candidate,https://www.cabana.com.my/index.php/products/kitchen/kitchen-faucet/cb3803-detail,https://www.cabana.com.my/images/virtuemart/product/CB3803.jpg,medium,no,yes,sells per piece; UNIT ok,unknown,none,"2","q:""CB3803"" Cabana pillar sink tap; p:https://www.cabana.com.my/index.php/products/kitchen/kitchen-faucet/cb3803-detail page text 'Kitchen Tap: CB3803' and description 'Pillar Mounted Kitchen Tap'; model-quote:""CB3803"" from page title/H1; image URL /images/virtuemart/product/CB3803.jpg seen verbatim in page HTML. Finish not stated on page -> medium."
6860,1481,"FAN-VEN-KDK-15WUD-6""",PCS,candidate,https://www.kdk.com.my/product/15wud/,https://www.kdk.com.my/wp-content/uploads/2020/09/product-mobile_Glass-Mount-Propeller_15WUD.png,medium,no,yes,single fan; PCS ok,unknown,none,"2","q:""15WUD"" KDK glass mount ventilator fan; p:https://www.kdk.com.my/product/15wud/ heading 'Wall Mount — 15WUD (15cm/6in)', spec 'MODEL / 15WUD' CFM 124; model-quote:""15WUD"" from page text; model-specific PNG referenced in page HTML. Display '6 Glass Mount Ventilator Fan' matches."
6861,1502,FAN-TAB-DEKKA-FNBF-16,PCS,pending,,,,n/a,n/a,n/a,unknown,"Ask supplier for Dekka brand owner and BF-16 DC-fan product photo; else shoot-in-store","2","q:Dekka DC fan BF-16 Malaysia; q:DEKKA fan brand BF-16 official — websearch API HTTP 429 all session; p:none. 'Dekka' fan brand unverified (DEKA battery brand seen on Senheng is unrelated); no official page opened."
6862,1583,SIN-CAB-CKS806,PCS,candidate,https://www.cabana.com.my/index.php/products/kitchen/kitchen-sink/top-mount-kitchen-sink/cks806-detail,https://www.cabana.com.my/images/virtuemart/product/CKS806.jpg,medium,no,yes,sold per sink piece; PCS ok,unknown,"none - flag catalogue height: official L500xW450xH220mm vs display 210MM","2","q:""CKS806"" Cabana kitchen sink; p:https://www.cabana.com.my/index.php/products/kitchen/kitchen-sink/top-mount-kitchen-sink/cks806-detail page text 'Top Mount Kitchen Sink: CKS806' and dimensions 'L500xW450xH220mm', gallery imgs CKS806.jpg + CKS8067.jpg; model-quote:""CKS806"" from page H1; main image URL seen verbatim in HTML. Model exact; stainless not pixel-verified and 220mm vs display 210mm height discrepancy noted -> medium."
