ordinal,source_position,item_code,uom,researcher_decision,official_product_page,official_image_url,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,human_action,tiers_tried,reason
7149,1026,NIP-TIM-1L-T,CAN,candidate,https://www.nipponpaint.com.my/product/timbershade/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/timbershade.webp,medium,no,yes,CAN plausible; pack size not printed on page,unknown,None - same official page as Pastel Base row,2|3,"p:nipponpaint.com.my/?s=timbershade then /product/timbershade/ H1 model-quote:""Timbershade""; image timbershade.webp seen in HTML. Official page covers the Timbershade line but does not show Tint Base labelling specifically -> base variant unverifiable, medium confidence."
7150,1427,BOS-2608-680-292,PCS,candidate,https://www.bosch-professional.com/ae/en/sds-plus-1-hammer-drill-bits-2868938-ocs-ac/,https://www.bosch-professional.com/ae/en/ocsmedia/196557-82/product-image/272x153/hammer-drill-bit-sds-plus-1-2608680292.png,medium,yes,yes,PCS matches pack quantity ""1 Pcs"",unknown,None - official OEM asset,2|3,"p:bosch-professional.com/ae/en SDS plus-1 page OPENED - table model-quote:""2 608 680 292 | 22.00 | 260 | 200 | 1 Pcs"" matching display 22 X 200/260MM; HTML references ocsmedia/196557-82/product-image/272x153/hammer-drill-bit-sds-plus-1-2608680292.png. Series label plus-1 vs our ""S3"" noted -> medium."
7151,2355,NUM-PUNC-50730050,SET,reject,https://nietz.com.my/product/0-9-number-punches-font-german-pointed/,https://nietz.com.my/wp-content/uploads/2024/06/92_50730030-until-50730120.png,no,no,yes,SET matches punch-set packaging,unknown,"Email info@nietz.com.my for per-size 5mm (50730050/5730050) punch set photo or shoot-in-store",2,"q:p:nietz.com.my mechanic-tools category lists ""0-9 Number Punches (Font-German, Pointed)""; p:/product/0-9-number-punches-font-german-pointed/ title ""0-9 Number Punches (Font-German, Pointed) - Nietz""; codes 5730050/50730050 NOT present on page; og:image ""92_50730030-until-50730120.png"" = size-range family hero -> reject per hard rule."
7152,1441,VAL-SOR-SRTWT806,PCS,candidate,https://sorento.com.my/sorento-bathroom/faucet-bathroom/valve/srtwt806-detail,https://sorento.com.my/images/stories/virtuemart/product/SRTWT806-01.jpg,medium,no,yes,PCS matches per-piece valve sale,unknown,"Reconcile material claim with supplier: official page says Brass; update display copy to chrome-plated brass if confirmed",2|3,"q:""SRTWT806"" Sorento angle valve (429); p:sorente.com.my typo (transport error); p:sorento.com.my valve category page 2 lists [SRTWT806] Angle Valve (Brass); p:srtwt806-detail title ""VALVE: SRTWT806"" H1 model-quote:""SRTWT806"" description-quote:""Angle Valve (Brass)""; lightbox href = images/stories/virtuemart/product/SRTWT806-01.jpg. Model exact; display claims S/s Chrome Plated vs official Brass -> finish mismatch flagged, medium."
7153,1880,BOS-1619-P06-346,SET,pending,,,,n/a,n/a,yes,SET matches (genuine pair supplied as set),unknown,"Request product photo from Robert Bosch Sdn Bhd power-tools service or authorised Bosch dealer; alternatively crop brush-set illustration (pos 810, part 1 619 P06 346) from official GKS 190 spare-parts PDF with permission",2|3,"q:Bosch carbon brush set ""GKS 190"" ""1 619 P06 346""; p:media.toolpartspro.com/image/GKS190-(3601F23080)/GKS190-(3601F23080)-bosch-PB.pdf (mirror of official boschtoolservice.com parts sheet) model-quote:""810 | 1 619 P06 346 | Carbon-Brush Set"" for GKS 190; p:lsengineers.co.uk carbon-brush-set-...1619p06346.html confirms MPN but UK retailer; bosch-professional.com bot-walled 403; no Malaysian authorised page with direct image found -> pending rather than accept mirrored PDF as final source."
7154,1939,SWI-CON-10A-120W-TC-10990,PCS,pending,,,,n/a,n/a,n/a,n/a,"Email PSU supplier for TC-10990 10A 12V 120W photo; else shoot-in-store",2|3,"q:""Taicon"" power supply 12V Malaysia; taicon.com unrelated (capacitors); no official source; pending."
7155,1080,NIP-QGL-1L-T,CAN,candidate,https://www.nipponpaint.com.my/product/q-glo/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/q-glo-new.webp,medium,no,yes,CAN plausible; pack size not printed on page,unknown,None - official page,2|3,"p:nipponpaint.com.my/?s=q-glo OPENED - result card model-quote:""Q-Glo"" ""Provide elegant satin finishing for interior walls"" linking /product/q-glo/; card image wp-content/uploads/2024/11/q-glo-new.webp seen verbatim in fetched HTML. Tint Base labelling not shown on page -> medium."
7156,1444,BOS-2608-680-290,PCS,candidate,https://www.bosch-professional.com/ae/en/sds-plus-1-hammer-drill-bits-2868938-ocs-ac/,https://www.bosch-professional.com/ae/en/ocsmedia/178450-82/product-image/272x153/hammer-drill-bit-sds-plus-1-2608680290.png,medium,yes,yes,PCS matches pack quantity ""1 Pcs"",unknown,None - official OEM asset,2|3,"p:bosch-professional.com/ae/en SDS plus-1 page OPENED - table model-quote:""2 608 680 290 | 20.00 | 260 | 200 | 1 Pcs"" matching 20 X 200/260MM; HTML references ocsmedia/178450-82/product-image/272x153/hammer-drill-bit-sds-plus-1-2608680290.png (twin 177711-82 packaging shot). plus-1 vs ""S3"" label noted -> medium."
7157,1497,TOO-NIE-PLU-COU-600PHA,PCS,reject,https://nietz.com.my/product/nietz-high-flow-plug/,https://nietz.com.my/wp-content/uploads/2024/07/3_50861602-until-50861802.png,no,no,yes,PCS matches individual plug sale,unknown,"Email info@nietz.com.my for per-SKU photo of High Flow Plug 600PHA (50861602) or shoot-in-store",2,"q:Nietz ""quick coupler"" plug ""50861802""; p:nietz.com.my/?s=50861602&post_type=product (no hits); p:nietz-high-flow-plug page carries both 50861602+50861802 but only range-named hero images 3_50861602-until-50861802(-2).png -> family hero, reject."
7158,1614,TOO-COM-GLO-30MM,PCS,pending,,,,n/a,n/a,n/a,n/a,"Ask Sonic Hardware whether individual Glotool 30MM combination wrench has its own page/photo, else shoot-in-store",2|3,"q:Glotool combination wrench spanner Malaysia; p:sonichardware.com.my Combination Wrench category - only ""Combination Wrench SET (Glotool)"" and ""Combination Wrench (GD)"" items exist, no individual 29MM/30MM pages; no Glotool brand site. Nothing conclusive -> pending."
7159,1613,TOO-COM-GLO-29MM,PCS,pending,,,,n/a,n/a,n/a,n/a,"Same as 30MM row: ask Sonic Hardware for 29MM individual photo or shoot-in-store",2|3,"q:Glotool combination wrench spanner Malaysia; p:sonichardware.com.my combination-wrench category has no 29MM standalone listing; pending."
7160,1507,NIE-PLU-SOC-50046921,PCS,pending,https://nietz.com.my/product/nietz-1-2-magnetic-spark-plug-socket/,,,n/a,no,yes,PCS matches per-piece sale,unknown,"Email info@nietz.com.my to confirm 1/2"" Magnetic Spark Plug Socket = code 50046921 (6PT) and request that SKU photo; else shoot-in-store",2,"p:nietz.com.my mechanic-tools categories list several spark-plug sockets; p:/product/nietz-1-2-magnetic-spark-plug-socket/ title ""NIETZ 1/2"" Magnetic Spark Plug Socket - Nietz"" image 1-min-new.png (single-product image, not range-named) BUT code 50046921 absent from page; siblings nietz-spark-plug-socket (image 3-min.png), 3-8-drive-special-socket-spark-plug-6pt (23_50036614.png) and t-handle-universal (46_50052316-until-50052321.png) checked - none carry 50046921. Product type matches, SKU unverified -> pending."
7161,1943,TOO-NIE-ALL-KEY-14MM,PCS,reject,https://nietz.com.my/product/nietz-extra-long-ball-point-hex-wrench-s2-satin/,https://nietz.com.my/wp-content/uploads/2024/07/35_53252015-until-532522220.png,no,no,n/a,n/a,unknown,"Email info@nietz.com.my for 14mm satin XL ball-point hex wrench (53252140) specific photo or shoot-in-store",2,"q:p:nietz.com.my shop search ""ball point"" lists ""NIETZ Extra Long Ball Point Hex Wrench S2 (Satin)""; p:/product/nietz-extra-long-ball-point-hex-wrench-s2-satin/ title matches Satin finish BUT code 53252140 count=0 and no 14MM size on page; og:image ""35_53252015-until-532522220.png"" = size-range family hero -> reject."
7162,1524,NIE-SOC-HAN-DEE-06P-1/2-28MM,PCS,reject,https://nietz.com.my/product/nietz-1-2-drive-chrome-deep-socket-6pt/,https://nietz.com.my/wp-content/uploads/2024/06/6_50042008-until-50032032.png,no,no,n/a,n/a,unknown,"Email info@nietz.com.my for 28mm chrome deep socket 6PT (50042028) specific photo or shoot-in-store",2,"q:p:nietz.com.my mechanic-tools category; p:/product/nietz-1-2-drive-chrome-deep-socket-6pt/ title ""NIETZ 1/2'' Drive Chrome Deep Socket (6PT)""; og:image ""6_50042008-until-50032032.png"" = size-range family hero (our 50042028 falls inside the range but code absent from page); alternate Deep Socket (6PT) page uses 10_50140010-until-50140032.png (different series). Family-hero rule -> reject."
