ordinal,source_position,item_code,uom,researcher_decision,official_product_page,official_image_url,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,human_action,tiers_tried,reason
6993,1486,PUM-WTR-JHP3-40,UNIT,pending,,,,n/a,n/a,n/a,no_asset,"Trace the JHP-series jet-pump OEM/distributor from purchase invoice and request official CPM-style photo for JHP3-40 complete set; else shoot in-store",2,"q:""JHP3-40"" water pump Malaysia [exa 429]; q:%22JHP3-40%22 water pump [html.duckduckgo.com/html - BLOCKED by bot-wall CAPTCHA]; no official brand page located; pending"
6994,1648,DC-JZ2060iEK,SET,candidate,https://www.dongchengtool.com/product/detail/1732067084907,https://dongcheng.obs.ap-southeast-1.myhuaweicloud.com/cms/2024/10/20/1732066898096/DCJZ2060i.jpg,high,yes,yes,"SET ok - Type EM kit = 4.0Ah x2 batteries + charger matches display (4.0AH X2/4A)",unknown,None,"2|3","q:%22DCJZ2060%22 Dongcheng brushless drill [via html.duckduckgo.com/html after exa 429]; p:https://www.dongchengtool.com/product/detail/1732067306806 (DCJZ2060 non-i sibling); q:%22DCJZ2060I%22 [DDG html]; p:https://www.dongchengtool.com/product/detail/1732067084907 model-quote:""DCJZ2060i(TYPE ADM/AM/EM/Z)"" spec ""Battery 20VMAX/2.0Ah×1/2.0Ah×2/4.0Ah×2/Solo"" ""Rated Impact Frequency 0-34500/min"" ""Brick wall Φ13mm"" (driver/hammer drill ✓) package ""(Type EM) 4.0Ahx2,2A Charger""; official Jiangsu Dongcheng global OEM site; model-specific image DCJZ2060i.jpg; dongcheng.com.sg authorised regional page also exists"
6995,1209,SIN-SKS-230-8545L-S600-SIL,PCS,pending,,,,n/a,n/a,n/a,no_asset,"Ask the sink supplier/distributor for the SKS-230-8545L handmade double-bowl spec sheet photo; else shoot in-store",2,"q:%22SKS-230%22 handmade sink [html.duckduckgo.com/html - BLOCKED by bot-wall CAPTCHA]; q:Sin SKS-230-8545L kitchen sink Malaysia [exa 429]; brand SIN unidentified on official channels; pending"
6996,1623,PUM-WTR-MARLINO-CPM190,UNIT,pending,,,,n/a,n/a,n/a,no_asset,"Email the Marlino pump distributor/importer for an official CPM190 photo; do NOT substitute Pedrollo CPm190 artwork despite identical model digits",2,"q:Marlino CPM190 centrifugal pump [html.duckduckgo.com/html - succeeded once]: results were Pedrollo CPm190 (Italy; hupshenghardware.com.my kokent.com.my knightauto), ADELINO CPM190 (totalwell.com.my), sancobomba CPM190 (China) - NO Marlino official/OEM site found; same-code-different-brand trap avoided -> pending"
6997,1647,DC-DCPL208EK-20V,SET,candidate,https://www.dongchengtool.com/product/detail/1732070334403,https://dongcheng.obs.ap-southeast-1.myhuaweicloud.com/cms/2024/10/20/1732070089234/DCPB208-2.jpg,medium,yes,no,"SET ok - Type EM = 4.0Ah x2 + 2A charger matches display (4.0AH X2/4A)",unknown,"Optional: request the DCPL208EK (MY packaging) kit photo from the Dongcheng Malaysia distributor; OEM gallery filenames reuse sibling DCPB208 studio shots",2|3,"q:%22DCPL208E%22 Dongcheng [DDG html - no results]; q:%22DCPL208%22 Dongcheng impact [DDG html]: official hit dongchengtool.com plus dongcheng.com.sg; p:https://www.dongchengtool.com/product/detail/1732070334403 model-quote:""DCPL208(TYPE ADM/EM/Z)"" spec ""Maximun output torque of 208N.m"" battery ""20V MAX/2.0Ah×1/4.0Ah×2/Solo"" package ""(Type EM)4.0Ahx2,2A Charger""; store suffix EK (kit packaging code) not printed on OEM page and gallery image filenames are DCPB208-2.jpg/DCPB208-4.0ah.jpg (shared studio assets) -> medium"
6998,1067,"FAN-CEI-KDK-K12UX-48""",PCS,candidate,https://www.kdk.com.my/product/k12ux/,https://www.kdk.com.my/wp-content/uploads/2020/07/Remote-Control-Type-K12UX.jpg,high,yes,yes,"PCS ok - fan sold per unit (RCP RM909 EM / RM902 WM)",unknown,None,2,"q:KDK K12UX ceiling fan [skipped - exa 429]; p:https://kdk.com.my/?s=K12UX (product hit with thumbnail Remote-Control-Type-K12UX.jpg); p:https://www.kdk.com.my/product/k12ux/ model-quote:""#### K12UX (120cm/ 48″)"" ""# Remote Control Fan with LED"" and spec ""##### MODEL K12UX"" ""COLOR ELEGANT GREY"" ""DIMENSION 48”/120CM""; official KDK Fans (M) Sdn Bhd site; multiple model-specific assets (product-mobile_Nikko-Jr_K12UX-1.png, product-overview_Nikko-Jr_K12UX-*.png); display claims 48in + LED + remote control all confirmed"
6999,1527,PUM-WTR-JHP2-30,UNIT,pending,,,,n/a,n/a,n/a,no_asset,"Same supplier trace as JHP3-40: obtain official JHP2-30 complete-set photo from the jet-pump distributor; else shoot in-store",2,"q:%22JHP2-30%22 water pump [planned but html.duckduckgo.com/html became BLOCKED by bot-wall CAPTCHA mid-session]; q:JHP2-30 pump Malaysia [exa 429]; no official brand page located; pending"
7000,1640,X-STA-HAM-EVO185B1,UNIT,pending,,,,n/a,n/a,n/a,n/a,"Request EVO185 multi-evo kit asset from Black+Decker Malaysia channel (Leeden carries B&D but its site search returned Nothing Found for EVO185); else shoot in-store",2,"p:https://theleedenstore.com.my/?s=EVO185 -> ""Nothing Found"" (Leeden is the B&D distributor but does not stock EVO185); q:EVO185 Black Decker multi evo [exa 429]; q:EVO185B1 [not reachable - remaining providers bot-walled]; global blackanddecker.com not reachable this session; pending"
7001,1755,DL5-WAT-FIL-1042/M,PCS,pending,,,,n/a,n/a,n/a,no_asset,"Query the sand-filter supplier for the 1042 Outdoor Sand Filter (matt, SUS304) datasheet/photo using invoice brand; else shoot in-store",2,"q:1042 outdoor sand filter SUS304 Malaysia [exa 429]; q:%221042%22 sand filter stainless [provider blocked]; brand prefix DL5 and code 1042/M map to no identifiable official product; pending per honest-generic rule"
7002,1158,BATH-CBFAL66633-WHI,PCS,candidate,https://cabana.com.my/index.php/products/bathroom/bathroom-furniture/bathroom-furniture-set/5-in-1-bathroom-furniture/cbfal66633-detail,https://cabana.com.my/images/virtuemart/product/CBFAL66633-01.jpg,high,yes,yes,"PCS ok - official page sells the complete 5IN1 set per piece",unknown,None,2,"p:https://cabana.com.my/ (Cabana by Sorento Sdn Bhd official); p:https://cabana.com.my/index.php/products/bathroom/bathroom-furniture/bathroom-furniture-set/5-in-1-bathroom-furniture (13 models listed incl CBFAL66626/27/28slug/31/32/33/34/35); p:.../cbfal66633-detail model-quote:""# CBFAL66633"" contents ""MIRROR CABINET CBMC66633"" ""CB230SS"" ""CB61SS"" and ""COLOR WHITE"" matching -WHI; dedicated model image CBFAL66633-01.jpg captured from page HTML"
7003,1159,BATH-CBFAL66634-BLK,PCS,candidate,https://cabana.com.my/index.php/products/bathroom/bathroom-furniture/bathroom-furniture-set/5-in-1-bathroom-furniture/cbfal66634-detail,https://cabana.com.my/images/virtuemart/product/CBFAL66634-01.jpg,high,yes,yes,"PCS ok - complete 5IN1 set",unknown,None,2,"p:https://cabana.com.my/index.php/products/bathroom/bathroom-furniture/bathroom-furniture-set/5-in-1-bathroom-furniture; p:.../cbfal66634-detail model-quote:""# CBFAL66634"" ""COLOR BLACK"" matching -BLK; dedicated model image CBFAL66634-01.jpg from page HTML"
7004,1210,TOI-TRP-WC-CWC7603-S-SH(250MM),PCS,candidate,https://cabana.com.my/index.php/products/bathroom/water-closet/cwc7603-detail,https://cabana.com.my/images/virtuemart/product/CWC7603-01.jpg,medium,yes,no,"PCS ok - one-piece WC sold each",unknown,"Confirm with Sorento/Cabana (cabana.com.my contact, +603-3082 9288) that store code CWC7603-S-SH maps to official CWC7603-SH in S-trap 250mm soft-close configuration",2,"p:https://cabana.com.my/index.php/products/bathroom/water-closet (18 models; CWC7603-SH and CWC7603-SH-MBL present, no literal CWC7603-S-SH); p:.../cwc7603-detail model-quote:""# CWC7603-SH"" ""ONE PIECE WATER CLOSET"" ""TWISTER FLUSHING TECHNOLOGY"" ""BOTTOM OUTLET S - 150, 200, 250, 300mm"" ""SEAT COVER SYSTEM Soft Close""; S-trap 250mm washdown flush-tech claims all covered; store suffix -S- (trap marker) makes code differ literally from official -SH -> model_exact=no, medium"
7005,1171,BATH-CBFAL66627-BLK,PCS,candidate,https://cabana.com.my/index.php/products/bathroom/bathroom-furniture/bathroom-furniture-set/5-in-1-bathroom-furniture/cbfal66627-detail,https://cabana.com.my/images/virtuemart/product/CBFAL66627-01.jpg,high,yes,yes,"PCS ok - complete 5IN1 set",unknown,None,2,"p:https://cabana.com.my/index.php/products/bathroom/bathroom-furniture/bathroom-furniture-set/5-in-1-bathroom-furniture; p:.../cbfal66627-detail model-quote:""# CBFAL66627"" ""COLOR BLACK"" ""CBMC66627 L550xW115xH660mm""; dedicated images CBFAL66627-01.jpg and CBFAL66627 TD-054.jpg captured from page HTML; blk ✓"
7006,1172,BATH-CBFAL66628-WHI,PCS,reject,https://cabana.com.my/index.php/products/bathroom/bathroom-furniture/bathroom-furniture-set/5-in-1-bathroom-furniture/cbfal66628-1-detail,https://cabana.com.my/images/virtuemart/product/CBFAL66629.jpg,,no,no,"PCS ok",unknown,"Email Cabana/Sorento Sdn Bhd (+603-3082 9288) to confirm whether CBFAL66628 was renumbered to CBFAL66629; if confirmed, adopt image https://cabana.com.my/images/virtuemart/product/CBFAL66629.jpg for the white set",2,"p:https://cabana.com.my/index.php/products/bathroom/bathroom-furniture/bathroom-furniture-set/5-in-1-bathroom-furniture (listing shows slug cbfal66628-1-detail but product title reads CBFAL66629); p:.../cbfal66628-1-detail model-quote:""# CBFAL66629"" ""COLOR WHITE"" image CBFAL66629.jpg; official catalogue no longer offers any SKU titled CBFAL66628 -> all available official pages/images are the WRONG MODEL CODE -> reject"
7007,1761,TOO-DRI-20V,UNIT,pending,,,,n/a,n/a,n/a,no_asset,"Contact Mr Mark tools distributor (brand owner) for the 20V brushless impact drill 2x3.0Ah kit photo; else shoot in-store",2,"q:Mr Mark 20V brushless impact drill Malaysia [exa 429]; p:https://www.mrmark.com.my/ [transport error - domain unreachable]; p:https://mrmark2u.com/ [transport error]; no reachable official Mr Mark property this session; pending"
7008,2196,FRE-MID-MD-RC207FZB01,PCS,pending,,,,n/a,n/a,n/a,"PCS ok if sourced - freezer sold per unit",no_asset,"Request MD-RC207FZB01 (142L net / 186L gross chest freezer) product asset from Midea Malaysia authorized-dealer channel (midea.com.my Find-a-Dealer / ProShop) or Midea MY e-commerce team",2|3,"p:https://www.midea.com/my/?s=RC207FZB01 (homepage shell only - AEM search not server-rendered); p:https://www.midea.com/my/refrigerator/chest-freezer (JS-rendered category, no model list in HTML); q:%22MD-RC207FZB01%22 [DDG html]: ONLY marketplace/retailer pages (shopee.com.my, lazada.com.my, bhb.com.my, 1now.my) - all FORBIDDEN as final source; q:%22MD-RC207FZB01%22 site:midea.com [DDG html]: No results found -> official Midea page absent from index -> pending"
7009,1224,SHO-CAB-CSH1071,UNIT,pending,,,,n/a,n/a,n/a,n/a,"Email Cabana/Sorento Sdn Bhd for the CSH1071 12-inch brass shower set photo and current status (possible discontinued/out-of-catalogue SKU)",2,"p:https://cabana.com.my/; p:https://cabana.com.my/index.php/products/bathroom/shower-series/exposed-shower-set (15 models, all CSS7xxx/88xx - no CSH1071); p:https://cabana.com.my/index.php/products/bathroom/shower-series/concealed-shower-set (5 models CB4712/4713/4722/4723/7731 - no CSH1071); official catalogue lacks the SKU entirely -> pending, no substitute image used"
7010,1267,TOI-TRP-WC-CWC7601-RL-S(250MM),PCS,candidate,https://cabana.com.my/index.php/products/bathroom/water-closet/cwc7601-detail,https://cabana.com.my/images/virtuemart/product/CWC7601-01.jpg,high,yes,yes,"PCS ok - one-piece WC sold each",unknown,None,2,"p:https://cabana.com.my/index.php/products/bathroom/water-closet (lists CWC7601-S-RL / -P-RL / -S-ECO); p:.../cwc7601-detail model-quote:""# CWC7601-S-RL"" ""One Piece Wc"" ""Washdown with Rimless"" ""Flushing Technology"" ""S-Trap: Bottom Outlet 250mm"" ""*Soft Close Seat Cover""; store code CWC7601-RL-S is the same model with tokens reordered (RL+S) -> model_exact=yes with note; rimless + S-trap 250mm both confirmed; dedicated model image CWC7601-01.jpg"
7011,2353,LAD-H/D-STRO-DS10,UNIT,reject,https://nietz.com.my/product/nietz-strongman-double-sided-heavy-duty-ladder/,https://nietz.com.my/wp-content/uploads/2024/08/4_NZKHD0204-until-NZKHD0220-300x300.png,,no,no,"UNIT ok",unknown,"Email NIETZ (info@nietz.com.my, Strongman ladder division) requesting a DSHD10-specific photo (Sunway Winstar part ref NZLAHD0210SI); alternatively open a dealer account at b2b.sunwaywinstar.com for distributor assets (login-gated)",2,"q:%22DSHD10%22 Strongman ladder [html.duckduckgo.com/html]: only b2b.sunwaywinstar.com B2B portal listings (part NZLAHD0210SI, price MYR560; b2b-uat staging duplicates ignored); p:https://strongman.com.my/ and p:https://www.strongman.com.my/ [transport errors - no standalone Strongman site]; p:https://nietz.com.my/?s=ladder and p:https://nietz.com.my/?s=double%20sided show official NIETZ Strongman Double Sided Heavy Duty Ladder pages whose images are range files ""NZKHD0204-until-NZKHD0220"" and ""NZMHD0204-until-NZMHD0214"" -> FAMILY-HERO reject"
7012,2384,LAD-H/D-STRO-DS09,UNIT,reject,https://nietz.com.my/product/nietz-strongman-double-sided-heavy-duty-ladder/,https://nietz.com.my/wp-content/uploads/2024/08/5_NZMHD0204-until-NZMHD0214-300x300.png,,no,no,"UNIT ok",unknown,"Email NIETZ (info@nietz.com.my) requesting a DSHD09-specific photo (9-step double-sided heavy duty ladder)",2,"p:https://nietz.com.my/?s=double%20sided; official pages NIETZ Double Sided Heavy Duty Ladder carry only range-family images ""NZMHD0204-until-NZMHD0214"" / ""NZKHD0204-until-NZKHD0220"" spanning all step counts incl 9-step -> FAMILY-HERO reject; no per-model shot published"
