ordinal,source_position,item_code,uom,researcher_decision,official_product_page,official_image_url,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,human_action,tiers_tried,reason
7173,1721,TOO-NIE-SOC-HDL-12MM,PCS,reject,https://nietz.com.my/product/nietz-t-handle-deep-socket-wrench-6pt/,,n/a,n/a,n/a,n/a,unknown,"Email NIETZ (info@nietz.com.my) for per-size photo of 50050212 (T-Handle Deep Socket Wrench 6PT 12MM); fallback shoot-in-store.",2,"q:nietz.com.my on-site catalogue search (socket / deep socket / spark plug / flap wheel listings) p:https://nietz.com.my/?s=deep+socket&post_type=product and ?s=spark+plug&post_type=product listings show NIETZ T-Handle Deep Socket Wrench (6PT) with thumbnail 44_50050208-until-50050214.png - range-named family image covering 50050208-50050214 incl our 50050212. Family hero -> reject."
7174,1753,BOS-2608-680-283,PCS,candidate,https://www.bosch-pt.com.my/my/en/sds-plus-1-hammer-drill-bits-2868938-ocs-ac/,https://www.bosch-pt.com.my/my/en/ocsmedia/196543-82/product-image/272x153/hammer-drill-bit-sds-plus-1-2608680283.png,high,n/a,yes,PCS matches official 1 Pcs pack,unknown,,2,"q:""2 608 680 284"" Bosch SDS-plus S3 (family query surfaced MY page) p:https://www.bosch-pt.com.my/my/en/sds-plus-1-hammer-drill-bits-2868938-ocs-ac/ model-quote:2 608 680 283 | 14.00 | 260 | 200 | 1 Pcs | 24.40 MYR from official variant table; Part number 2608680283 detail block present. Per-PN image hammer-drill-bit-sds-plus-1-2608680283.png seen directly in fetched HTML (alt: Bosch SDS plus-1 hammer drill bit 14mm for masonry). Display dims 14 x 200/260 match working 200 total 260 exactly."
7175,1727,NIE-SOC-HAN-DEE-12P-1/2-23MM,PCS,reject,https://nietz.com.my/product/nietz-1-2-drive-chrome-deep-socket-12pt-extra-deep/,,n/a,n/a,n/a,n/a,unknown,"Email NIETZ (info@nietz.com.my) for per-size photo of 50045023 (extra-deep chrome socket 12PT 23MM); fallback shoot-in-store.",2,"q:nietz.com.my on-site catalogue search (socket / deep socket / spark plug / flap wheel listings) p:https://nietz.com.my/?s=deep+socket&post_type=product listing: NIETZ 1/2 Drive Chrome Deep Socket (12PT) Extra Deep with thumbnail 8_50045008-until-50045032-1.png - range covers 50045008-50045032 incl 50045023. Range-named family hero -> reject."
7176,2445,SIN-CLE-DRA-H/D-5M,PCS,pending,,,n/a,n/a,n/a,n/a,unknown,"Unbranded heavy-duty drain cleaner 5M code YG577: ask the supplier for the OEM brand asset or an authorised product image; otherwise shoot-in-store.",2,"q:""YG577"" pipe cleaner drain p:results irrelevant (flow cytometry filters VIN trailer house plan genetics). YG577 has no traceable official product page or identifiable brand -> pending."
7177,2208,TOO-NIE-SOC-KEY-L08MM,PCS,reject,https://nietz.com.my/product/nietz-1-2-drive-long-hex-bit-allen-socket/,,n/a,n/a,n/a,n/a,unknown,"Email NIETZ (info@nietz.com.my) for per-size photo of 50240108 (Long Allen Bxsocket 8MM); fallback shoot-in-store.",2,"q:nietz.com.my on-site catalogue search (socket / deep socket / spark plug / flap wheel listings) p:https://nietz.com.my/page/2/?s=socket&post_type=product listing: Long Hex Bit (Allen) Socket thumbnail 65_50240104-until-50240114.png covering our 50240108. Family hero -> reject."
7178,1803,"TOO-NIE-SOC-HAN-1/2""-32MM",PCS,reject,https://nietz.com.my/product/nietz-1-2-drive-chrome-deep-socket-12pt/,,n/a,n/a,n/a,n/a,unknown,"Email NIETZ (info@nietz.com.my) for per-size photo of 50043032 (chrome deep socket 12PT 32MM); fallback shoot-in-store.",2,"q:nietz.com.my on-site catalogue search (socket / deep socket / spark plug / flap wheel listings) p:https://nietz.com.my/?s=deep+socket&post_type=product listing: NIETZ 1/2 Drive Chrome Deep Socket (12PT) thumbnail 7_50043008-until-50043032.png - the exact range-named file pattern flagged by policy; covers 50043032. Family hero -> reject. Display calls it Chrome Socket; official title is Chrome Deep Socket (12PT)."
7179,1845,NIE-SOC-HAN-DEE-12P-1/2-20MM,PCS,reject,https://nietz.com.my/product/nietz-1-2-drive-chrome-deep-socket-12pt-extra-deep/,,n/a,n/a,n/a,n/a,unknown,"Email NIETZ (info@nietz.com.my) for per-size photo of 50045020 (20MM extra-deep 12PT); fallback shoot-in-store.",2,"q:nietz.com.my on-site catalogue search (socket / deep socket / spark plug / flap wheel listings) p:https://nietz.com.my/?s=deep+socket&post_type=product listing: Extra Deep 12PT thumbnail 8_50045008-until-50045032-1.png covers 50045020. Range-named family hero -> reject."
7180,2278,BOS-1617-000-525,SET,pending,,,n/a,n/a,n/a,n/a,unknown,"Email Robert Bosch Sdn Bhd (powertools@my.bosch.com / 1800-880-188) for an official 1 617 000 525 carbon-brush set packshot, or buy one pair via an authorised Bosch service centre and shoot-in-store.",2|3,"q:""1 617 000 525"" carbon brush GBH 2-26 p:https://media.toolpartspro.com/image/GBH2-26DRE-(0611253743)/GBH2-26DRE-(0611253743)-bosch-PB.pdf - genuine Robert Bosch Power Tools spare-parts sheet confirming item 811 = 1 617 000 525 Carbon-Brush Set for GBH 2-26 DRE, but it is hosted on a third-party US parts-seller domain and is named for the machine not the PN, so it fails the accept list as a final source p:https://www.powertoolspares.com/part/1%20617%20000%20525 (UK retailer - forbidden class) p:boschtoolservice PDF cross-check. No official HTML page or per-PN asset on bosch-pt.com.my -> pending."
7181,2367,BOS-2608-680-796,PCS,pending,,,n/a,n/a,n/a,n/a,unknown,"Email Robert Bosch Sdn Bhd (powertools@my.bosch.com) for the CYL-4 2 608 680 796 packshot; if line is discontinued consider delisting or re-shooting in-store.",2|3,"q:""2 608 680 796"" Bosch multi purpose drill bit q:multi purpose drill bits site:bosch-pt.com.my p:https://www.bosch-pt.com.my/my/media/country_content/services/downloads/catalogues/2025/bosch_ac_catalogue_2025_2026.pdf - official MY AC catalogue marks Multi Purpose (CYL-4) with HEX-9 noted as replacement for CYL-4; no live OCS product page for 2608680796 remains on bosch-pt.com.my (only toolmart.me indoteknik monotaro.id resellers - non-MY/marketplace class, forbidden). No acceptable official image asset -> pending."
7182,1868,NIE-SOC-HAN-DEE-12P-1/2-13MM,PCS,reject,https://nietz.com.my/product/nietz-1-2-drive-chrome-deep-socket-12pt-extra-deep/,,n/a,n/a,n/a,n/a,unknown,"Email NIETZ (info@nietz.com.my) for per-size photo of 50045013 (13MM extra-deep 12PT); fallback shoot-in-store.",2,"q:nietz.com.my on-site catalogue search (socket / deep socket / spark plug / flap wheel listings) p:https://nietz.com.my/?s=deep+socket&post_type=product listing: Extra Deep 12PT thumbnail 8_50045008-until-50045032-1.png covers 50045013. Range-named family hero -> reject."
7183,1030,BOS-2608-603-360,PCS,candidate,https://www.bosch-pt.com.my/my/en/x431-standard-for-metal-flap-discs-for-straight-grinders-2868156-ocs-ac/,https://www.bosch-pt.com.my/my/en/ocsmedia/305872-82/product-image/272x153/flap-disc-2608603360.png,medium,n/a,yes,Officially sold as 10 Pcs pack - PCS plausible per disc,unknown,,2,"q:""2 608 603 360"" Bosch flap disc p:https://www.bosch-pt.com.my/my/en/x431-standard-for-metal-flap-discs-for-straight-grinders-2868156-ocs-ac/ model-quote:2 608 603 360 | 100 | 16.00 | 120 | 10 Pcs | 13.20 MYR from official table; detail block Part number 2608603360 Grit 120 Diameter 100. Image URL flap-disc-2608603360.png taken verbatim from fetched HTML (alt: Bosch flap disc 100mm diameter 120 grit) - filename carries exact PN so model-specific. Confidence medium because display_name says Standard For Inox while the official X431 line is named Standard for Metal (same PN grit and diameter listed)."
7184,1867,NIE-SOC-HAN-DEE-12P-1/2-10MM,PCS,reject,https://nietz.com.my/product/nietz-1-2-drive-chrome-deep-socket-12pt-extra-deep/,,n/a,n/a,n/a,n/a,unknown,"Email NIETZ (info@nietz.com.my) for per-size photo of 50045010 (10MM extra-deep 12PT); fallback shoot-in-store.",2,"q:nietz.com.my on-site catalogue search (socket / deep socket / spark plug / flap wheel listings) p:https://nietz.com.my/?s=deep+socket&post_type=product listing: Extra Deep 12PT thumbnail 8_50045008-until-50045032-1.png covers 50045010. Range-named family hero -> reject."
7185,2417,BOS-1619-P02-870,SET,pending,,,n/a,n/a,n/a,n/a,unknown,"Email Robert Bosch Sdn Bhd (powertools@my.bosch.com) for an official 1 619 P02 870 carbon-brush packshot, or purchase via authorised service centre and shoot-in-store.",2|3,"q:""1 619 P02 870"" carbon brush GWS 7-100 p:https://media.toolpartspro.com/image/GWS7-100-(3601C88080)/GWS7-100-(3601C88080)-bosch-PB.pdf - Bosch-authored spare-parts sheet confirms item 810 = 1 619 P02 870 Carbon-Brush Set for GWS 7-100 but third-party host + machine-named file fails accept list p:https://www.powertoolspares.com/part/1%20619%20P02%20870 (UK retailer - forbidden class) p:bosch.co.jp catalogue mention. No official per-PN web asset -> pending."
7187,1888,BOS-2608-680-281,PCS,candidate,https://www.bosch-pt.com.my/my/en/sds-plus-1-hammer-drill-bits-2868938-ocs-ac/,https://www.bosch-pt.com.my/my/en/ocsmedia/196539-82/product-image/272x153/hammer-drill-bit-sds-plus-1-2608680281.png,high,n/a,yes,PCS matches official 1 Pcs pack,unknown,,2,"q:""2 608 680 284"" Bosch SDS-plus S3 (family query) p:https://www.bosch-pt.com.my/my/en/sds-plus-1-hammer-drill-bits-2868938-ocs-ac/ model-quote:2 608 680 281 | 14.00 | 160 | 100 | 1 Pcs | 15.30 MYR from official table; Part number 2608680281 block present. Per-PN image hammer-drill-bit-sds-plus-1-2608680281.png read from fetched HTML (alt: Bosch SDS plus-1 hammer drill bit 14mm diameter). Display 14 x 100/160 matches working 100 total 160. S3 is legacy naming for the SDS plus-1 line."
7188,2446,STI-BRU-CUT-DEF,PCS,pending,,,n/a,n/a,n/a,n/a,unknown,"Capture the host brushcutter model and STIHL deflector part number (from the machine's manual or the part casting), then request the asset via an authorised STIHL Malaysia dealer/stihl.com.my; meanwhile shoot-in-store.",2|3,"q:STIHL deflector brush cutter accessory Malaysia q:stihl.com.my deflector brushcutter p:https://www.stihlusa.com/en/ac/grass-trimmer-brushcutter-clearing-saw-accessories-1028172/deflectors-1028175 (official STIHL category returns No results without a machine-specific filter) p:https://www.stihlshop.co.nz/all-products/brushcutters-linetrimmers/line-cutting-attachments/deflectors.html p:static.stihl.com safety manual (deflectors are machine-model specific approved-combination parts). No model/PN on the item row - every deflector differs by machine -> cannot pick a correct official image; pending."
7189,1015,"NIE-SOC-IMP-1/2""-16MM",PCS,reject,https://nietz.com.my/product/nietz-1-2-drive-deep-socket-6pt/,,n/a,n/a,n/a,n/a,unknown,"Email NIETZ (info@nietz.com.my) for per-size photo of 50140016 (1/2in Dr impact-grade deep socket 6PT 16MM); fallback shoot-in-store.",2,"q:nietz.com.my on-site catalogue search (socket / deep socket / spark plug / flap wheel listings) p:https://nietz.com.my/?s=deep+socket&post_type=product listing maps 501400xx codes to NIETZ 1/2 Drive Deep Socket (6PT) whose thumbnail 10_50140010-until-50140032.png is a range-named family hero covering 50140015/50140016. Related impact families (Deep Impact 50142014-until-50142032 Thin Wall 50141217-until-50141221) are likewise range-named. No model-specific shot; marketplace-only alternatives forbidden -> reject."
7190,1014,"NIE-SOC-IMP-1/2""-15MM",PCS,reject,https://nietz.com.my/product/nietz-1-2-drive-deep-socket-6pt/,,n/a,n/a,n/a,n/a,unknown,"Email NIETZ (info@nietz.com.my) for per-size photo of 50140015 (15MM); fallback shoot-in-store.",2,"q:nietz.com.my on-site catalogue search (socket / deep socket / spark plug / flap wheel listings) p:https://nietz.com.my/?s=deep+socket&post_type=product listing: Deep Socket (6PT) thumbnail 10_50140010-until-50140032.png covers 50140015. Range-named family hero -> reject."
7191,1897,NIE-PLU-SOC-50046616,PCS,reject,https://nietz.com.my/product/nietz-spark-plug-socket/,,n/a,n/a,n/a,n/a,unknown,"Email NIETZ (info@nietz.com.my) for a dedicated photo of spark plug socket 50046616 (5/8in); fallback shoot-in-store.",2,"q:""Nietz"" ""spark plug socket"" series search p:https://nietz.com.my/?s=spark+plug&post_type=product p:https://nietz.com.my/product/nietz-spark-plug-socket/ Official page CODE: 500-46-6XX matches our code family; however the size-specific gallery image is 13_50046616-until-500466213-min.png - range-named family hero covering 50046616-50046621; remaining thumbs (3-min.png 4-min.png) are generic unnamed shots that cannot be attributed to the 5/8in size. Family-hero rule -> reject."
7192,1448,NIETZ-MOU-FLA-WHE-57121100,PCS,reject,https://nietz.com.my/product/nietz-mounted-flap-wheel-ls309x-al-oxide/,,n/a,n/a,n/a,n/a,unknown,"Email NIETZ (info@nietz.com.my) for a per-SKU photo of mounted flap wheel 57121100 (25x20x6 LS309X); fallback shoot-in-store.",2,"q:""57121100"" nietz flap wheel (via on-site search instead) p:https://nietz.com.my/?s=flap+wheel&post_type=product p:listing for NIETZ Mounted Flap Wheel LS309X (Al Oxide): thumbnail 42_57110060-until-57152120.png - range-named family image covering 57110060-57152120 incl our 57121100 (25X20X6 within the LS309X series). Family-hero rule -> reject."
7193,2037,"TOO-NIE-SOC-HAN-1/2""-19MM",PCS,reject,https://nietz.com.my/product/nietz-1-2-drive-chrome-deep-socket-12pt/,,n/a,n/a,n/a,n/a,unknown,"Email NIETZ (info@nietz.com.my) for per-size photo of 50043019 (chrome deep socket 12PT 19MM); fallback shoot-in-store.",2,"q:nietz.com.my on-site catalogue search (socket / deep socket / spark plug / flap wheel listings) p:https://nietz.com.my/?s=deep+socket&post_type=product listing: Chrome Deep Socket (12PT) thumbnail 7_50043008-until-50043032.png covers 50043019. The archetypal range-named family hero -> reject."
