ordinal,source_position,item_code,uom,researcher_decision,official_product_page,official_image_url,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,human_action,tiers_tried,reason
7023,1908,PUM-TSU-HPC6120,UNIT,candidate,https://tsunamipump.com/products/hpc6120-light-home-cleaning-high-pressure-cleaner-1300w/,https://tsunamipump.com/wp-content/uploads/2023/12/HPC6120-with-Transparent-Background.png,high,n/a,yes,UNIT matches one pressure-washer unit,unknown,None; brand-owner WooCommerce asset referenced as page primaryImage,2|3,"q:Tsunami ""HPC6120"" high pressure cleaner | p:https://tsunamipump.com/products/hpc6120-light-home-cleaning-high-pressure-cleaner-1300w/. model-quote:""HPC6120 Light Home Cleaning High Pressure Cleaner - Tsunami Pump"" from fetched title; schema primaryImage HPC6120-with-Transparent-Background.png is model-specific."
7024,2030,ELE-LED-FLO-SOR-300W-6500K,PCS,pending,,,n/a,n/a,n/a,n/a,no_asset,Contact ILITE solar-light supplier (Siong How lists sibling ILS-60W-6500K) to confirm authorised channel and request ILS-300W 6500K packshot; verify Sorento linkage item code implies,2,"q:iLite solar spot light ""ILS-300W"" Sorento Malaysia | p:https://sorrentohome.com/?s=ILS-300W (domain parked - 'SorrentoHome.com is for sale | HugeDomains') | p:https://www.justlightshop.com.my/product-category/solar/i-lite/ (only JUST-brand products; no ILS-300W) | p:https://sionghow.com.my ILITE listing shows sibling SKU ILS-60W-6500K only. No official ILS-300W asset."
7025,1384,INS-IS1503,SET,pending,,,n/a,n/a,n/a,n/a,no_asset,Identify sanitary-ware supplier/brand behind INS prefix from purchase invoice then email for IS1503 wall-hung basin+pedestal set photo; else shoot-in-store,2,"q:""IS1503"" basin pedestal set (single honest attempt; no identifiable official product). Generic house-label sanitary set - no brand page found."
7026,1351,EXH-FAN-OS-18EF,PCS,reject,https://www.yuanming.com.my/product/osaki-industrial-exhaust-fan-18/,,n/a,n/a,no,PCS would match single fan unit,no_asset,Ask Yuan Ming Electric Sdn Bhd (Osaki MY distributor) for true OS-18EF packshot or shoot 18-inch unit in-store,2,"q:Osaki ""OS-18EF"" exhaust fan 18 | p:https://www.yuanming.com.my/product/osaki-industrial-exhaust-fan-18/ (page title confirms OS18EF) | p:https://www.yuanming.com.my/wp-content/uploads/2023/01/OS-18EF.pdf (official spec sheet but PDF, not usable raster asset). Page wp-post-image = OSAKI-16EF.png with img title=""OSAKI 16EF"" - wrong-variant/family image on the 18EF page itself, so rejected per rules."
7027,1341,FAN-CEI-KDK-K14XZ,SET,reject,,,n/a,n/a,no,n/a,no_asset,K14XZ appears discontinued; request legacy packshot from KDK Fans Malaysia (Panasonic) support or shoot in-store,2|3,"q:""K14XZ"" KDK ceiling fan (websearch before rate-limit) | p:https://www.kdk.com.my/product/k14xz/ returns 'Page not found - KDK Fans Malaysia' (verified twice via curl). Current kdk.com.my catalogue has no K14XZ; remaining hits are marketplace/retailer only (forbidden)."
7028,1407,VAC-DEC-D1E20V,UNIT,pending,https://asia.blackanddecker.global/product/bchv001d1e-b1/20vmax-removable-battery-dustbuster-2ah,,n/a,n/a,no,UNIT matches single hand vacuum kit,no_asset,Request BCHV001D1E-B1 packshot from Stanley Black & Decker Asia (asia.blackanddecker.global contact) or MY distributor portal; US site does not carry this SKU,2|3,"q:""BCHV001D1E"" Black Decker dustbuster | p:https://asia.blackanddecker.global/product/bchv001d1e-b1/20vmax-removable-battery-dustbuster-2ah (correct SKU slug/title) | p:https://www.selffix.com/black-decker-bchv001d1e-20v-max-power-connect-dustbuster (SG retailer, out of scope). Official Asia page serves only Drupal_Large-BD_category-fallback-center_GEB1.jpg family hero (JS gallery hides model images); family-hero rule blocks acceptance."
7029,2057,DC-M1Q-FF-65,SET,candidate,https://www.dongchengmalaysia.com/product/m1q-ff-65/,https://www.dongchengmalaysia.com/wp-content/uploads/2023/10/DMQ65.jpg,high,n/a,yes,SET matches jigsaw kit supplied with 3 blades and accessories,unknown,None; official DongCheng Malaysia product asset,2|3,"q:Dongcheng ""M1Q-FF-65"" jig saw DMQ65 | p:https://www.dongchengmalaysia.com/product/m1q-ff-65/. model-quote:""JIG SAW/ DMQ65"" from og:description; slug m1q-ff-65 matches item code suffix; og:image DMQ65.jpg (800x800, caption DMQ65) is model-specific."
7030,2124,X-BOS-0601-216-1L6,UNIT,pending,,,n/a,n/a,n/a,n/a,no_asset,Request MY article 06012161L6 GSB 10 RE product page/packshot from Robert Bosch Sdn Bhd Power Tools division,2|3,"q:Bosch ""GSB 10 RE"" ""0601216"" impact drill (found IN-market art 06012161F4 only) | q:site:bosch-professional.com gsb-10-re | p:https://www.bosch-professional.com/my/en/products/gsb-10-re-06012161L6 (404) | p:https://www.bosch-professional.com/my/en/products/gsb-10-re-06012161l6 (soft-404 homepage shell) | p:https://www.bosch-professional.com/my/en/products/gsb-10-re-06012161F4 (404). MY article number L6 has no locatable official page; other-market arts are different SKUs."
7031,1075,BOS-0603-947-080,UNIT,pending,,,n/a,n/a,n/a,n/a,no_asset,Confirm article number 0603947080 with Bosch DIY Malaysia and pull official EasyPump asset from bosch-diy.com once verified,2|3,"q:Bosch EasyPump 3.6V air pump (model string from display name; websearch rate-limited mid-task) | p:https://www.bosch-diy.com/my/en/products/easypump (JS app shell, no article-number evidence or extractable product image). Could not tie 0603947080 to an official page text quote."
7032,1498,WAS-BAS-IS8025A,NOS,pending,,,n/a,n/a,n/a,n/a,no_asset,Identify basin brand/supplier from purchase records then request IS8025A art basin image; else shoot-in-store,2,"q:""IS8025A"" basin (single honest attempt; search API then rate-limited). No identifiable official product/brand page."
7033,1086,BOS-2608-615-005,PCS,pending,,,n/a,n/a,n/a,n/a,n/a,Request 2608615005 Standard for Concrete 300mm asset via Bosch Professional accessories portal or Robert Bosch Sdn Bhd; alternatively crop from official Bosch accessory catalogue PDF if supplied,2|3,"q:Bosch ""Standard for Concrete"" 300mm ""2608615005"" OR ""2 608 615 005"" | p:Sui U Machinery listing confirmed identity 'BOSCH 2608615005/006/007 Standard Concrete Diamond Cutting Disc (300/350/400mm)' (retailer, not acceptable source) | p:https://www.bosch-professional.com/my/en/pro-diamond-cutting-disc-standard-for-concrete-2608615005-ocs-ac/ (soft-404 shell) | p:https://www.bosch-professional.com/my/en/pro-standard-for-concrete-2608615005-ocs-ac/ (soft-404 shell). Identity certain but no official OEM page/image reachable."
7034,2058,DOR-WOO-NA11,PCS,pending,,,n/a,n/a,n/a,n/a,n/a,Get door manufacturer/supplier name from purchase invoice (generic solid-wood door 33-3/4in x 83in) and email for NA11 door leaf photo; else photograph showroom stock,2,"q:""NA11"" solid door malaysia (single honest attempt before rate-limit). Unbranded generic door; no identifiable official product."
7035,2130,LAS-MAC-HTM-5500,SET,pending,,https://chghardware.com.my/product/hitmax-htm5500-laser-level-marker/,n/a,n/a,n/a,SET plausible (level c/w stand),no_asset,Verify Hitmax authorised Malaysian distributor (lead: CHG Hardware HTM5500 page) and request hi-res HTM-5500 packshot; else shoot in-store,2,"q:Hitmax laser level ""HTM-5500"" | p:https://chghardware.com.my/product/hitmax-htm5500-laser-level-marker/ (retailer lead; authorisation unverifiable; kept as image lead only) | remaining hits Shopee/Lazada/Facebook (forbidden). No official Hitmax page found."
7036,1461,TAP-CAB-CB4907,UNIT,candidate,https://cabana.com.my/index.php/products/bathroom/basin-tap/cb4907-detail,https://cabana.com.my/images/virtuemart/product/CB4907.jpg,high,n/a,yes,UNIT matches single cold tap,unknown,None; direct VirtueMart product asset on official Cabana site,2|3,"p:cabana.com.my bathroom index + basin-tap listing sweep (?start=30 page contains cb4907 link) | p:https://cabana.com.my/index.php/products/bathroom/basin-tap/cb4907-detail. model-quote:""Basin Tap: CB4907"" from page title tag; gallery asset /images/virtuemart/product/CB4907.jpg model-specific."
7037,1456,EXH-FAN-OS-16EF,PCS,candidate,https://www.yuanming.com.my/product/osaki-industrial-exhaust-fan-16/,https://www.yuanming.com.my/wp-content/uploads/2023/01/OSAKI-16EF.png,high,n/a,yes,PCS matches single fan unit,unknown,None; Yuan Ming Electric Sdn Bhd is the Osaki Malaysia distributor,2,"q:Osaki ""OS-16EF"" inferred from OS-18EF hit + prior yuanming structure | p:https://www.yuanming.com.my/product/osaki-industrial-exhaust-fan-16/. model-quote:""OSAKI Industrial Exhaust Fan 16″ – OS16EF – YUAN MING ELECTRIC SDN. BHD"" from title; wp-post-image OSAKI-16EF.png with img title=""OSAKI 16EF"" is this exact model."
7038,1517,VAC-DEC-DVA315JF,UNIT,pending,https://asia.blackanddecker.global/product/dva315jf-b1/cordless-108v-li-ion-hand-vacuum,,n/a,n/a,no,UNIT matches single hand vacuum,no_asset,Request DVA315JF-B1 packshot from Stanley Black & Decker Asia office/MY distributor; selffix SG imagery out of scope,2|3,"q:""DVA315JF"" Black Decker hand vacuum | p:https://asia.blackanddecker.global/product/dva315jf-b1/cordless-108v-li-ion-hand-vacuum (breadcrumb DVA315JF-B1, correct SKU) | p:https://www.selffix.com SG retailer listing (out of scope). Official page again only exposes category-fallback hero image server-side; family-hero rule blocks acceptance."
7039,1447,"FAN-WALL-NIKO-26""",PCS,pending,,,n/a,n/a,n/a,n/a,no_asset,Identify Niko industrial-fan national distributor (brand site unknown; niko.com.my is unrelated hair salon) and request FB-65 26in wall fan asset; else shoot-in-store,2,"q:Niko wall fan ""FB-65"" industrial 26 (429 rate-limit on first attempt; DDG/Bing/Mojeek fallback engines returned bot-block pages) | p:https://niko.com.my/ (wrong brand - hair salon; FB-65 mentions 0). No official Niko fan page found."
7040,1485,MIR-GLO-S-GLC4001N(LED),PCS,pending,,,n/a,n/a,n/a,n/a,no_asset,Identify LED-mirror supplier (GLO prefix) from purchase invoice and request GLC4001N dia.600 round LED mirror asset; else shoot-in-store,2,"q:""GLC4001N"" led mirror (search attempt hit 429 rate-limit; Bing/DDG fallbacks bot-blocked). No identifiable official product page."
7041,2176,TOO-WRE-AIR-EA-1302,UNIT,pending,,,n/a,n/a,n/a,n/a,no_asset,Contact Esko tools Malaysia distributor (Esko carried by KS Tools Depot etc.) for EA-1302 1/2in air impact wrench packshot; else shoot-in-store,2,"q:Esko air impact wrench ""EA-1302"" (first attempt 429 rate-limit) | p:https://eskotools.com.my/ (connection failed/no site). No official Esko brand page reachable."
7042,1418,"FAN-WALL-KDK-KU453-18""",PCS,candidate,https://www.kdk.com.my/product/ku453/,https://www.kdk.com.my/wp-content/uploads/2020/07/product-thumbnail_Wall-Fans-KU453.png,high,n/a,yes,PCS matches single wall fan,unknown,None; official KDK Fans Malaysia thumbnail named for exact model,2|3,"p:https://www.kdk.com.my/product/ku453/ (direct official-domain fetch after search rate-limit). model-quote:""Wall Fans KU453 (45cm/18″)"" from og:description of fetched page; og:image product-thumbnail_Wall-Fans-KU453.png is model-specific."
