source_position,item_code,uom,official_image_url,image_sha256,image_px_w,image_px_h,image_bytes
4063,TAP-CAB-CB2541SS,PCS,https://cabana.com.my/images/virtuemart/product/CB2541SS.jpg,b715afeb70f63b29f6b5b0c403409d7743139153845f78289feccdffd8768ba9,1668,1668,158079
5025,AIR-DUS-LX03,PCS,https://b2c.et-dev.co.za/img/rs:fit:1000:1000:1/ex:1/data/products/vermontsales/SG%20AD04.jpg?lm=1740044553,5c50ec8e6473f51305f33907d0775414971ccc31f6915757a3407a417c4dd56b,1000,1000,58477
3204,IND-TRU-MET-150KGS,UNIT,https://www.sunlightrack.com.my/images/com_hikashop/upload/1575450851_p039--.png,001a02e6ca042259694a451181a886363bbc9360a47e2451530c20b7f1573294,800,600,150391
3110,SAF-SHO-NK80-10,PAIR,https://static.wixstatic.com/media/e7f45c_aa5b52ee82284608a218eb9706e74ce7~mv2.jpg,8ae2f74aec0177592823ef39d8df8bb942bfdca4e949e4ab60c974d4a96ef2b5,800,800,244314
3113,TOI-CAS-WD014-S,SET,https://docasa.com.my/wp-content/uploads/2020/09/WD014.jpg,78fa33ddb347df780d53e7aa14ae2c8eb0008ebf100a6158d8033881297802e3,800,600,37087
3064,TOI-CAS-WD005-S-TRAP,SET,https://docasa.com.my/wp-content/uploads/2020/09/WD005.jpg,07462bf52e236aa25056a5bc8a140daa8daf101c62f8bcc9fa5b609b3d847098,800,600,37146
2603,LAD-H/D-STRO-DS06,UNIT,https://myhwwsstorprod01.obs.my-kualalumpur-1.alphaedge.tmone.com.my/product_images/0003629_157242.jpeg?AccessKeyId=IDRIC5ESEFAJ08W4Q4Q9&Expires=1787452331&Signature=%2BfVLksU%2FQmBoeKur1SdamE3rWtw%3D,77952d63d3e068becc571ca1ace085d665e99228cd23dc65f170e9ce2674cb90,1717,1920,98649
3253,TOI-CAS-WD012,UNIT,https://docasa.com.my/wp-content/uploads/2020/09/WD012.jpg,e8a02bbaf25e93304cbe9f49b61685e603cc49417b9758d46ad8633016356365,800,600,36374
2895,SAF-SHO-NK86-09,PAIR,https://static.wixstatic.com/media/e7f45c_dad322c155c14d988b98a42cc1ac521b~mv2.jpg,7023b6d4e15e35c2b6b1e8eb1df8d8c09a92feb8abd8b79d4f22142547cbb4b9,800,800,275933
3140,SAF-SHO-NK80-08,PAIR,https://static.wixstatic.com/media/e7f45c_aa5b52ee82284608a218eb9706e74ce7~mv2.jpg,8ae2f74aec0177592823ef39d8df8bb942bfdca4e949e4ab60c974d4a96ef2b5,800,800,244314
3111,SAF-SHO-NK80-11,PAIR,https://static.wixstatic.com/media/e7f45c_aa5b52ee82284608a218eb9706e74ce7~mv2.jpg,8ae2f74aec0177592823ef39d8df8bb942bfdca4e949e4ab60c974d4a96ef2b5,800,800,244314
2894,SAF-SHO-NK86-06,PAIR,https://static.wixstatic.com/media/e7f45c_dad322c155c14d988b98a42cc1ac521b~mv2.jpg,7023b6d4e15e35c2b6b1e8eb1df8d8c09a92feb8abd8b79d4f22142547cbb4b9,800,800,275933
6870,MAG-CON-SC-N25,PCS,https://www.fujielectric.co.jp/products/magnetic_contactor/sc/scn2s/scn2s.jpg,d33c2f3c1708d60d5c49b28b32fcf88148457da139b9d168c97f3e25836cd4d7,1120,692,125983
4120,SWI-SOC-ELE-PTBK600,PCS,https://hag-store.com/wp-content/uploads/2025/08/68abc8840e6ba_1756088452.jpg,8eb2e5bc2d04c95cfede428198a941541c34b38e0e38538c8092cc783cf11933,1024,1024,192597
4259,GUN-TRA-F32,PCS,https://static.wixstatic.com/media/db8665_9ea2507193a64b23b326c0e980c876a4~mv2.jpg,0fe2937a0ed6ef6d7293f4c2ccaa42014a5403ab99722718c7663f96a3985453,2500,2500,1587887
3828,TOO-DRV-STA-6.5X150MM-9960651930,PCS,https://my.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/STMT60828-8_1.jpg,4238cf0abd0178319d1b20da1733ff6e4786d047ea1b02d5b401c9c642aeb326,2000,2000,54427
4041,SWI-SOC-SCH-IP66,PCS,https://www.ne2u.com.my/wp-content/uploads/2020/09/Schneider-S56C313GY.jpg,f366b3fae462d1d96e55d9e3eb5962f382c42c915591e7c446be24ad7f151068,550,500,40333
3194,TOO-TES-PEN-KT1960,PCS,https://metrostarhardware.com/image/metrostarhardware/image/data/all_product_images/product-498/2PGinVNi1576645660.jpg,f142382fbf60975e0ae71cbc4d096f86dcb92af46c7810c87579558ea1d351f3,536,536,98527
4350,SWI-SOC-ELE-PTBK400,PCS,https://hag-store.com/wp-content/uploads/2025/08/68abc8840e6ba_1756088452.jpg,8eb2e5bc2d04c95cfede428198a941541c34b38e0e38538c8092cc783cf11933,1024,1024,192597
2589,DC-J1Z-FF-10A,SET,https://www.dongchengmalaysia.com/wp-content/uploads/2023/10/DJZ10A-1.jpg,ce60264e0891625c2d4393e475337b9fa6a5be67c95cd3a137b36c3431fb9b03,800,800,884429
3515,DOR-BEA-AGD-108/SN,PCS,https://cdn1.npcdn.net/images/1757814017a2497105cacd0740430a9c65b68adcb8.webp?md5id=fdbeb638e95f0bb8868a6e7c1969a713&new_width=1000&new_height=1000&size=max&w=1757688322&from=png&type=1,5bbeb8da4445fc9286ffe276688d4bc3410a0827597eef7698aebe19538b7e73,500,500,22840
3693,SHE-CAB-CB505,UNIT,https://cabana.com.my/images/virtuemart/product/CB505.jpg,2a4f3dea977013f2d7842f049ba2f02f9b55a4f5af8a6570fa0e23ec3c67dc71,800,800,55629
5126,GUN-WUF-D09EC,PCS,https://www.wufutools.com/uploads/20190613/610d70d9c72c06029e1c1a889292573c.jpg,220494a120a9088fe6b148d05bf386dfc4886e542dd126e2e484841df8de5a70,800,800,105402
5353,VAL-CAB-CB5100,UNIT,https://www.cabana.com.my/images/virtuemart/product/CB5100.jpg,20793d9c1b35395ed586b5bfabc8be9d122a6f2c20e97bf6a33722b07be018d4,1668,1668,115937
3512,X-HOO-CAB-CB8001-3,UNIT,https://cabana.com.my/images/virtuemart/product/CB8001-3.jpg,11ae7cc05f545e451837eb4d0f0568ee4250f98a2ff8001f89914c1b48fe1b03,3334,3334,337607
5606,"DC-6""-WGZ150060L",PCS,https://cdn1.npcdn.net/image/1768552025b81daa560c590ae178b072fe4febd954.jpg?md5id=29ebacd5f103d32a0f2fda45fccd4a5c&new_width=1000&new_height=1000&size=max&w=1526956020,6f1717c3c580c5d34fbbb8992f0860f55fc882ecec2604b454eda3be9efb3621,1000,1000,492901
2645,DC-DSM09-100S,SET,https://dongcheng.obs.ap-southeast-1.myhuaweicloud.com/cms/2024/10/26/1732600360640/DSM09-100S.jpg,c6eeb506558771950957d1811862422111b0095bd93d6f8361de831c935da558,1600,1600,394994
5677,"TOO-EXT-BAR-STA-12MM-10""",PCS,https://www.harvest.com.my/catalog/image/catalog/stanley%20extension%20bar.jpg,5f0bae31ff0d9c4fb0051d5704d78c0b8fb0b52d1e70951fee8a474275894df2,2335,2335,773099
3389,X-GAR-CHI-JM-24,PCS,https://cdn1.sgliteasset.com/jayamata/images/product/product-6676654/sKODnGsa6940ce23247e4_1765854755.jpg,1c8a36ca81a8ff699bfa819a8b95e3ba258319295e7c5d4d906d935110d338fd,500,500,33490
3356,SCA-CAM-EI02HS-3KG,PCS,https://imgusa.senssun.com/1/source/2025-10-15-3e5b7332-7979-4c4a-97bf-69dee1326246.jpg,5d0a242b813958a02475dc8241ca8befdfdc7b88902a59ffb81c465c2ff96b00,2323,2323,392343
3594,HOO-CAB-CB802-3,UNIT,https://cabana.com.my/images/virtuemart/product/CB802-3.jpg,c650fc9d87180cf32affa9e2e376bf16e7838dc5e212c1354baf3cc3d133b95d,3334,3334,356812
5790,VAL-CAB-CB2131,UNIT,https://www.cabana.com.my/images/virtuemart/product/CB2131.jpg,7cd3af6fdc6c5272ffc261b991185eddda77aff3763faeaa9c14040c158f144e,3334,3334,599247
6056,TOO-ELE-CRMW0283,PCS,https://www.hslelectrical.com.my/image/hslelectrical/image/cache/data/all_product_images/product-495/WYNNS-W0283-800x800.jpg,109eaba1056241b03d83fba5dadce547290aa5a9e2bbd2a1fbc87f5648269b7e,800,800,62464
4586,REM-FAN-CEI-SI11,PCS,https://i0.wp.com/2lelectrical.com/wp-content/uploads/2023/10/SIBERIAIR-SI11.jpg?fit=1080%2C1080&ssl=1,1e03a7d62415ae7e72c34ec153a0e4fc0a407827cb5a57a3f9954ca98c98db4b,1080,1080,84798
6131,TOO-CUT-BOLW09,PCS,https://cdn1.sgliteasset.com/TIAMHENGMACHINERYSDNBHD/images/product/product-7069127/QKUtkIYG68df2f885a5e4_1759457160.png,52fda821b7263eb6e5999a65f1e666fb8500d27bf6c1b2fccab1034411559ae1,750,750,214317
4941,RIG-HOO-ALL-4.5TON,PCS,https://sonichardware.com.my/images/com_hikashop/upload/01_alloy_hook.jpg,b990d705b3163c85136491ef1648864f75e509a429f5412e44fcbda95dd4dcfa,204,241,32623
5571,TAP-SKC-M08X1.00,SET,https://www.highwaymarketingsb.com/2480-large_default/skc-801-m8-x-1-00-metric-hand-tap.jpg,e08ff54339a0022b79ebdd62769a6914181b3e37b7b530fc3371fce13ddde359,800,800,63196
2850,TOO-WRE-PIP-A300MM,PCS,https://sonichardware.com.my/images/com_hikashop/upload/55_424925421.jpg,765f7bd2e09f22f7e1a565aa34b81f18ba0b55ccb213ceb0d91e22b7e914c14b,535,401,64673
5010,POL-HAR-NYL-JM444,PCS,https://cdn1.sgliteasset.com/jayamata/images/product/product-6676641/BLBgKPdf6940ce1f97878_1765854751.jpg,96ec4275829608a27dc8ba96fa790cfa09846b981aaa4a664311daa511b9f896,1667,1667,542948
5196,DZ-GEN-BST-280,PCS,https://cdn1.npcdn.net/images/1761966744e41329d351d32f343b62c9ce9a924fbe.jpg?md5id=d5a92a68f9af953b26eafb935a054ce7&new_width=1200&new_height=1200&w=1710492747,291ad5af4d43886b4618811dd5507e9b5efac3aa1c188e0bff6d05b831e3b954,320,320,34557
4558,"HOS-FLE-VIP-PP24""",PCS,https://www.ewarehouse.my/image/cache/catalog/products/17011/nylonhose-600x600.jpg,bd9fc3f5edc27a47c8b57f5e12645698d37254d9736642bab9dfcdb5afd6d211,600,600,13335
3943,BOS-2608-690-122,PCS,https://wwarehouse.s3-ap-southeast-1.amazonaws.com/bosch-sds-plus-flat-pencil-chisel-2608690122-bh.png,9023de688e995c6adb2abc2c2038869f5740de6f27700c3b17d2e7331a523abc,750,750,118337
7441,SWI-IND-CLI-56C313,PCS,https://download.se.com/files?p_Doc_Ref=ODA56C313-GY&p_File_Type=rendition_1500_jpg,71fde548918e672c74e7d3ab7d97225e5cd6efdf9a8a0bdd04a630ce93039d85,1500,1500,516939
5139,RIG-HOO-ALL-3.0TON,PCS,https://sonichardware.com.my/images/com_hikashop/upload/01_alloy_hook.jpg,b990d705b3163c85136491ef1648864f75e509a429f5412e44fcbda95dd4dcfa,204,241,32623
6212,TAP-SKC-M06X1.00,SET,https://sonichardware.com.my/images/com_hikashop/upload/23_526014037.jpg,ed8a737d510e23822c67bd0f4bd7a866d76d0f2afbfc5deb15e672ae5a866da2,421,367,27953
2410,IND-SCO-METAL-S501MH,PCS,https://sonichardware.com.my/images/com_hikashop/upload/11_967114192.jpg,189680c4e50e8fc1c03bafbf265a79881190072e2286243c4634000d25b799e3,448,362,50190
2745,ELE-D/L-MGM-MQTL1119-SQ-12W-4000K,PCS,https://esltrade.com.my/wp-content/uploads/2025/12/MEGAMAN-RECESSED-DOWNLIGHT-MQTL1119-F.jpg,f10965c9bae2776b9197ffa7d86c519c65938471f6429e92a9b49a873415f1cf,1080,1080,63291
5929,"DOR-FLU-SGD-2108""",PCS,https://onehome.com.my/wp-content/uploads/2021/05/ADB-2000-Series.jpg,b2b2151a17080002eb11923c9e31ae46f12c6951d652db8f5f9766f9fb956b19,500,500,50181
3824,SHE-CAB-CB501A,UNIT,https://cabana.com.my/images/virtuemart/product/CB501A.jpg,15a105637932f86aa1da52fcb9b93d4ec52cb17d4f2a4d1d7cb704e4b1540933,800,800,51410
5148,TAP-CAB-CB5105A,UNIT,https://cabana.com.my/images/virtuemart/product/CB5105A.jpg,82c2acb35e63ad9bc95ddcca34b90cce734dabd024979dfd4b6eb2fcc0f8bb21,1668,1668,126188
2651,JAC-FLO-ESKO-3TON-EK-J3075L,UNIT,https://cdn1.npcdn.net/images/74cff5a9c32e3530c2464e73156139ed_1738563011.webp?md5id=7ce5417e80aef872ba20917011e39416&new_width=1000&new_height=1000&size=max&w=1466647023&from=jpeg&type=9,e357998b9f47f084aa96e6daab0ce2f09cf9b695ebf3ea6da86488bdd449e928,1000,1000,252072
3372,HOO-CAB-CB8006-3,UNIT,https://cabana.com.my/images/virtuemart/product/CB8006-3.jpg,0a531688e648572f25645456f8c12cfad77b5ed7055d08dae22e3a12f580861b,3334,3334,417094
3269,HOO-CAB-CB802-5,UNIT,https://cabana.com.my/images/virtuemart/product/CB802-5.jpg,2af0b2d1b1eed3c84378c9566fc3ef5911a68b718ec6cf57e397c254c68f600e,3334,3334,455408
2704,LAD-EXT-DOU-10X10,UNIT,https://www.amatrix.com.my/image/amatrix/image/cache/data/all_product_images/product-5393/7DI7kMjB1619011695-700x700.jpg,ea232e5ae0cc573824155738bc6e86ac3858ebbb00654e3ac7520be1bb9871f3,700,700,23480
2620,LAD-EXT-DOU-12X12,UNIT,https://www.amatrix.com.my/image/amatrix/image/cache/data/all_product_images/product-5394/bR7cyrgI1619012112-700x700.jpg,ea232e5ae0cc573824155738bc6e86ac3858ebbb00654e3ac7520be1bb9871f3,700,700,23480
3550,TOO-NIE-TAM-T10,PCS,https://nietz.com.my/wp-content/uploads/2024/07/37_53283009-until-53283055-1.png,6356d472a55d62a8aa777cd4eaf163adce1b0fb1510e02d57741140b8418928b,500,500,21873
2604,LAD-H/D-STRO-DS12,UNIT,https://myhwwsstorprod01.obs.my-kualalumpur-1.alphaedge.tmone.com.my/product_images/0000853_strongman-double-sided-heavy-duty-dshd012-12-step_510.jpeg?AccessKeyId=IDRIC5ESEFAJ08W4Q4Q9&Expires=1787469973&Signature=Pi%2BwGlRpO48MJ4wwZQ8MsJLDkac%3D,7c5156410b3f20d5d0a15ee2f1e330a40e5b5e7987c9c106b8e1a60d9a0d6e5c,510,510,17717
3056,INS-IS6035,SET,https://www.bacera.com.sg/wp-content/uploads/2019/09/INS6035-One-Piece-Water-Closet.jpg,2cc630c870596fb0dd3ed3c0dfdac95b774f7213799e791d80f7c13c5057d60c,825,825,32702
1082,BOS-2608-585-874,PCS,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/full/o461768v82_2608585874_bo_pro_u_f_1.png,a375e53beeb7b7429b07e9d735dc197a2029920b4b9034ff188b156463acf026,37,900,50575
1083,BOS-2608-585-876,PCS,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/full/o471533v82_2608585876_bo_pro_u_f_1.png,59a5d7bb94dd28f35ee101392d288258573293f99a6c75fe91d1b04e51859c06,45,900,58943
1085,BOS-2608-595-058,PCS,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/full/o471546v82_2608595058_bo_pro_u_f_1.png,16fcbe89522b72182c76248657d93f15e48b86bd269396977ebf5800326731be,48,900,57607
1002,BOS-2608-585-880,PCS,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/full/o471535v82_2608585880_bo_pro_u_f_1.png,a8b271f6272b94bd656b0c88095dec05ed0c0b4b9cd02f4426ca749dd89ed186,50,900,55322
1084,BOS-2608-595-056,PCS,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/full/o471545v82_2608595056_bo_pro_u_f_1.png,e0dda5bb6f31a4461c89ef3af94e672210d0a74bd41b9bcd56e4d20b2a9c449c,47,900,56558
3219,BOS-2607-010-079,PCS,https://www.bosch-professional.com/binary/ocsmedia/optimized/full/o180385v82_2607010079_bo_pro_u_f_1.png,f6f28235912581009de543bbb55c75f3b52038d30b51c1bc23a365f3e19040c9,854,900,822617
5688,CUT-FLA-TAI-A120100,PCS,https://www.ewarehouse.my/image/cache/catalog/products/2777/tailin-flapdisc%20a601-600x600h.jpg,4f07ba4ebd7f36058a698578656c679409b49c829e8744e2334596e448d88b28,600,600,74102
3001,WEL-MAC-STW-200E,UNIT,https://cdn1.sgliteasset.com/geolaser/images/product/product-4526294/J2z7JnV06a7ae470d5dbb_1786438768.jpg,624a0b3ce80f462fee42ce481ebf81c5b9c27c4a72d4a4eb087427686354907d,727,726,119217
3745,SAF-SHO-NK80-07,PAIR,"https://static.wixstatic.com/media/e7f45c_eb860dd6be5348918a1ecd0af2c25325~mv2.png/v1/fill/w_800,h_800,al_c,q_90/file.png",128f4534f05bbce431c60b3ee2df56df4ff1f4afb69e48ed6167fa20476d2971,800,800,586790
2714,FRE-MID-MD-RC151FZB01,PCS,https://cdn1.sgliteasset.com/wenghing/images/product/product-2950733/hvLNxEpQ6440fc6733d02_1681980519.jpg,743b8656cbcba9da101e3f5e38be05a507e47b4f824b5b7af546314bbe04be45,800,800,192189
3837,FIR-EXT-EVE-9KG,PCS,https://cdn1.npcdn.net/images/24b7b905b8ba014da602cadd9174f0e7_1737448135.webp?md5id=65f76dcdbd789fbe2623a33ab6b35da0&new_width=1000&new_height=1000&size=max&w=1772617758&from=jpeg&type=9,9724d4f8b3d8924f4165fa71c18ec76e99a5c5cf437d24611924529f058414e2,1000,1000,100750
3233,SAF-BOX-ASM-250-E1,UNIT,https://cdn1.npcdn.net/images/16721242037f0555f91185891ad5f4944e5cb01e7b.webp?md5id=f51cf26546d2015352cabae5d9b01b81&new_width=1000&new_height=1000&size=max&w=1771576604&from=jpg&type=1,77188f971e4855b54313d35da5bb1bffbf6680a7ddb830e20b72b645409ef1e1,1000,1000,85604
3790,SAF-SHO-NK80-06,PAIR,"https://static.wixstatic.com/media/e7f45c_eb860dd6be5348918a1ecd0af2c25325~mv2.png/v1/fill/w_800,h_800,al_c,q_90/file.png",128f4534f05bbce431c60b3ee2df56df4ff1f4afb69e48ed6167fa20476d2971,800,800,586790
3823,SAF-SHO-NK80-09,PAIR,"https://static.wixstatic.com/media/e7f45c_eb860dd6be5348918a1ecd0af2c25325~mv2.png/v1/fill/w_800,h_800,al_c,q_90/file.png",128f4534f05bbce431c60b3ee2df56df4ff1f4afb69e48ed6167fa20476d2971,800,800,586790
4247,WAT-TAP-BLU,DRUM,https://soongwung.com/wp-content/uploads/2024/01/WT3-1.jpg,d7c67da0d7c6896c8c3ae2e6098d673d54ce41efb1d7efd6572a555f39160e3f,271,271,16520
6500,FIT-UPVC-SOC-82X50MM,PCS,https://rowy.com.my/uploads/1/4/0/4/140415688/s924436913551281680_p130_i2_w768.jpeg?width=640,51ce2b03b3be0edf5bf4032f658719d09c7c786c84752291a70c5047f43cd2a9,768,768,32587
2574,DC-DMY02-185SH,SET,https://www.dongchengmalaysia.com/wp-content/uploads/2023/10/DMY02-185.jpg,02d18a6e21b61a927b7ff48c4ad990e75854b7f0bff88212176a45beb1025a02,800,800,908444
2650,JAC-BOT-MAS-MHB-30TON,PCS,https://hupshenghardware.com/wp-content/uploads/2019/08/Masada-MHB30Y.jpg,2ad2dfb7e0e44e112128306aa9bfc7226bee0ca24135748c8b2fbb4deb3a3505,1200,1200,363491
7240,LMP-TEL-LCI-D80M7,PCS,https://download.se.com/files?p_Doc_Ref=LC1D80M7_Image-01&p_File_Type=rendition_1500_jpg,3f8819cd233cfa85c9a737fda7598b82cc186ef2da389969ee9779685ef778d5,1500,1500,378754
2946,DOR-SET-ATH-130,SET,https://cdn1.npcdn.net/images/9d97aae9725cc799353a86a376d8f9f6_1753350946.webp?md5id=70f44538106c52ad2a01ffba924792e2&new_width=1000&new_height=1000&size=max&w=1782366432&from=png&type=9,57a67b1a2a646970c282b0bf32c14c693ecde075ac98e056f77dcf940afcb9f8,391,447,12808
3151,X-GUN-TAC-BC-R23,PCS,https://www.rapid.com/azure/catalogfiles/products/Desktop__140844C2C8F3BAB057DEBAAFF4250045__1200__630__ra_5001684-e1fe30907957940f1c32e5e022d9b59d.png,0c54f4b192bcdc81c75ddb077e7be865cb26780202c46cef6b5bfa21339195e2,1200,630,27988
3743,PYE-SLA-SEAL-5.0LTR,TIN,https://cdn1.npcdn.net/images/15266170532ead9f53b9459e345bbcd4e66ccee3c2.webp?md5id=9012aff7c8ebda670a1c7a20eee7322d&new_width=1000&new_height=1000&size=max&w=1677223252&from=jpg&type=9,401b88e6a9da0da9a08c0eeb8c809f5dfbcea84df1955d8ac408abbc65d4aef4,197,255,20192
5087,TAP-CAB-CB9114,UNIT,https://cabana.com.my/images/virtuemart/product/CB9114-A.jpg,9a2eecb576aa693cc036ddd01c377d08b1742f891d9fb037278bf3f4dd624636,1668,1668,124171
3173,TOO-NIE-TAM-T30,PCS,https://nietz.com.my/wp-content/uploads/2024/07/37_53283009-until-53283055-1.png,6356d472a55d62a8aa777cd4eaf163adce1b0fb1510e02d57741140b8418928b,500,500,21873
4546,X-SAF-EAR-EM9001,PCS,https://nietz.com.my/wp-content/uploads/2024/08/31_NSEM901.png,af3883e4b72f858a86de69df5237df7be4f6b5a00d1c31f67df320bee8a45e62,500,500,31870
5015,TAP-CAB-CB1540SS,PCS,https://cabana.com.my/images/virtuemart/product/CB1540SS-BL.jpg,6adad6f47b7f2b4ccd463dc2b6a164cd0a12a06fd53d2f88ec6e8df3c54de3f2,1668,1668,94433
5166,GRA-SOR-SRT6642-BL,PCS,https://cdn1.npcdn.net/images/1757825032f0ba033cf99cb0c4c5cffb67eb74f6f8.webp?md5id=fdbeb638e95f0bb8868a6e7c1969a713&new_width=1000&new_height=1000&size=max&w=1757688322&from=jpg&type=1,0cc9a72587ed4050e4f84fbb370b6b873ced765d34d8517816a2c32fc4fe78b5,500,500,87852
3121,DOR-HIN-SGD-DH753030,PCK,https://buatanmalaysia.com/wp-content/uploads/2022/08/753030.jpg,28a1b97d9c1f98f3a25fe128182e9202975b1189c783fe8453e5ea3eacc1bb30,1000,1000,42379
2638,TANK-REC-450L,DRUM,https://img.boutirapp.com/i/3iTzf75ZzuOTFDiXyI8bJIsFqLELkBtB4Kf6cdTh5Vq=s640,9e7d74d4528f80151b9f9bfb0c68b814b1e1cf9611dd30b3b6475b1540a053d1,640,640,135430
2965,DC-D03-T50DC,SET,https://www.dongcheng.com.sg/wp-content/uploads/2025/11/dong-cheng-air-nailer-d03-t50-dc_products.jpg,66c4c097316c07f99c3ca1db70b8508e1ab8b29d4306010ce5f1746fed534c36,600,600,66920
5088,TAP-SKC-M24X3.00,SET,https://www.highwaymarketingsb.com/2564-large_default/skc-801-m24-x-3-00-metric-hand-tap.jpg,04d6ccbb33c14e9a44486e8a9ff0a3a8211e4339af36c32c41d6b6f287e9ddee,800,800,63153
3384,SAF-SHO-NK85-9,PAIR,https://hbse.com.my/wp-content/uploads/2020/07/Neuking-18-NK85.jpg,9c5c27ed7fba583c2be37fc1a2c4e175f8d8df6e9212d1fea7bb98431a076466,885,885,58048
3457,SAF-SHO-NK86-07,PAIR,https://hbse.com.my/wp-content/uploads/2020/07/Neuking141-600x600-1.jpg,0bfec9db2537ccaba46a5e9f761cd59583752dfe2bf947e9ed9aa29ecb7a722a,600,600,40185
3459,SAF-SHO-NK86-10,PAIR,https://hbse.com.my/wp-content/uploads/2020/07/Neuking144-600x600-1.jpg,1a9a6253dce6710edbed4dddbef7c82ca137b882589a56aafeed584a87ae046d,600,600,30534
3458,SAF-SHO-NK86-08,PAIR,https://hbse.com.my/wp-content/uploads/2020/07/Neuking143-600x601-1.jpg,6d5c4506fde5cc5a7f7b6546c181d5853b5c0e9490b7418e6a0d815a86a42759,600,601,46761
3383,SAF-SHO-NK85-6,PAIR,https://hbse.com.my/wp-content/uploads/2020/07/Neuking-17-NK85-600x600-1.jpg,1a9cd39e71ebdfc6722dc44d44703aadd3cfb2df61b3f237bf071f49e6d48d62,600,600,45900
4442,BAT-STA-SB202,PCS,https://ph.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/SB202_1.jpg,4231a61aee8d4a78a82317e02b5b1cd7a329e35c3a6c12f274b56c17e547c366,2000,2000,256432
5161,DOR-DEA-BOL-SGD-D264SS,PCS,https://gw-assets.assaabloy.com/is/image/assaabloy/SGDB-D264%20-%2001,7a42f0c3f7ada103fd78b74055d2321b1051bcae42587c83881ba8c2bed761ae,1280,1280,40562
6190,"DOR-FLU-SGD-35612""",PCS,https://gw-assets.assaabloy.com/is/image/assaabloy/SGDB-35612%20-%2001,33667b575681912efbe8da3b66235d302a1eaeb85cf7891dda827710b16da8ca,1280,1280,12916
2840,GAS-STO-KD-120B,PCS,https://dekka-asia.com/wp-content/uploads/2019/11/2d8b05a75c2d58d305fc84ed9718eb2.jpg,496d611548113984930d7962274c1f01678ce0be14c3f5b340185b9e0808b3cf,1024,1024,542014
4874,SCA-CAM-EK8850,PCS,https://imgusa.senssun.com/1/source/17697371761387_6498.jpg,a9713800b033b989ecb5eee861e922b1cb41833fb335122e2797d759cd91e891,1400,780,311126
