source_position,item_code,uom,official_image_url,image_sha256,image_px_w,image_px_h,image_bytes
1365,"FAN-VEN-KDK-20WUD-8""",PCS,https://www.kdk.com.my/wp-content/uploads/2020/09/product-mobile_Glass-Mount-Propeller_20WUD.png,e3bb957a57119de20a8174e6cdd166967e68d7ffe4d9b19916187454e378d03c,870,650,29773
1383,HAN-CLE-3.78L-58550369,CAN,https://nietz.com.my/wp-content/uploads/2024/07/71_58550369.png,459f355e69d0b8de8a3d97fa63a3c4b21a658b42029dbee50a022484f85ba3ec,500,500,94212
1417,"FAN-VEN-KDK-30AQM8-12""",PCS,https://www.kdk.com.my/wp-content/uploads/2020/09/product-mobile_Wall-Mount-Propeller_30AQM8.png,1acdce29f09a55afc86c13b8dd591e0f6f13d77d441943099e8ee175376a58b4,870,650,33377
1436,SHO-SAN-SSP-6005502SS,PCS,https://saniware.com/wp-content/uploads/2025/05/SSP-6005502SS.png,84e3862eaaa4fdc1bfb45998691df1f2bca4ecd5a340f217f51c38ba0bcc67e0,1587,2245,156277
1439,VAL-SAN-SW-SS-AV-77,PCS,https://saniware.com/wp-content/uploads/2021/03/SW-SS-AV-77-1.jpg,b0c32647ad4e32ed6652d7756c4105be556b04690cb685cb22757f711435b1ba,1200,1200,67217
1462,TAP-CAB-CB5189,UNIT,https://www.cabana.com.my/images/virtuemart/product/CB5189.jpg,a7159e7dfa70f6ac154460b7f4c01b89b6c65a3b74c9954124df0994e701cc29,1667,1668,109016
1481,"FAN-VEN-KDK-15WUD-6""",PCS,https://www.kdk.com.my/wp-content/uploads/2020/09/product-mobile_Glass-Mount-Propeller_15WUD.png,82415cead5e412d29eacecf01a29ec3281ac32e449960fe9ec9098bd7d0d2c1b,870,650,29478
1482,"FAN-VEN-KDK-20TGQF-8""",PCS,https://www.kdk.com.my/wp-content/uploads/2023/11/product-mobile_Ceiling-Mount-Propeller_20TGQF.png,79ab3e72d494dafae485b87246922e9e403c08a60efe74739d4da50c2a59f272,870,650,38904
1483,FAN-WALL-BWF-8051R,SET,https://mybutterfly.com.my/wp-content/uploads/2025/09/BWF-8051R-scaled.jpg,3bf2e3a2471cf41cf07b31f8f0afb2a58d5bbd96bd7671393acc6ace8719b0b1,2560,2560,203887
1503,GAS-STO-BGC-848,SET,https://mybutterfly.com.my/wp-content/uploads/2025/06/BGC-848N.jpg,d6989b429146213b86444a41b4e628f6e715f42bc9dda3b0e64e7c5a34a6fddb,1123,1125,88382
1514,SIN-CAB-CKS819,PCS,https://www.cabana.com.my/images/virtuemart/product/CKS819.jpg,7d61a02638d516e94a0ef754b5fbca2d8354bac6cb79fdb5e338569a5f28c6a1,800,800,58431
1520,"FAN-VEN-KDK-25TGQZ-10""",PCS,https://www.kdk.com.my/wp-content/uploads/2020/09/product-mobile_Ceiling-Mount-Propeller_25TGQ7.png,7414ecbde15188608c60179b29ca884f386e3d93a6b50660d58d47e4d12501ee,870,650,31116
1526,NIP-ZIN-GRE-GRE-5L,CAN,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/zinc-phosphate-primer-fd.webp,286f0e70b5d50aa57a2d82065313cf6ef654a8984ee6b2254511f50a9d5c2241,1000,1000,163780
1536,"FAN-VEN-KDK-25AQM7-10""",PCS,https://www.kdk.com.my/wp-content/uploads/2020/09/product-mobile_Wall-Mount-Propeller_25AQM7.png,9e846b945e07a89ad04f6f2c43fe4c826a3a2c5ea5bee45f2eeb1ba1ad739390,870,650,31658
1556,TAP-CAB-CB3803,UNIT,https://www.cabana.com.my/images/virtuemart/product/CB3803.jpg,28075078c724b611612c564566ea58784fcfb511b5a8da67d54deb87c9e122e1,1667,1667,98981
1583,SIN-CAB-CKS806,PCS,https://www.cabana.com.my/images/virtuemart/product/CKS806.jpg,789a6d308af66f6d0dbb40c6517b5e89babf45b3c235ee3cc211b9b3557c75a5,800,800,51976
1584,TAP-CAB-CB4934-CR,PCS,https://www.cabana.com.my/images/virtuemart/product/CB4934-CR.jpg,3e107a75a619e8fe0863d7f0b5d87cac8ba0b18acd913f5313919a4b58b8d9ff,800,800,48477
1618,FAN-TAB-BTF-8001,SET,https://mybutterfly.com.my/wp-content/uploads/2025/09/BTF-8001-scaled.jpg,e3bb9a46cd7b6d49b9f01971d9f6ef1eb74f8cef3297d2425b5b2f3ed274024c,2560,2560,212244
1642,BLE-MID-MBL-6010W,PCS,https://www.midea.com/content/dam/midea-aem/my/kitchen-appliances/food-preparation/blender-choppers/1-25l-blender---mbl-6010w/Midea-Table-Blender-MJ-BL6010W-Front-jpg.png,15511abbe3078c3d558df8e25112f04151be0a7204372b5dd5aa369e095917bb,3000,3000,2037915
1643,BOS-2608-634-994,PCS,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/544x306/o466193v82_2608634994_bo_pro_u_f_1.png,,0,0,0
1647,DC-DCPL208EK-20V,SET,https://dongcheng.obs.ap-southeast-1.myhuaweicloud.com/cms/2024/10/20/1732070089234/DCPB208-2.jpg,4c4c492c4d1e85979170226013f1a1f7658060ebb245e8b4e2a8d8e3fac872fe,2400,2400,758820
1648,DC-JZ2060iEK,SET,https://dongcheng.obs.ap-southeast-1.myhuaweicloud.com/cms/2024/10/20/1732066898096/DCJZ2060i.jpg,b1604a3ab39163f1f4b100c342a4ff9b89ae235abadd05f06bec01ba93a71750,2400,2400,792649
1690,BOS-2608-680-282,PCS,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/767x431/o196541v82_2608680282_bo_diy_u_f_1.png,67e729e5db414f7d0db1544d9b63bc535bb56d8f632912a5bfd0bfb0259f2c32,30,431,26009
1713,BOS-2608-680-275,PCS,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/767x431/o196527v82_2608680275_bo_diy_u_f_1.png,d22d9b005759b7d70a77d86437208bd584ced6650a4c4612569fa922b59d5007,19,431,18999
1738,SHO-CAB-CSA401,UNIT,https://www.cabana.com.my/images/virtuemart/product/CSA401-01.jpg,2217b9da8e20b0dad9b186d8badc0e9b1c32c565b5d5c1b738df927f92007596,3334,3334,205044
1752,BOS-2608-667-446,PCS,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/800x800/o588378v82_2608667051_bo_pro_u_f_1.png,10d9315b23fe9c9c47c20f53f085656dddc573116b66c03cb1ddcf517c6d1fb1,800,66,71992
1789,TAP-CAB-CB2526SS,PCS,https://www.cabana.com.my/images/virtuemart/product/CB2526SS.jpg,1d7a99aafe38cee45c2fcb6ddd876c5b8875654408c157cd7c01488be465ed94,1668,1668,126229
1823,BOS-2608-680-259,PCS,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/800x800/o196497v82_2608680259_bo_diy_u_f_1.png,912bfd29661c38c3f899ada695b81687f7dfd908aa788447a5d9e4d8806b0602,51,800,59963
1885,PAI-SPR-GUN-TM-71,UNIT,https://www.haupon.com.tw/upload/Product/F_20210408092875FKB49v.PNG,1002db00af0458a3e7db61fc9f21c5b0d4c094ab633ff303e81f75cdd1ed7e26,800,800,330452
1951,FIT-BUT-ELB-32X32MM,PCS,https://www.buteline.com/asset/10907.jpeg,c367dc8156113ff3c156c6f075c81fee9d539e4ddf11a9e49c704da4376f32cd,510,320,25048
1975,BOS-2608-631-017,PCS,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/full/o466128v82_2608631017_bo_pro_u_f_1.png,a6d3bd6dba66f4e34502feb49f3f5160d5ac9d8ccdc6e1a9e5fa9bcd55a076c7,1200,99,116944
2025,VAC-DEC-ROB-BRVA425B00-B1,UNIT,https://theleedenstore.com.my/wp-content/uploads/2024/11/BLACK-DECKER-2_BLACK-DECKER-BRVA425B00-B1-14.4-VOLTS-2600AH-ROBOT-VAC-BLACK-PHOTO-1.jpg,177c83fd13a5e005f216ac3bc078d1d0d44291a94cb13ddc5b10e6be9a4d4a97,1000,1000,189224
2027,BOS-2608-900-570,PC,https://www.bosch-pt.com.au/binary/ocsmedia/optimized/800x800/o558804v82_2608902250_bo_pro_u_f_1.png,38bf08d5fef6cdf063fd3935282639e0f6b8e103703dbe78ed439169d3d0719f,63,800,52609
2065,TOO-BOX-NIE-H/D-175,PCS,https://nietz.com.my/wp-content/uploads/2024/06/7_50523175.png,bcd2101f69e317a7cae768164d29825a6b80a82d77e02f5411f884e24525bee8,500,500,111135
2068,BID-SAN-SBD-304-60075,PCS,https://saniware.com/wp-content/uploads/2025/05/SBD-304-60075.jpg,36e6afcae016afd571bdfc0188314db7e6062f6b7c4360a51f28a89a9b37d007,1200,1200,47781
2109,BOS-F016-800-361,PCS,https://www.bosch-diy.com/imagestorage/en-my/extension-hose-6m-135-bar-34841-hires-png-rgb-oneux-126059_w_800_h_418.png,f0039598bb3d6f0ef49314d5ad3ff7678824b7231531bab2b3c0b0afaf3aad04,3200,1800,2456224
2213,NIE-JOI-UNI-12MM,PCS,https://nietz.com.my/wp-content/uploads/2024/06/24_50046840.png,a2ad17152c50d1335d2856e963ccd3ecba35b65c2a6d5252cea6779fd0fa7447,500,500,130137
2220,BOS-2608-603-729,PCS,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/767x431/o402638v82_2608603729_bo_pro_u_f_1.png,1d9b6f956c929fbd5b930b2a9d033d63d2a13552b028b2295e16d5c2cb059772,647,431,103635
1148,BOS-0601-1C1-0L0,UNIT,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/750x422/o395050v54_gbm_400_packaging_1619PB9391.png,2da4c6eec085e5d5be6932dc7a0974ae6c12318fa1c61f4afcfd904c42486908,462,422,242533
1245,"FAN-CEI-KDK-K14PH-WA-56""",PCS,https://www.kdk.com.my/wp-content/uploads/2025/12/product-thumbnail_K14PH-WA.png,24c0c590e00f416bfec86ca318a7c8f87be192bede6063aa5c69d826e04756fb,600,388,102952
1336,SIN-CAB-CKS315,PCS,https://cabana.com.my/images/virtuemart/product/CKS315-01.jpg,d3ee531f50a537fcd76d07276b7d6a0e86a9cc7b337925e86e26e9c6e834f8f8,800,800,72119
1418,"FAN-WALL-KDK-KU453-18""",PCS,https://www.kdk.com.my/wp-content/uploads/2020/07/product-thumbnail_Wall-Fans-KU453.png,2ed971a80439ef10cc8708b295d54692d5bb7e7892cc7e838d1e63abea0bd910,600,388,32811
1456,EXH-FAN-OS-16EF,PCS,https://www.yuanming.com.my/wp-content/uploads/2023/01/OSAKI-16EF.png,962402e4788ad068232fa463c68e7870b20b40dd3bf9b7b597b8829786f8677a,827,830,397724
1460,NIP-ODO-SFT-MATT-5L-P,CAN,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/odourlite-gloss.webp,ae8e10930de354744d18f2c1c31a9fc9b025546798ed150312ed296feb2447df,1000,1000,297612
1461,TAP-CAB-CB4907,UNIT,https://cabana.com.my/images/virtuemart/product/CB4907.jpg,5e09ad17642a705b0509b71e95dfaec6cefd898fe6cad35e7d9d55964b49b2fa,800,800,47964
1521,"FAN-WALL-KDK-KU-408-YG-16""",PCS,https://www.kdk.com.my/wp-content/uploads/2020/07/product-thumbnail_Wall-Fans-KU408-YG-1.png,1f8ea3a491a2189163744ea964be35ae3465c7d3512b800d7f502fdbe4b571cf,600,388,33312
1522,GAS-STO-BGC-8826,PCS,https://cdn1.npcdn.net/images/c41f535c49239db1df92d492105078e9_1744768800.webp?md5id=77596ce7097c5f353cffcc865487d9e2&new_width=1000&new_height=1000&size=max&w=-62170008925&from=jpeg&type=9,692874edb91d8a5c95a084812875664763789227769a356a4102cc3cc90ef141,431,311,31326
1534,FAN-STA-OS-20SF,PCS,https://www.yuanming.com.my/wp-content/uploads/2023/01/OS20SF_FRONT.png,65ecfef9b9542e244a1f96e29ab7740a411e1b44287ce34e19793ec6a8d8fe18,827,830,310963
1552,GAS-STO-BGC-933/305,PCS,https://cdn1.npcdn.net/images/a28d2c56fa9886df278b61ffb83674de_1736491383.webp?md5id=77596ce7097c5f353cffcc865487d9e2&new_width=1000&new_height=1000&size=max&w=-62170008925&from=jpeg&type=9,a3fabc8aefbd2dd9b9a52e8ce3ffb3a5689f70dc8abb62bcac8c2e310494383f,1865,1000,248270
1574,BAS-CAB-CWB1409-CB,PCS,https://cabana.com.my/images/virtuemart/product/CWB1409-33.jpg,a2caab4f46dd3dcba87c39c76e9025fc2235f0a240173d099aec9d4b4eec6000,3334,3335,248930
1578,FAN-CEI-ALP-FC38,UNIT,https://www.alphamalaysia.com/sites/default/files/2025-08/CX20%2056%20LED%20Black.png,fd3056e2ea08a223726f0b3db0dbec718730e39d0665a8e4eeca90b87545ba02,1000,1000,182767
1625,TOI-CER-CS102WH,NOS,https://cansanitary.com/wp-content/uploads/2020/06/can-realty-malaysia-t506-ts506s.png,8ebee4d568c5e9204b08dd83030bc3f0202880a0b3ea358f7a287622a68cfe7f,400,400,35992
1636,MIX-CAB-CB4723,PCS,https://cabana.com.my/images/virtuemart/product/CB4723-01.jpg,4c0563be7ecbdce667499d0cb90be6ed1a39133cbdb8ba9fefec076fc88595ae,3334,3334,308369
1643,BOS-2608-634-994,PCS,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/544x306/o466193v82_2608634994_bo_pro_u_f_1.png,ac763e1e5f7c81f447c849d7c3eabbd2e32766825022ab752ccdeb55cdac20b2,544,44,30569
1679,FAN-TAB-PSN-F-MN404-GP,PCS,https://fan.my.panasonic.com/static/img/products/electric-fan/general-F-MN404-product.jpg,22620e9d2704193822230a90ebab30faca365b44f59f3bc7942d4b7534fdb71d,678,668,109514
1816,VAC-DEC-BHFEA18D1,UNIT,https://www.blackanddecker.com/cdn/shop/products/Ecomm_Large-BHFEA18D1_5.jpg?v=1667919818,22ce2878dba15248b86de412adccaa76fa41f1efb652172f20150f62a3e4c1b2,2000,2000,68712
1889,DC-DCKIT36BK,SET,https://www.dongchengmalaysia.com/wp-content/uploads/2026/03/DCKIT36TYPE-BK.jpg,3154254f34217863adde1cd4619bd8cf6756582aafffac31b96f7925fb9c4124,800,800,162053
1908,PUM-TSU-HPC6120,UNIT,https://tsunamipump.com/wp-content/uploads/2023/12/HPC6120-with-Transparent-Background.png,aad37a7068d23f17b964c6297a871d7ae2b328dc2c9ca09b47e6537acda56d24,1500,1000,846857
2057,DC-M1Q-FF-65,SET,https://www.dongchengmalaysia.com/wp-content/uploads/2023/10/DMQ65.jpg,b4f03f2e89d1230e7ca2809fa2fd6eb5711014b099cb6198476861515fcb9217,800,800,905254
2193,DC-ZIJ-FF04-13(SET),SET,https://www.dongchengmalaysia.com/wp-content/uploads/2023/10/DZJ04-13.jpg,d537b16ddd5d0b5570b111695de54d14d92e12171327e2c2b746dc3874661147,800,800,929618
2281,DC-DVC12,SET,https://www.dongchengmalaysia.com/wp-content/uploads/2023/10/DVC12.jpg,3c3f6c57794251ff978c5b8a58e681a8da287751c383b22de550f323ab9e81e3,800,800,884391
2292,VAC-MID-MVC-V18K-BG,PCS,,,,,
2298,DC-M1B-FF-82X1,SET,https://www.dongchengmalaysia.com/wp-content/uploads/2023/10/DMB82.jpg,2fee36b97fce5f11ba06fe8db5bbbd37349a47ad7b7ab040bb5a9d0ed56f02b2,800,800,892175
2364,WEL-MAC-STA-MIG160,UNIT,https://myhwwsstorprod01.obs.my-kualalumpur-1.alphaedge.tmone.com.my/product_images/0000631_r-nietz-starweld-skill-welding-machine-1kg-cw-accessories-mig160-skill_510.jpeg?AccessKeyId=IDRIC5ESEFAJ08W4Q4Q9&Expires=1787516013&Signature=PxentwuLrSHIUOiVL62maYn%2BRmc%3D,d6e9f519d5c729162f7a3ebec8f2a186257b47eecbc93cff6e43c67c98a56163,510,510,26138
2415,X-TOO-DRI-SET-MKX-2018-12V,SET,https://cdn1.npcdn.net/image/162123016921a6123c606e3406c1e3131e55211332.jpg?md5id=40a115d736494ae0bf5b6b65c715868d&new_width=1200&new_height=1200&size=max&w=1534135529,2d45fead05085e62526f85958887451f65e639088f36fc5e9e0eda1357e8e612,1200,1200,173100
2424,DC-Q1F-FF-32,SET,https://www.dongchengmalaysia.com/wp-content/uploads/2023/10/DQF32.jpg,244e276372d835e57fcfa1ced7ac39b5ba609f2b5db75e74aeb1edbc64c30a59,800,800,882873
1025,NIP-HYD-WOD-MET-1L,CAN,https://www.nipponpaint.com.my/wp-content/uploads/2024/12/hydro-wood-metal-primer.webp,8933b729a8579cbd2dd8bf7eae3df064592c0ecd4493a5b89918a5ee0fc8725c,1000,1000,240510
1080,NIP-QGL-1L-T,CAN,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/q-glo-new.webp,128c8d5eb8d7add06e657d16f5b5e7ae1cb5eb745381ca3c808c2b711f93827f,1000,1000,241746
1370,BOS-2608-680-291,PCS,https://www.bosch-professional.com/binary/ocsmedia/optimized/272x153/o196554v82_2608680291_bo_diy_p_f_1.png,efb9ad5758a51bfefbea7b83b20bbaaa5b0fe41b0741221e11f925fc15def58b,17,153,6328
1399,BID-CAB-CB55CR,UNIT,https://cabana.com.my/images/virtuemart/product/CB55CR%20%20%20%20CB55CR-PJ.jpg,d655e58623097a356a73f619817a9ad167f816438ea6e3cd081b26aedbc363b8,3334,3334,710511
1427,BOS-2608-680-292,PCS,https://www.bosch-professional.com/binary/ocsmedia/optimized/272x153/o196557v82_2608680292_bo_diy_u_f_1.png,6fa5b84c43cf34eba592b07bfb05b7048427b6c659d7e3d5aede09619c45d017,14,153,5411
1441,VAL-SOR-SRTWT806,PCS,https://sorento.com.my/images/stories/virtuemart/product/SRTWT806-01.jpg,d4b5063ca1a665d79dbf1350e96f25a519e4737ef13ec17b71a9ba2f794c26cf,2083,2083,239040
1444,BOS-2608-680-290,PCS,https://www.bosch-professional.com/binary/ocsmedia/optimized/272x153/o178450v82_2608680290_bo_pro_u_f_1.png,d5bc04c8d6816e2b25b24143054fd66de32b5f14b8a5116c6798722f8e4f63c3,12,153,5131
1862,TOW-CAB-CB720-GM,PCS,https://www.cabana.com.my/images/virtuemart/product/CB720-GM.jpg,71ab981e3de3a0a8a5d8fdbccbb27322e105e93ca375067265b8e9f46a540f34,3334,3335,344628
2292,VAC-MID-MVC-V18K-BG,PCS,,,,,
2303,SWI-SOC-ELE-TSB913,PCS,https://cdn1.npcdn.net/images/39a75ee6252bbd6a21e1f1843f5b6267_1723617372.webp?md5id=8a0ee38fc64016dbd30c621b3aa655e0&new_width=1000&new_height=1000&w=1725950964&from=jpeg&type=9,4fd7a8895941153819933d05be2207b18c959959b4e39b3dad37d9c1ccab1872,1000,1000,116242
2305,SWI-SOC-ELE-TSR13,PCS,https://cdn1.npcdn.net/npimg/16508685987e737ead02210488fa7c71d9059f77ae.webp?md5id=d0866fb7fef7340334755089f89bdfeb&new_width=1000&new_height=1000&size=max&w=1784535547&from=png&type=1,3e53d0ffaab111803b91e74471ec190e73d48fc1af787145ef49aed9fcbdb25f,1000,1000,35142
2343,SHO-CAB-CSA300AA,UNIT,https://cabana.com.my/images/virtuemart/product/CSA300AA-01.jpg,a7d5a4cf963fff45768f4733303a14eeb1adae4161403c5c815356970cd93137,3334,3334,225271
2373,TOO-BOX-NIE-H/D-178,PCS,https://nietz.com.my/wp-content/uploads/2024/06/8_50523178.png,c179b11fecdc79cf175ca83e62e3ae775c7681d69ca0cfad507ab06b027fbf12,500,500,107717
1030,BOS-2608-603-360,PCS,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/800x800/o305872v82_2608603360_bo_pro_u_f_1.png,0142092615532dc57a925d926871847c79ddaa1d52270744fcac360d8d18196e,800,800,970672
1590,BOS-2608-680-284,PCS,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/800x800/o196545v82_2608680284_bo_diy_u_f_1.png,c3af38f712ad39df18c1176c8facb1bb7b3674c7fe7265eefda7799eae16d92f,27,800,46137
1753,BOS-2608-680-283,PCS,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/800x800/o196543v82_2608680283_bo_diy_u_f_1.png,5aa1e0ca106c25904c97757cfb0b83d1e4c36eaba083cdefc21c38184d38a0fd,44,800,64200
1888,BOS-2608-680-281,PCS,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/800x800/o196539v82_2608680281_bo_diy_u_f_1.png,1ecb4f8a56f083e01ba2611c4e033d84e12cf688e53fe2e2939a4dd2b01f44e0,75,800,98290
1235,SAF-BOX-YSS520,UNIT,https://gw-assets.assaabloy.com/is/image/assaabloy/c96ac-yss520db2-1,,0,0,0
1322,SAF-BOX-YSS380,UNIT,https://gw-assets.assaabloy.com/is/image/assaabloy/yss-380-db2-01,ee42853b586649e09f86a18ddc53ea7d99f6e936946e3f698c379c423a02faba,1280,1280,43956
1716,KING KONG-HR150-1500L,UNIT,https://honesteel.com/wp-content/uploads/2019/09/King-Kong-HHR-1.jpg,88f2f4b93092d90d469f27be8a43de5ee5228532f8a16fd5a2a1b8273d9e2740,800,800,27588
1810,PUM-SHOWFOU-SC-0512,UNIT,https://www.showfoupump.com/wp-content/uploads/2019/12/sc-type-drainage-pump.jpg,11f9dedd58f10470c566af5ccb2813bd9e4b3f7f28b6dbd8d19c5871cfb02c64,900,600,34983
1912,TOO-WRE-AIR-RT5563,UNIT,https://omo-oss-image1.thefastimg.com/portal-saas/new2022111120343838121/cms/image/7c3ea56f-d341-42fc-9147-7c1099c710e6.jpeg,,0,0,0
2077,NIP-ODO-SFT-MATT-5L-T,CAN,https://www.nipponpaint.com.my/wp-content/uploads/2025/04/odourlite-soft-matt-finish-colourful-kitchen-cabinets-img.webp,a7d2b4d893587db1dba6fcf2f7bfb4bce46c62aa6623feae6f1b8e3cff795f3e,1200,740,31014
1235,SAF-BOX-YSS520,UNIT,https://gw-assets.assaabloy.com/is/image/assaabloy/c96ac-yss520db2-1,,0,0,0
1912,TOO-WRE-AIR-RT5563,UNIT,https://omo-oss-image1.thefastimg.com/portal-saas/new2022111120343838121/cms/image/7c3ea56f-d341-42fc-9147-7c1099c710e6.jpeg,,0,0,0
1117,BOS-0601-27A-3L0,UNIT,https://www.bosch-pt.com.my/binary/ocsmedia/optimized/full/o256418v54_lv-139516-12-GBG35-15_dyn_01.png,d7f7c8265f2cc38d1779764a38aa21bd1c81559b48e1f84b03f7b20cfcb96043,797,600,606581
1235,SAF-BOX-YSS520,UNIT,https://gw-assets.assaabloy.com/is/image/assaabloy/c96ac-yss520db2-1,,0,0,0
1611,SIN-CAB-CKS7606-GY,PCS,https://cabana.com.my/images/virtuemart/product/CKS7606-GY.jpg,c374d5de470ce9c577e4e71f3b0f68de585c723076d114b27cf29173493b943f,800,800,63294
1912,TOO-WRE-AIR-RT5563,UNIT,https://omo-oss-image1.thefastimg.com/portal-saas/new2022111120343838121/cms/image/7c3ea56f-d341-42fc-9147-7c1099c710e6.jpeg,,0,0,0
1971,TOO-WRE-AIR-RT5562,UNIT,https://omo-oss-image1.thefastimg.com/portal-saas/new2022111120343838121/cms/image/f04cd814-6236-46ef-a400-e7209155fd6a.png?vf=B7gH3s,1028598f53042eccd3e19182880d435278c915319b9e26410256588e48324c23,800,600,210964
2082,X-BOS-0601-64C-8L0,UNIT,https://www.bosch-professional.com/binary/ocsmedia/optimized/full/o46909v54_GSA-RS7_Dynamik.png,f38ad3c04650ba19e99b49a839c990251cf98999f2b20dc730ab813363e20896,800,285,283351
